label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,14.83435047951177,319.38360941586745,447.52397558849174,1828.0,1.7174228563771046,1352.5283347863992,1078.0880557977332,1120.6556233653007,False,mCherryi_2_b2,mCherry RNAi,0.14669479498072557,-0.6605283217440787,-59.985939361585125,90,800
2,13.885558583106267,282.77929155313353,397.41689373297004,647.0,1.591838234505269,1117.4686648501363,893.58310626703,912.9182561307902,False,mCherryi_2_b2,mCherry RNAi,0.2930895164251872,-0.7693974200453563,-62.258340351454024,90,800
3,15.386685552407933,773.3562322946176,395.68484419263456,1855.0,1.308303854561362,1112.5304532577904,1151.4596317280452,1689.1253541076487,False,mCherryi_2_b2,mCherry RNAi,0.2520078494849398,0.7597754380884352,-53.30144067751497,90,800
4,16.835475578406168,759.655526992288,379.5629820051414,1111.0,1.2737339967530257,933.3431876606684,1283.6773778920308,1082.3676092544988,False,mCherryi_2_b2,mCherry RNAi,0.29936980088485776,0.7186715942599142,-52.308264116462304,90,800
5,18.421259842519685,755.9586614173228,386.2716535433071,796.0,1.504461754341166,935.3366141732283,1497.1515748031495,847.5688976377953,False,mCherryi_2_b2,mCherry RNAi,0.2806430024249198,0.7063827820655881,-50.67674358126352,90,800
6,17.573119188503803,795.0321217244294,473.27472527472526,1479.0,1.544619782152945,1387.9087066779375,1682.8013524936603,1559.0887573964496,False,mCherryi_2_b2,mCherry RNAi,0.028639588108881897,0.8192176504708348,-49.59951147824124,90,800
7,17.321247892074197,814.0531197301855,401.57841483979763,1564.0,1.5853769527913497,1094.4055649241147,863.7740303541316,1015.526981450253,False,mCherryi_2_b2,mCherry RNAi,0.23145191210662586,0.8859242299412238,-50.65655508236999,90,800
8,18.106854838709676,727.9012096774194,299.6320564516129,1450.0,1.7701533052426572,1104.8729838709678,1185.53125,878.2842741935484,False,mCherryi_2_b2,mCherry RNAi,0.5305217355321243,0.6278992262560148,-52.74267436631786,90,800
9,19.910407239819005,801.9176470588235,492.24615384615385,1463.0,1.3724011160279426,1376.105882352941,1060.762895927602,1121.3592760180995,False,mCherryi_2_b2,mCherry RNAi,-0.026043747989584642,0.8386109589637436,-46.8679069957811,90,800
10,19.960538979788257,806.5187680461983,471.2560153994225,1358.0,1.5506052841064537,1339.0885466794996,917.9720885466795,820.8161693936478,False,mCherryi_2_b2,mCherry RNAi,0.03342899819954859,0.8551188526815237,-47.06828775660471,90,800
