label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,sample,type,x_std,y_std,z_std,r,theta,rotation
11,2.276803118908382,703.2690058479532,308.97173489278754,1324.0,1.9103874023716392,3824.5867446393763,18117.997076023392,Ezi_1,E(z) RNAi,-0.3623539972731221,-0.4049745104276934,-60.71403810512385,0.5434195188212876,-2.3007074808888612,-70
12,1.3042096902303415,706.3042096902303,347.25099285146945,1386.0,1.8519923074006839,5031.232724384432,22849.855440826053,Ezi_1,E(z) RNAi,-0.2790722484667756,-0.40209342571206697,-61.959584180016364,0.489449121835117,-2.1775166659979512,-70
13,1.702029520295203,736.5654981549816,500.25830258302585,1259.0,1.719437664971868,5024.430811808118,34968.13929889299,Ezi_1,E(z) RNAi,0.058469404766024136,-0.42683048288701664,-62.090270931486835,0.4308165879063351,-1.4346585718947327,-70
14,2.123031496062992,752.6205708661417,781.1515748031496,2291.0,1.7578046735659227,4465.641240157481,26353.076771653545,Ezi_1,E(z) RNAi,0.6681110464635562,-0.392668750730236,-63.86990795261226,0.7749587848438603,-0.5313484139063355,-70
15,2.711006076975017,755.147873058744,369.9628629304524,1957.0,1.642781954577248,3661.6110735989196,13570.90479405807,Ezi_1,E(z) RNAi,-0.21770181887617313,-0.4950508005425964,-59.250209463353336,0.5408043796603904,-1.985099197855335,-70
16,2.5446521287642785,766.7009345794393,799.6443406022845,2265.0,1.6347212885744362,4134.168743509865,19348.26531671859,Ezi_1,E(z) RNAi,0.7115555193391627,-0.41663742757385214,-63.18764433904594,0.8245592781343148,-0.52971218467605,-70
17,3.0777855641205325,776.2852137351086,822.5557112824107,1901.0,1.6513531032949085,3930.3770147161877,16044.601261387526,Ezi_1,E(z) RNAi,0.7633868634191068,-0.4304929174692427,-62.576481033366946,0.8764038197269808,-0.5134712743741839,-70
18,3.670754716981132,781.7297169811321,396.12783018867924,2664.0,1.5842480465749988,3784.504716981132,24009.349528301886,Ezi_1,E(z) RNAi,-0.15453937551401997,-0.542360171207833,-57.71439327942914,0.5639476694666387,-1.8483787426811455,-70
19,2.6524216524216526,790.403608736942,766.4207027540361,1405.0,1.7234517768659616,4499.072174738842,15168.93542260209,Ezi_1,E(z) RNAi,0.6459437791795499,-0.4722576076217203,-62.02207142440814,0.8001691157607558,-0.6313031580619431,-70
20,2.9155011655011656,795.6858974358975,813.8851981351982,2040.0,1.7153386360069847,3510.0885780885783,26368.335664335664,Ezi_1,E(z) RNAi,0.7496133469148241,-0.47165006399891085,-62.05090518790069,0.8856488879590043,-0.5616074815956167,-70
21,1.3650282030620466,804.8195004029009,685.1168412570507,1442.0,1.9470656386434966,4924.444802578566,24718.485092667204,Ezi_1,E(z) RNAi,0.4743048044446314,-0.5206353094767645,-62.077983341472155,0.7042912557977888,-0.8319306733808719,-70
22,4.408527696793003,806.8123177842566,754.0357142857143,3237.0,1.657921060276299,4584.018221574344,25173.52915451895,Ezi_1,E(z) RNAi,0.6234281238676225,-0.508139972969472,-59.63662548091803,0.8042815786517302,-0.683864980679363,-70
23,4.177215189873418,806.6728847435044,827.4297135243171,1896.0,1.5389711270403448,3309.82145236509,22910.39307128581,Ezi_1,E(z) RNAi,0.781616289635028,-0.4905018426372054,-60.577792430495265,0.9227762902531262,-0.5604295819344205,-70
24,3.3353584447144593,808.3402187120291,435.9750911300122,2056.0,1.6712746872029618,4259.149453219927,17818.258809234507,Ezi_1,E(z) RNAi,-0.06188930054551922,-0.5865730180431401,-57.60368659973059,0.5898289506443809,-1.6759173648921402,-70
25,6.840146750524109,802.5089098532495,444.9302935010482,2722.0,1.8042809776998725,3504.979035639413,17557.744758909852,Ezi_1,E(z) RNAi,-0.04401733481566883,-0.5724745536061984,-54.36852960022078,0.5741642972972899,-1.6475349299544524,-70
26,3.588269454123113,811.5232288037166,810.109756097561,2122.0,1.6552601062709467,3898.4134727061555,19341.361788617887,Ezi_1,E(z) RNAi,0.7454997592992341,-0.5044136977950056,-60.848796805597246,0.9001128093958263,-0.5948559125701115,-70
27,2.9899577167019027,816.4968287526427,477.4640591966173,2279.0,1.60403648979379,4701.396405919661,29462.59196617336,Ezi_1,E(z) RNAi,0.029619173764573237,-0.5932115162399303,-58.09367927058271,0.5939505016869445,-1.5209075503284546,-70
28,3.616512764801738,824.5746876697447,289.1678435632808,2501.0,1.668116922041528,2739.550244432374,11960.358500814775,Ezi_1,E(z) RNAi,-0.3742623910395858,-0.6540177594237409,-55.405457734872655,0.7535327245636503,-2.090562291464496,-70
29,0.6957671957671958,836.6693121693122,279.58730158730157,526.0,1.968254566514749,2650.0132275132273,12634.420634920634,Ezi_1,E(z) RNAi,-0.3918863390884757,-0.6808474241698661,-57.85574167294115,0.785575023637405,-2.093070992905386,-70
30,2.710651828298887,837.5079491255962,482.29650238473766,1744.0,1.9347631761945123,4747.384737678855,21727.491255961842,Ezi_1,E(z) RNAi,0.04536299288212953,-0.6344253451017152,-57.76471258857706,0.6360450610064153,-1.4994153174960316,-70
31,3.124615384615385,844.9071794871795,751.3625641025641,2313.0,1.5717553441393002,4128.233333333334,14515.556923076923,Ezi_1,E(z) RNAi,0.6273113289349879,-0.5856211728332783,-59.707339566440496,0.8581792711787001,-0.7510403156148437,-70
32,4.396988906497623,848.5515055467512,495.6984944532488,3061.0,1.5095462801172115,5679.497226624406,24559.44770206022,Ezi_1,E(z) RNAi,0.07707847376574883,-0.6533972127419012,-55.86406989794335,0.6579278142296027,-1.4533732813186517,-70
33,3.904893449092344,849.1093133385951,645.9360694554065,3056.0,1.5248513918468525,5044.170481452249,21855.878453038673,Ezi_1,E(z) RNAi,0.40110341752540357,-0.618992342654637,-57.78295800107344,0.7375876028077165,-0.9958324860800174,-70
34,2.6719817767653757,854.8883826879271,435.0592255125285,545.0,1.5067844258816454,3740.421412300683,13377.025056947608,Ezi_1,E(z) RNAi,-0.052065547298327464,-0.6806321194393369,-56.80773414113173,0.6826206144176706,-1.6471435119860778,-70
35,5.972586872586873,868.4482625482625,753.5204633204634,3678.0,1.5613143075258824,3723.1023166023165,16386.663706563708,Ezi_1,E(z) RNAi,0.6379710729120138,-0.6323626335711834,-56.14822522869038,0.898270332477695,-0.7809832581852159,-70
36,1.7429352780309937,869.1932543299909,459.88331814038287,1276.0,1.8588235643589157,5893.206927985415,17674.597994530537,Ezi_1,E(z) RNAi,0.00506793462740851,-0.7036425030059441,-57.52929662015987,0.7036607534869753,-1.563594023103041,-70
37,3.299426934097421,866.4154727793697,508.31232091690543,2582.0,1.7062418449408856,4852.877268385864,24533.977077363896,Ezi_1,E(z) RNAi,0.10878903196436296,-0.6864806392347971,-56.52578404484112,0.6950472800608307,-1.4136297548546235,-70
38,1.2890946502057614,885.0082304526749,755.0679012345679,1230.0,1.9244252263666686,3202.5308641975307,14211.30452674897,Ezi_1,E(z) RNAi,0.6454473828842269,-0.6656711701522005,-60.32819240744057,0.9272111037104213,-0.8008217751918321,-70
39,3.4495289367429343,886.4804845222072,487.66756393001344,1026.0,1.7606855684971447,4053.4172274562584,13463.659488559892,Ezi_1,E(z) RNAi,0.0693733464909565,-0.7317904192245224,-55.55216703873367,0.7350713427090982,-1.4762793174422097,-70
40,2.970303867403315,894.9447513812155,346.07458563535914,1900.0,1.650298395491224,2742.7444751381217,14624.860497237569,Ezi_1,E(z) RNAi,-0.2337391924700194,-0.7823927225176961,-54.406119431642566,0.8165613157290696,-1.8611051948995523,-70
41,4.876623376623376,882.5064935064935,503.0242424242424,3091.0,1.7294625836506168,4382.252813852814,24122.684415584416,Ezi_1,E(z) RNAi,0.10149037863748434,-0.720054651761638,-54.397281885754225,0.7271719181043459,-1.4307705728195848,-70
42,3.048113723346091,897.8665937670859,431.3920174958994,2151.0,1.680458810704615,13683.372334609076,23343.10934937124,Ezi_1,E(z) RNAi,-0.049065441323824066,-0.7680809904685444,-55.0575924762031,0.7696465587862015,-1.634590202702956,-70
43,3.4116161616161618,907.584595959596,657.6729797979798,1966.0,1.5849223334287852,4140.484848484848,18188.209595959597,Ezi_1,E(z) RNAi,0.44123210929574475,-0.7340798051815884,-56.567064557499236,0.8564805512380366,-1.029591673288255,-70
44,1.5363825363825363,911.8274428274428,335.07900207900207,1183.0,1.821482420168676,2584.6091476091474,13152.455301455302,Ezi_1,E(z) RNAi,-0.25318020837216615,-0.8191089756967417,-55.20759652263918,0.8573445818212995,-1.8705735897538833,-70
45,3.9018830525272548,917.6369342583416,354.56590683845394,3931.0,1.5279287677575077,2704.5602907168814,14637.845391476709,Ezi_1,E(z) RNAi,-0.2096654470344389,-0.8260491934290956,-52.84971690872855,0.8522422599501919,-1.8193643567640674,-70
46,2.495145631067961,921.3988050784168,638.9103808812547,1797.0,1.590964638247451,3708.67214339059,14803.566094100075,Ezi_1,E(z) RNAi,0.4042749012137654,-0.7664175207962061,-56.872287495272104,0.8665067870102362,-1.0854020740919792,-70
47,1.7918781725888324,933.8964467005076,417.946192893401,1128.0,1.7392030541941514,10452.378680203046,19582.08426395939,Ezi_1,E(z) RNAi,-0.06892993849421358,-0.8439490634313815,-55.06140626618975,0.8467593271334671,-1.6522909069043592,-70
48,2.8854748603351954,946.3389199255121,358.9487895716946,1931.0,1.8961371610539175,2522.240223463687,11442.620111731843,Ezi_1,E(z) RNAi,-0.19294951760060564,-0.8829152614310469,-53.01353564111394,0.903752662629638,-1.7859505985795172,-70
49,1.8762376237623761,947.2442244224422,489.7695269526953,2672.0,1.9914067798647466,3297.30198019802,15962.272827282728,Ezi_1,E(z) RNAi,0.08929712944873192,-0.8538402189349407,-55.251784884280084,0.8584969987126635,-1.4665921885630828,-70
50,2.661609498680739,964.4050131926122,501.0250659630607,1794.0,1.7359112463670645,4722.710422163588,16481.71240105541,Ezi_1,E(z) RNAi,0.11792522598669719,-0.8857056170193871,-54.04041420126021,0.8935215716163247,-1.43843211516822,-70
51,2.8537658053875754,978.0929081913139,480.5832875206157,2364.0,1.6984908134607635,3285.903793293018,17432.19516217702,Ezi_1,E(z) RNAi,0.07733014423679685,-0.9181140962024602,-53.22539074883191,0.9213649900301966,-1.4867674969835267,-70
52,3.1068702290076335,972.7684478371501,448.49872773536896,819.0,1.9485828414111857,3131.793893129771,11524.027989821883,Ezi_1,E(z) RNAi,0.006813347435104644,-0.914962661405264,-52.82982894613932,0.9149880291397671,-1.5633498792078955,-70
53,6.424556616643929,985.1102319236016,335.50286493860847,5332.0,1.2621149727485133,2404.6469304229195,12980.813915416098,Ezi_1,E(z) RNAi,-0.23361584569088312,-0.9663625257972265,-48.04302940852612,0.9941996251372567,-1.8079930953355194,-70
54,6.75004233700254,983.2613039796782,387.4445385266723,7744.0,1.466441160673114,2602.047756138865,12855.900762066045,Ezi_1,E(z) RNAi,-0.12210215107875144,-0.9503210764103232,-48.27470255410291,0.9581331241365855,-1.6985813741068059,-70
55,4.14326375711575,986.4351676154332,356.1170145477546,4189.0,1.5586098008985727,2433.5702087286527,15114.754269449715,Ezi_1,E(z) RNAi,-0.18886802689148097,-0.9643015605310892,-50.4800231576949,0.982623341481656,-1.7642078900062257,-70
56,1.3137254901960784,999.7540106951872,679.9001782531194,767.0,1.9135960575258866,2290.5044563279857,8580.454545454546,Ezi_1,E(z) RNAi,0.5125020723907638,-0.9146856778651845,-56.00607452526362,1.0484790238705397,-1.0600765861986374,-70
57,0.9817813765182186,1006.0121457489879,372.834008097166,596.0,1.6960949760883994,2559.653846153846,12362.763157894737,Ezi_1,E(z) RNAi,-0.1479036393706762,-1.0,-53.19064210236152,1.010878571609415,-1.7176354161246925,-70
58,5.098849595227951,651.996591393268,316.6340008521517,3602.0,1.6916037144910137,4536.202386024713,21551.659565402642,Ezi_1,E(z) RNAi,-0.358804104665171,-0.2996582130785349,-59.564510740624215,0.46747773229320305,-2.4457783354489386,-70
59,3.089041095890411,668.4784735812133,317.54500978473584,1346.0,1.6544020535226154,3827.716242661448,18073.83170254403,Ezi_1,E(z) RNAi,-0.3526853386100218,-0.33278601309120515,-61.06852952894984,0.4849056388408012,-2.385216473752596,-70
60,7.572324011571842,675.1215043394407,325.6470588235294,2909.0,1.6881235440887044,4184.021697203471,19702.896335583413,Ezi_1,E(z) RNAi,-0.33347602742774574,-0.34396282311849924,-56.458567520781315,0.4790789961547455,-2.3407156641045312,-70
61,3.994156318480643,677.3148283418553,295.59970781592403,1793.0,1.6947385536018584,3845.8765522279036,18071.56975894814,Ezi_1,E(z) RNAi,-0.39774321564855,-0.35572763562804344,-59.67761672395895,0.5336120466630856,-2.4118995146729683,-70
62,5.719476130122518,708.4279678918463,701.0806928601605,2692.0,1.61063407731679,5613.13096746937,24533.269539501478,Ezi_1,E(z) RNAi,0.4843270753227127,-0.3223348297365124,-60.88233356794041,0.5817838587928673,-0.5872161709208394,-70
63,3.618563685636856,766.0562330623306,700.710027100271,1785.0,1.5568852441592054,4508.49864498645,16020.428861788618,Ezi_1,E(z) RNAi,0.49811817039700346,-0.43868594750169543,-61.18320260752936,0.6637522672014902,-0.7220416098648201,-70
64,4.281081081081081,783.9045045045045,716.5878378378378,2573.0,1.6078177998420127,5330.966666666666,25372.8,Ezi_1,E(z) RNAi,0.5368839949012267,-0.4708506048244129,-60.117643118380926,0.7141041352944372,-0.7199651387143626,-70
65,5.455250596658711,803.6103818615752,256.0441527446301,2127.0,1.694543349016417,2727.49522673031,14388.96062052506,Ezi_1,E(z) RNAi,-0.45096603003644564,-0.619493247061336,-53.902361930207064,0.7662520756261805,-2.200041690590539,-70
66,5.095658073270013,807.9348710990502,846.9389416553596,2355.0,1.799116283204365,3143.3867028493896,20065.2184531886,Ezi_1,E(z) RNAi,0.8240071541041254,-0.48836729310471483,-59.80808964621423,0.9578571934214444,-0.5350150313395217,-70
67,5.0732620320855615,810.5245989304813,659.3973262032085,2386.0,1.8827602084395492,4426.646524064171,15562.272727272728,Ezi_1,E(z) RNAi,0.4203520273471941,-0.5379780383791708,-57.946707510492274,0.6827270293998889,-0.9075279066893575,-70
68,4.696530522617479,838.955643390426,661.3763724198507,2735.0,1.5636714766021829,5017.529205094423,20177.285463328943,Ezi_1,E(z) RNAi,0.43182512940971995,-0.5948254805307731,-57.45651934596961,0.7350444168064856,-0.9428529800159109,-70
69,5.888971684053652,834.897913561848,400.3971684053651,1857.0,1.5981142511386235,6901.812965722802,12849.333830104322,Ezi_1,E(z) RNAi,-0.13182097953125493,-0.6483444030903219,-53.88198955539951,0.6616095794825868,-1.7713815475116272,-70
70,3.4954954954954953,842.9887387387388,412.8243243243243,669.0,1.666107397077847,3470.4414414414414,12942.009009009009,Ezi_1,E(z) RNAi,-0.1030083980428127,-0.661862519309359,-56.141608698868964,0.6698303699697993,-1.725191820851305,-70
71,4.81307063911581,850.7169629985584,769.814992791927,2495.0,1.7571633660304335,3660.9769341662663,18749.449303219604,Ezi_1,E(z) RNAi,0.6685873007893735,-0.5928509058421099,-58.01619037737416,0.8935777388311721,-0.7254304322523311,-70
72,2.5282555282555284,873.8009828009828,368.3439803439803,586.0,1.7219876992529952,3381.6461916461917,8932.808353808354,Ezi_1,E(z) RNAi,-0.19109839877709378,-0.7345435951296024,-55.7207551608203,0.7589946581900893,-1.8253136580935416,-70
73,5.4618863049095605,902.1427648578812,455.6143410852713,2186.0,1.5942637367280672,3395.2241602067184,13813.64599483204,Ezi_1,E(z) RNAi,0.004269875267092438,-0.7708074102713265,-52.744763674484474,0.7708192366333274,-1.565256899518983,-70
74,4.345700824499411,936.1560659599529,628.1348645465254,2102.0,1.5259088193532442,4159.329799764429,14784.001766784453,Ezi_1,E(z) RNAi,0.3848113568925291,-0.7985849487965535,-54.45936615275817,0.88646359250556,-1.1217604472165732,-70
75,5.758553274682307,933.6901270772239,437.21652003910066,2712.0,1.7180053414622505,14361.315738025416,20432.751710654935,Ezi_1,E(z) RNAi,-0.027387424041447117,-0.8387138733377797,-51.28853889309404,0.8391609096739953,-1.6034388009884104,-70
76,4.583056478405315,982.8006644518273,456.90697674418607,961.0,1.9440726101109402,2864.8372093023254,10312.777408637874,Ezi_1,E(z) RNAi,0.02750384568122355,-0.9330922672988307,-51.12272139385561,0.9334975312340837,-1.541328839651842,-70
77,6.117723156532988,684.6410090556275,360.52846054333764,2117.0,1.7310465633473127,4160.494178525227,18236.8531694696,Ezi_1,E(z) RNAi,-0.2558810200625745,-0.3549838831971134,-57.951183445558776,0.437594165589494,-2.1953620619777667,-70
78,6.096088845968131,700.8000965717044,292.15065185900534,2795.0,1.9131566407725222,3713.033317238049,19497.869628198936,Ezi_1,E(z) RNAi,-0.3991949597526452,-0.4037323382110106,-56.81197651197387,0.567764402555537,-2.350543505138723,-70
79,7.843319448894585,756.9528997116308,679.8929830182634,3533.0,1.3838800740549893,6130.744633130407,32995.63665491829,Ezi_1,E(z) RNAi,0.4509849234125094,-0.42499420116678266,-57.044158296848025,0.6196833644457294,-0.7557363841679579,-70
80,6.501829587036069,806.8473601672765,641.0172503920544,2625.0,1.415857794793342,4499.196549921589,15913.686879247256,Ezi_1,E(z) RNAi,0.37981294481145667,-0.5348255833108164,-56.45674894767198,0.6559697230894926,-0.9532825650123785,-70
81,6.478095238095238,809.2266666666667,862.0552380952381,962.0,1.593419827554449,2706.184761904762,17380.43238095238,Ezi_1,E(z) RNAi,0.8569410287873931,-0.4873024093792625,-58.531475524304675,0.9858050339727578,-0.5170515431991244,-70
82,6.599334073251942,895.5788013318535,667.6592674805771,2423.0,1.4152702855353925,6669.2502774694785,18717.23640399556,Ezi_1,E(z) RNAi,0.45975674150864854,-0.7073157251888673,-53.85108375861057,0.8436064227245449,-0.9944195953709428,-70
83,6.350909090909091,918.0363636363636,447.93636363636364,802.0,1.5804399111596223,3682.438181818182,13396.12,Ezi_1,E(z) RNAi,-0.008239948926108798,-0.8045940750770357,-51.287242570767646,0.8046362671464514,-1.5810370943186203,-70
84,5.8108515448379805,925.1363978899774,656.5222305953278,1762.0,1.3825607985564954,4370.147701582517,16190.707611152977,Ezi_1,E(z) RNAi,0.4432339888311825,-0.7695646323877707,-53.611228632835186,0.8880800033090067,-1.0482452295725506,-70
85,10.182071158815345,965.5784138342278,341.26992645597295,7453.0,1.6427222778458983,2468.8688133571854,12821.647187437886,Ezi_1,E(z) RNAi,-0.22608886585704357,-0.9253943615701344,-44.95145718916193,0.9526126703389584,-1.8104184511402004,-70
86,8.609544468546638,657.0732104121475,352.9332971800434,2255.0,1.6508887409293849,4123.2684381778745,21036.818329718004,Ezi_1,E(z) RNAi,-0.27921553314588343,-0.3010676210553762,-56.246517405764784,0.4106129885888701,-2.3185546464868274,-70
87,6.344525547445255,667.7737226277372,288.2832116788321,914.0,1.5315611849195472,3924.643795620438,19049.350364963502,Ezi_1,E(z) RNAi,-0.4159063883106706,-0.33808018385236427,-57.555399484038766,0.5359816550510612,-2.4590498546799955,-70
88,7.422110552763819,682.230527638191,342.2280150753769,1933.0,1.7209099924842486,4532.793341708542,21530.37876884422,Ezi_1,E(z) RNAi,-0.2959287175456795,-0.3543733034882035,-56.54663979536238,0.46168630485793377,-2.266562308579502,-70
89,7.673387096774194,783.3810483870968,406.0967741935484,1776.0,1.6394620839882423,3627.7567204301076,20085.780241935485,Ezi_1,E(z) RNAi,-0.13257760756457482,-0.5430676096954309,-53.75828761884968,0.559016324205166,-1.8102401134748596,-70
90,6.782577393808495,801.2059035277177,729.1900647948164,1702.0,1.3049735026362883,4548.773218142549,16984.588912886968,Ezi_1,E(z) RNAi,0.5684730355394392,-0.5025688870725155,-57.19962726719502,0.758773403849088,-0.7239429034571022,-70
91,5.980191256830601,819.0040983606557,627.5491803278688,1903.0,1.5863715798290106,4606.618852459016,15795.119535519125,Ezi_1,E(z) RNAi,0.3538546064088566,-0.5625444278038931,-56.469890087950944,0.6645820609450547,-1.0093077394671435,-70
92,6.924818453652286,823.4579239641179,256.8436565570269,3608.0,1.6447059120121212,2427.966253737719,12321.718069201195,Ezi_1,E(z) RNAi,-0.4441893212373691,-0.659203107201509,-51.82292767361006,0.7948917471237444,-2.1637402051236956,-70
93,7.628810975609756,830.7991615853658,700.9439786585366,3214.0,1.451436679376682,4890.475609756098,24586.549542682926,Ezi_1,E(z) RNAi,0.5150957496549187,-0.5688329317553102,-55.16032222653544,0.7673946413429691,-0.8349339147473467,-70
94,6.670600858369099,827.4935622317597,481.1341201716738,1148.0,1.548673926938143,4177.227467811159,20780.226394849786,Ezi_1,E(z) RNAi,0.0403677787192418,-0.6142627523758526,-54.107683610069444,0.6155877569567832,-1.5051732437293097,-70
95,6.95756880733945,843.9673165137615,269.23509174311926,2539.0,1.6492573842122216,2584.663990825688,12566.583142201835,Ezi_1,E(z) RNAi,-0.4122727011672702,-0.6975963950774933,-51.27037616398005,0.8103144516500193,-2.1045647062829724,-70
96,7.920173535791757,855.654229934924,614.1366594360087,2814.0,1.411361665411775,5130.3097613882865,16522.186117136658,Ezi_1,E(z) RNAi,0.33426025101387635,-0.6394465015478519,-53.260181226083816,0.7215412280318059,-1.0891275825005498,-70
97,7.486776859504133,887.0921487603306,651.2388429752066,3057.0,1.3857895270628255,5463.508677685951,21233.840909090908,Ezi_1,E(z) RNAi,0.42221554448366794,-0.6940432028919148,-53.070636453156595,0.8123804118047824,-1.0242656606483742,-70
98,6.103571428571429,895.1583333333333,312.0083333333333,1089.0,1.7318010432348028,2432.788095238095,10585.253571428571,Ezi_1,E(z) RNAi,-0.3070865650337663,-0.7906825844374922,-50.94033980270255,0.8482223221284556,-1.9412468899711188,-70
99,4.71571072319202,904.0174563591022,761.1571072319202,616.0,1.684547867911917,2932.561097256858,9498.822942643392,Ezi_1,E(z) RNAi,0.6634403766918882,-0.7023122959502709,-56.369724372615046,0.9661240574936614,-0.8138523840497882,-70
100,8.038405797101449,649.9442028985508,299.31159420289856,1908.0,1.5659016130511143,4211.785507246377,20393.804347826088,Ezi_1,E(z) RNAi,-0.3966314857960216,-0.2994312944027172,-56.523914703542545,0.4969664330640918,-2.494940131476211,-70
101,9.01917130488559,671.121830550402,368.4230055658627,1973.0,1.54172085492177,4416.535559678417,19113.716759431045,Ezi_1,E(z) RNAi,-0.24225340904496873,-0.32568392990067097,-55.54835779882892,0.4059023729783482,-2.210336791318698,-70
102,8.614538790470373,679.8094074526573,303.70250458155164,2186.0,1.8104312999135606,4097.368967623702,20171.6658521686,Ezi_1,E(z) RNAi,-0.37958276958434467,-0.35853580595203893,-55.05987694809464,0.5221407885953747,-2.3847011054025784,-70
103,7.262443438914027,683.9562594268476,283.8310708898944,932.0,1.756556517629123,3889.128205128205,21144.399698340876,Ezi_1,E(z) RNAi,-0.4213881318452438,-0.37168365731971664,-56.091011233125315,0.5618867312711567,-2.4187859847466484,-70
104,8.293217746047935,778.0566037735849,699.0367159612442,2378.0,1.6435710605926315,4916.751657317695,17270.627740948497,Ezi_1,E(z) RNAi,0.49761458615394094,-0.46295967798156423,-56.121084079166806,0.6796704641147441,-0.7493365220119579,-70
105,7.7378318584070795,807.6825221238938,792.7024336283185,1117.0,1.70140955684991,3556.3196902654868,11889.304203539823,Ezi_1,E(z) RNAi,0.7070512398619357,-0.5005244828861545,-56.653735089581275,0.8662829871114595,-0.6160110654100727,-70
106,7.326901248581158,821.7707150964812,745.2485811577752,1205.0,1.778474417374157,5748.650397275823,12966.363223609535,Ezi_1,E(z) RNAi,0.6083159560888853,-0.5401725609971177,-56.169304196561995,0.8135322354317127,-0.7261345328506356,-70
107,8.286269430051814,829.1269430051814,647.9488341968912,2152.0,1.771007181304926,4164.242875647668,17592.8542746114,Ezi_1,E(z) RNAi,0.40043041889045505,-0.5779642993124539,-54.04579760057898,0.7031267678395704,-0.9648993552583862,-70
108,7.3831444759206795,842.3364022662889,446.2131728045326,2052.0,1.5591282071268062,5932.405807365439,14087.417138810199,Ezi_1,E(z) RNAi,-0.031142604522022888,-0.652391878867223,-52.59736073447525,0.6531347681974377,-1.6184961566510514,-70
109,7.096685082872928,838.8453038674033,324.9475138121547,633.0,1.602977215672693,3410.9005524861877,10587.07182320442,Ezi_1,E(z) RNAi,-0.29346243085426216,-0.6740789592332028,-51.826543208384365,0.7351888475785052,-1.9814034430906968,-70
110,9.791723510686676,857.6607548885858,279.5243292405639,3328.0,1.4690282136533739,2613.7080491132333,11813.331969076853,Ezi_1,E(z) RNAi,-0.38658099494863063,-0.7225701085524566,-48.110044099942414,0.8194830244910398,-2.062056774536429,-70
111,7.175324675324675,883.0714285714286,463.1363636363636,623.0,1.7910440139642045,4121.824675324675,13557.275974025973,Ezi_1,E(z) RNAi,0.015670859089686573,-0.7304848135107607,-51.698707706592984,0.7306528851612506,-1.5493469339235548,-70
112,10.298984034833092,880.8442186744073,450.3328495403967,2703.0,1.4783564323899345,7445.613933236575,20994.347847121433,Ezi_1,E(z) RNAi,-0.012456444931402855,-0.7288240164095215,-48.522998897442086,0.7289304561586349,-1.5878858188936396,-70
113,9.714285714285714,934.5599489795918,646.1536989795918,2271.0,1.4422206637639607,4448.183673469388,16943.602040816328,Ezi_1,E(z) RNAi,0.4233213129882798,-0.7907541568466097,-49.31660009672942,0.8969353770480423,-1.0792790186748398,-70
