label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,sample,type,x_std,y_std,z_std,r,theta,rotation
8461,80.81984334203655,414.9147084421236,169.77284595300262,1529.0,1.6144904078259021,5740.7771975630985,27415.0226283725,mCherryi_1,mCherry RNAi,-0.8084493717506003,0.3606011131248301,8.409012270793227,0.8852251405551058,2.72203637557311,-95
8462,81.32813932172319,451.93308890925755,105.25847846012832,1615.0,1.6054063047228506,4811.879926672777,21986.97616865261,mCherryi_1,mCherry RNAi,-0.9574016675577149,0.30535325851412853,7.263512152975835,1.0049171933684333,2.8328519501961864,-95
8463,82.03392568659127,473.08885298869143,887.1453957996769,892.0,1.4900774531489718,12975.807754442649,29232.86268174475,mCherryi_1,mCherry RNAi,0.6966278535577233,0.023806958322320604,31.17869694042281,0.6970345311510768,0.03416127654162136,-95
8464,80.78571428571429,508.2542857142857,120.35571428571428,958.0,1.6233398776829417,4435.415714285714,20324.22857142857,mCherryi_1,mCherry RNAi,-0.9433772633539121,0.1866892386100223,7.546665784455982,0.9616722585298519,2.9462223621615995,-95
8465,82.07553551296505,506.5535512965051,970.8399098083428,1056.0,1.681007840068609,11912.983089064262,32720.553551296503,mCherryi_1,mCherry RNAi,0.863665666016757,-0.06950678096223184,33.915168390364,0.8664580631836143,-0.08030572798237649,-95
8466,83.01578947368421,510.46124401913875,157.68038277511963,2945.0,1.608375737833349,5058.923444976077,23858.088995215312,mCherryi_1,mCherry RNAi,-0.8649365880543265,0.17087510887521695,10.891749242840064,0.8816539027238393,2.9465463069265008,-95
8467,81.49435665914221,547.9018058690745,907.9051918735892,1167.0,1.8960082206836095,18723.655756207674,32952.03498871332,mCherryi_1,mCherry RNAi,0.7167449924176792,-0.1340290053031371,31.756503626404438,0.7291688133884823,-0.18486177572474358,-95
8468,81.54359925788498,552.5807050092765,980.2838589981448,674.0,1.4637392426382625,10363.415584415585,24645.294990723563,mCherryi_1,mCherry RNAi,0.8689849853078819,-0.1656005644316314,33.97258198883921,0.8846233388457568,-0.18830991438632527,-95
8469,82.15678524374177,556.798418972332,970.4558629776021,1024.0,1.3927642287415898,13020.831357048748,27873.743083003952,mCherryi_1,mCherry RNAi,0.8467177404600064,-0.17112624322615755,34.323996521414614,0.8638374402226363,-0.19941917854349,-95
8470,81.53566621803499,581.7523553162853,855.2314939434724,977.0,1.5274649045803708,9328.179004037685,32507.590847913863,mCherryi_1,mCherry RNAi,0.5939893741778541,-0.18648823376838997,30.472181284808727,0.6225762908834969,-0.30421339472706116,-95
8471,82.47433035714286,581.3158482142857,972.1183035714286,1144.0,1.754444137930857,12962.668526785714,28101.967633928572,mCherryi_1,mCherry RNAi,0.8423604072038156,-0.22127085126110646,34.8558325846457,0.870937337150264,-0.25687629686742475,-95
8472,82.22284644194757,593.3258426966293,881.7359550561798,1255.0,1.3703924441420856,10375.359550561798,35067.68632958802,mCherryi_1,mCherry RNAi,0.6465330539052874,-0.21799959826526805,32.01904721369543,0.6822967203760513,-0.3252107487725988,-95
8473,82.66561514195584,608.0778128286015,822.3922187171398,1283.0,1.6080053833223893,7079.486855941114,30077.654048370136,mCherryi_1,mCherry RNAi,0.5157149443918647,-0.22974138305061598,30.810385885907806,0.5645732963531963,-0.41908985519948005,-95
8474,81.76052385406922,615.7446211412536,848.3320860617399,1297.0,1.6343293512739576,9550.716557530402,30962.78671655753,mCherryi_1,mCherry RNAi,0.5684096454774898,-0.2532060167834802,30.72269915790706,0.6222562269734243,-0.4190753630500647,-95
8475,81.86790606653621,624.7945205479452,936.6614481409002,1238.0,1.4095936139928493,9032.316046966733,26594.095890410958,mCherryi_1,mCherry RNAi,0.7531251749558319,-0.29849694905275337,33.49694963908833,0.8101221869237099,-0.3773510347538305,-95
8476,80.80573951434879,632.0949227373069,222.74834437086093,681.0,1.7884710222215778,5299.635761589404,23887.507726269316,mCherryi_1,mCherry RNAi,-0.765628321160186,-0.09533203430601112,11.422853968892085,0.7715406165118511,-3.0177154524751058,-95
8477,80.51120448179272,635.4593837535014,200.04761904761904,906.0,1.3713367592135912,6147.305322128852,24009.648459383752,mCherryi_1,mCherry RNAi,-0.8149106487096931,-0.09522029516241226,10.481439678532638,0.8204549164891815,-3.025272597372434,-95
8478,81.87281795511223,649.2285951787198,852.6176226101413,1474.0,1.557875011159348,9926.943474646716,29451.72485453034,mCherryi_1,mCherry RNAi,0.5667586289052975,-0.3223121117439056,31.18725125958734,0.651997270558266,-0.5170820799005965,-95
8479,83.85199098422238,652.954169797145,791.7746055597295,1647.0,1.4270330464248118,7156.490608564989,30785.211870773855,mCherryi_1,mCherry RNAi,0.4362019620759703,-0.31123444627875196,31.39567647933707,0.5358535548723807,-0.6197356250335712,-95
8480,81.15502183406113,683.2838427947598,214.46943231441048,647.0,1.7204684862104775,5158.620087336245,25643.347161572052,mCherryi_1,mCherry RNAi,-0.7996655408155026,-0.19644653473723273,11.873048291888296,0.8234416908184921,-2.9007020258642666,-95
8481,81.50463821892393,688.169758812616,803.6539888682746,1404.0,1.6189319657622225,7210.188311688312,34740.947124304264,mCherryi_1,mCherry RNAi,0.4502746652576648,-0.3862211340767253,29.637421104334038,0.5932234305726755,-0.7089736592651775,-95
8482,80.70731707317073,748.7727856225931,339.0693196405648,975.0,1.4191477466435156,5329.016688061617,34747.05263157895,mCherryi_1,mCherry RNAi,-0.5559869478176557,-0.3671050045182205,15.54323966422048,0.6662488802886766,-2.558027208255804,-95
8483,80.15384615384616,750.1909814323608,207.48806366047745,1027.0,1.7679999597250455,6253.2161803713525,19356.98275862069,mCherryi_1,mCherry RNAi,-0.8359099298320041,-0.32981493489607183,11.117716087073447,0.8986230033068628,-2.7657864570764477,-95
8484,81.48583877995642,775.3039215686274,402.18409586056646,1156.0,1.4196531738175873,5784.273420479303,29530.74945533769,mCherryi_1,mCherry RNAi,-0.4304831689114257,-0.4400791900553086,18.36237488487447,0.6156179433997676,-2.3451721522416564,-95
8485,82.40034364261169,778.9484536082474,849.3161512027491,819.0,1.7416649782720774,6737.140893470791,19275.63058419244,mCherryi_1,mCherry RNAi,0.5180772831466522,-0.5839560251254448,32.49221034821706,0.7806463415612255,-0.8451063731428571,-95
8486,82.53258426966292,778.8483146067416,611.291011235955,1239.0,1.45171422958289,6094.37191011236,31180.37415730337,mCherryi_1,mCherry RNAi,0.01249497173204106,-0.5110766545383707,25.601564265755485,0.5112293723297964,-1.5463528641333402,-95
8487,83.08527131782945,783.7605512489233,734.3247200689061,1460.0,1.6249192527382603,6115.4298018949185,31234.633936261842,mCherryi_1,mCherry RNAi,0.27222964150949713,-0.5585752196837577,29.816841316785784,0.6213817295038111,-1.1173082495102835,-95
8488,81.35706580366775,792.8597626752967,829.2297734627832,1159.0,1.6702888070132411,6741.685005393743,22094.324703344122,mCherryi_1,mCherry RNAi,0.47100835232001925,-0.6060153113936347,30.950671678129723,0.767530732673776,-0.9100996258625177,-95
8489,81.16121495327103,784.1728971962617,887.642523364486,572.0,1.5647529092957027,7547.710280373832,20952.85280373832,mCherryi_1,mCherry RNAi,0.5978872079143269,-0.6062646355976606,32.41958650429797,0.8514845399441812,-0.792355170167284,-95
8490,82.33537206931702,803.7054026503567,598.6839959225281,1268.0,1.4639096464894268,5608.420998980632,26916.14373088685,mCherryi_1,mCherry RNAi,-0.02225101019725939,-0.5575639591724783,25.20019662019716,0.5580077741599014,-1.6106827087873574,-95
8491,83.84518599562364,807.8971553610503,804.4693654266958,2302.0,1.4161932451467367,6890.913019693654,25244.67013129103,mCherryi_1,mCherry RNAi,0.4134357802678035,-0.6288476007190955,32.80861803437435,0.7525811911918941,-0.9892017466127703,-95
8492,81.62990654205608,802.5663551401869,657.6841121495327,668.0,1.388525692315003,13238.715887850467,27171.609345794393,mCherryi_1,mCherry RNAi,0.10348371658666089,-0.5732874096077232,26.227975151753213,0.5825524299265447,-1.3922101030568437,-95
8493,80.85084033613445,807.5168067226891,779.40756302521,713.0,1.6450045588818984,6277.23949579832,22241.317226890755,mCherryi_1,mCherry RNAi,0.3605035165238344,-0.6204935082620813,29.073711869156767,0.7176175717061534,-1.0444684488995941,-95
8494,81.3945652173913,811.1130434782609,423.0380434782609,1109.0,1.7131362472573362,5622.340217391305,24885.76956521739,mCherryi_1,mCherry RNAi,-0.3976740098299796,-0.5189566393959429,19.127934318604247,0.6538047198264826,-2.224645089486415,-95
8495,81.60096153846153,811.3878205128206,657.775641025641,755.0,1.4323711511201034,5983.761217948718,30177.240384615383,mCherryi_1,mCherry RNAi,0.10084844303760776,-0.5911781980287503,26.261252178336164,0.5997183257893909,-1.4018338591165929,-95
