label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,3.5655512890839276,245.75315414152496,350.6500274273176,2217.0,1.4572010068178955,498.47942951179374,1611.13165112452,1019.944048272079,False,Vsx1_1_b1,Vsx1 GOF,-0.6392649768374323,0.6413841704211285,-39.495584934139224,-95,800
2,2.29073482428115,258.7907348242812,518.7915335463259,1467.0,1.4351093678230564,437.37939297124603,1223.7332268370608,1893.096645367412,False,Vsx1_1_b1,Vsx1 GOF,-0.10441859229787376,0.6597214273910537,-46.194462357435064,-95,800
3,2.6759474091260635,272.08816705336426,532.3139984532096,1502.0,1.3712986931053013,404.3758700696056,1816.3472544470224,1720.2637277648878,False,Vsx1_1_b1,Vsx1 GOF,-0.05681135815309013,0.6273886767192303,-46.09404539324079,-95,800
4,4.256834532374101,716.2374100719425,272.31726618705034,1802.0,1.6404970937945225,585.7640287769784,1778.579856115108,1224.1223021582734,False,Vsx1_1_b1,Vsx1 GOF,-0.7116235328038532,-0.6833279246075734,-30.37416167052223,-95,800
5,2.518942101501072,732.1143674052895,319.0350250178699,1819.0,1.5408882132531045,580.1701215153681,1652.9985704074338,853.1879914224446,False,Vsx1_1_b1,Vsx1 GOF,-0.5586098713638146,-0.7121400639949076,-33.46644756758991,-95,800
6,3.575438596491228,740.5228070175439,306.4271929824561,1357.0,1.3767730556598903,516.2236842105264,2286.630701754386,1596.6456140350876,False,Vsx1_1_b1,Vsx1 GOF,-0.595135986558459,-0.7393944995525902,-31.8875726735674,-95,800
7,1.6670071501532175,756.7660878447396,315.0245148110317,1237.0,1.864087014223501,527.3901940755874,2396.2696629213483,804.1797752808989,False,Vsx1_1_b1,Vsx1 GOF,-0.5621943117515481,-0.7815599114057145,-33.87923244004694,-95,800
8,1.2264808362369337,801.1898954703832,354.20383275261327,742.0,1.8478772573477167,852.5783972125436,1840.5783972125435,1585.7630662020906,False,Vsx1_1_b1,Vsx1 GOF,-0.42222788966027514,-0.8915943600957585,-35.07089095023766,-95,800
9,3.0678391959798996,822.1413316582915,527.5175879396985,1950.0,1.6206167439395907,387.82286432160805,985.8304020100503,899.2273869346734,False,Vsx1_1_b1,Vsx1 GOF,0.13217453739898044,-0.8933001669025732,-38.72936549014524,-95,800
10,5.159682080924855,767.4046242774566,402.8121387283237,1846.0,1.449910057421347,703.5982658959538,1402.0498554913295,1361.929190751445,False,Vsx1_1_b1,Vsx1 GOF,-0.2811097697092063,-0.7823809253472137,-33.17364257662964,-95,800
11,7.561580170410535,241.41130906274205,450.9504260263362,1877.0,1.506749839274435,552.1247095274981,1512.109217660728,913.2137877614252,False,Vsx1_1_b1,Vsx1 GOF,-0.32423588471756204,0.6860076147215857,-38.888250884536184,-95,800
12,9.893918918918919,773.5885135135135,374.41621621621624,1980.0,1.3869282546910817,612.1581081081081,2180.2,1528.041891891892,False,Vsx1_1_b1,Vsx1 GOF,-0.36787123900111407,-0.8084343057932801,-27.42234994144957,-95,800
13,8.872759856630825,771.0573476702509,339.9426523297491,1304.0,1.3076680171902728,641.6021505376344,2061.0250896057346,1354.2894265232974,False,Vsx1_1_b1,Vsx1 GOF,-0.4776051318181066,-0.8126435211117733,-27.328865400151578,-95,800
14,10.909815950920246,797.0349693251534,226.5276073619632,2065.0,1.3268303511627253,475.75337423312885,1365.1564417177915,908.3085889570552,True,Vsx1_1_b1,Vsx1 GOF,-0.8253521963384237,-0.9209931723272485,-21.20317598866489,-95,800
15,9.018583042973287,810.3704994192799,386.5075493612079,1176.0,1.428505033839047,613.513356562137,1417.8734030197445,853.8373983739838,False,Vsx1_1_b1,Vsx1 GOF,-0.31618983327039285,-0.906147209919622,-28.243230184710377,-95,800
16,13.165366614664586,261.9570982839314,520.2823712948518,2086.0,1.801022656303763,546.2004680187207,2212.539781591264,1241.713728549142,False,Vsx1_1_b1,Vsx1 GOF,-0.09745351490898768,0.651948069263532,-35.33697814610256,-95,800
17,10.485003657644477,345.34601316752014,575.7168983174836,1636.0,1.364125294554575,393.3445501097293,1227.6525237746891,999.151426481346,False,Vsx1_1_b1,Vsx1 GOF,0.10799587830024815,0.4394571359705839,-38.82445796427781,-95,800
18,10.99184043517679,808.894832275612,285.80870353581145,1346.0,1.2558589107092597,516.5049864007253,949.6699909338168,875.2855847688123,True,Vsx1_1_b1,Vsx1 GOF,-0.6340352461763197,-0.9345640226800851,-22.943856939371013,-95,800
19,12.745991561181434,237.89535864978902,416.7620253164557,1583.0,1.4355472041533623,547.0447257383967,2521.616877637131,2385.1713080168774,False,Vsx1_1_b1,Vsx1 GOF,-0.43281410832345213,0.6848896602704866,-32.61477136332567,-95,800
20,12.063178677196445,723.948667324778,303.59624876604147,1339.0,1.4103023652103173,699.5616979269497,2388.5597235932873,852.2823297137217,True,Vsx1_1_b1,Vsx1 GOF,-0.6093600831014057,-0.6941535974556818,-23.51642322773845,-95,800
