label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,8.626783754116355,734.9330406147091,718.139407244786,1204.0,1.4707725374918772,194.6695938529089,841.4676180021954,990.8419319429198,False,Vsx1_1_b2,Vsx1 GOF,0.7839561032462175,-0.5275921413739102,-58.74857080860488,-105,800
2,10.756548536209554,237.36363636363637,474.0523882896764,869.0,1.3536797726125134,251.79661016949152,1149.426810477658,995.7580893682589,False,Vsx1_1_b2,Vsx1 GOF,-0.3567918660442405,0.7208465144546234,-36.573848789743195,-105,800
3,10.536796536796537,686.5670995670996,216.44155844155844,898.0,1.3524410196153613,299.5772005772006,1208.18759018759,858.7936507936508,False,Vsx1_1_b2,Vsx1 GOF,-0.8188592028645931,-0.7397078736944371,-38.860157921255364,-105,800
4,11.958605664488017,692.3572984749455,205.33769063180827,624.0,1.3770416521993636,647.8496732026143,1021.5511982570806,1110.5141612200437,False,Vsx1_1_b2,Vsx1 GOF,-0.8489380080153667,-0.7640268387233011,-37.20513820143539,-105,800
5,14.66558089033659,321.0912052117264,586.671009771987,1156.0,1.3369945387121596,216.08686210640607,1001.900108577633,1050.5580890336591,False,Vsx1_1_b2,Vsx1 GOF,0.059041476548728156,0.5604815715488924,-38.441121836951964,-105,800
6,14.748275862068965,292.70459770114945,534.3252873563218,1122.0,1.4460056063089952,226.57011494252873,886.748275862069,1516.8632183908046,False,Vsx1_1_b2,Vsx1 GOF,-0.1259850769822085,0.6049084939146365,-35.92617951811382,-105,800
7,15.80073349633252,244.95354523227383,475.78973105134475,1088.0,1.3122565704742675,271.89731051344745,885.5452322738387,882.6369193154035,True,Vsx1_1_b2,Vsx1 GOF,-0.3449664436396529,0.7001911654671844,-31.773118721096456,-105,800
8,17.594594594594593,207.4208494208494,466.07490347490346,1837.0,1.6098408920809029,244.2942084942085,1133.7328185328186,989.0455598455599,True,Vsx1_1_b2,Vsx1 GOF,-0.4036636610278477,0.8003570604150287,-28.760314847558167,-105,800
9,17.528089887640448,358.09791332263245,635.0963081861959,841.0,1.2768217409084557,251.51524879614766,992.9775280898876,1406.191011235955,False,Vsx1_1_b2,Vsx1 GOF,0.23875757150738197,0.48860901378249677,-38.08732878369556,-105,800
10,17.874545454545455,217.61454545454546,406.43636363636364,747.0,1.5446273722996064,217.00181818181818,1213.4454545454546,1178.1145454545454,True,Vsx1_1_b2,Vsx1 GOF,-0.5820448896913779,0.7296789462794087,-26.72327207260162,-105,800
11,19.62537313432836,190.22985074626865,492.105223880597,1821.0,1.735999461196139,464.08507462686566,938.7253731343284,968.8626865671641,True,Vsx1_1_b2,Vsx1 GOF,-0.3352470329210754,0.8674421522361357,-27.19456370946048,-105,800
12,18.828920570264767,201.87270875763747,478.3798370672098,1274.0,1.3025287626189213,263.20366598778,1485.8920570264766,1266.9144602851325,True,Vsx1_1_b2,Vsx1 GOF,-0.36932434691430915,0.824705087911985,-27.80750293135301,-105,800
13,20.734939759036145,210.36010709504686,515.3052208835342,971.0,1.290289818552632,519.1244979919679,970.4939759036145,1914.6077643908968,True,Vsx1_1_b2,Vsx1 GOF,-0.24735059065629406,0.8261748687915211,-27.343896330552127,-105,800
14,19.5,368.8470254957507,553.7252124645893,1074.0,1.6077740467711839,207.37110481586402,1033.28611898017,1233.915014164306,False,Vsx1_1_b2,Vsx1 GOF,-0.006837556219222107,0.4011128492281353,-33.64407858556163,-105,800
15,20.874411302982733,709.2260596546311,357.70172684458396,827.0,1.3260308735867679,357.93563579277867,873.9952904238619,1352.7252747252746,False,Vsx1_1_b2,Vsx1 GOF,-0.3593397113289677,-0.7062482166732946,-33.80932383430938,-105,800
16,22.253012048192772,320.79277108433735,556.7481927710843,1063.0,1.62983051968922,225.75060240963856,872.9722891566265,1008.866265060241,True,Vsx1_1_b2,Vsx1 GOF,-0.03366636130985001,0.5401223805691504,-29.84937812538483,-105,800
17,21.305194805194805,713.5935064935065,221.34805194805196,1033.0,1.4493757302941255,291.00519480519483,1482.7194805194806,1029.2792207792209,True,Vsx1_1_b2,Vsx1 GOF,-0.7816309546672778,-0.8138300183709954,-28.909641917657204,-105,800
18,23.855878634639698,399.7888748419722,632.6080910240203,1131.0,1.614801232762939,248.89506953223767,1396.0758533501896,1576.97597977244,True,Vsx1_1_b2,Vsx1 GOF,0.26352532283407815,0.3677119423596822,-32.67518105031881,-105,800
19,21.25839793281654,685.453488372093,200.3733850129199,966.0,1.303207684195028,683.7002583979328,1028.8488372093022,861.5736434108527,True,Vsx1_1_b2,Vsx1 GOF,-0.8685509421165616,-0.7482185929825833,-27.582159043188604,-105,800
20,22.170648464163822,775.0022753128555,241.07849829351537,1137.0,1.4934753365861817,300.13083048919225,828.9817974971559,1194.1786120591582,True,Vsx1_1_b2,Vsx1 GOF,-0.6731526119050625,-0.9752096309339495,-30.170417256857103,-105,800
21,23.39268292682927,202.8560975609756,486.56463414634146,1020.0,1.3589901352796376,318.3939024390244,1913.0134146341463,1548.230487804878,True,Vsx1_1_b2,Vsx1 GOF,-0.3424626429348012,0.8274064692584713,-23.545567406561165,-105,800
22,23.6340206185567,744.1146907216495,226.21778350515464,968.0,1.3000726563676817,292.33505154639175,945.9110824742268,1425.1417525773195,True,Vsx1_1_b2,Vsx1 GOF,-0.7428931780683982,-0.8975664667492352,-27.473618625581537,-105,800
