label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,x_std,y_std,z_std,rotation,D_threshold,kn_threshold,ey_threshold,type,with_ey_kn
70,8.216631355932204,358.7876059322034,782.9459745762712,2872.0,1.4407736388245922,10833.781779661016,23027.385063559323,25733.851165254237,Vsx1_1,-0.5244652371416942,0.6778521711790624,-32.95521314472127,130,22500,30000,25000,Vsx OE,False
71,5.531813865147199,361.15954415954417,634.3428300094967,1355.0,1.3757781306229253,11894.215574548907,18662.77682811016,24969.677113010446,Vsx1_1,-0.2048065719723855,0.5577335800434062,-40.61433450521101,130,22500,30000,25000,Vsx OE,False
72,4.671428571428572,370.4738095238095,732.7214285714285,1204.0,1.6571210651401902,10875.008333333333,19054.117857142857,23961.595238095237,Vsx1_1,-0.424197093169831,0.6117559661160468,-38.726377093032895,130,22500,30000,25000,Vsx OE,False
73,8.582548650345261,376.20841180163217,821.8575015693659,2428.0,1.4446365462968194,10471.025109855618,17160.282485875705,26393.774639045827,Vsx1_1,-0.6209036713072396,0.6664514747204164,-32.19706222104917,130,22500,30000,25000,Vsx OE,False
74,3.623222748815166,381.6919431279621,794.696682464455,627.0,1.7598870968883216,12040.91943127962,17504.236966824643,24966.616113744076,Vsx1_1,-0.5661971679976898,0.6331388801432241,-38.312433030562026,130,22500,30000,25000,Vsx OE,False
75,3.4625,382.19,815.2525,576.0,1.4553051690182004,10517.115,16328.65,26302.035,Vsx1_1,-0.6110159599250402,0.6478674260254682,-37.82582283221802,130,22500,30000,25000,Vsx OE,False
76,4.636200716845878,399.5304659498208,783.2311827956989,802.0,1.397230917986996,8957.485663082438,16630.270609318995,23305.860215053763,Vsx1_1,-0.5539428129860078,0.5817095886490522,-38.5768416973007,130,22500,30000,25000,Vsx OE,False
77,6.41421568627451,394.1151960784314,865.9436274509804,917.0,1.9565091219669897,8403.661764705883,15259.928921568628,23644.651960784315,Vsx1_1,-0.7289665908537883,0.6582640559388524,-33.823895905042775,130,22500,30000,25000,Vsx OE,False
78,6.824530516431925,409.8973004694836,866.1461267605633,2525.0,1.6353109001464636,12114.008215962442,15735.974765258215,25654.279929577464,Vsx1_1,-0.7405207898618256,0.6208318427052166,-34.204502264575396,130,22500,30000,25000,Vsx OE,False
79,6.047970479704797,406.6961869618696,797.2939729397294,1293.0,1.3958407033808502,9232.510455104552,16788.334563345634,24029.623616236164,Vsx1_1,-0.5893644681866719,0.5753347703408582,-37.069546492122186,130,22500,30000,25000,Vsx OE,False
80,8.0961262553802,427.80344332855094,759.9670014347203,2030.0,1.2270560298583488,9536.327833572454,17196.083931133428,26993.905308464848,Vsx1_1,-0.5234411163483523,0.4959911552662608,-37.3113679281396,130,22500,30000,25000,Vsx OE,False
81,8.001177856301531,433.29917550058894,812.3981154299175,1677.0,1.722208213586801,8817.604240282686,16915.09187279152,27280.565371024735,Vsx1_1,-0.6407280074379736,0.5234652918643592,-35.96908159245305,130,22500,30000,25000,Vsx OE,False
82,6.6392092257001645,443.1845140032949,831.9209225700165,875.0,1.4127858140873768,8396.616144975289,16545.853377265237,29071.40856672158,Vsx1_1,-0.689975246461082,0.515247771628849,-37.18926312188395,130,22500,30000,25000,Vsx OE,False
