label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,40.94904458598726,273.45010615711254,597.2993630573249,1441.0,1.3470206150857547,188.8535031847134,966.5148619957537,1015.1889596602972,False,Vsx1_2_b2,Vsx1 GOF,0.012902423203062563,-0.8434502175934775,-58.02676399309958,90,800
2,42.77959927140255,318.72677595628414,591.8251366120219,862.0,1.3468164712346877,329.1566484517304,809.5719489981785,1153.191256830601,False,Vsx1_2_b2,Vsx1 GOF,-0.008396534120513444,-0.7097436535734876,-56.5912499390176,90,800
3,43.57385620915033,279.8575163398693,585.9006535947713,1037.0,1.3499078280109198,186.08235294117648,1194.8601307189542,1307.167320261438,False,Vsx1_2_b2,Vsx1 GOF,0.048832776575931325,-0.8166198535643766,-56.73742314118134,90,800
4,46.46560846560847,220.15079365079364,506.75132275132273,587.0,1.5577294411881872,175.63227513227514,876.6058201058202,943.1481481481482,False,Vsx1_2_b2,Vsx1 GOF,0.38749329004392674,-0.9296231508152278,-63.62802534645121,90,800
5,48.3,269.47913043478263,534.2521739130435,1464.0,1.463540086512283,197.78782608695653,1030.8208695652174,1379.8330434782608,False,Vsx1_2_b2,Vsx1 GOF,0.24477149704440704,-0.8083518288663796,-58.245297481753084,90,800
6,47.07400722021661,270.0523465703971,685.2815884476535,754.0,1.3964026623183492,201.956678700361,886.8754512635379,809.9025270758123,False,Vsx1_2_b2,Vsx1 GOF,-0.2953607702638662,-0.9168662865281331,-41.5080588251291,90,800
7,50.17401392111369,258.300464037123,525.1113689095127,1219.0,1.500149282739208,199.1740139211137,988.8039443155452,1024.598607888631,False,Vsx1_2_b2,Vsx1 GOF,0.28848757008439296,-0.8335536483377697,-57.5373858790756,90,800
8,51.819464033850494,304.6784203102962,666.7475317348378,1166.0,1.3001556601992514,316.01128349788434,1132.215796897038,905.669957686883,False,Vsx1_2_b2,Vsx1 GOF,-0.25899041198366113,-0.8039209613963137,-38.79381817217225,90,800
9,53.14209827357238,293.34661354581675,712.6002656042497,1100.0,1.4793433129691267,221.06905710491367,1208.2084993359895,1089.2138114209827,False,Vsx1_2_b2,Vsx1 GOF,-0.41166253870271463,-0.8696786411176907,-32.09783114720349,90,800
10,54.46221248630887,264.68784227820373,536.5498357064622,1119.0,1.2697981864493648,224.48411829134722,1155.3669222343922,1222.5476451259583,False,Vsx1_2_b2,Vsx1 GOF,0.24364267562623088,-0.8233075094947292,-51.88220706435291,90,800
