label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,x_std,y_std,z_std,rotation,D_threshold,kn_threshold,ey_threshold,type,with_ey_kn
47,1.9605442176870749,236.85850340136054,776.2190476190476,901.0,1.5471130103428936,11838.726530612244,19833.689795918366,29091.802721088436,Vsx1_3,-0.5910326284395293,-0.4978793014572188,-41.56811788523337,90,22500,30000,25000,Vsx OE,False
48,8.435796128012644,237.75503753457133,551.4887396286053,3578.0,1.4052601524346922,13297.72619517977,19980.62228368234,26574.618332674832,Vsx1_3,-0.02543937623283432,-0.5142809535782187,-44.03306922533323,90,22500,30000,25000,Vsx OE,False
49,6.823387374956882,237.37012763021733,580.5612280096585,3702.0,1.5390833642652915,14221.441876509141,21099.645050017247,28094.444291134874,Vsx1_3,-0.09870981935138212,-0.5127155904205603,-44.492634903224676,90,22500,30000,25000,Vsx OE,False
50,6.126170798898071,229.52892561983472,794.1575757575757,2295.0,1.2155968460618782,12208.554820936639,21030.530027548208,31680.00826446281,Vsx1_3,-0.6364042214339787,-0.5125923070730392,-36.81294463774985,90,22500,30000,25000,Vsx OE,False
51,2.1606875934230194,241.55306427503737,648.8153961136024,1690.0,1.8509099779490428,14457.133781763827,20435.922272047832,29726.0956651719,Vsx1_3,-0.2703340746235433,-0.4979061272697838,-46.3640521948801,90,22500,30000,25000,Vsx OE,False
52,10.387553912507702,237.29574861367837,673.3475046210721,2914.0,1.2738691014555086,13132.957486136784,20247.805914972272,26616.37954405422,Vsx1_3,-0.33158787302276316,-0.5055430331258257,-37.23816975743942,90,22500,30000,25000,Vsx OE,False
53,2.7895073576455536,246.45233525271914,683.8848368522073,2232.0,1.6005723341517728,13462.036468330134,20489.241842610365,27247.3525271913,Vsx1_3,-0.3579573993606292,-0.4844144463481507,-44.258498181640455,90,22500,30000,25000,Vsx OE,False
54,3.320353982300885,243.3566371681416,798.4433628318584,1598.0,1.365691084109803,12522.40442477876,19015.32831858407,27278.93274336283,Vsx1_3,-0.6461458576889467,-0.48196204670042064,-39.217382954246155,90,22500,30000,25000,Vsx OE,False
55,4.89068100358423,245.74253285543608,726.2849462365591,2363.0,1.302409822815365,13304.784348864994,20867.652927120667,27991.05017921147,Vsx1_3,-0.46439190139230124,-0.48263014155483275,-40.48257365360026,90,22500,30000,25000,Vsx OE,False
56,2.297356828193833,247.05947136563876,832.7665198237886,598.0,1.3489115939939806,11121.605726872247,18501.83920704846,24695.68281938326,Vsx1_3,-0.7321694120516586,-0.4710765332374397,-38.811565313284774,90,22500,30000,25000,Vsx OE,False
57,2.8,246.15555555555557,898.7037037037037,792.0,1.5119272682382094,8382.733333333334,14791.424074074073,25882.47037037037,Vsx1_3,-0.8979414311797355,-0.4677569783006278,-35.69861909172988,90,22500,30000,25000,Vsx OE,False
58,5.064340239912759,253.14612868047982,670.3898582333696,2837.0,1.468719296042911,13545.181025081789,19789.266630316248,27975.263904034895,Vsx1_3,-0.3231798122382017,-0.4709836276709841,-42.41273915760859,90,22500,30000,25000,Vsx OE,False
59,5.322222222222222,251.82328042328044,520.1534391534392,2773.0,1.622296616320997,13349.940740740742,20044.607936507935,25219.095767195766,Vsx1_3,0.05434660633922905,-0.48598331341366297,-48.15947637715119,90,22500,30000,25000,Vsx OE,False
60,3.3230437903804737,260.09906676238336,763.7085427135678,1936.0,1.5044444018107488,13280.042354630294,20809.45728643216,28938.43646805456,Vsx1_3,-0.5572548091131038,-0.44822493570514543,-40.32168028276135,90,22500,30000,25000,Vsx OE,False
61,5.143422789265288,254.46986361636604,749.1082270127584,3520.0,1.473640534538299,13286.010118785745,21341.983721953366,29901.263088429387,Vsx1_3,-0.5209090389004641,-0.46175662666745265,-39.17725285091502,90,22500,30000,25000,Vsx OE,False
62,5.243055555555555,254.97135416666666,656.4522569444445,1779.0,1.4215000749659519,14520.592881944445,21147.52517361111,27215.22048611111,Vsx1_3,-0.28795679066162727,-0.46813041967164926,-42.75908893504932,90,22500,30000,25000,Vsx OE,False
63,10.929360465116279,254.9956395348837,475.30901162790695,5212.0,1.3504345479881052,13604.32558139535,20335.300290697673,27139.160755813955,Vsx1_3,0.16791810306466948,-0.4828932224308813,-44.29096461918673,90,22500,30000,25000,Vsx OE,False
64,3.3375451263537905,262.06859205776175,592.4729241877257,775.0,1.542267607966154,14274.048736462093,20673.649819494585,28240.064981949457,Vsx1_3,-0.12665860963753983,-0.4577221047070553,-47.09346794433783,90,22500,30000,25000,Vsx OE,False
65,4.058282208588957,264.80879345603273,682.161554192229,1609.0,1.5439949052357398,13945.605316973415,20586.18098159509,27526.605316973415,Vsx1_3,-0.35176485836610183,-0.4445455152367509,-42.75671064295394,90,22500,30000,25000,Vsx OE,False
66,6.3208172280508,266.3522915516289,527.6808393152954,2661.0,1.2497192054598791,13936.642186637217,21092.187189398122,25426.38100496963,Vsx1_3,0.03689855002314979,-0.4537108297811756,-46.62238549805096,90,22500,30000,25000,Vsx OE,False
67,6.477522477522477,270.52397602397605,819.3381618381618,2401.0,1.1673892759256388,11593.137862137863,19837.202797202797,31637.132367632366,Vsx1_3,-0.6957854624174353,-0.4211179958733924,-34.78293580436517,90,22500,30000,25000,Vsx OE,False
68,2.1123737373737375,282.2563131313131,617.4962121212121,1061.0,1.6072275069798048,13952.7398989899,20798.133838383837,26084.829545454544,Vsx1_3,-0.18776758157790274,-0.4116044468661112,-46.988025811008136,90,22500,30000,25000,Vsx OE,False
69,4.2593068035943515,274.6880616174583,848.0397946084724,1237.0,1.802921261587087,10934.585365853658,18096.449293966623,25654.408215661104,Vsx1_3,-0.7677533185280313,-0.4096318960818285,-35.78747139220992,90,22500,30000,25000,Vsx OE,False
70,7.2895054282267795,288.5235223160434,483.85585042219543,2290.0,1.2349008006491986,13349.805790108565,20099.704463208684,24730.997587454764,Vsx1_3,0.14924679107623606,-0.4088971641872503,-47.03400595757207,90,22500,30000,25000,Vsx OE,False
71,2.8125,292.96370967741933,796.976814516129,1318.0,1.4455735650128572,11753.061491935483,19532.15927419355,26586.233870967742,Vsx1_3,-0.6378186635585331,-0.37380748066942326,-38.964828620641946,90,22500,30000,25000,Vsx OE,False
72,4.0627450980392155,291.5862745098039,759.1490196078431,828.0,1.3616441177716396,12042.882352941177,23003.945098039214,27512.97843137255,Vsx1_3,-0.5427437311606675,-0.37990974445866754,-39.244806932957474,90,22500,30000,25000,Vsx OE,False
73,5.738768718801997,304.33485856905156,794.6019134775374,2956.0,1.3389500280927522,12352.121048252911,20538.10856905158,30675.53785357737,Vsx1_3,-0.6304853412733444,-0.3492994615416386,-35.948267788136434,90,22500,30000,25000,Vsx OE,False
74,3.9745762711864407,303.56101694915253,497.5381355932203,1512.0,1.374237089301321,12270.971186440678,19198.187288135592,24625.59661016949,Vsx1_3,0.11595082058997086,-0.37484996163914786,-49.552948955617445,90,22500,30000,25000,Vsx OE,False
75,5.057264957264957,308.52777777777777,768.2713675213676,3039.0,1.7731421982696847,12327.892735042735,20614.78205128205,28998.47905982906,Vsx1_3,-0.5639730281999654,-0.3422440627650858,-37.60847775617243,90,22500,30000,25000,Vsx OE,False
76,2.3530434782608696,311.7739130434783,893.2991304347826,857.0,1.7468790597008674,10807.172173913043,17358.815652173915,27909.321739130435,Vsx1_3,-0.8781957345538938,-0.3249821449596606,-35.2779120178412,90,22500,30000,25000,Vsx OE,False
77,2.828,319.788,836.22,538.0,1.8314437935461392,11334.876,19236.008,26919.936,Vsx1_3,-0.7339200553579512,-0.31211062313629,-36.94413906907941,90,22500,30000,25000,Vsx OE,False
78,4.156272401433692,320.784229390681,811.2200716845878,1952.0,1.3239176060998816,11580.567025089606,19441.878853046594,27615.306810035843,Vsx1_3,-0.6708563910589722,-0.31200273195626593,-36.596187916894564,90,22500,30000,25000,Vsx OE,False
79,4.893190921228304,322.0774365821095,883.3658210947931,1633.0,1.8201185071075856,10111.217623497998,18266.58344459279,28354.831775700935,Vsx1_3,-0.8520030484617798,-0.30339764528227986,-32.96570856293036,90,22500,30000,25000,Vsx OE,False
80,6.226009438909282,325.2952281069743,826.2831672784479,2904.0,1.3282660152926034,11783.0256948086,20212.45201887782,30764.478762454117,Vsx1_3,-0.7080874647627663,-0.3010265699417428,-33.8541325515265,90,22500,30000,25000,Vsx OE,False
81,2.485924112607099,329.2484700122399,797.7441860465116,1020.0,1.4926809067172866,11302.341493268053,19390.31089351285,28034.564259485924,Vsx1_3,-0.6363484618652009,-0.2945520772719036,-38.66197738722779,90,22500,30000,25000,Vsx OE,False
82,2.913477537437604,610.4459234608985,809.981697171381,889.0,1.3624598775538987,8355.635607321132,16392.16139767055,29479.52745424293,Vsx1_3,-0.6404746731187503,0.32004734496711484,-33.108779991295975,90,22500,30000,25000,Vsx OE,False
83,6.715266772319071,634.7068145800317,797.2741679873217,2997.0,1.232916430073809,7966.375066032752,16926.41521394612,26707.066561014264,Vsx1_3,-0.6058645667805901,0.37181667802576723,-29.416333691847377,90,22500,30000,25000,Vsx OE,False
84,7.594732991953182,642.8156547183614,761.8902706656913,2280.0,1.4572819336818181,8025.986832479883,16732.320409656182,24202.666422823702,Vsx1_3,-0.5160719893468041,0.38662683485659755,-29.81293903866389,90,22500,30000,25000,Vsx OE,False
85,2.2555123216601816,661.6939040207523,461.6549935149157,979.0,1.6275803161355955,10754.355382619973,18869.261997405967,25981.473411154344,Vsx1_3,0.23984167945175305,0.4038460195606366,-46.79143030170687,90,22500,30000,25000,Vsx OE,False
86,6.696537678207739,662.990495587237,728.7474541751527,1836.0,1.35712607908046,8237.628649015614,17465.283095723014,23194.856076035303,Vsx1_3,-0.4309467801590101,0.42801777225814686,-31.69726688717128,90,22500,30000,25000,Vsx OE,False
87,3.453639082751745,669.5712861415752,515.247258225324,1409.0,1.406494615179309,11540.67298105683,18916.240279162514,24609.215353938187,Vsx1_3,0.10599816257963113,0.4253063803183641,-43.33037390887762,90,22500,30000,25000,Vsx OE,False
88,3.29901269393512,667.4795486600847,788.9661495063469,954.0,1.567381050074824,7555.370944992947,16336.56981664316,26904.763046544427,Vsx1_3,-0.5822197852497111,0.44279826837927594,-32.61961555153817,90,22500,30000,25000,Vsx OE,False
89,3.203252032520325,667.7357723577236,836.1341463414634,780.0,1.5035122263305476,7875.158536585366,16539.628048780487,28862.10162601626,Vsx1_3,-0.7007639074314662,0.44716094806553675,-30.832785880769194,90,22500,30000,25000,Vsx OE,False
90,7.234316353887399,679.6471849865952,789.6868632707775,3074.0,1.4255846652575423,8044.155495978553,16697.145308310992,26941.192493297585,Vsx1_3,-0.5824925981186848,0.4692541671440893,-28.458548057512587,90,22500,30000,25000,Vsx OE,False
91,2.6181150550795595,691.4271725826194,796.4137086903305,1023.0,1.4522277929099763,8000.68788249694,16843.182374541004,26547.95348837209,Vsx1_3,-0.5987421330845448,0.49568356786554246,-32.60826307813547,90,22500,30000,25000,Vsx OE,False
92,1.5823008849557523,697.6690265486726,475.7132743362832,677.0,1.8053225365878125,10648.214159292036,18513.261946902654,24223.614159292036,Vsx1_3,0.20784110854363091,0.48351003033348716,-46.310743692600724,90,22500,30000,25000,Vsx OE,False
93,2.7664670658682633,705.9241516966068,755.9401197604791,662.0,1.495669677636114,8035.201596806387,16886.844311377245,25527.45908183633,Vsx1_3,-0.49562440095545546,0.5240526230448639,-33.832598557677755,90,22500,30000,25000,Vsx OE,False
94,4.776946107784431,710.315868263473,655.7110778443114,1943.0,1.5677273395569646,8356.410928143712,17059.174401197604,24337.285928143712,Vsx1_3,-0.24308056211618612,0.5254830357029918,-35.74275661529689,90,22500,30000,25000,Vsx OE,False
95,1.308584686774942,714.7192575406033,730.0440835266821,571.0,1.8161752055460447,7787.547563805105,17481.92343387471,25986.935034802784,Vsx1_3,-0.42984561570996316,0.5412164052380763,-36.17524373671729,90,22500,30000,25000,Vsx OE,False
96,2.304785894206549,708.8942065491184,792.6901763224181,640.0,1.812220729733072,7652.561712846347,15868.67758186398,23609.03022670025,Vsx1_3,-0.5877620135112694,0.5335125421775093,-32.78143332569791,90,22500,30000,25000,Vsx OE,False
97,6.777818050018123,729.0801014860457,531.0235592606017,4498.0,1.5289169121795683,9891.408118883654,19261.44182674882,27781.595143167815,Vsx1_3,0.07229894690870964,0.5563072552739843,-38.399378608691876,90,22500,30000,25000,Vsx OE,False
98,4.964529914529915,726.967094017094,740.0230769230769,3146.0,1.609074829223604,8267.902564102564,17622.528205128205,26542.702991452992,Vsx1_3,-0.4534095031880562,0.5686041142758467,-31.923278525813203,90,22500,30000,25000,Vsx OE,False
99,4.079900124843945,733.5692883895131,806.4606741573034,1035.0,1.434418330896248,6992.78152309613,15201.05243445693,24798.07615480649,Vsx1_3,-0.6198663437430432,0.5883982901323315,-30.05256563577848,90,22500,30000,25000,Vsx OE,False
100,1.7679671457905544,739.7453798767967,523.0985626283367,670.0,1.5997304660171814,10941.156057494867,20076.28747433265,26350.735112936345,Vsx1_3,0.09273324951779549,0.579139248069312,-43.54421634314532,90,22500,30000,25000,Vsx OE,False
101,4.8663594470046085,740.7498354180382,689.1955233706386,2126.0,1.3901469537586384,8467.189598420013,17579.10599078341,27004.437788018433,Vsx1_3,-0.32435846368842913,0.5945901296837088,-33.817994431667955,90,22500,30000,25000,Vsx OE,False
102,2.3091954022988506,745.6931034482759,639.4597701149426,1070.0,1.6305293137713293,9529.98275862069,20119.09540229885,27228.44022988506,Vsx1_3,-0.19913012461638735,0.6014710577886178,-38.27176117649455,90,22500,30000,25000,Vsx OE,False
103,2.272727272727273,744.7913223140496,615.3739669421487,685.0,1.425397042271981,9545.919421487602,19236.5826446281,26303.785123966944,Vsx1_3,-0.13867823444786886,0.5975642986736358,-39.282191146664566,90,22500,30000,25000,Vsx OE,False
104,2.4785353535353534,748.7032828282828,533.2941919191919,1027.0,1.3190102044307388,10233.714646464647,19991.185606060608,26629.20580808081,Vsx1_3,0.06802324518724512,0.599480685932402,-42.28053611505963,90,22500,30000,25000,Vsx OE,False
105,2.365971107544141,750.0722311396469,519.1059390048154,942.0,1.6921537116630672,9968.15569823435,20843.45264847512,26815.55216693419,Vsx1_3,0.103804416627433,0.6013294422780815,-42.93540284836163,90,22500,30000,25000,Vsx OE,False
106,4.51390134529148,747.6188340807175,808.5650224215246,1298.0,1.2466356187595558,6621.505829596413,13409.478923766816,22742.7264573991,Vsx1_3,-0.62378433459916,0.6192097647115749,-29.303404360885196,90,22500,30000,25000,Vsx OE,False
107,1.6554455445544554,752.7188118811881,656.9108910891089,703.0,1.6560251297603819,9474.623762376237,18855.754455445545,26442.441584158416,Vsx1_3,-0.24239440749385555,0.6182340841181613,-38.11408465063238,90,22500,30000,25000,Vsx OE,False
108,9.415962714826682,758.3769297990096,614.7057966792893,5597.0,1.8648983371502799,9871.175065540343,19662.297407515292,28107.584037285174,Vsx1_3,-0.13500955764873301,0.6268767257219536,-31.948088499590362,90,22500,30000,25000,Vsx OE,False
109,4.154499151103566,757.9235993208829,760.2275042444821,1488.0,1.312360064037448,7535.199490662139,16259.934634974534,24911.83276740238,Vsx1_3,-0.5013467673882803,0.6378169700090988,-31.41732755246577,90,22500,30000,25000,Vsx OE,False
110,3.140681003584229,762.7258064516129,709.8037634408602,1488.0,1.443685957678465,8935.743727598567,18802.182795698925,27414.584229390683,Vsx1_3,-0.37425026944723105,0.6442740858202463,-34.35890601973617,90,22500,30000,25000,Vsx OE,False
111,3.405429071803853,762.6654991243432,644.2451838879159,1698.0,1.496432510968174,9555.51050788091,26279.10332749562,27814.93870402802,Vsx1_3,-0.2094453875648019,0.6388507840237765,-36.7060039554094,90,22500,30000,25000,Vsx OE,False
112,6.134243458475541,760.4232081911263,695.7963594994312,2544.0,1.2983100668314074,9215.866894197952,19327.612059158135,26630.53981797497,Vsx1_3,-0.33896452935831467,0.638003452339009,-31.963898276933,90,22500,30000,25000,Vsx OE,False
113,2.928870292887029,765.4694560669456,741.020920502092,1613.0,1.785571346837195,8681.92468619247,18329.040167364015,25906.487866108786,Vsx1_3,-0.45247745390817207,0.6527844139866508,-33.28216273489386,90,22500,30000,25000,Vsx OE,False
114,3.1404151404151404,764.6556776556777,630.6935286935287,1239.0,1.637597193648766,9578.896214896215,19856.172161172162,29560.246642246642,Vsx1_3,-0.17522062256307758,0.6421124577785677,-37.477580735123944,90,22500,30000,25000,Vsx OE,False
115,2.433106575963719,770.3367346938776,574.1349206349206,1369.0,1.440649578454586,10624.087301587302,19880.7641723356,29236.853741496598,Vsx1_3,-0.032590519847674804,0.649981159057311,-40.3427329175459,90,22500,30000,25000,Vsx OE,False
