label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,6.9931573802541545,683.3939393939394,293.72336265884655,1277.0,1.3486562524815515,39274.786901270774,LacZ_3,LacZ OE,0.3505341638124928,0.42613711700280055,-53.13862388631754,65,2500
2,8.929007633587787,691.0335877862595,303.0465648854962,1814.0,1.7543193246614237,46988.98625954198,LacZ_3,LacZ OE,0.3289166936177239,0.44201284651786676,-50.548255172002904,65,2500
3,10.035245335176226,675.3144436765722,309.9232895646164,1702.0,1.3255004916686575,40701.02833448514,LacZ_3,LacZ OE,0.31663999326124337,0.40416974395195737,-49.626461758908285,65,2500
4,10.106551475881929,715.9618430525558,273.1281497480202,1731.0,1.4110280280071414,35485.49388048956,LacZ_3,LacZ OE,0.3904871266113965,0.5053764944487855,-49.93614175961375,65,2500
5,9.097588978185993,703.1928817451205,301.1974741676234,1157.0,1.7161044650989739,32500.546498277843,LacZ_3,LacZ OE,0.3308912771740886,0.47057400182704145,-50.082743385165266,65,2500
6,10.537614678899082,712.2467889908257,308.2100917431193,1305.0,1.3750155219273976,36696.019266055046,LacZ_3,LacZ OE,0.3140562545443415,0.49019487611711265,-48.04696425737112,65,2500
7,11.225225225225225,700.9047619047619,266.9851994851995,1954.0,1.5195394118684442,34700.32625482626,LacZ_3,LacZ OE,0.40671780371355815,0.47149276747050073,-49.565717365392615,65,2500
8,10.888433141919606,703.0106644790812,285.1788351107465,1462.0,1.3585278384104378,34176.78917145201,LacZ_3,LacZ OE,0.366322985172963,0.47301713454003447,-49.01939784389044,65,2500
9,12.498723404255319,724.3897872340425,300.0127659574468,1509.0,1.2837541502252654,29398.930212765958,LacZ_3,LacZ OE,0.3301757346854324,0.5197844087939185,-46.07710822923615,65,2500
10,10.789346246973366,729.3292978208233,384.1912832929782,932.0,1.9639387238185857,22594.290556900727,LacZ_3,LacZ OE,0.14409356918196847,0.5156943426900398,-43.85048179704754,65,2500
11,10.695454545454545,760.6736363636363,323.71090909090907,1370.0,1.6178536103256553,22846.13272727273,LacZ_3,LacZ OE,0.2716028593095441,0.5997228704893567,-45.679290624984816,65,2500
12,10.762198888202594,774.6726374305126,273.3403335392217,1992.0,1.4773370162855113,38971.718344657194,LacZ_3,LacZ OE,0.37991156618629485,0.6415921781493943,-47.4361976626969,65,2500
13,12.674261083743842,787.496921182266,350.07512315270935,1945.0,1.3744778202616892,26049.290640394087,LacZ_3,LacZ OE,0.20920353529468483,0.6569590918358805,-41.68118514891853,65,2500
14,13.959692898272554,799.9462571976967,367.8675623800384,959.0,1.550994796810035,17869.18234165067,LacZ_3,LacZ OE,0.16806676710991098,0.6824660959236004,-39.20966633418388,65,2500
15,13.539530842745439,702.8809730668984,317.1120764552563,1419.0,1.2446499799719208,37864.2606429192,LacZ_3,LacZ OE,0.296423775253442,0.4666021667850184,-44.942757996694354,65,2500
16,12.81062874251497,723.8667664670659,370.7694610778443,1767.0,1.3664113069240105,31768.005988023953,LacZ_3,LacZ OE,0.17475612049762956,0.5053810665627778,-42.60556848012239,65,2500
17,12.525119617224881,728.7966507177033,283.22966507177034,1228.0,1.5041668881657393,23712.174641148325,LacZ_3,LacZ OE,0.36630846057306776,0.533136896926278,-46.66639673354265,65,2500
18,12.011173184357542,750.6215083798883,362.4036312849162,942.0,1.3374150023259195,15513.1187150838,LacZ_3,LacZ OE,0.18842525768839113,0.5691007690772529,-42.94283100050213,65,2500
19,11.636279069767442,756.6520930232558,294.5841860465116,1233.0,1.4187204133346545,23437.901395348836,LacZ_3,LacZ OE,0.3364266833524061,0.5957473210769426,-46.17319526984214,65,2500
20,14.162361623616237,236.04920049200493,754.4255842558425,972.0,1.2854669808413834,50074.31365313653,LacZ_3,LacZ OE,-0.5839224039368598,-0.6985816338779995,-39.28546847805368,65,2500
21,12.023703703703704,308.95259259259257,747.122962962963,855.0,1.6481725548169013,31204.334814814814,LacZ_3,LacZ OE,-0.5807299634982503,-0.5278393812220303,-39.46923407477453,65,2500
22,13.522514071294559,679.6547842401501,292.81801125703566,1470.0,1.3652036717258182,40955.27016885553,LacZ_3,LacZ OE,0.35385332642949074,0.4172051267286847,-46.77660426939914,65,2500
23,14.503121098626716,749.8370786516854,327.543695380774,1985.0,1.538074857550603,26849.054307116105,LacZ_3,LacZ OE,0.26545284323347507,0.573607462972487,-42.044097171082164,65,2500
24,13.979655712050079,758.6134585289515,341.90297339593116,1650.0,1.4659038174852352,25676.978873239437,LacZ_3,LacZ OE,0.2323112176053197,0.5913430215775606,-41.64773517469058,65,2500
25,13.08230452674897,281.9780521262003,734.6227709190672,870.0,1.39152916111987,28255.79012345679,LacZ_3,LacZ OE,-0.5484646882943119,-0.5882024788297799,-39.81681790739691,65,2500
26,15.16842105263158,694.2368421052631,331.5233918128655,2046.0,1.429493154406765,34900.07134502924,LacZ_3,LacZ OE,0.266412003093198,0.44374779303183276,-42.93962752896574,65,2500
