label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation,int_threshold
1438,40.18326996197719,622.6950570342206,732.5231939163498,1916.0,1.56780996583559,46476.871482889735,NICD_3,NICD OE,0.5161021733574995,-0.12247717440375605,-2.545395879907744,-90,2500
1439,40.01306413301663,625.1757719714965,674.9228028503563,2475.0,1.486569763674666,42519.23277909739,NICD_3,NICD OE,0.3563900554033437,-0.16600839318696003,-5.126679891842599,-90,2500
1440,39.63487475915222,629.5269749518304,769.6387283236994,1489.0,1.6531263062164392,44840.80057803468,NICD_3,NICD OE,0.6251560137860208,-0.11567284341792916,-1.0984002845672052,-90,2500
1441,40.42709867452135,642.0081001472754,779.6678939617084,1700.0,1.519025482996835,51648.31516936672,NICD_3,NICD OE,0.6620854540322278,-0.14045357699012784,0.7861791093913553,-90,2500
1442,38.98680124223603,645.8641304347826,860.5776397515529,1651.0,1.4660308784139566,37131.00310559006,NICD_3,NICD OE,0.891954941316565,-0.09791944435305533,3.119922002961701,-90,2500
1443,39.391908975979774,653.5309734513274,781.7452591656131,1882.0,1.531645827125123,46898.01264222503,NICD_3,NICD OE,0.6763265690761591,-0.16816190512751417,0.4467880352043636,-90,2500
1444,39.002164502164504,659.056277056277,826.7597402597403,1179.0,1.3931375060823084,46707.395021645025,NICD_3,NICD OE,0.8065686173672391,-0.15294632369773975,2.3322899840042197,-90,2500
1445,39.46325878594249,659.4696485623003,708.7124600638978,544.0,1.620914662268353,25700.968051118212,NICD_3,NICD OE,0.4757773667033567,-0.23034360972507528,-2.3937230227640782,-90,2500
1446,39.777046095954844,666.1956726246473,706.3330197554092,1885.0,1.5869096059162884,27079.52210724365,NICD_3,NICD OE,0.4738695558527777,-0.2487477584315705,-1.834398954115997,-90,2500
1447,40.27018299246502,669.7502691065662,732.8030139935414,1406.0,1.6025719174433295,27295.027987082885,NICD_3,NICD OE,0.5505582583662267,-0.2404937238599033,0.010923274720369136,-90,2500
1448,40.25644699140401,667.2944126074499,749.426217765043,1867.0,1.316103356812237,48120.982091690545,NICD_3,NICD OE,0.5954150095023898,-0.2235664253462678,0.6022993164130952,-90,2500
1449,41.86910994764398,662.9424083769634,864.9354275741711,1606.0,1.353839592424447,36318.0445026178,NICD_3,NICD OE,0.9159349484771875,-0.13770440809702444,7.0795733965376115,-90,2500
1450,38.666666666666664,672.2820512820513,694.9382716049382,1441.0,1.418086936887625,25405.0465337132,NICD_3,NICD OE,0.4464542439793273,-0.271526742350096,-3.127020142653919,-90,2500
1451,39.83578792341679,672.4926362297497,830.4852724594992,1869.0,1.397072997904945,47578.55081001473,NICD_3,NICD OE,0.8264993746204601,-0.1842024627053389,4.029972583597356,-90,2500
1452,42.10132774283718,684.7610062893082,764.5569531795946,1959.0,1.6255590235430104,34556.860936408106,NICD_3,NICD OE,0.6500485944012266,-0.25746078335625444,4.022472693663659,-90,2500
1453,40.1651148355059,695.7554314090627,676.1700806952203,2080.0,1.4720074747529603,36293.91185599007,NICD_3,NICD OE,0.4103889219955139,-0.34248742055053727,-1.2342286861921679,-90,2500
1454,39.366880146386094,712.2799634034767,769.2049405306495,1480.0,1.396121456138659,32986.217749313815,NICD_3,NICD OE,0.6832234163186126,-0.3238635679864301,2.936530715239414,-90,2500
1455,40.06639839034205,708.251509054326,687.9124748490946,1390.0,1.4398062791476876,24304.27665995976,NICD_3,NICD OE,0.45227693004041414,-0.36628847751616267,-0.16214615850469727,-90,2500
1456,38.974603174603175,712.3714285714286,818.2158730158731,1133.0,1.802416987007016,26763.0126984127,NICD_3,NICD OE,0.8207822692362696,-0.29241128351770485,4.71204826830504,-90,2500
1457,39.23207171314741,724.2091633466135,760.1045816733068,1404.0,1.3862505292997185,37499.17629482072,NICD_3,NICD OE,0.6662669220529682,-0.35973479987543877,3.023531922651358,-90,2500
1458,39.953654188948306,738.114081996435,704.0160427807486,1854.0,1.7084614694020663,22591.706773618538,NICD_3,NICD OE,0.5188284136815784,-0.4308942804527145,1.9952270352104762,-90,2500
1459,39.586666666666666,748.4518518518519,632.6081481481482,1687.0,1.4742026638293917,19650.522222222222,NICD_3,NICD OE,0.3260555166706589,-0.5031202466692937,-0.9811891864364668,-90,2500
1460,40.98569651741293,754.636815920398,662.8501243781094,2098.0,1.522088115710747,39270.305348258706,NICD_3,NICD OE,0.4150578551354509,-0.49893930286288746,2.0716666832362876,-90,2500
1461,38.635802469135804,776.4537037037037,701.1882716049382,539.0,1.5366216289190735,19957.993827160495,NICD_3,NICD OE,0.5385581716121193,-0.5291724449233098,2.557841354905989,-90,2500
1462,41.745516652433814,784.3373185311699,741.5064047822374,1583.0,1.3696125489355353,26184.18104184458,NICD_3,NICD OE,0.6567545553120451,-0.5225608648304172,7.850591026338151,-90,2500
1463,39.04317386231038,800.9253208868145,493.4749124854142,1042.0,1.2921286157636258,20202.22170361727,NICD_3,NICD OE,-0.02643166836980526,-0.7250480869387554,-4.921014077358649,-90,2500
1464,39.294706723891274,821.6351931330472,611.9427753934192,1099.0,1.5267852643444852,21754.842632331904,NICD_3,NICD OE,0.32054539058693354,-0.7003686138916124,1.637587576129917,-90,2500
1465,39.07058823529412,834.0921568627451,571.5960784313726,780.0,1.3474173354603358,20321.05294117647,NICD_3,NICD OE,0.21636423852939557,-0.7577990631852117,0.2846264581649365,-90,2500
1466,40.693524096385545,876.5203313253012,512.7673192771084,1749.0,1.312056064961403,22670.155873493975,NICD_3,NICD OE,0.0815154140936063,-0.9022922226977625,1.5241924814207977,-90,2500
1467,37.537549407114625,889.7865612648221,686.7272727272727,511.0,1.6000064932990212,18563.15019762846,NICD_3,NICD OE,0.5793176164229832,-0.823346887216732,6.742558644826701,-90,2500
1468,39.10635696821516,260.8667481662592,611.9951100244499,1169.0,1.7202141287717463,20396.26283618582,NICD_3,NICD OE,-0.0807155731080198,0.7083428325289731,-27.831842743251684,-90,2500
1469,42.040265670402654,328.10585305105855,825.0315483603155,3223.0,1.4440429051475048,55140.6301369863,NICD_3,NICD OE,0.5643141481045135,0.6776226083265307,-11.995481696719835,-90,2500
1470,39.31192660550459,333.98899082568806,894.856880733945,1496.0,1.4554640239130059,28955.887155963304,NICD_3,NICD OE,0.7647612927984653,0.7077575721068177,-11.329895051885572,-90,2500
1471,39.97140381282496,346.71403812824957,821.0173310225304,1870.0,1.618175704360839,55217.38388214905,NICD_3,NICD OE,0.5667131161398717,0.6280662667958403,-13.264853617201624,-90,2500
1472,40.34396809571286,342.5503489531406,680.630109670987,1711.0,1.7484977228258296,32501.749750747756,NICD_3,NICD OE,0.17001683544798496,0.5476982670319146,-19.303726573369005,-90,2500
1473,39.8149316508938,348.19348054679284,668.0473186119874,1596.0,1.6293838760082295,32495.69610935857,NICD_3,NICD OE,0.13885899670043056,0.5253235969597356,-20.091921575958565,-90,2500
1474,40.68074074074074,365.7133333333333,884.1896296296296,2132.0,1.8923013571012746,41167.78,NICD_3,NICD OE,0.7573391246452714,0.621299801563729,-8.77819155756562,-90,2500
1475,41.0511583011583,379.6317567567568,871.9744208494209,3189.0,1.3658183597767783,33402.1138996139,NICD_3,NICD OE,0.7329908298461221,0.5784673561159459,-8.220677737269384,-90,2500
1476,40.72249322493225,388.530081300813,857.6655826558266,2663.0,1.3978305912709992,43417.60975609756,NICD_3,NICD OE,0.6992909832096206,0.5468187962454361,-8.715124988972903,-90,2500
1477,39.57343887423043,390.4371152154793,748.9797713280562,1591.0,1.6703034810407869,49245.22867194371,NICD_3,NICD OE,0.3960791850946974,0.47156289520609684,-14.55654163579888,-90,2500
1478,39.65974729241877,397.634476534296,734.4458483754513,1410.0,1.4844726221595486,39119.125451263535,NICD_3,NICD OE,0.3604635119051487,0.4440842984411928,-14.735741498350109,-90,2500
1479,41.30953499295444,403.93658994833254,777.9300140911226,2777.0,1.546050858014004,55828.951150775014,NICD_3,NICD OE,0.4866412398793034,0.45656777779828017,-10.842422084791181,-90,2500
1480,41.47705969412925,408.81943759250123,706.9822397631968,2869.0,1.6352020056152643,44383.27232363098,NICD_3,NICD OE,0.29116722559077246,0.39839782883252184,-13.55013933539091,-90,2500
