label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,9.246056782334385,480.1451104100946,719.3919558359621,1624.0,1.5333062554337449,330.24132492113563,948.448738170347,105.45662460567823,False,Bi_2_b1,Bi OE,1.0,0.1648736409136209,-39.79136877491645,-95,750
2,17.179470198675496,755.0668874172186,553.8456953642384,1842.0,1.389679105389207,425.9119205298013,1134.569536423841,661.4668874172186,False,Bi_2_b1,Bi OE,0.17720722090394725,-0.9218888376333072,-35.28018353596839,-95,750
3,14.33038999264165,740.8903605592348,555.4569536423841,1761.0,1.5389053597456026,389.17586460632816,865.9087564385578,714.3745401030169,False,Bi_2_b1,Bi OE,0.18356570199615918,-0.866811905033859,-38.15349957236116,-95,750
4,17.98075442648191,740.256351039261,545.6982294072363,1633.0,1.401197530095536,386.8706697459584,823.7205542725173,270.01770592763665,False,Bi_2_b1,Bi OE,0.1315299667599974,-0.8656001506699516,-34.79230058739268,-95,750
5,17.85320284697509,350.0791814946619,649.0702846975089,1381.0,1.3757276556959082,412.59875444839855,926.6343416370107,97.43683274021352,False,Bi_2_b1,Bi OE,0.6050899677509243,0.6593890987371784,-33.901379952887645,-95,750
6,26.320668693009118,280.08814589665656,487.2241641337386,1788.0,1.5488389101223907,1206.1117021276596,1012.5410334346504,1387.6367781155016,False,Bi_2_b1,Bi OE,-0.2606180250776139,0.9090152309067416,-30.510731432713847,-95,750
7,26.73862760215883,701.3060909791827,405.97995373939864,1650.0,1.4746951036149962,451.2798766383963,988.0246723207401,112.19121048573632,False,Bi_2_b1,Bi OE,-0.612161950533417,-0.7332417841428595,-30.308070281107938,-95,750
8,28.412414965986393,709.2304421768707,507.8775510204082,1644.0,1.7304545826230922,368.2244897959184,897.7482993197278,246.31972789115648,False,Bi_2_b1,Bi OE,-0.07472579077039143,-0.7503129730165995,-25.625654815463697,-95,750
9,30.951687624090006,305.82991396426206,652.0033090668431,1930.0,1.572954963352508,451.02382528127066,1175.7432164129716,750.8041032428855,False,Bi_2_b1,Bi OE,0.6105110720989881,0.8313711957356658,-20.94924066184567,-95,750
10,33.46318493150685,604.714897260274,651.0333904109589,1517.0,1.4262779910308283,427.97688356164383,902.0625,621.1583904109589,True,Bi_2_b1,Bi OE,0.6590102277358185,-0.3263337215049684,-16.94009609736056,-95,750
11,34.19458544839255,711.8824027072758,513.5059221658206,1438.0,1.4602896012794864,483.6928934010152,1314.3798646362097,668.1928934010152,False,Bi_2_b1,Bi OE,-0.04551828376965805,-0.7597414584367719,-19.6684782212226,-95,750
12,35.86199421965318,469.632225433526,707.6416184971098,1787.0,1.3689979946884283,404.6604046242775,1211.7290462427745,91.8070809248555,True,Bi_2_b1,Bi OE,0.9321541583471424,0.20444703171391798,-13.583145060960199,-95,750
13,38.99564744287269,695.8003264417846,555.7100108813928,2435.0,1.459515867356541,908.0963003264418,946.1240478781284,674.942872687704,True,Bi_2_b1,Bi OE,0.17294584478303676,-0.691746955290799,-13.72202783556613,-95,750
14,38.806151645207436,595.4241773962804,656.5128755364807,1661.0,1.4739045081087647,448.65879828326183,910.1988555078684,159.1931330472103,True,Bi_2_b1,Bi OE,0.6853446128609759,-0.28953369941456686,-11.48728424829941,-95,750
15,40.863405336721726,704.0927573062262,534.4243964421855,1981.0,1.6210897006830391,418.48030495552734,995.0438373570521,469.9351969504447,True,Bi_2_b1,Bi OE,0.06213440023552996,-0.7266744706422088,-12.432896030324834,-95,750
16,41.05673758865248,465.2737588652482,687.8248226950354,2031.0,1.6095554124135014,417.69645390070923,1230.9843971631205,109.96808510638297,True,Bi_2_b1,Bi OE,0.8262740362951073,0.21876675738789086,-8.990321883440934,-95,750
17,41.83654443753884,301.3014294592915,450.00683654443753,2065.0,1.542835525985679,701.0018645121194,1347.3287756370416,1053.7917961466749,True,Bi_2_b1,Bi OE,-0.45504651956644504,0.8221354564844179,-15.977625699533206,-95,750
18,41.006692160611856,327.6940726577438,600.7734225621415,1427.0,1.6983990201612813,600.5267686424475,1771.8728489483747,634.1185468451242,True,Bi_2_b1,Bi OE,0.34329811614112593,0.7400142309638711,-12.27955922532486,-95,750
19,42.91112828438949,343.6321483771252,557.8601236476044,1559.0,1.5072689598412359,753.2272024729521,1074.1051004636786,1403.5927357032458,True,Bi_2_b1,Bi OE,0.1200407389770517,0.6725895122295211,-11.544844947639596,-95,750
20,41.797402597402595,455.1021645021645,642.6337662337662,1456.0,1.4196789545525768,594.3991341991342,1461.9134199134198,1160.5333333333333,True,Bi_2_b1,Bi OE,0.5864924542383156,0.2521453679429013,-9.61862841012416,-95,750
21,43.51207729468599,438.0821256038647,637.5555555555555,1311.0,1.3464037634440458,443.50917874396134,914.4811594202898,397.0550724637681,True,Bi_2_b1,Bi OE,0.5564278773605729,0.31741570647499184,-8.13961763621218,-95,750
22,42.92544146500981,707.6540222367561,432.26814911707,1819.0,1.5422228617461555,515.9365598430346,991.7508175277959,829.3924133420536,True,Bi_2_b1,Bi OE,-0.4751647216822035,-0.7540634548891809,-13.329978677398188,-95,750
23,43.516284680337755,284.8817852834741,496.57539203860074,1251.0,1.5509015586801247,714.8624849215922,846.5633293124246,317.708082026538,True,Bi_2_b1,Bi OE,-0.21319251180129328,0.8919700062021205,-13.025693295103267,-95,750
24,44.9976838448176,281.0052113491604,519.8100752750435,2543.0,1.4580073236454356,531.0382165605096,1114.501447596989,393.11754487550667,True,Bi_2_b1,Bi OE,-0.09184274965111083,0.9101077078983948,-10.887785161099146,-95,750
25,46.96594569719282,320.6893695352048,387.44224574321214,2754.0,1.4029453612596479,532.0625862862403,810.2323976069949,461.84629544408654,True,Bi_2_b1,Bi OE,-0.7815985105567158,0.7387786563373824,-12.574289586495283,-95,750
26,44.667380442541045,333.22198429693077,650.8065667380442,1861.0,1.5880313993111028,524.2819414703783,1184.4932191291934,543.4425410421128,True,Bi_2_b1,Bi OE,0.60704437664892,0.725337126335154,-7.13447160437758,-95,750
27,43.109872611464965,589.6353503184713,663.6775477707006,1631.0,1.6761087381449296,456.31847133757964,1273.3288216560509,129.35270700636943,True,Bi_2_b1,Bi OE,0.7213407112312742,-0.26608861790812866,-7.006272789684175,-95,750
28,45.270434782608696,483.944347826087,640.9034782608695,1401.0,1.4070952444932616,437.21565217391304,1261.6495652173912,308.9217391304348,True,Bi_2_b1,Bi OE,0.5820604904723967,0.14026072881508944,-6.050174514264867,-95,750
29,45.23793949304988,631.1291905151268,653.3573180703189,1561.0,1.6810527019188435,452.52166802943583,1274.027800490597,116.96402289452166,True,Bi_2_b1,Bi OE,0.6741948960817075,-0.42814193474195317,-4.967833643355235,-95,750
30,46.067696835908755,313.5261221486387,582.2722590139808,1850.0,1.4583595716481925,546.8513612950699,856.7924944812362,111.94996320824136,True,Bi_2_b1,Bi OE,0.24259049001950905,0.7925005918514698,-7.832200859545324,-95,750
31,49.92307692307692,280.11072261072263,481.6334498834499,2289.0,1.390494046926002,655.289627039627,1155.6689976689977,992.3951048951049,True,Bi_2_b1,Bi OE,-0.29367901245095507,0.908557395653864,-7.081426494686397,-95,750
32,47.076822916666664,293.294921875,496.2428385416667,1944.0,1.468447560326026,945.9251302083334,1515.1764322916667,579.0813802083334,True,Bi_2_b1,Bi OE,-0.21397237838318905,0.859397247345161,-9.433419591249638,-95,750
33,46.170549860205035,349.60018639328985,645.3494874184529,1558.0,1.5279752606707844,534.8918918918919,811.4454799627214,98.17986952469711,True,Bi_2_b1,Bi OE,0.581051671059259,0.6611983765336438,-5.7072803504131,-95,750
34,46.59594383775351,384.5195007800312,631.8034321372855,1558.0,1.6901549122014372,438.0499219968799,1195.4648985959439,203.57722308892355,True,Bi_2_b1,Bi OE,0.5160042277089893,0.5241515034781508,-5.498345557688438,-95,750
35,51.44547477744807,697.9480712166172,414.00778931750745,3851.0,1.4647199929939134,597.6045994065282,868.4603115727003,528.5482195845698,True,Bi_2_b1,Bi OE,-0.5743328465534805,-0.718771773825285,-5.39529291569977,-95,750
36,47.347862531433364,736.8625314333613,580.940486169321,1587.0,1.5607109182621637,475.9790444258173,884.7803855825649,107.42078792958927,True,Bi_2_b1,Bi OE,0.3118564795839258,-0.8472866898535015,-4.428568715118018,-95,750
37,48.391020408163264,280.84244897959184,531.6555102040817,1633.0,1.7145529756776934,591.5526530612245,1417.3485714285714,841.9624489795918,True,Bi_2_b1,Bi OE,-0.03005610279776494,0.9123723776246444,-7.1516380310654455,-95,750
38,49.92200380469245,297.429296131896,481.2961318960051,2341.0,1.520521634738735,520.6062143310082,1215.9093214965123,301.5903614457831,True,Bi_2_b1,Bi OE,-0.29232560909770133,0.8414355757412109,-7.003846469315519,-95,750
39,47.665508253692444,589.1355343179844,683.364900086881,1482.0,1.7028180827995996,455.1294526498697,811.125977410947,261.94178974804515,True,Bi_2_b1,Bi OE,0.8241572592590121,-0.26145382620792934,-1.8815761358820566,-95,750
40,48.73595073133179,735.9145496535797,514.1785989222478,1717.0,1.588680175174847,480.6304849884527,1537.239414934565,570.0384911470362,True,Bi_2_b1,Bi OE,-0.03988103381547092,-0.8524996304605045,-4.991096736784357,-95,750
41,49.5223315669947,358.4890234670704,664.8084784254353,1707.0,1.3918867016754009,612.5147615442846,1195.0317940953823,98.15972747918244,True,Bi_2_b1,Bi OE,0.6845481785128957,0.6294202328411258,-1.7445976337763938,-95,750
42,49.291595197255575,551.9193825042881,644.3962264150944,1430.0,1.4654292743584036,452.0317324185249,2253.6174957118355,120.28559176672384,True,Bi_2_b1,Bi OE,0.6121005810775177,-0.12248436485720282,-1.5817245136413618,-95,750
43,50.59264816204051,268.5798949737434,523.2655663915979,1660.0,1.4218118110613298,608.2453113278319,1628.1935483870968,219.6676669167292,True,Bi_2_b1,Bi OE,-0.07676529677786603,0.9587823670465405,-5.258071482467173,-95,750
44,51.62955032119914,302.89650249821557,566.2141327623126,1717.0,1.424245441386202,522.1820128479658,1103.7266238401141,150.98358315488937,True,Bi_2_b1,Bi OE,0.15530186994234785,0.8316164871065745,-2.794955480555757,-95,750
45,51.7279860505667,316.5911072362685,581.0313862249346,1468.0,1.722694815250885,563.7314734088927,1464.8055797733216,131.19354838709677,True,Bi_2_b1,Bi OE,0.23574020699408083,0.7805540548970022,-2.194883439098973,-95,750
46,50.32597623089983,358.7402376910017,634.0865874363328,1462.0,1.7250788782104507,454.2207130730051,1236.8947368421052,111.71816638370119,True,Bi_2_b1,Bi OE,0.5227874764037961,0.6243614468979115,-1.8351301555599662,-95,750
47,51.33449235048679,428.9172461752434,628.6613351877608,1767.0,1.4274065467372987,514.2440890125174,1177.921418636996,853.191933240612,True,Bi_2_b1,Bi OE,0.5067569336806332,0.35185018931019374,-0.6265899123163763,-95,750
48,51.182121971595656,439.3208020050125,668.0543024227235,1516.0,1.6590606644307295,478.1645781119465,1228.5538847117793,97.5187969924812,True,Bi_2_b1,Bi OE,0.7159756540949824,0.3168090045149008,0.42200653770422036,-95,750
49,52.97800586510264,289.6480938416422,519.3328445747801,1644.0,1.404280967495325,561.7038123167156,891.0381231671554,271.7441348973607,True,Bi_2_b1,Bi OE,-0.09402460234189003,0.8766961245112175,-2.880703275941727,-95,750
50,51.69543147208122,495.34263959390864,667.8426395939086,637.0,1.7248998970708567,468.8527918781726,876.4010152284264,82.62944162436548,True,Bi_2_b1,Bi OE,0.7249024055311679,0.0998099950623379,1.2151404389401108,-95,750
51,52.54393092940579,554.0924327069579,655.7618080243778,2654.0,1.909985720295962,473.49060436769935,855.9207719654647,97.27171152869477,True,Bi_2_b1,Bi OE,0.6718055792200242,-0.12933282235606958,2.0114362280668843,-95,750
52,53.90839160839161,340.52167832167834,593.8559440559441,1949.0,1.594485422362032,586.7741258741258,1247.2594405594405,263.16083916083915,True,Bi_2_b1,Bi OE,0.30721920207012676,0.6896138380126686,0.48048408297053413,-95,750
53,54.03582089552239,536.0231343283582,624.9843283582089,1674.0,1.6065304915742225,443.77835820895524,1036.0537313432835,266.7082089552239,True,Bi_2_b1,Bi OE,0.5063366581330577,-0.06343065066388054,2.5136285694742355,-95,750
54,53.18700183936235,689.5806253832005,450.68792152053953,1993.0,1.4155980482752908,664.6351931330472,1718.4126302881668,1274.271612507664,True,Bi_2_b1,Bi OE,-0.3830742456146904,-0.6814425281491808,-2.6285697845154345,-95,750
55,54.14004222378607,705.4862772695285,516.5573539760732,1739.0,1.302513894736607,492.4792399718508,981.0197044334975,625.741027445461,True,Bi_2_b1,Bi OE,-0.033692822989418114,-0.7342441618464718,0.32447876013020505,-95,750
56,54.64627498485766,742.9654754694125,466.47365233192005,2172.0,1.4936603956936725,992.3961235614779,838.3337371290128,102.83525136281042,True,Bi_2_b1,Bi OE,-0.29057932562461264,-0.8860789348786265,-0.4372606239387835,-95,750
57,55.159156976744185,283.8888081395349,506.5406976744186,1676.0,1.4473897648559853,750.7957848837209,1625.8938953488373,1126.8241279069769,True,Bi_2_b1,Bi OE,-0.162723628028691,0.8973305964779346,-1.1026411701418368,-95,750
58,54.059065934065934,366.77403846153845,617.4326923076923,1908.0,1.4895365597225123,476.2177197802198,1639.9979395604396,625.617445054945,True,Bi_2_b1,Bi OE,0.43601708908487224,0.5910832233289329,1.4521450176121533,-95,750
59,55.95141342756184,432.9673144876325,637.030035335689,1422.0,1.3714774039950193,434.48763250883394,960.1802120141343,284.4840989399293,True,Bi_2_b1,Bi OE,0.550818530152092,0.33735372288317067,4.252831993619935,-95,750
60,55.283559577677224,557.5633484162896,645.3348416289592,1808.0,1.6087817060132972,465.76093514328807,2195.578431372549,109.80693815987934,True,Bi_2_b1,Bi OE,0.6171351152567321,-0.1441235469651837,4.463800241238374,-95,750
61,55.327586206896555,291.7789046653144,459.9117647058824,1289.0,1.3718141315045635,1240.262677484787,801.1967545638945,998.1744421906694,True,Bi_2_b1,Bi OE,-0.4067214031016926,0.860553298440222,-2.252549528764902,-95,750
62,56.89105058365759,371.3093385214008,623.1906614785992,851.0,1.7402701609335514,490.96692607003894,816.7529182879377,236.8929961089494,True,Bi_2_b1,Bi OE,0.46670213950204276,0.5743307089279803,4.4738247162415234,-95,750
63,55.910162002945505,495.53092783505156,660.8350515463917,1662.0,1.324984690792716,437.16715758468337,1503.9933726067748,111.7459499263623,True,Bi_2_b1,Bi OE,0.6874066959233909,0.09821290203879252,5.224816423752543,-95,750
64,55.3338997451147,690.4766355140187,334.8666100254885,1707.0,1.749250414603429,545.5505522514868,1377.444350042481,245.6338147833475,True,Bi_2_b1,Bi OE,-0.9927839274520709,-0.7003303759538144,-3.85258810653535,-95,750
65,55.22337482710927,724.1417704011066,521.6749654218534,1855.0,1.7720108551059215,478.40387275242045,907.3969571230982,177.40940525587828,True,Bi_2_b1,Bi OE,-0.00355726160345049,-0.805799033923379,1.6517544135952988,-95,750
66,56.4990366088632,284.7514450867052,453.3757225433526,806.0,1.4064175066422837,1219.073217726397,883.1753371868979,885.1811175337186,True,Bi_2_b1,Bi OE,-0.4425692894221649,0.8869181129116628,-1.3079483580790594,-95,750
67,56.71533613445378,538.4873949579832,662.2300420168067,1402.0,1.752609547213476,440.97058823529414,1144.186974789916,107.52941176470588,False,Bi_2_b1,Bi OE,0.7023836868161404,-0.06796345871794995,6.289747396905938,-95,750
68,56.54833597464342,713.0863708399366,558.4445324881141,1651.0,1.358029938768225,714.148969889065,1788.6014263074485,561.6038034865293,True,Bi_2_b1,Bi OE,0.18775074322331275,-0.7580537334589251,3.9909669039593325,-95,750
69,57.819825072886296,310.3247813411079,393.0565597667638,2168.0,1.3633454260050948,620.602915451895,1265.1772594752188,737.2262390670554,True,Bi_2_b1,Bi OE,-0.7555990136211232,0.7798435459390805,-1.6145346741505477,-95,750
70,57.19575253924285,324.77654662973225,584.1708217913203,1478.0,1.7080654290408768,503.1578947368421,984.2068328716529,164.33333333333334,True,Bi_2_b1,Bi OE,0.25289713324277163,0.7493567287714618,3.403780030669779,-95,750
71,57.53280461427541,473.7779379956741,643.7426099495314,1729.0,1.4827585915348556,503.15933669790917,850.1514059120403,109.13770728190339,False,Bi_2_b1,Bi OE,0.5932732911555259,0.1802102216034207,6.237609651896591,-95,750
72,57.60146443514645,736.6433054393306,557.321129707113,1214.0,1.397910998058705,501.842050209205,839.9633891213389,111.8702928870293,True,Bi_2_b1,Bi OE,0.1859313879272828,-0.8494255352218075,5.1312557658705344,-95,750
73,59.47100656455142,738.0607221006564,580.1673960612692,2657.0,1.5798232922004851,490.99234135667393,860.9327133479212,105.0109409190372,False,Bi_2_b1,Bi OE,0.3061334206503934,-0.8518377041257024,7.672867190882499,-95,750
74,59.75688816855754,748.0380875202593,509.4165316045381,1606.0,1.6355972870681146,525.7844408427877,829.3144246353322,120.08265802269044,True,Bi_2_b1,Bi OE,-0.06445346215332848,-0.8999154554496989,5.948210263787885,-95,750
75,59.3907967032967,291.4375,428.2657967032967,1825.0,1.603164492698634,755.3509615384615,1740.4471153846155,535.1771978021978,True,Bi_2_b1,Bi OE,-0.5739553908058508,0.8577183644728033,0.8851059278771345,-95,750
76,58.7047619047619,712.4714285714285,452.37857142857143,656.0,1.4677086856542616,614.9142857142857,1457.6190476190477,135.56190476190477,True,Bi_2_b1,Bi OE,-0.3708932444221348,-0.7697878841096178,3.0529835746951903,-95,750
77,58.669039145907476,732.2455516014235,534.6868327402135,1748.0,1.4564002192523555,454.83985765124555,1393.1580071174378,277.99572953736657,True,Bi_2_b1,Bi OE,0.06585325341234216,-0.8353951805019675,5.51642525641229,-95,750
78,58.86527514231499,743.3747628083491,543.050284629981,1296.0,1.2891781292406852,518.068311195446,1029.2732447817837,106.39848197343454,False,Bi_2_b1,Bi OE,0.1118482454543932,-0.8773809942963726,6.01311103985563,-95,750
79,60.71701244813278,311.70539419087135,585.8746887966805,1530.0,1.3502703435742363,977.5103734439834,932.7800829875519,120.78755186721992,False,Bi_2_b1,Bi OE,0.258959562555128,0.8002661132736808,6.906362075153041,-95,750
80,60.2261427425822,649.4987971130714,675.43865276664,1699.0,1.705055049557782,408.59663191659985,878.3512429831596,132.08019246190858,False,Bi_2_b1,Bi OE,0.7914090068349056,-0.4961052208344403,10.751020148379126,-95,750
81,59.823905109489054,692.8184306569343,396.36587591240874,1371.0,1.422213430473594,514.9753649635037,1031.6569343065694,127.06295620437956,True,Bi_2_b1,Bi OE,-0.6693977069777719,-0.7011244087531512,2.439251208890454,-95,750
82,59.87826086956522,696.6782608695652,447.6367149758454,1434.0,1.5671709665310123,534.7362318840579,1966.5990338164252,917.784541062802,True,Bi_2_b1,Bi OE,-0.39888252660542756,-0.7092330930734845,4.0071234994174745,-95,750
83,61.00158227848101,735.3837025316456,508.15901898734177,1502.0,1.3157341404524725,506.03401898734177,1429.496835443038,123.38212025316456,False,Bi_2_b1,Bi OE,-0.07354945644910993,-0.8510515494562657,7.091069627217607,-95,750
84,60.99289405684755,746.0574935400517,463.71317829457365,1891.0,1.4328603791300973,628.3688630490956,2054.6324289405684,132.3016795865633,True,Bi_2_b1,Bi OE,-0.3055279462437175,-0.8983219847789599,5.841949528450755,-95,750
85,62.79330943847073,336.15770609319,592.3620071684588,1245.0,1.3929098457261273,516.925925925926,1328.258064516129,176.3763440860215,False,Bi_2_b1,Bi OE,0.29719747749973946,0.7064580315571418,9.29569119095612,-95,750
86,60.683079056865466,410.251040221914,633.251040221914,2036.0,1.608767341613292,438.128987517337,903.6074895977808,106.88488210818308,False,Bi_2_b1,Bi OE,0.5260968393757837,0.4249075487349816,8.756265138808516,-95,750
87,60.92312789927104,549.0596421471173,654.3147779986746,1858.0,1.4587012110474153,415.65606361829026,839.9854208084824,108.11000662690523,False,Bi_2_b1,Bi OE,0.6619879433627038,-0.10990000653693732,10.319093451430405,-95,750
88,60.57098283931357,684.773790951638,333.84477379095165,1589.0,1.552637157201701,556.414976599064,1581.1427457098284,374.26053042121686,True,Bi_2_b1,Bi OE,-1.0,-0.6782956239622666,1.3232952972439875,-95,750
89,61.21283255086072,685.037558685446,448.1439749608764,1002.0,1.4262492718698596,584.5539906103286,1203.4929577464789,344.8153364632238,True,Bi_2_b1,Bi OE,-0.39852169601965814,-0.6640584286733184,5.296418199552335,-95,750
90,61.0726306465899,693.2099202834366,622.3888396811337,1460.0,1.6504172588838437,466.54472984942424,808.7351638618246,642.6775907883083,False,Bi_2_b1,Bi OE,0.5199857975980207,-0.6724672412443091,10.274805733709115,-95,750
91,60.49536321483771,719.41885625966,616.1012364760433,1612.0,1.3995851892444098,464.6205564142195,846.9489953632149,120.52627511591963,False,Bi_2_b1,Bi OE,0.4917191495572988,-0.7748254341779177,9.648497790585594,-95,750
92,62.6,722.0326693227091,538.5442231075697,1541.0,1.6644814154327467,450.17051792828687,857.4454183266932,128.39282868525896,False,Bi_2_b1,Bi OE,0.08370226417570459,-0.7952623831729178,9.505876660015915,-95,750
93,63.06052855924979,257.00170502983804,494.5993179880648,1475.0,1.3588534784227408,610.3597612958226,1238.9488491048594,197.10912190963342,False,Bi_2_b1,Bi OE,-0.2316446156650278,1.0,6.309983918423512,-95,750
94,63.44026186579378,287.176759410802,438.6923076923077,810.0,1.3736980361985147,693.4942716857611,1078.3878887070377,281.911620294599,True,Bi_2_b1,Bi OE,-0.5204777303054181,0.8756761088255356,5.214816354151495,-95,750
95,62.722267871815944,326.42974527526707,582.3845521774856,1700.0,1.6240313300730331,538.3319638455217,1665.6113393590797,383.31717337715696,False,Bi_2_b1,Bi OE,0.2429421722315026,0.7428033118903405,8.884278670018759,-95,750
96,63.792561983471074,703.5925619834711,450.10743801652893,1487.0,1.379928756123566,562.5685950413223,1710.6264462809918,208.47272727272727,False,Bi_2_b1,Bi OE,-0.38523475800559903,-0.7356210809688042,8.027023609449927,-95,750
97,62.62208067940552,716.5498938428875,479.21337579617835,1214.0,1.397492762465402,536.692144373673,849.984076433121,126.11252653927814,False,Bi_2_b1,Bi OE,-0.22953580494493553,-0.7819419124723483,7.771280382021573,-95,750
98,62.29295154185022,721.5440528634361,520.7980910425845,1777.0,1.741329880123488,504.5102790014684,1570.1182085168869,124.17400881057269,False,Bi_2_b1,Bi OE,-0.009732318344191526,-0.7957423013419743,8.679417253394561,-95,750
