label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,17.407300672430356,750.5965417867435,559.7223823246878,1222.0,1.149102688751931,258.20557156580213,1163.490874159462,72.68780019212296,False,LacZ_1_b1,LacZ OE,0.18762144857389296,0.8069964714599063,-66.15927309778012,115,750
2,30.381471389645778,349.2942779291553,410.7756584922797,1372.0,1.3063169703672544,242.3623978201635,1036.355131698456,71.20980926430518,False,LacZ_1_b1,LacZ OE,0.5358410577880881,-0.5443042896013892,-55.70491933031829,115,750
3,32.682291666666664,371.98350694444446,368.71180555555554,1467.0,1.5181918435227066,250.63541666666666,1351.493923611111,71.48524305555556,False,LacZ_1_b1,LacZ OE,0.6814520581680599,-0.48531617812403194,-53.782031761582545,115,750
4,33.460063897763575,386.12460063897765,366.0969116080937,1177.0,1.463325002964383,253.55697550585728,957.4898828541001,73.36954206602769,False,LacZ_1_b1,LacZ OE,0.6949532334993553,-0.4404200193916715,-52.99656566776834,115,750
5,34.9,385.8169642857143,381.64285714285717,1385.0,1.3574107357634408,231.4857142857143,1254.6607142857142,72.375,False,LacZ_1_b1,LacZ OE,0.6440235684375526,-0.436081758687084,-51.39726977698305,115,750
6,37.12922465208747,372.14811133200794,390.8469184890656,1234.0,1.3039925193127067,273.86779324055664,1423.6510934393639,72.6868787276342,False,LacZ_1_b1,LacZ OE,0.6092241974041925,-0.47721466215840014,-49.10685057066615,115,750
7,38.71948998178507,380.20036429872493,366.22677595628414,1542.0,1.3545822339662312,263.1630236794171,1655.7386156648452,79.55100182149363,False,LacZ_1_b1,LacZ OE,0.6926403711188143,-0.4596252844517078,-47.75062645474857,115,750
8,38.6109008327025,356.5223315669947,409.8342165026495,1591.0,1.31529680834906,254.47388342165027,1265.3050719152156,77.0999242997729,False,LacZ_1_b1,LacZ OE,0.5417064825642155,-0.5213101386866672,-47.467924975116624,115,750
9,41.91258524488531,352.9535027898326,416.6695598264104,2338.0,1.5175625505457202,265.1456912585245,1095.1078735275883,71.76999380037198,False,LacZ_1_b1,LacZ OE,0.5182067166327877,-0.5305551844420131,-44.10474321137909,115,750
10,39.757551020408165,728.8481632653061,571.5224489795918,1535.0,1.501515404565186,272.18285714285713,1066.3510204081633,94.4334693877551,False,LacZ_1_b1,LacZ OE,0.1421781614988349,0.740355097747945,-43.74202232562305,115,750
11,40.466029723991504,698.2845010615712,729.2558386411889,1276.0,1.273887668840582,377.3630573248408,919.5424628450106,683.0,False,LacZ_1_b1,LacZ OE,-0.3845709488992216,0.6956421414404026,-41.483162025547855,115,750
12,40.374890254609305,717.4837576821774,655.5460930640913,1392.0,1.320753136710775,275.0140474100088,1339.0921861281827,110.96488147497806,False,LacZ_1_b1,LacZ OE,-0.1366997931952817,0.7324598947206948,-42.28675861213243,115,750
13,41.525171624713956,391.17848970251714,374.4885583524027,1147.0,1.6188072917519587,253.15903890160183,1943.5068649885584,91.02059496567506,False,LacZ_1_b1,LacZ OE,0.6695169059845865,-0.4212537629032814,-44.83304229810651,115,750
14,42.27005870841487,689.7553816046967,778.8424657534247,1370.0,1.3421803488742055,1018.6829745596868,1372.9960861056752,593.7377690802348,False,LacZ_1_b1,LacZ OE,-0.5497376328663528,0.6850631793672468,-39.18918164841336,115,750
15,41.70705394190871,738.2331950207468,643.7933609958507,1533.0,1.404543113962686,271.9311203319502,908.903734439834,96.22572614107884,False,LacZ_1_b1,LacZ OE,-0.09098049446886769,0.7956096723335548,-41.02488625423583,115,750
16,43.34573947110676,402.4064642507346,384.42703232125365,1292.0,1.3357948135634865,265.898139079334,1467.900097943193,85.62193927522037,False,LacZ_1_b1,LacZ OE,0.6409614458291963,-0.38148446204190045,-42.88262620872368,115,750
17,42.235563703024745,725.2548120989918,539.2749770852429,1346.0,1.3608819959198368,266.70302474793766,1443.692025664528,89.95967002749771,False,LacZ_1_b1,LacZ OE,0.24653092965240075,0.7175868346365206,-41.605259864249,115,750
18,43.85614307931571,405.606531881804,359.09564541213064,1659.0,1.460701069243577,257.7628304821151,1313.9206842923795,76.35692068429238,False,LacZ_1_b1,LacZ OE,0.7249816230581472,-0.3798444865497329,-42.62543299304626,115,750
19,43.53423499577346,433.2933220625528,365.7869822485207,1448.0,1.499026197420344,240.99830938292476,891.0059171597633,84.95604395604396,False,LacZ_1_b1,LacZ OE,0.7127064376872188,-0.28785563756635224,-42.81046563234677,115,750
20,44.96506550218341,616.7139737991266,823.3362445414847,1789.0,1.3019372220228695,2248.396652110626,801.8762736535663,1383.5720524017468,False,LacZ_1_b1,LacZ OE,-0.7206510301542107,0.46375553773344436,-36.21497864705797,115,750
21,45.664767331434,357.5346628679962,429.4301994301994,1410.0,1.3129254044468592,221.01614434947768,1196.1538461538462,64.62488129154796,False,LacZ_1_b1,LacZ OE,0.4781678218069698,-0.511366692591948,-40.21004213210217,115,750
22,44.798887859128826,393.38924930491197,346.72289156626505,1344.0,1.4353703824228852,281.4244670991659,1059.752548656163,76.98424467099166,False,LacZ_1_b1,LacZ OE,0.7612493050733091,-0.4236880050184175,-41.84020223229607,115,750
23,45.110083256244216,457.63459759481964,340.1359851988899,1322.0,1.3699975528055457,259.0268270120259,1708.2941720629046,96.06197964847364,False,LacZ_1_b1,LacZ OE,0.8051615708325501,-0.21785825593774732,-41.43932925896824,115,750
24,44.87420237010027,724.3017319963537,676.5569735642662,1340.0,1.3927103478306835,284.03919781221515,1283.40838650866,97.1330902461258,False,LacZ_1_b1,LacZ OE,-0.2029327650145376,0.7617251230690101,-37.554467708698276,115,750
25,45.63509991311903,729.9183318853171,649.9304952215465,1446.0,1.3830206637673683,295.40225890529973,1285.889661164205,99.3136403127715,False,LacZ_1_b1,LacZ OE,-0.11382590627327804,0.7707439426858447,-37.05421315901515,115,750
26,49.23366243535496,330.4607428302774,424.14809590973204,3223.0,1.743845003007532,267.79125528913966,955.0559473436765,126.96473906911143,False,LacZ_1_b1,LacZ OE,0.4861515772777052,-0.6009225825149649,-36.76217986903925,115,750
27,44.648947951273534,447.55592469545957,329.51495016611295,1045.0,1.5393627353366417,256.9734219269103,1686.4905869324473,79.99889258028793,False,LacZ_1_b1,LacZ OE,0.8363950040056656,-0.25415536654646587,-42.034603785968706,115,750
28,45.92200147167035,690.2641648270787,728.5364238410596,1794.0,1.6905193081318661,673.3200883002207,1033.0389992641649,536.701250919794,False,LacZ_1_b1,LacZ OE,-0.38482745181238853,0.6693526808762484,-36.05458065137702,115,750
29,47.12307692307692,707.0299145299145,594.2547008547009,1487.0,1.290235900213085,247.5017094017094,1241.2136752136753,101.45641025641025,False,LacZ_1_b1,LacZ OE,0.06044538071307626,0.6774227341857393,-36.19617465710043,115,750
30,46.235849056603776,636.8317610062893,791.5204402515724,970.0,1.5485007150368761,814.4009433962265,1380.8522012578617,1608.6761006289307,False,LacZ_1_b1,LacZ OE,-0.6095023949313851,0.5179538122410143,-35.222774563480044,115,750
31,46.991334488734836,670.0138648180242,755.9523396880415,1398.0,1.4119557819469923,388.4038128249567,964.7556325823224,795.8639514731369,False,LacZ_1_b1,LacZ OE,-0.4815478010967945,0.6131837354642471,-34.75246364175551,115,750
32,46.421911421911425,701.1880341880342,678.02331002331,1611.0,1.3346135266386263,287.5703185703186,1256.5244755244755,155.94794094794094,False,LacZ_1_b1,LacZ OE,-0.21572033231091126,0.6873432146580707,-36.04842498868229,115,750
33,46.23743842364532,712.1133004926108,489.4985221674877,1285.0,1.4148308659318376,264.3270935960591,1110.9477832512316,92.0896551724138,False,LacZ_1_b1,LacZ OE,0.40497134129359846,0.6578391784734485,-38.1487685866426,115,750
34,47.0510483135825,723.2233363719234,494.9088422971741,1375.0,1.3532386938331982,283.2698268003646,1216.6107566089333,92.1640838650866,False,LacZ_1_b1,LacZ OE,0.3911589401952742,0.6956793295927857,-37.25220413607559,115,750
35,47.96009577015164,721.4988028731045,764.2841181165204,1586.0,1.4016387054608215,318.829209896249,1405.8204309656824,102.97924980047885,True,LacZ_1_b1,LacZ OE,-0.49087014409542173,0.7828083422707948,-33.57162694068338,115,750
36,47.6136,332.1392,410.3752,1989.0,1.415956694826576,271.7848,1129.7064,143.6536,False,LacZ_1_b1,LacZ OE,0.5317503361698481,-0.6002081442380478,-38.51995925340396,115,750
37,48.30346232179226,362.1659877800407,414.23625254582487,1370.0,1.3437819899039571,264.56619144602854,1201.6985743380856,73.73217922606925,False,LacZ_1_b1,LacZ OE,0.5295837418051361,-0.5016255581332784,-37.71670409118727,115,750
38,48.74222797927461,382.3743523316062,409.0660621761658,1947.0,1.3381746413352753,247.8380829015544,1059.1858808290156,79.20790155440415,False,LacZ_1_b1,LacZ OE,0.5535458409289349,-0.4379522622535327,-37.28167609367578,115,750
39,47.288910505836576,387.9143968871595,367.06420233463035,1269.0,1.4244430595652762,272.408560311284,1736.8900778210116,77.18482490272373,False,LacZ_1_b1,LacZ OE,0.6928651469341345,-0.43444854964703195,-39.154137595879966,115,750
40,48.54280155642024,399.92217898832683,377.03988326848247,1403.0,1.5179614058546531,268.78307392996106,1597.2918287937744,85.67412451361868,False,LacZ_1_b1,LacZ OE,0.6644405722337592,-0.39213401064571696,-37.76807052091267,115,750
41,47.57720979765708,436.63365282215125,337.37060702875397,1124.0,1.511049350790472,263.4227902023429,1097.0777422790202,78.88924387646432,False,LacZ_1_b1,LacZ OE,0.8069863194150777,-0.2868638527091134,-39.05234503066929,115,750
42,48.10411810411811,626.8826728826729,784.4700854700855,1521.0,1.3927930950312217,450.18725718725716,829.0986790986791,1063.7257187257187,True,LacZ_1_b1,LacZ OE,-0.5898314256031094,0.4832787914873211,-33.45166308711729,115,750
43,47.486786018755325,679.305200341006,782.927536231884,1552.0,1.590984614612984,1678.8900255754477,835.3222506393862,1404.9863597612957,True,LacZ_1_b1,LacZ OE,-0.5665686381168169,0.6525596415917378,-33.95628241626382,115,750
44,47.76465590484282,712.4562446898896,707.8657604078165,1593.0,1.3423083735560488,334.7595581988105,1688.8971962616822,145.7714528462192,False,LacZ_1_b1,LacZ OE,-0.309407979637331,0.7340997679280878,-34.370603818306336,115,750
45,47.809853068280034,730.7277441659464,631.3543647363872,1466.0,1.4339122917552893,309.3863439930856,834.4209161624892,103.10112359550561,False,LacZ_1_b1,LacZ OE,-0.052687412691827085,0.7669464085810414,-35.069016818934074,115,750
46,47.68806306306306,732.8490990990991,551.5934684684685,1156.0,1.3398874188590402,279.634009009009,1492.7038288288288,95.8141891891892,False,LacZ_1_b1,LacZ OE,0.2090428677360583,0.7463635757417453,-36.00750296169279,115,750
47,47.94721960414703,745.1347785108388,660.0160226201697,1380.0,1.542342551313561,303.2280867106503,857.0386427898209,83.48633364750236,False,LacZ_1_b1,LacZ OE,-0.14145898923036637,0.8234774966807623,-34.60097519178009,115,750
48,47.659351145038165,512.5496183206106,346.1937022900763,1249.0,1.3975339607436197,284.64885496183206,1435.8492366412213,86.78148854961832,False,LacZ_1_b1,LacZ OE,0.8045256127380602,-0.03792402716921517,-38.69309520961444,115,750
49,47.64581005586592,620.0960893854749,410.25810055865924,1123.0,1.3442003891264838,256.60111731843574,1384.6156424581006,91.46256983240224,False,LacZ_1_b1,LacZ OE,0.6323021269317732,0.3324884303497333,-37.782703514491665,115,750
50,47.329162656400385,730.827718960539,508.37151106833494,1239.0,1.4557056158916086,275.6179018286814,1317.9740134744948,91.15303176130895,False,LacZ_1_b1,LacZ OE,0.34976030261096724,0.724942090634183,-36.816726881542074,115,750
51,49.20372010628875,345.4818423383525,408.0354295837024,1545.0,1.6464234181755157,260.4960141718335,1082.8255093002658,74.31798051372897,False,LacZ_1_b1,LacZ OE,0.5441001967306625,-0.5578129254181412,-36.92131412721348,115,750
52,49.090992647058826,458.8501838235294,322.0992647058824,1322.0,1.4360006111850168,275.00735294117646,1598.0827205882354,83.9751838235294,False,LacZ_1_b1,LacZ OE,0.8647356429168747,-0.22017520807877033,-37.641523398104106,115,750
53,50.202317290552585,544.0213903743315,350.99910873440285,1391.0,1.262107216310059,292.2032085561497,1319.361853832442,125.02317290552584,False,LacZ_1_b1,LacZ OE,0.7998324250062661,0.06564286144565945,-36.02356495229925,115,750
54,49.41826215022091,641.1914580265096,787.8586156111929,870.0,1.4290864530507112,1038.1325478645067,966.7658321060383,1069.4521354933727,True,LacZ_1_b1,LacZ OE,-0.5958988998807391,0.5307784887958509,-32.067580967292564,115,750
55,50.333068992862806,681.8707375099127,770.6399682791435,1563.0,1.3555387084028778,1138.6486915146709,831.558287073751,1492.994448850119,True,LacZ_1_b1,LacZ OE,-0.525374845418972,0.6566074278773497,-31.23048553195015,115,750
