label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,19.058700209643607,517.9916142557652,340.9937106918239,1205.0,1.2717117470297499,291.87106918238993,887.2997903563942,83.98218029350105,False,LacZ_4_b1,LacZ OE,0.7051434017760303,-0.03374226510303424,-56.812933503423736,80,750
2,20.316745655608216,514.8309636650869,353.4296998420221,1700.0,1.3992939406820322,286.4747235387046,865.6919431279621,91.8175355450237,False,LacZ_4_b1,LacZ OE,0.6657845487645477,-0.04410669800648692,-55.67338221580007,80,750
3,22.116941529235383,410.4610194902549,378.1581709145427,1613.0,1.4493851910373272,319.8785607196402,906.1964017991005,89.20914542728636,False,LacZ_4_b1,LacZ OE,0.5874517065737508,-0.38846225747274876,-52.65049642395386,80,750
4,22.842144452717797,288.17200297840657,414.65152643335813,1610.0,1.3270193957855787,418.8957557706627,2109.024571854058,107.51228592702904,False,LacZ_4_b1,LacZ OE,0.47196406838791893,-0.7920044756220727,-50.5923128511142,80,750
5,24.18042071197411,556.0137540453075,383.4781553398058,1520.0,1.4160163244766608,257.7564724919094,1210.3025889967637,99.50728155339806,False,LacZ_4_b1,LacZ OE,0.5706982999189223,0.09201115390719994,-52.821955217417255,80,750
6,25.406739811912225,473.0039184952978,381.87147335423197,1559.0,1.4089640314399983,281.1128526645768,809.9467084639498,83.55094043887148,False,LacZ_4_b1,LacZ OE,0.5756410004743244,-0.1818879866162354,-50.340476167979915,80,750
7,24.494270435446907,490.70282658517954,391.4507257448434,1571.0,1.3767986134729027,271.1634835752483,824.0626432391139,78.29946524064171,False,LacZ_4_b1,LacZ OE,0.5454227464258528,-0.12351695302758448,-51.643158316967224,80,750
8,25.36965811965812,274.55413105413106,461.38675213675214,1773.0,1.474989727956177,422.99216524216524,1029.1545584045584,100.8568376068376,False,LacZ_4_b1,LacZ OE,0.324141661073869,-0.8368050333979837,-48.483803489490086,80,750
9,26.512382578992316,486.7395388556789,377.47651579846286,1425.0,1.2474861132198611,281.4594363791631,1067.7532023911187,92.2263023057216,False,LacZ_4_b1,LacZ OE,0.5894982899871142,-0.13650359206239415,-49.38085838704995,80,750
10,25.26186440677966,536.0457627118644,380.59406779661015,1485.0,1.4223772735088014,260.1186440677966,987.9559322033898,83.62966101694916,False,LacZ_4_b1,LacZ OE,0.579747693978844,0.026162397046910257,-51.405554984675234,80,750
11,26.124624624624623,561.2267267267267,395.46246246246244,1611.0,1.2817283376596609,277.7027027027027,1520.114114114114,94.84834834834835,False,LacZ_4_b1,LacZ OE,0.5327465725655813,0.1093158188833252,-51.114866099752824,80,750
12,26.026415094339622,583.4245283018868,378.4075471698113,1474.0,1.5153372307605415,273.67735849056606,1213.2575471698112,88.19716981132075,False,LacZ_4_b1,LacZ OE,0.5866736114996667,0.18256394269707954,-51.31645607175023,80,750
13,27.362921348314607,519.7022471910112,397.05730337078654,1281.0,1.5533836913292292,291.86179775280897,900.6955056179776,80.92584269662922,False,LacZ_4_b1,LacZ OE,0.5276124137765159,-0.0276666720773463,-49.280686450466845,80,750
14,27.75063613231552,291.91518235793046,456.3706530958439,1402.0,1.4616099847631776,390.53011026293467,1616.058524173028,116.10432569974554,False,LacZ_4_b1,LacZ OE,0.3399121203490745,-0.7793932274713522,-46.294748218032964,80,750
15,28.236492471213463,391.9371124889283,384.0611160318866,1395.0,1.2923415787664918,367.0070859167405,1891.4260407440213,104.90788308237379,False,LacZ_4_b1,LacZ OE,0.5685203876513585,-0.4492943041046843,-46.33520823843649,80,750
16,27.437751004016064,514.2650602409639,352.5453815261044,1546.0,1.4420693118293857,303.310843373494,1415.518875502008,93.15502008032128,False,LacZ_4_b1,LacZ OE,0.6682798182727745,-0.04562522075672493,-48.53362996879392,80,750
17,26.985494106980962,533.116953762466,359.97824116047144,1345.0,1.3699963747663488,293.7116953762466,1021.5893019038984,81.57932910244787,False,LacZ_4_b1,LacZ OE,0.6448268894171982,0.01657275807605041,-49.364813675103065,80,750
18,28.06193969030155,643.7872860635697,421.6071719641402,1468.0,1.250689387467777,286.88590057049714,958.5827220863896,92.39364303178485,False,LacZ_4_b1,LacZ OE,0.45012031452246437,0.3818972785343193,-50.75268677202749,80,750
19,28.610738255033556,282.47986577181206,414.2206375838926,1479.0,1.53501342067488,455.633389261745,1706.3053691275168,87.77852348993288,False,LacZ_4_b1,LacZ OE,0.47307793194466896,-0.8105073831341394,-44.73451923926176,80,750
20,28.066725197541704,299.70324846356453,422.55399473222127,1382.0,1.3438743074407042,416.0807726075505,1155.315188762072,97.02107111501317,False,LacZ_4_b1,LacZ OE,0.44678127217106733,-0.7536881480379329,-45.64519530654155,80,750
21,29.36400322841001,310.9443099273608,413.3583535108959,1491.0,1.460807093479985,407.6190476190476,1427.7651331719128,106.79903147699758,False,LacZ_4_b1,LacZ OE,0.4758001432693857,-0.7165290990687603,-44.39311069906152,80,750
22,29.013816925734023,412.2841105354059,364.2979274611399,1429.0,1.3248833730011116,330.96632124352334,957.0215889464594,84.16493955094991,False,LacZ_4_b1,LacZ OE,0.6309680640202981,-0.38211252870402357,-45.5979398714174,80,750
23,29.912112259970456,516.4645494830133,340.2525849335303,1762.0,1.4099234894967707,286.03692762186114,811.3271787296898,88.16469719350074,False,LacZ_4_b1,LacZ OE,0.7070284530885793,-0.038249684564139685,-45.92913006163582,80,750
24,28.954263565891473,411.037984496124,381.5558139534884,1591.0,1.4037885918320743,342.21627906976744,829.3527131782946,82.88914728682171,False,LacZ_4_b1,LacZ OE,0.576427274256101,-0.3862211651403432,-45.86825396207641,80,750
25,31.490421455938698,491.9201787994891,371.4272030651341,2110.0,1.5559214771119427,287.2247765006386,1292.5855683269476,90.36526181353767,False,LacZ_4_b1,LacZ OE,0.6084128288054587,-0.11916394422071386,-44.40045194088966,80,750
26,30.029465930018418,496.57090239410684,359.9097605893186,820.0,1.3852135574946323,289.43462246777165,894.7605893186004,74.11418047882137,False,LacZ_4_b1,LacZ OE,0.6448787152418747,-0.10389139115852886,-45.77722930224647,80,750
27,30.586352148272958,585.4439764111205,405.5770850884583,1512.0,1.382136212127439,265.609098567818,1268.6436394271273,101.0412805391744,False,LacZ_4_b1,LacZ OE,0.5006172594747316,0.18946341254791665,-47.148437116746614,80,750
28,29.100735294117648,656.5779411764706,428.75,1689.0,1.357187630846171,272.03970588235296,1239.0323529411764,87.22867647058824,False,LacZ_4_b1,LacZ OE,0.42751530050772035,0.424164318769751,-49.99915213848191,80,750
29,31.41891891891892,432.0993640699523,370.6081081081081,1561.0,1.4995915723404885,346.79093799682033,1333.5898251192368,87.05723370429253,False,LacZ_4_b1,LacZ OE,0.6109442691891345,-0.3165953701839055,-43.57173784547399,80,750
30,31.270223752151463,437.4294320137694,361.55938037865747,1418.0,1.5364015477927557,347.48623063683306,1170.5447504302927,81.25645438898451,False,LacZ_4_b1,LacZ OE,0.6395535890440112,-0.2990153754380185,-43.67941583925003,80,750
31,30.860098522167487,541.6118226600985,371.7704433497537,1316.0,1.201472472775895,269.01576354679804,1388.5073891625616,90.95862068965518,False,LacZ_4_b1,LacZ OE,0.6074045510180726,0.044803382566159344,-45.77394533062764,80,750
32,30.058568329718003,546.3188720173536,360.8600867678959,1282.0,1.3424166433205496,295.15726681127984,871.5780911062907,88.04555314533623,False,LacZ_4_b1,LacZ OE,0.6419241669335183,0.0602944348583665,-46.5003318907214,80,750
33,31.11787365177196,560.8751926040062,380.43451463790444,1637.0,1.4276577002639843,272.7542372881356,1147.2449922958397,91.71879815100154,False,LacZ_4_b1,LacZ OE,0.5800310899123766,0.10839470312895538,-45.91771389531806,80,750
34,33.733735747820255,589.8900067069081,394.0134138162307,1838.0,1.3849901958744135,277.18779342723,1181.6653252850435,92.95506371562709,False,LacZ_4_b1,LacZ OE,0.537035563551582,0.2042865665355078,-43.91413417654677,80,750
35,30.547815820543093,601.2066115702479,389.79929161747344,1088.0,1.2484128754408388,273.95749704840614,864.4545454545455,87.76859504132231,False,LacZ_4_b1,LacZ OE,0.5504990814782436,0.24147689296703123,-47.21166662273579,80,750
36,30.957792207792206,628.4487012987013,416.0220779220779,2104.0,1.7367029923345383,279.8181818181818,945.0993506493506,96.74155844155844,False,LacZ_4_b1,LacZ OE,0.46763448746078673,0.33141499584409373,-47.555173872532265,80,750
37,30.9326334208224,644.4435695538058,435.90551181102364,1387.0,1.5143060818532612,264.39195100612426,1451.8215223097113,96.12073490813648,False,LacZ_4_b1,LacZ OE,0.4048118032145622,0.3842098251691679,-48.082296040243136,80,750
38,30.60258358662614,267.49924012158056,575.9156534954408,1644.0,1.5490793234030673,397.0273556231003,1477.1800911854104,112.81838905775076,False,LacZ_4_b1,LacZ OE,-0.038043682866541806,-0.8597858123334018,-44.668732776051954,80,750
39,30.656597774244833,280.1065182829889,497.04133545310015,1566.0,1.3308472343746625,397.1860095389507,1361.9944356120827,105.2114467408585,False,LacZ_4_b1,LacZ OE,0.211242102848213,-0.818206677235773,-43.75418557428061,80,750
