label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,11.70889748549323,298.31141199226306,703.8665377176015,1230.0,1.3593589038566727,758.5754352030948,1418.0135396518376,873.5860735009671,False,Bi_2_b3,Bi OE,0.1785050681793594,0.9577999522886231,-40.12332701444453,-100,750
2,11.871076233183857,805.7320627802691,591.8923766816143,1290.0,1.4748675228250003,310.30941704035877,1451.3004484304934,103.97197309417041,False,Bi_2_b3,Bi OE,0.7270316294046353,-0.5420169812953968,-38.07030941588077,-100,750
3,18.397383483237938,717.3990188062143,522.3834832379395,1519.0,1.429564625861951,339.7751430907604,1140.488143908422,621.381030253475,False,Bi_2_b3,Bi OE,0.3743792009361213,-0.41942616273788746,-33.618379200249095,-100,750
4,17.910669975186103,398.62158808933003,851.1848635235732,1074.0,1.4043710779204062,305.2382133995037,1169.6488833746898,87.14640198511167,False,Bi_2_b3,Bi OE,0.7752542949529011,0.9248284873799582,-30.229154043219097,-100,750
5,23.614814814814814,333.81481481481484,681.3944444444444,1258.0,1.2792083485269443,2198.312037037037,1200.262962962963,2547.573148148148,False,Bi_2_b3,Bi OE,0.17382983695286036,0.8299797616284614,-28.374560159802748,-100,750
6,24.999062792877226,716.2774133083411,597.9653233364573,1420.0,1.3934669002508253,503.42174320524833,1404.0627928772258,554.2371134020618,False,Bi_2_b3,Bi OE,0.5899848935519236,-0.298993252965462,-25.54638956488165,-100,750
7,25.23878069432684,285.4606265876376,496.33192209991535,1383.0,1.3524577706638237,2585.1481795088907,1602.0279424216765,955.7832345469941,False,Bi_2_b3,Bi OE,-0.4430986156325518,0.6684317262751216,-30.766002834478165,-100,750
8,25.470334412081986,311.3937432578209,630.9848975188781,1089.0,1.3491719342680113,1187.5307443365696,1821.044228694714,1144.177993527508,False,Bi_2_b3,Bi OE,-0.010202507210844147,0.8101271934103647,-27.687582827765475,-100,750
9,25.64797794117647,765.9779411764706,413.84742647058823,1466.0,1.557768060702671,352.19117647058823,1232.3033088235295,100.56617647058823,False,Bi_2_b3,Bi OE,0.14425928320126102,-0.7152320090560687,-28.104822627367056,-100,750
10,26.327338129496404,428.14028776978415,793.9424460431654,1082.0,1.386330999648022,281.21103117505993,849.1774580335731,89.41007194244604,False,Bi_2_b3,Bi OE,0.6602596525539701,0.7585922813245589,-22.698259813327724,-100,750
11,26.903128153380425,719.5630676084763,562.5277497477296,1225.0,1.4446453130935835,313.4066599394551,1219.648839556004,730.7295660948537,False,Bi_2_b3,Bi OE,0.4932834586783257,-0.36271703539129607,-24.310604815717298,-100,750
12,28.945330296127562,746.7038724373576,650.8257403189066,2344.0,1.4279271073454214,390.5,849.3234624145786,318.4755125284738,False,Bi_2_b3,Bi OE,0.7944273006006419,-0.29629742753352306,-20.32042047000366,-100,750
13,28.07481559536354,299.52792413066385,659.2139093782929,1235.0,1.4384571628623306,381.7650158061117,802.4541622760801,330.2887249736565,False,Bi_2_b3,Bi OE,0.05065399815264526,0.8850115005902419,-24.626134459983753,-100,750
14,27.507177033492823,731.4593301435407,638.311004784689,791.0,1.563659804005756,443.4593301435407,807.2567783094099,308.3205741626794,False,Bi_2_b3,Bi OE,0.7322503043765751,-0.2759235289891182,-22.126160828050203,-100,750
15,28.79787234042553,296.59663120567376,498.4813829787234,1495.0,1.5524941502664447,1770.4663120567375,1868.662234042553,477.5363475177305,False,Bi_2_b3,Bi OE,-0.4180232572057072,0.6426485583202306,-27.075952727008143,-100,750
16,29.97509578544061,324.06130268199234,774.3563218390805,1300.0,1.302982290198031,396.9300766283525,1419.2911877394636,397.69444444444446,False,Bi_2_b3,Bi OE,0.424755420347273,1.0,-20.272886510564902,-100,750
17,29.393246187363836,746.1192810457517,499.86056644880176,2310.0,1.4145612327768606,332.12091503267976,848.1013071895425,153.04575163398692,False,Bi_2_b3,Bi OE,0.3579713098534538,-0.5295957646255596,-22.83506239419073,-100,750
18,28.855595667870038,743.442238267148,454.62635379061373,817.0,1.6503851339730566,321.18050541516243,926.1281588447654,84.63537906137184,False,Bi_2_b3,Bi OE,0.2229447734304455,-0.5929572041339171,-24.28038350646443,-100,750
19,30.83363309352518,773.9253597122303,298.32374100719426,1395.0,1.3694080972114901,436.6735611510791,1055.7589928057555,416.3228417266187,False,Bi_2_b3,Bi OE,-0.17565430813337768,-0.9157370242984711,-25.119726653214265,-100,750
20,30.248234106962663,339.0332996972755,768.808274470232,1283.0,1.2964301039879726,372.2149344096872,1693.9081735620584,177.86175580222,False,Bi_2_b3,Bi OE,0.43444879910000345,0.9522530709682901,-19.987984722972932,-100,750
21,29.601113172541744,669.6382189239332,658.6066790352504,783.0,1.4068259211869367,318.48794063079777,839.0575139146567,82.291280148423,False,Bi_2_b3,Bi OE,0.6844624513412236,-0.08286557138453265,-20.132712025372683,-100,750
22,30.705531914893616,681.6170212765958,656.2970212765957,1598.0,1.550389588096902,451.2485106382979,836.5191489361703,196.8127659574468,False,Bi_2_b3,Bi OE,0.698296821334772,-0.11776338348309656,-18.977363920950893,-100,750
23,32.09106529209622,694.9707903780069,653.7396907216495,1527.0,1.4173199042766251,441.0292096219931,874.520618556701,245.6537800687285,False,Bi_2_b3,Bi OE,0.7137585817077619,-0.15664121720505386,-17.534748330081243,-100,750
24,30.49703557312253,718.9486166007905,553.4673913043479,1284.0,1.3931726472754749,341.2628458498024,881.4416996047431,900.251976284585,False,Bi_2_b3,Bi OE,0.4658430141357437,-0.3752388137239848,-20.89996304306782,-100,750
25,31.389593908629443,259.68654822335026,484.51776649746193,1151.0,1.450210283575304,465.8921319796954,1908.6434010152284,117.96827411167513,False,Bi_2_b3,Bi OE,-0.5218734137528053,0.7173322179120023,-25.05551547426417,-100,750
26,33.36906077348066,295.70276243093923,660.321546961326,1267.0,1.514268308635682,485.2883977900552,1719.0165745856355,697.756906077348,False,Bi_2_b3,Bi OE,0.04690649847091022,0.8966776677063224,-19.342168236478038,-100,750
27,32.62624254473161,778.5228628230616,403.0278330019881,662.0,1.3702570457176717,340.13916500994037,1154.934393638171,80.65805168986084,False,Bi_2_b3,Bi OE,0.13410800583588922,-0.764901228725769,-21.239118273337738,-100,750
28,35.25217974513749,599.8202548625084,760.2964453386988,2179.0,1.4556341643389588,391.53185781354796,1058.7665995975856,684.5989268947015,True,Bi_2_b3,Bi OE,0.8574501416891593,0.25765649972980365,-13.052609462218271,-100,750
29,33.64265668849392,727.2001870907391,638.0729653882133,1459.0,1.6707428344936628,624.4087932647334,1829.2525724976613,607.0533208606174,True,Bi_2_b3,Bi OE,0.7238169960226024,-0.2652246828770287,-16.031007259920287,-100,750
30,35.75322441960447,729.8907996560619,650.5829750644884,1987.0,1.7210719836075332,449.8916595012898,902.018056749785,425.61478933791915,True,Bi_2_b3,Bi OE,0.7643715877824835,-0.2528149740440331,-13.654154218158922,-100,750
