label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,17.11241610738255,629.5536912751678,704.0520134228188,932.0,1.5715154604873482,245.96644295302013,872.0318791946308,75.93791946308725,False,LacZ_2_b3,LacZ OE,0.5413274924020841,-0.39396926556067513,-51.16497944386559,-90,750
2,22.27228525121556,624.8006482982172,700.9951377633712,904.0,1.7273656303231748,257.4100486223663,912.5948136142625,77.64019448946516,False,LacZ_2_b3,LacZ OE,0.5327457333164105,-0.37695335036978517,-46.289436542370694,-90,750
3,23.090604026845636,518.5,737.998322147651,821.0,1.5787736866511322,273.2634228187919,955.728187919463,79.00838926174497,False,LacZ_2_b3,LacZ OE,0.7091834082616384,-0.05871060555628804,-43.80798244130615,-90,750
4,26.412354804646252,612.9714889123549,712.2486800422387,2752.0,1.8366751558661896,279.3637803590285,916.6166842661034,79.58711721224921,False,LacZ_2_b3,LacZ OE,0.5745785698903232,-0.3449436901555676,-41.4532445406242,-90,750
5,27.423105224429726,653.0136129506991,678.6177336276673,4055.0,1.449867535445375,291.70640176600443,947.2137601177336,76.0728476821192,False,LacZ_2_b3,LacZ OE,0.44394905457960765,-0.45456383672996603,-42.513371942324895,-90,750
6,25.630787037037038,586.9965277777778,716.4409722222222,1244.0,1.4176265289497532,252.67592592592592,806.0856481481482,68.0613425925926,False,LacZ_2_b3,LacZ OE,0.6021933405975912,-0.26474391827437027,-42.18056233844699,-90,750
7,24.884562841530055,636.2609289617486,718.6646174863388,2158.0,1.4455047757562496,270.97609289617486,1222.7151639344263,79.81352459016394,False,LacZ_2_b3,LacZ OE,0.5833335270765649,-0.42225869459679655,-42.27915393346382,-90,750
8,25.44753476611884,662.6700379266751,746.9380530973451,1218.0,1.4607610830660003,265.58786346396965,859.4968394437421,75.8558786346397,False,LacZ_2_b3,LacZ OE,0.6608223521145355,-0.520612630672878,-39.39021013099361,-90,750
9,25.146370023419205,402.46018735363,694.4695550351288,1065.0,1.3256356426063496,292.2927400468384,876.2330210772834,79.56674473067916,False,LacZ_2_b3,LacZ OE,0.6293621696927865,0.33209715066744305,-46.080080196334166,-90,750
10,23.98744769874477,495.55648535564853,722.0669456066946,1235.0,1.908149868593152,261.0697350069735,975.0,80.9023709902371,False,LacZ_2_b3,LacZ OE,0.6695330945293776,0.022375871323499386,-44.30411048587352,-90,750
