label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,r,theta,rotation
1,10.149954421148587,329.93573381950773,711.4562443026435,2675.0,1.517112735071802,2291.5647219690063,Ezi_3_b1,E(z) RNAi,0.35774212566428454,0.5992836573544023,-42.2917410090615,0.6979400622165698,1.0326228035389498,-65
2,10.076283987915408,234.80287009063443,580.3413897280967,1585.0,1.3875843468204851,1561.844410876133,Ezi_3_b1,E(z) RNAi,-0.08368789508920726,0.7644522354553109,-48.74709651503765,0.7690194302337778,1.6798364369472252,-65
3,9.828389830508474,265.00529661016947,553.083686440678,1217.0,1.3393396421916,1668.5625,Ezi_3_b1,E(z) RNAi,-0.13865775519394452,0.6642006786948174,-51.11677290083387,0.678519354664316,1.7765994764730284,-65
4,10.369982547993018,183.00698080279233,462.6876090750436,1335.0,1.3135473336169337,1833.9040139616056,Ezi_3_b1,E(z) RNAi,-0.4551626709810451,0.8222202174497057,-54.71493615123728,0.9397973946748525,2.076382083471718,-65
5,11.294458229942101,225.57816377171216,623.5715467328371,1423.0,1.3002768943408862,1578.966087675765,Ezi_3_b1,E(z) RNAi,0.03180987295585558,0.8192153829913298,-44.78102743591832,0.8198327340056012,1.5319861420591563,-65
6,10.061901723037652,321.58008934269304,684.9974473516273,1881.0,1.5279576711705147,1505.4479897894066,Ezi_3_b1,E(z) RNAi,0.27664870563044963,0.6034202421587165,-43.840040807510285,0.6638151060151367,1.1409229922477124,-65
7,12.07685393258427,469.17752808988763,801.6480898876405,2610.0,1.3275780340446413,2990.5393258426966,Ezi_3_b1,E(z) RNAi,0.7153810286021316,0.2867412784635204,-37.15332974819755,0.7707078414410599,0.38121578905945974,-65
8,10.507604562737642,193.19961977186313,488.11216730038024,1271.0,1.3292133036532634,1537.2842205323193,Ezi_3_b1,E(z) RNAi,-0.37565607655055566,0.8124136771714625,-53.20868743449158,0.8950605961076682,2.0039100492068647,-65
9,10.587932303164092,212.10669610007358,560.8638704930096,1620.0,1.3986861223863918,1630.4805003679176,Ezi_3_b1,E(z) RNAi,-0.15564610380855182,0.81200897733814,-49.048169729639234,0.8267915631575558,1.760179502547234,-65
10,11.577450980392157,348.3666666666667,735.5740196078432,2334.0,1.3733037680877316,1960.4612745098038,Ezi_3_b1,E(z) RNAi,0.43940075555381153,0.5662722802188234,-39.70795028449591,0.7167547135007108,0.910891051537995,-65
11,11.489335006273526,272.20953575909664,569.4761606022585,1879.0,1.4794759295877513,3135.6907151819323,Ezi_3_b1,E(z) RNAi,-0.08718097053845275,0.6560409113965231,-48.58652752717437,0.6618082796777381,1.702911785694229,-65
12,10.755501222493887,276.8997555012225,666.7017114914426,587.0,1.5277830665253245,1133.7383863080684,Ezi_3_b1,E(z) RNAi,0.19183915738619217,0.710991302479798,-43.53842171783177,0.7364176087713844,1.307252945825867,-65
13,12.618488972313468,370.1370248709526,730.3519474425152,2470.0,1.3119166458730913,2324.8897231346787,Ezi_3_b1,E(z) RNAi,0.4404534134072686,0.5039241526596985,-39.32994171826413,0.6692822730477099,0.8525063123788614,-65
14,15.444897959183674,187.0374149659864,507.37551020408165,1935.0,1.2375918279025981,1815.0156462585035,Ezi_3_b1,E(z) RNAi,-0.326399119375127,0.8419689209409342,-47.022810047841254,0.9030216215347778,1.9406212141851797,-65
15,14.734390992835209,266.32088024564996,596.0839303991812,2275.0,1.2294679382603122,3074.21340839304,Ezi_3_b1,E(z) RNAi,-0.016645591950359417,0.6901034874847756,-43.65165542489777,0.6903042077012335,1.5949120793895906,-65
16,12.960029069767442,292.10101744186045,646.7267441860465,1603.0,1.4035194434518332,1593.4643895348838,Ezi_3_b1,E(z) RNAi,0.14607765867486266,0.655991302566689,-42.78307841341909,0.6720589791134934,1.3516889869583495,-65
17,12.857900318133616,295.2767762460233,669.7841993637328,2258.0,1.6086212600119072,2395.2460233297984,Ezi_3_b1,E(z) RNAi,0.21375480687639992,0.6634595066850457,-41.54697932250585,0.6970434953957545,1.2591151886338379,-65
18,15.432967032967033,266.66007326007326,581.4688644688645,1690.0,1.1800237768922308,3164.1882783882784,Ezi_3_b1,E(z) RNAi,-0.05791381984901833,0.6789809686091455,-43.83999129795574,0.6814463781273754,1.6558855799022931,-65
19,16.033931168201647,260.33349491032476,541.1841977702376,2519.0,1.349233897534918,2831.394571013088,Ezi_3_b1,E(z) RNAi,-0.17679505228024373,0.6679926509660983,-45.5655381263865,0.6909925269172523,1.8295301005151667,-65
20,17.416881111682965,409.37210499227996,769.1399897066392,2319.0,1.4128662222677633,2394.1693257848688,Ezi_3_b1,E(z) RNAi,0.5784407784822041,0.4247838077762891,-32.829462864963276,0.717659402195792,0.6334161805824163,-65
21,16.152159468438537,288.15813953488373,595.5933554817276,1748.0,1.2985403939297528,3007.007973421927,Ezi_3_b1,E(z) RNAi,-0.0021987242975529675,0.6308290865761355,-42.61377006842075,0.6308329183381429,1.5742817643575655,-65
22,18.93991416309013,292.9699570815451,688.0010729613734,1350.0,1.3410493782291244,1440.4828326180257,Ezi_3_b1,E(z) RNAi,0.26270055206210063,0.6818073195963643,-34.342992129897254,0.7306659983254397,1.2030259930897602,-65
23,16.92316580011554,563.4818024263432,782.574812247256,2145.0,1.3681480395212686,3132.9439630271518,Ezi_3_b1,E(z) RNAi,0.7299380086549458,0.019098364608279184,-34.96612254944891,0.7301878142025232,0.026158397137494422,-65
24,15.147058823529411,637.3689839572193,752.663101604278,553.0,1.3580548191705033,1515.7566844919786,Ezi_3_b1,E(z) RNAi,0.6998247739352377,-0.20052101847409942,-39.7162105111328,0.7279858467466224,-0.2790539457768688,-65
25,16.678,676.956,755.911,1282.0,1.4087462599587537,1988.628,Ezi_3_b1,E(z) RNAi,0.7379011267386919,-0.3050134706060217,-38.622756853815105,0.7984555655096666,-0.3919641211430293,-65
26,20.362033195020746,699.61877593361,712.2188796680498,2316.0,1.1543608017641442,3052.7702282157675,Ezi_3_b1,E(z) RNAi,0.6301984415453783,-0.3967056289741925,-37.93785423054459,0.744664643840456,-0.5618238523612291,-65
27,18.394719471947194,708.786798679868,725.1221122112212,1808.0,1.2599227200033787,2802.4270627062706,Ezi_3_b1,E(z) RNAi,0.6738118833440874,-0.4122696631174879,-39.27021065197843,0.7899295723434545,-0.549084894726063,-65
28,16.88422575976845,765.1866859623734,670.479015918958,2426.0,1.4087571294240833,2093.97153883261,Ezi_3_b1,E(z) RNAi,0.5607260956861408,-0.6019889369848865,-44.96624061041568,0.8226812472857375,-0.8208716291720686,-65
29,16.398107714701602,769.2430858806405,606.9075691411936,1641.0,1.569909868188796,2029.7110625909752,Ezi_3_b1,E(z) RNAi,0.38368052790182183,-0.6570210025410463,-49.344414630258,0.7608464662933399,-1.0422470146798288,-65
30,17.604633781763827,281.94544095665174,580.685351270553,1625.0,1.3887897171455326,3038.9985052316893,Ezi_3_b1,E(z) RNAi,-0.04923618880540315,0.6370851022164448,-41.96302594843962,0.6389848431334026,1.6479265459235655,-65
31,19.648839556004038,432.226034308779,805.3612512613522,2320.0,1.534100070457581,2535.4303733602424,Ezi_3_b1,E(z) RNAi,0.6975155161108153,0.38819738184387487,-28.784271182804147,0.7982638050705896,0.5078527490127034,-65
32,18.751346059716102,430.18649045521295,780.6363191385218,2497.0,1.4866719504346149,3312.253548702888,Ezi_3_b1,E(z) RNAi,0.6261090827244957,0.3765958698776968,-31.13655627438645,0.730641521321536,0.5415114570121333,-65
33,18.760906515580736,538.342776203966,783.5484419263456,2202.0,1.2555528924844188,3487.3971671388103,Ezi_3_b1,E(z) RNAi,0.7139127333405284,0.08732449623976146,-32.67317532101067,0.7192335910323381,0.12171355382599092,-65
34,16.728164867517172,604.8900883218841,805.0137389597645,1256.0,1.2692443781750868,2317.992149165849,Ezi_3_b1,E(z) RNAi,0.8239996343537672,-0.07682521462406555,-34.468516284144414,0.8275732662533123,-0.09296577293130462,-65
35,17.068791946308725,674.2416107382551,809.4278523489933,767.0,1.1808420495814398,1611.788590604027,Ezi_3_b1,E(z) RNAi,0.8874629417468947,-0.2605702997788135,-34.96659793974916,0.924925593818699,-0.2855865398614998,-65
36,17.136801541425818,677.8545279383429,660.990366088632,1240.0,1.3507685172272612,1511.383429672447,Ezi_3_b1,E(z) RNAi,0.4695657593571545,-0.3733917784081071,-43.895509618076865,0.5999278477812395,-0.6717982325882768,-65
37,16.98431734317343,703.6346863468634,648.7250922509226,1257.0,1.3050146179311457,1527.2656826568266,Ezi_3_b1,E(z) RNAi,0.45380351157501897,-0.45132934327281227,-45.19668942821468,0.6400279706519758,-0.7826646838571824,-65
38,18.86822125813449,774.9848156182212,656.191431670282,2195.0,1.5431431812525056,2426.938720173536,Ezi_3_b1,E(z) RNAi,0.5271385573221821,-0.6384684767829509,-44.00249046519458,0.8279595729631085,-0.8806216968461147,-65
39,19.82188679245283,372.9796226415094,682.2452830188679,1644.0,1.3892366089391743,1793.2083018867925,Ezi_3_b1,E(z) RNAi,0.30510456305864864,0.46224847363144317,-35.08288379436929,0.5538613958147001,0.9873923223328503,-65
40,19.881316998468606,506.21516079632465,816.0482388973967,1530.0,1.3694269391396687,1943.0038284839204,Ezi_3_b1,E(z) RNAi,0.7821791656142525,0.19632751746574173,-29.0863413457443,0.806442025960496,0.2459202756751416,-65
41,20.40595399188092,562.7354533152909,677.5047361299053,3337.0,1.2747562545091398,3812.8163058186738,Ezi_3_b1,E(z) RNAi,0.43115649903240794,-0.05215493673171412,-37.805804517939094,0.43429950965131414,-0.12038032602809079,-65
42,16.849246231155778,618.9497487437186,785.3668341708543,655.0,1.9890365806708927,1585.3668341708542,Ezi_3_b1,E(z) RNAi,0.778659599473376,-0.12834596257337794,-35.75464577260765,0.7891663056421792,-0.16336049573451636,-65
43,20.514611546685675,665.880256593015,803.1810406272274,1628.0,1.3278915807103648,2125.111903064861,Ezi_3_b1,E(z) RNAi,0.863065997220545,-0.24268161840167257,-31.770580102134872,0.8965362700238897,-0.27410765072405263,-65
44,18.988997555012226,724.841075794621,725.2237163814181,1940.0,1.2415262633827573,2356.892420537897,Ezi_3_b1,E(z) RNAi,0.685813899692713,-0.45548786430310284,-38.92650558292074,0.8232921106989477,-0.5862628882305971,-65
45,22.003410641200546,234.61323328785812,522.0457025920873,3868.0,1.4349446155836174,3267.706343792633,Ezi_3_b1,E(z) RNAi,-0.2508861333340018,0.7234663552834979,-40.35082731479239,0.7657332558577268,1.904602722620356,-65
46,20.270367700072097,281.70079307858686,681.5335255948089,1670.0,1.3266844673487757,2013.310021629416,Ezi_3_b1,E(z) RNAi,0.23587619219400846,0.7075536957144279,-33.2252417499881,0.74583497528816,1.2490140235392355,-65
47,21.13666421748714,334.05437178545185,709.191036002939,1641.0,1.2240379082377533,2770.2990448199853,Ezi_3_b1,E(z) RNAi,0.35260465234668525,0.5856856880431653,-31.528340178791915,0.6836356968701406,1.0288801304997357,-65
48,21.74903175832688,418.3996901626646,760.4438419829589,1580.0,1.314238114732699,2597.177381874516,Ezi_3_b1,E(z) RNAi,0.5597539000584859,0.39406336576732626,-29.173122208366266,0.6845512142057444,0.6134014491400265,-65
49,20.96135265700483,429.762077294686,760.7149758454107,2006.0,1.4697745157174975,2873.893115942029,Ezi_3_b1,E(z) RNAi,0.5690051168628041,0.36371664263618486,-30.12379977152984,0.6753196422040392,0.5687561430191782,-65
50,20.551064991807756,509.84489350081924,781.3883123975969,2211.0,1.394000884584458,3112.3402512288367,Ezi_3_b1,E(z) RNAi,0.6865460440936415,0.162424639941122,-30.562977544258132,0.7054978627328586,0.23231091863405143,-65
51,22.685850281263523,694.4430982258763,753.5093033318909,3105.0,1.165063220970108,2680.400259627867,Ezi_3_b1,E(z) RNAi,0.7430029142226593,-0.35428847096280514,-33.04955392757546,0.8231486203599729,-0.4449430151559107,-65
52,18.761353517364203,714.5975066785396,788.6215494211932,1351.0,1.2856388535583139,1553.4764024933215,Ezi_3_b1,E(z) RNAi,0.8579302474996942,-0.38385214877189044,-35.1726811205209,0.9398865791635095,-0.4207034097665817,-65
53,20.15938864628821,758.9366812227074,696.6710334788937,1648.0,1.254393649602992,1936.6186317321688,Ezi_3_b1,E(z) RNAi,0.6298130056245199,-0.5672444353394431,-40.02060609008883,0.847602897279944,-0.733177040150373,-65
54,21.65736534717716,421.36404931862427,809.4912394548994,1744.0,1.2478461827837333,2304.561323815704,Ezi_3_b1,E(z) RNAi,0.7009069736441111,0.42014923693381023,-26.358035965726394,0.8171878407067801,0.5400050735402698,-65
55,21.305449936628644,471.0101394169835,805.0354879594423,2063.0,1.6137672658601554,3256.2522179974653,Ezi_3_b1,E(z) RNAi,0.7248566000565864,0.2833749172557858,-27.767827308283984,0.7782791493900614,0.3726710908906375,-65
56,22.891414141414142,528.9734848484849,777.4741161616162,1940.0,1.4275494018709511,3072.964015151515,Ezi_3_b1,E(z) RNAi,0.6891540575521586,0.10798949999629603,-28.767368083544262,0.6975636509667444,0.15543465478199067,-65
57,23.89060489060489,553.2593307593307,779.9350064350065,1960.0,1.2685589781366347,3316.052767052767,Ezi_3_b1,E(z) RNAi,0.7138305449620712,0.04420563909572861,-28.008477321833865,0.7151980043657207,0.06184837504422122,-65
