label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,r,theta,rotation
1,4.478527607361963,550.5942156003506,669.3510078878177,2635.0,1.5288131840948525,1348.2217353198948,mCherryi_1_b1,mCherry RNAi,0.25839520517139336,-0.40673772826153987,-45.24364601784464,0.48187515151429494,-1.0048337702441137,-80
2,2.482587064676617,663.7562189054727,663.8358208955224,565.0,1.4659376262765431,1178.539800995025,mCherryi_1_b1,mCherry RNAi,0.1816691422995056,-0.7568535944711982,-48.852075248502324,0.7783514891922614,-1.335221013761759,-80
3,3.106038291605302,684.4359351988218,746.8365243004419,1002.0,1.577668393907432,1209.7304860088366,mCherryi_1_b1,mCherry RNAi,0.41480299794490727,-0.8685175764199995,-49.10843172256014,0.962488601311492,-1.1252296966426347,-80
4,5.709132770529547,202.78357636224098,655.031465848043,1684.0,1.8490227631125784,1968.0092095165003,mCherryi_1_b1,mCherry RNAi,0.402160632051632,0.6873392937088689,-38.838554280355915,0.7963469587110726,1.0414064790633573,-80
5,5.164818920916482,222.58462675535847,652.0443458980044,1722.0,1.8620047077697468,1795.5343680709534,mCherryi_1_b1,mCherry RNAi,0.3827839689244734,0.6272323204020145,-39.650914383228994,0.7348087850743672,1.0228561883376837,-80
6,6.24645509790682,360.896691424713,756.8386225523295,1851.0,1.9548874227949682,1639.3254557731264,mCherryi_1_b1,mCherry RNAi,0.6171727843923431,0.13588833368565667,-41.317290842650884,0.6319556036830927,0.21672079877448164,-80
7,5.739688359303392,515.4660861594867,750.3744271310724,2611.0,1.607677839597332,1923.013748854262,mCherryi_1_b1,mCherry RNAi,0.5155449227262889,-0.3430553701516228,-44.03431073428605,0.6192524156906634,-0.5871410031034643,-80
8,8.7328727691422,657.3839953943581,666.7697179044329,2364.0,1.3698809334363962,1434.4093264248704,mCherryi_1_b1,mCherry RNAi,0.19378503958494275,-0.7389297114192099,-42.530059488299194,0.7639173777215797,-1.3143209794698891,-80
9,5.239495798319328,677.3823529411765,561.6050420168067,530.0,1.751492948276497,1031.8655462184875,mCherryi_1_b1,mCherry RNAi,-0.12632790654502157,-0.7415714656136061,-45.58244859672655,0.7522545969180643,-1.7395282155905267,-80
10,7.161397670549085,708.4442595673877,637.6198003327787,1435.0,1.654009882639413,1668.2412645590682,mCherryi_1_b1,mCherry RNAi,0.08072223775124798,-0.8817564592272452,-44.64336386425535,0.8854436927645583,-1.4795037066882069,-80
11,5.911309523809524,261.37142857142857,637.9458333333333,1994.0,1.813751073050694,1770.8553571428572,mCherryi_1_b1,mCherry RNAi,0.32058906035850754,0.5140797431166217,-39.37228555647489,0.6058509122749611,1.0131918759461016,-80
12,6.689041881812966,265.97991967871485,655.1250717154331,2160.0,1.6632714164407636,1839.8531267928859,mCherryi_1_b1,mCherry RNAi,0.36867521282207316,0.48991075629202707,-38.781527702668704,0.613134537993112,0.9256745020642408,-80
13,6.819268110530246,362.01493651979087,736.127707244212,1622.0,1.7631745084154575,1769.362210604929,mCherryi_1_b1,mCherry RNAi,0.5556535567388574,0.14411152636015845,-40.616645766319294,0.5740374614486387,0.25376380173289476,-80
14,4.858823529411764,521.6254901960784,704.0901960784314,811.0,1.8351031442723462,998.4823529411765,mCherryi_1_b1,mCherry RNAi,0.3760797117469252,-0.336000706546412,-44.682626097740865,0.5043138153841698,-0.7291731052142679,-80
15,6.313264346190028,572.3904045155222,674.0724365004704,1287.0,1.6256159475864775,1135.0225776105362,mCherryi_1_b1,mCherry RNAi,0.26066006798785213,-0.4775629971911498,-43.760057248693464,0.5440680907107361,-1.0711734246377438,-80
16,6.9477707006369425,650.9987261146497,689.2471337579618,1088.0,1.3305116077980854,1334.9643312101912,mCherryi_1_b1,mCherry RNAi,0.26330049366012576,-0.7316485145339535,-44.37828489292986,0.7775838853663357,-1.2253532431201792,-80
