label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,r,theta,rotation
1,1.321483771251932,620.6661514683153,781.7001545595054,808.0,1.9110168443772864,1693.1901081916537,mCherryi_1_b2,mCherry RNAi,0.5787883338370818,-0.5823753337398532,-45.76916886445834,0.8210706210396952,-0.7884872959572996,-85
2,2.3691437802907918,626.0363489499192,749.9361873990307,2036.0,1.9531669130904918,1424.302100161551,mCherryi_1_b2,mCherry RNAi,0.4834957253717569,-0.5736407864527614,-46.73186048384952,0.7502212129331615,-0.8704652412664116,-85
3,3.641509433962264,624.1051212938005,766.0763701707098,1457.0,1.4641569818269375,1719.4267744833783,mCherryi_1_b2,mCherry RNAi,0.5309586888286253,-0.5801365910385805,-44.449179006881096,0.7864321925661983,-0.8296300374817727,-85
4,4.804213771839671,626.5133607399795,793.0364850976362,2636.0,1.47327279543499,1684.8710174717369,mCherryi_1_b2,mCherry RNAi,0.6059974322435777,-0.6057823789879502,-41.65132859903484,0.8568577353202281,-0.7852206944782795,-85
5,2.0568047337278106,648.0355029585799,815.6059171597633,1160.0,1.697329580537557,1131.049704142012,mCherryi_1_b2,mCherry RNAi,0.6542002512785952,-0.6784826345935908,-43.21074971475475,0.9425055194629033,-0.8036168236004475,-85
6,2.0,657.411214953271,738.9736618521665,1493.0,1.868445250706799,1583.270178419711,mCherryi_1_b2,mCherry RNAi,0.4275860018391944,-0.648068996119401,-48.07808281318934,0.7764169065006479,-0.9875733136039146,-85
7,1.1715976331360947,686.7233727810651,787.5532544378698,907.0,1.729608170882118,1256.8313609467455,mCherryi_1_b2,mCherry RNAi,0.5437487064206172,-0.7598341508598555,-46.195232709193064,0.93435035856311,-0.9496671996085213,-85
8,2.0810234541577826,704.1119402985074,733.6748400852879,1247.0,1.7729624877054349,1380.1897654584222,mCherryi_1_b2,mCherry RNAi,0.3757776025457815,-0.766750607711819,-48.773941763549914,0.853882486646435,-1.115107263009269,-85
9,1.7892561983471074,725.0509641873278,710.5619834710744,840.0,1.5146966595921727,1360.3057851239669,mCherryi_1_b2,mCherry RNAi,0.2932732910563567,-0.8050849509166428,-50.69071413657612,0.8568377917899511,-1.2214603235357802,-85
10,4.663865546218488,719.156862745098,739.5051353874883,1333.0,1.3674009179214115,1231.5060690943044,mCherryi_1_b2,mCherry RNAi,0.3801831944370897,-0.8103463155076635,-45.98208201026116,0.8950979903838661,-1.1321225491873572,-85
11,1.4476885644768855,733.0583941605839,610.3625304136253,548.0,1.797788502228099,1166.352798053528,mCherryi_1_b2,mCherry RNAi,0.0003511407634189112,-0.7541718562102729,-57.280702989042254,0.7541719379554535,-1.5703307290201272,-85
12,3.275244299674267,733.7019543973942,733.1416938110749,879.0,1.4068466873239982,1162.2508143322475,mCherryi_1_b2,mCherry RNAi,0.3508219186695416,-0.8439539031523358,-47.90022300075422,0.9139661970035,-1.1768389774423946,-85
13,1.3155339805825244,745.4563106796116,730.4789644012945,797.0,1.7596532296112892,1353.779935275081,mCherryi_1_b2,mCherry RNAi,0.3343438288090501,-0.8729090904675021,-50.13348227327414,0.9347492049119364,-1.2050108423290167,-85
14,2.3494318181818183,743.0994318181819,745.2911931818181,920.0,1.7364372247048183,1108.1605113636363,mCherryi_1_b2,mCherry RNAi,0.37838486934208104,-0.8773398363742326,-48.166496540118295,0.9554581612170095,-1.1636129895714098,-85
15,2.642622950819672,750.0918032786885,701.0612021857924,1223.0,1.4780752302690099,1434.3617486338799,mCherryi_1_b2,mCherry RNAi,0.24628933193971925,-0.8639263291387304,-50.6656872477358,0.8983468913545786,-1.293081881461476,-85
16,0.9349240780911063,782.8655097613882,650.119305856833,532.0,1.7905417406381094,1619.3991323210412,mCherryi_1_b2,mCherry RNAi,0.07513456374015326,-0.9133522874747757,-55.823912641218776,0.9164374521503519,-1.4887187227378222,-85
