label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,r,theta,rotation
72,18.974542561654733,689.8719172633254,291.83691328560064,1469.0,1.3152280454553604,2005.4622116149562,mCherryi_2_b2,mCherry RNAi,0.5222768437079655,0.4734366585576004,-58.09048073940812,0.7049222447474193,0.7363870045230864,70
73,19.19594166138237,723.1559923906151,365.5529486366519,1909.0,1.3258880357681013,2915.6112872542803,mCherryi_2_b2,mCherry RNAi,0.3277910783175215,0.5680202329800454,-59.09823664959501,0.6558155046194537,1.0474029680145185,70
74,20.69169027384325,491.50897072710103,330.39660056657226,2472.0,1.2142174923650195,2308.657223796034,mCherryi_2_b2,mCherry RNAi,0.3944945684395589,-0.034574341250990015,-61.945723347048414,0.39600675448943257,-0.08741875374509159,70
75,20.76136764187522,512.1075079309129,352.99048290447655,3314.0,1.3879483878504912,2001.796616143814,mCherryi_2_b2,mCherry RNAi,0.3361341490521108,0.021273393234203963,-62.01530570483269,0.33680665584083064,0.06320410582362358,70
76,19.425675675675677,630.9543918918919,299.77280405405406,1453.0,1.3002363371891965,2277.2736486486488,mCherryi_2_b2,mCherry RNAi,0.4937966787545838,0.32214010831296824,-59.19950644182388,0.5895840986093066,0.5780422946235869,70
77,21.266209000762778,645.7170099160946,307.74599542334096,1642.0,1.247300894057186,2256.667429443173,mCherryi_2_b2,mCherry RNAi,0.4739652585897167,0.3611045873138603,-57.23809278470237,0.5958519860914541,0.6510609688076959,70
78,19.778565799842397,665.2892040977148,322.66587864460206,1586.0,1.300490699136095,2248.7533490937744,mCherryi_2_b2,mCherry RNAi,0.4362600250708393,0.41349122903767466,-58.68037922260936,0.6010805320137195,0.7586099129678302,70
79,21.053444180522565,679.25,315.99821852731594,2067.0,1.308567994213621,2567.498218527316,mCherryi_2_b2,mCherry RNAi,0.45579310001941087,0.4487050091666862,-56.907492877393736,0.6395963846650329,0.7775618332918497,70
80,18.862068965517242,682.1316614420062,358.70219435736675,561.0,1.4731691973789718,1569.1065830721004,mCherryi_2_b2,mCherry RNAi,0.3413310262110605,0.46126212743346184,-60.18405975593173,0.5738201980226374,0.9337301273808538,70
81,20.424534360950545,691.0064226075787,303.2780989081567,1966.0,1.542654392957383,2230.626204238921,mCherryi_2_b2,mCherry RNAi,0.49150020035169373,0.4776234119054201,-56.92422660663631,0.6853441256375732,0.7710802373901712,70
82,19.062406015037595,765.8962406015038,445.4736842105263,1669.0,1.436430285580531,2473.8616541353385,mCherryi_2_b2,mCherry RNAi,0.11776324854513454,0.687776425072488,-60.41215466025746,0.6977854925357756,1.4012176129503633,70
83,20.69359756097561,357.6486280487805,299.7278963414634,1488.0,1.2829269191152857,2551.9291158536585,mCherryi_2_b2,mCherry RNAi,0.4609793214637605,-0.3839534313067673,-64.17369091627748,0.5999351400188436,-0.6944872926215371,70
84,23.439952437574316,536.2461355529132,361.82901307966705,4717.0,1.2435615037634897,3354.498216409037,mCherryi_2_b2,mCherry RNAi,0.3150364102208949,0.08451275338730335,-59.02556027083347,0.3261753290026257,0.2620925684126544,70
85,22.874805194805194,603.162077922078,323.5018181818182,2332.0,1.1151564709841921,2742.859220779221,mCherryi_2_b2,mCherry RNAi,0.42631010055700047,0.2529259168990754,-57.02766756117286,0.4956932733819956,0.5354717575830189,70
86,20.154332129963898,720.2093862815884,404.35018050541515,1318.0,1.3411287884023995,1936.1308664259927,mCherryi_2_b2,mCherry RNAi,0.2229092861737434,0.5648888866338522,-59.254704492442755,0.6072791813531243,1.1949474442751915,70
87,24.476661951909477,714.1534653465346,431.7920792079208,1980.0,1.3794344059391501,2957.823903818953,mCherryi_2_b2,mCherry RNAi,0.14797249426054426,0.552210365357914,-55.813927758185066,0.5716923531641889,1.3089831302943054,70
