label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,x_std,y_std,z_std,rotation,D_threshold,kn_threshold,ey_threshold,type,with_ey_kn
22,4.06703146374829,439.4199726402189,255.75512995896034,1039.0,1.3985551611545035,11397.98632010944,33788.86730506156,26677.52530779754,LacZ_2,0.7681721148672414,-0.2987961107535402,-34.144053446534244,80,22500,30000,25000,LacZ OE,True
23,6.771531100478469,452.14114832535887,252.37081339712918,1472.0,1.3424717303060212,11862.546650717703,32710.22129186603,28560.401913875598,LacZ_2,0.7813069739474356,-0.25434088451798165,-31.581698027572596,80,22500,30000,25000,LacZ OE,True
24,4.932985204525674,640.4577893820714,364.2941688424717,1417.0,1.4773283927068876,18990.221932114884,26110.394255874675,29143.719756309834,LacZ_2,0.4333559304338832,0.42627198263938193,-35.418871370428214,80,22500,30000,25000,LacZ OE,False
25,4.855308219178082,653.0385273972603,360.5821917808219,1577.0,1.4009806409125247,18922.593321917808,38159.397260273974,28920.156678082192,LacZ_2,0.4475572588506307,0.4700756274933011,-35.63718868706133,80,22500,30000,25000,LacZ OE,True
26,6.469103568320278,666.7528285465622,349.7528285465622,1533.0,1.6676639165887317,21107.82680591819,38146.28285465622,28153.87641427328,LacZ_2,0.485744670109447,0.5168810431998374,-34.18112291740653,80,22500,30000,25000,LacZ OE,True
27,5.751958224543081,723.4064403829417,380.7154046997389,1320.0,1.2431017352233174,22291.250652741513,26001.09312445605,31197.026979982595,LacZ_2,0.39013082275634625,0.7212282113199158,-35.50125282919191,80,22500,30000,25000,LacZ OE,False
28,5.798190045248869,735.0443438914027,328.98823529411766,1387.0,1.3302609402722652,12641.922171945702,25869.343891402714,27690.419004524887,LacZ_2,0.5648905153617487,0.7545573278390942,-35.6158447706813,80,22500,30000,25000,LacZ OE,False
29,7.580287929125139,735.7320044296788,411.53986710963454,2671.0,1.3560893622323862,25684.163898117386,40038.13676633444,32341.100221483943,LacZ_2,0.288720870598276,0.7693521764928637,-33.788907824793654,80,22500,30000,25000,LacZ OE,True
30,9.406630911750366,325.5236470014627,452.7420770355924,3179.0,1.3887194174287942,20835.452949780596,24357.949293027792,26724.02925402243,LacZ_2,0.0928363834984347,-0.6708354160734933,-27.427569376332144,80,22500,30000,25000,LacZ OE,False
31,7.7578397212543555,347.2108013937282,360.6254355400697,952.0,1.5634682734816154,21317.252613240416,28868.98432055749,27151.026132404182,LacZ_2,0.40418114821050444,-0.6081566474864193,-29.373229341820384,80,22500,30000,25000,LacZ OE,False
32,5.442193087008343,356.1275327771156,303.0834326579261,1170.0,1.5773311913484036,11855.3063170441,24850.728247914183,26074.17044100119,LacZ_2,0.5980077405489037,-0.5853802104307625,-31.82334461665833,80,22500,30000,25000,LacZ OE,False
33,11.298889837745516,352.14090520922286,337.26558497011104,1998.0,1.560376958215627,21469.379163108453,39071.34073441503,27848.218616567035,LacZ_2,0.48306909049830127,-0.5941170664345455,-25.901441901163427,80,22500,30000,25000,LacZ OE,True
34,7.02231520223152,471.3821478382148,242.63877266387726,1127.0,1.4716509379872216,11601.311018131102,25256.072524407253,28127.0529986053,LacZ_2,0.8165984237365742,-0.1879374724040518,-31.548610939086675,80,22500,30000,25000,LacZ OE,False
35,16.284569138276552,474.5384101536406,285.7929191716767,7838.0,1.9709916455620256,15496.441104431084,27545.288577154308,27751.592295702518,LacZ_2,0.6726559311298912,-0.17001982707514862,-22.294163693074744,80,22500,30000,25000,LacZ OE,False
36,7.2398921832884096,480.7574123989218,268.99730458221023,995.0,1.2727583721491504,15519.513477088949,30320.901617250674,28196.796495956874,LacZ_2,0.7297114013686206,-0.15094404586840804,-31.41733260986482,80,22500,30000,25000,LacZ OE,True
37,4.139874739039666,636.1106471816283,423.94780793319416,822.0,1.9196043856699967,13168.039665970773,28726.52192066806,29305.964509394573,LacZ_2,0.2330970401838548,0.41980241488737224,-36.126209388482934,80,22500,30000,25000,LacZ OE,False
38,4.6923076923076925,681.8021978021978,446.7875457875458,599.0,1.874481497095341,13463.087912087913,32204.197802197803,29583.567765567765,LacZ_2,0.16312239914968418,0.584335950658067,-36.06151232501195,80,22500,30000,25000,LacZ OE,True
39,4.542857142857143,683.9238095238095,547.7301587301587,621.0,1.7624699680185194,13673.561904761904,30981.93650793651,29832.536507936507,LacZ_2,-0.17440023506914704,0.6068527312655236,-36.1700710487541,80,22500,30000,25000,LacZ OE,True
40,8.034427111350189,699.9069392146315,322.1188811188811,2467.0,1.5595669814731592,19180.783216783217,36777.96826250672,28949.41151156536,LacZ_2,0.5829200401266148,0.6297254066929663,-32.99789147398125,80,22500,30000,25000,LacZ OE,True
41,9.212635869565217,695.6277173913044,360.54619565217394,2301.0,1.5133958266054688,23829.103260869564,40719.328125,31688.262228260868,LacZ_2,0.45371561229099244,0.6204085531114425,-31.74827698708517,80,22500,30000,25000,LacZ OE,True
42,5.933151432469304,725.6166439290587,324.593451568895,1059.0,1.5497903424379857,12985.210095497954,26261.829467939973,26566.06139154161,LacZ_2,0.5782659066612588,0.7206655236106065,-35.380060049338354,80,22500,30000,25000,LacZ OE,False
43,5.949004975124378,777.5099502487562,534.7960199004975,1104.0,1.622643240319072,22407.3184079602,39429.93656716418,29295.0684079602,LacZ_2,-0.11787622426983124,0.9349652083297291,-35.800908739521496,80,22500,30000,25000,LacZ OE,True
44,5.379781420765028,788.1657559198543,518.9863387978143,1364.0,1.6049880393398166,24029.201275045536,37722.53278688525,31925.55282331512,LacZ_2,-0.06346180198252926,0.9701598088095371,-36.4972790448003,80,22500,30000,25000,LacZ OE,True
45,4.534798534798535,789.6434676434676,558.6996336996338,1133.0,1.6162142076865271,21271.08669108669,37808.43345543346,28597.9010989011,LacZ_2,-0.19616344541311126,0.9812553495755894,-37.33319431070529,80,22500,30000,25000,LacZ OE,True
46,7.871287128712871,301.64950495049504,481.2059405940594,1633.0,1.424913264120625,18746.829702970295,25157.49405940594,27079.750495049506,LacZ_2,-0.005804207225366564,-0.7508337106834153,-28.682297945896117,80,22500,30000,25000,LacZ OE,False
47,8.789256198347108,307.79235537190084,449.5805785123967,1446.0,1.8089098306676714,20050.045454545456,23973.079545454544,26541.685950413223,LacZ_2,0.10090752527806224,-0.7338510626298946,-27.852019891904533,80,22500,30000,25000,LacZ OE,False
48,7.81453634085213,326.4711779448622,552.7067669172932,1395.0,1.5604235514616762,18914.399749373435,30116.790726817042,27750.225563909775,LacZ_2,-0.24158478129566385,-0.6526599555762078,-28.96640149002186,80,22500,30000,25000,LacZ OE,True
49,7.352094240837697,336.64267015706804,401.0628272251309,1059.0,1.3742601242016332,19400.77617801047,26046.53010471204,26998.047120418847,LacZ_2,0.2673546013713628,-0.6394099602455325,-29.637068603108382,80,22500,30000,25000,LacZ OE,False
50,6.872193436960276,353.4006908462867,358.88773747841105,860.0,1.5933740101288671,21158.834196891192,26071.392055267705,28334.124352331608,LacZ_2,0.4108686067822802,-0.5866242313588987,-30.32796478295683,80,22500,30000,25000,LacZ OE,False
51,7.705314009661835,360.6159420289855,337.29227053140096,582.0,1.6252930998701456,21894.384057971016,25810.42995169082,28341.780193236715,LacZ_2,0.4841648633513711,-0.5643689879154972,-29.587938267983198,80,22500,30000,25000,LacZ OE,False
52,11.091592920353982,684.5207964601769,393.52610619469027,3293.0,1.4209163782337748,21437.565486725664,37303.11017699115,32186.611061946904,LacZ_2,0.34177906034749217,0.5862325405563467,-29.726373181594525,80,22500,30000,25000,LacZ OE,True
53,6.006993006993007,696.3752913752913,336.7156177156177,557.0,1.3324487833084373,18364.447552447553,37740.86713286713,27176.21445221445,LacZ_2,0.5335626950085317,0.619369499514401,-34.97709974043837,80,22500,30000,25000,LacZ OE,True
54,11.815913978494624,694.836559139785,406.2898924731183,3044.0,1.0844078933999752,23454.517419354837,34299.470537634406,33061.85978494624,LacZ_2,0.30052407292179417,0.6245359729199391,-29.10736591662646,80,22500,30000,25000,LacZ OE,True
55,9.664702030124428,702.2665356908972,348.5861165684348,2093.0,1.3431075380358164,20332.897184020956,37700.861820563194,29740.158480681075,LacZ_2,0.49468245492331997,0.642052352394006,-31.376817355649226,80,22500,30000,25000,LacZ OE,True
56,10.655948553054662,717.0605573419078,325.18167202572346,2426.0,1.3271696406751181,19743.99142550911,38873.16881028939,29291.013397642015,LacZ_2,0.5751049425192103,0.6907669526107822,-30.56312885717852,80,22500,30000,25000,LacZ OE,True
57,9.185873605947956,340.4411400247831,569.4857496902107,1215.0,1.511611219270364,29627.86369268897,28048.670384138786,29103.22428748451,LacZ_2,-0.2957582610434,-0.6008484555103307,-27.738029412448242,80,22500,30000,25000,LacZ OE,False
58,21.384383378016086,334.63471849865954,345.3006032171582,5527.0,1.5664419984356237,17818.848190348526,29262.3086461126,27561.697386058982,LacZ_2,0.4537403822771051,-0.6542567461574612,-15.619025823342216,80,22500,30000,25000,LacZ OE,False
59,8.915134370579915,445.1852899575672,239.6760961810467,1101.0,1.5858949718461326,11448.516265912305,24303.76944837341,27312.68458274399,LacZ_2,0.822816441129373,-0.28067608908401054,-29.36984203434036,80,22500,30000,25000,LacZ OE,False
60,10.94044117647059,501.2676470588235,297.9485294117647,2415.0,1.725030315526422,13879.361764705882,29827.966911764706,27181.31544117647,LacZ_2,0.635734720856342,-0.07416761629392876,-27.924036943557038,80,22500,30000,25000,LacZ OE,False
61,9.08577194752775,583.6548940464178,335.69323915237135,1367.0,1.4410442014449267,17611.897073662967,24094.340060544902,28326.56407669021,LacZ_2,0.5210576615322247,0.22188319259610445,-30.660165332537805,80,22500,30000,25000,LacZ OE,False
62,11.133797370456303,655.6388244392884,354.3967517401392,1732.0,1.3607209804307312,19963.208043310133,28403.042536736273,30149.800464037122,LacZ_2,0.46864870202843956,0.4785653401145924,-29.391596013488318,80,22500,30000,25000,LacZ OE,False
63,9.827956989247312,661.3118279569892,384.43799283154124,1896.0,1.2579932908234932,19084.125448028673,27082.61935483871,31551.48817204301,LacZ_2,0.3689077642030436,0.502994433950851,-30.740606118804465,80,22500,30000,25000,LacZ OE,False
64,8.142138364779875,766.7522012578617,543.5106918238994,1250.0,1.410041964879463,22449.02893081761,35089.85408805031,29183.037735849055,LacZ_2,-0.14855439374278145,0.898416695511477,-33.48411916414485,80,22500,30000,25000,LacZ OE,True
65,10.186201163757273,782.6749792186201,547.1163757273483,1711.0,1.4350785352601838,17700.65502909393,38401.88694929343,31657.369077306732,LacZ_2,-0.15836253715510962,0.9551768602635231,-31.61290582523601,80,22500,30000,25000,LacZ OE,True
66,9.184397163120567,312.1737588652482,548.7411347517731,518.0,1.4782053902920878,14575.687943262412,26359.436170212764,27716.872340425532,LacZ_2,-0.23032961948504094,-0.703610731505228,-27.441992584406343,80,22500,30000,25000,LacZ OE,False
67,9.460686600221484,322.75415282392026,402.25249169435216,1216.0,1.4711478397067264,18611.757475083057,35089.63676633444,26364.272425249168,LacZ_2,0.2614172003469388,-0.688122177654284,-27.37518853054074,80,22500,30000,25000,LacZ OE,True
68,10.444126074498568,325.36246418338106,491.8510028653295,1009.0,1.4650508443422385,17846.597421203438,24667.997134670488,25922.893982808022,LacZ_2,-0.03806742942186736,-0.6655359038747763,-26.363490807044,80,22500,30000,25000,LacZ OE,False
69,14.881562881562882,326.92857142857144,596.7619047619048,3032.0,1.4409151742880457,25873.38644688645,26973.432844932846,28773.02442002442,LacZ_2,-0.38893228632864674,-0.644209160905965,-21.876810276577366,80,22500,30000,25000,LacZ OE,False
70,11.940853658536586,333.80243902439025,334.7689024390244,2494.0,1.6157141677400886,17367.65,26442.618902439026,29100.511585365854,LacZ_2,0.4888340971039409,-0.6591258574295891,-25.059533469634047,80,22500,30000,25000,LacZ OE,False
71,11.527027027027026,337.72635135135135,349.85135135135135,673.0,1.7566313265703122,17926.486486486487,31878.986486486487,26804.337837837837,LacZ_2,0.4389113422283355,-0.6430586347299608,-25.506872655533762,80,22500,30000,25000,LacZ OE,True
72,9.955637707948243,343.3752310536044,603.9833641404806,963.0,1.3613580165786314,32677.591497227357,28826.410351201477,30213.009242144177,LacZ_2,-0.41079285006890687,-0.5853324796449824,-26.97862104685147,80,22500,30000,25000,LacZ OE,False
73,12.6358414704193,352.0022975301551,728.7736932797243,3907.0,1.4597022557617436,14335.070649052268,28199.852383687536,28698.871912693856,LacZ_2,-0.827195776224338,-0.5362143932066301,-24.314035222461516,80,22500,30000,25000,LacZ OE,False
74,10.834630350194553,355.28307392996106,369.55252918287937,1307.0,1.2516055699747857,19949.38035019455,26743.46887159533,27599.343385214008,LacZ_2,0.3754577710896192,-0.5782445380311991,-26.379675523013805,80,22500,30000,25000,LacZ OE,False
75,11.47180667433832,356.39010356731876,310.69850402761796,1130.0,1.5074987653934346,17702.109321058688,38131.178365937856,26996.041426927502,LacZ_2,0.5725819083667509,-0.5830865088297927,-25.792139165285896,80,22500,30000,25000,LacZ OE,True
76,9.585215605749486,371.5636550308008,371.894250513347,1379.0,1.5253992300089263,19429.818275154004,24529.98973305955,27507.98049281314,LacZ_2,0.3699181602026196,-0.5205384438541121,-27.806476898841105,80,22500,30000,25000,LacZ OE,False
77,9.263772954924875,510.84307178631053,302.7829716193656,870.0,1.31865893395255,13649.679465776293,29172.537562604342,27931.569282136894,LacZ_2,0.6209031449903615,-0.039749027979394946,-29.70277916459431,80,22500,30000,25000,LacZ OE,False
78,9.483870967741936,653.0241935483871,323.5518433179723,1109.0,1.305289545235116,17159.380184331796,35945.97580645161,27445.1866359447,LacZ_2,0.5715008010191951,0.46468605203787905,-31.03230150450041,80,22500,30000,25000,LacZ OE,True
79,12.429210968102966,746.2977056519306,507.1270285394516,2388.0,1.276204288526737,21460.07274762171,29394.953553441523,32332.16564073867,LacZ_2,-0.0296664617550344,0.8210381113187211,-28.99561734288724,80,22500,30000,25000,LacZ OE,False
80,12.353035143769969,752.2364217252397,515.8769968051118,2053.0,1.5359072958258264,22570.323482428113,29832.14536741214,31060.773961661343,LacZ_2,-0.05811034141110072,0.8432789822601585,-29.131500043875587,80,22500,30000,25000,LacZ OE,False
