label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,4.654844838505383,654.6276124129196,650.4949335022166,3820.0,1.431858872193524,31605.808739708675,22463.316656111463,False,mChKD_1,mCherry RNAi,0.38260316959980245,-0.49846230709888173,-56.55371696245223,-95,22500
2,1.7718550106609807,683.6098081023454,527.0362473347548,1311.0,1.9939480803711886,33958.1012793177,24608.49893390192,False,mChKD_1,mCherry RNAi,0.024098580135543335,-0.5636102338936524,-58.68924949691878,-95,22500
3,3.1604675876726884,709.96174282678,551.2125398512221,1185.0,1.5147907588313279,43209.843783209355,25607.044633368758,False,mChKD_1,mCherry RNAi,0.08912981741897452,-0.645401805689038,-56.888036209638315,-95,22500
4,6.787746170678337,278.5284463894967,649.335886214442,1131.0,1.3916784168262617,39796.85886214442,32058.064551422318,False,mChKD_1,mCherry RNAi,0.440126920382093,0.6126321345306658,-60.98440722186055,-95,22500
5,8.773966165413533,662.2410714285714,623.4859022556391,2837.0,1.430435191710397,47767.40742481203,28293.42387218045,False,mChKD_1,mCherry RNAi,0.304007300277376,-0.5162311591410634,-52.249584250743375,-95,22500
6,12.04642166344294,680.6818181818181,507.1924564796905,3938.0,1.6596716758898187,40275.15892972276,28083.55770470664,False,mChKD_1,mCherry RNAi,-0.03220729015283219,-0.5511254116344158,-48.428633506366744,-95,22500
7,10.35804299481097,665.8591549295775,607.9429206819866,1715.0,1.4126561205510082,39776.35063009637,23588.126019273535,False,mChKD_1,mCherry RNAi,0.25889428285568683,-0.5242427014969924,-50.57224110471701,-95,22500
8,10.666875,685.334375,534.476875,2045.0,1.6260607655209647,37956.0625,23360.795,False,mChKD_1,mCherry RNAi,0.04521701229651365,-0.5694892474336678,-49.780025363701824,-95,22500
9,12.316582914572864,611.9329983249581,666.0083752093802,2904.0,1.3865111828579235,38819.05150753769,25494.445979899498,False,mChKD_1,mCherry RNAi,0.43402931135013856,-0.3745613224716893,-49.66876916665448,-95,22500
10,13.426083434588902,615.5407047387606,693.7172944511948,3176.0,1.3309205585353527,38553.85783718104,24835.016605913326,False,mChKD_1,mCherry RNAi,0.5128600409252866,-0.38978252276711556,-48.55056663201775,-95,22500
11,13.904455179817498,610.6768652710682,706.3081052066559,2446.0,1.431257918770484,42872.811594202896,27584.852388620504,False,mChKD_1,mCherry RNAi,0.5497319294212031,-0.37749348698875906,-48.18176186290623,-95,22500
12,12.606796116504855,689.8689320388349,493.373092926491,1965.0,1.937039564762738,36553.651872399445,24993.44660194175,False,mChKD_1,mCherry RNAi,-0.07329028159204609,-0.5759248487675375,-47.680982425153815,-95,22500
13,13.712270803949224,306.15937940761637,646.8504936530325,1669.0,1.5019125303268752,44301.35401974612,31327.68899858956,False,mChKD_1,mCherry RNAi,0.42859408546870403,0.5317948991201333,-53.57374739091452,-95,22500
14,14.349941383352872,642.2766705744432,672.97245017585,2275.0,1.8522211399929338,36028.910316529895,25441.2286049238,False,mChKD_1,mCherry RNAi,0.44909569541458727,-0.46523764916091026,-47.11961644564014,-95,22500
15,14.252374491180461,653.1316146540028,689.3844414292175,2912.0,1.4076957128406244,42490.515603799184,24379.45997286296,False,mChKD_1,mCherry RNAi,0.4943707817088676,-0.5000403486459539,-47.05972168789549,-95,22500
16,14.064220183486238,266.177370030581,550.9714576962283,1297.0,1.562932260613502,47848.92762487258,36028.08154943935,False,mChKD_1,mCherry RNAi,0.16030487513097924,0.6658940865168965,-53.732594859305735,-95,22500
17,16.257060794638583,609.6677836285304,724.3982766874102,2501.0,1.4202378924183072,41199.788415509815,30504.632838678794,False,mChKD_1,mCherry RNAi,0.6017555647976727,-0.3774107600287664,-45.88245867231456,-95,22500
18,14.249232658072437,654.4205033763045,654.8888888888889,1980.0,1.4802762820056432,41492.31000613874,25830.062001227747,False,mChKD_1,mCherry RNAi,0.3953091195448175,-0.49809207216976015,-46.97300485589494,-95,22500
19,14.26460239268121,326.31386347642507,679.6516537649543,1680.0,1.4020998641075155,39064.358902181564,26866.478536242084,False,mChKD_1,mCherry RNAi,0.5193367088375576,0.4668254233321707,-52.73371579887406,-95,22500
20,17.233990147783253,634.8331280788177,591.3238916256157,1938.0,1.506933275673478,38665.23337438424,26637.99815270936,False,mChKD_1,mCherry RNAi,0.21634527734297193,-0.4294837589150948,-44.2065217489355,-95,22500
21,17.520402755696875,675.2310545839957,487.3593004769475,2312.0,1.3301340253815415,35203.08108108108,27789.985691573926,False,mChKD_1,mCherry RNAi,-0.08811509385448124,-0.5314374497560137,-43.01192296926969,-95,22500
22,16.341895482728077,682.0345438441099,544.414526129318,1369.0,1.2868296302403008,37878.879539415415,26530.367581930914,False,mChKD_1,mCherry RNAi,0.07427660437084826,-0.5611105178263285,-44.182890184882126,-95,22500
23,17.36911150864639,699.9868813357185,545.4412641621944,2070.0,1.4430626861588312,33759.542635658916,23210.503875968992,False,mChKD_1,mCherry RNAi,0.0743240891153909,-0.6142505924080263,-42.84444535114663,-95,22500
24,18.294688749286124,335.9171901770417,711.1296402055968,2201.0,1.81644177142834,35766.79326099372,26132.28954882924,False,mChKD_1,mCherry RNAi,0.6080232842322328,0.43341726553258786,-48.59807281478352,-95,22500
25,17.38811771238201,351.6751804553026,709.846751804553,2327.0,1.7055481990148402,36548.56024430872,25904.28151027207,False,mChKD_1,mCherry RNAi,0.6017907338464838,0.38704433743822064,-49.22691325950204,-95,22500
26,18.529182879377434,358.8793774319066,691.1673151750973,2226.0,1.5808281846603227,40399.707059477485,25830.76542523624,False,mChKD_1,mCherry RNAi,0.547105923564545,0.3689419466771544,-47.923786558582876,-95,22500
27,20.86231884057971,650.2798216276477,698.8723522853958,2188.0,1.2993851105879886,39147.866220735785,28023.6861761427,False,mChKD_1,mCherry RNAi,0.5220769728195482,-0.4928619404822938,-40.51910734372908,-95,22500
28,19.806691449814128,667.9677819083023,432.58550185873605,1993.0,1.647106997057217,36881.69083023544,25120.652416356876,False,mChKD_1,mCherry RNAi,-0.24388526492684193,-0.5007302941700089,-40.74582650293088,-95,22500
