label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,17.144665461121157,596.1084990958409,666.880650994575,714.0,1.469790671533039,38472.15913200723,15995.27486437613,False,VsxDKD_4,Vsx1/2 RNAi,0.5200533885902103,-0.2709486928505388,-60.130483799245084,-75,22500
2,18.619672131147542,608.7327868852459,624.1688524590164,1539.0,1.32243687673962,45797.73852459016,27635.789344262295,False,VsxDKD_4,Vsx1/2 RNAi,0.38764091762887376,-0.3161771282369785,-57.17155206000494,-75,22500
3,20.740506329113924,357.6012658227848,650.1128691983122,1160.0,1.2885221688946413,37141.444092827005,21628.65611814346,False,VsxDKD_4,Vsx1/2 RNAi,0.4381957413861486,0.4850371130576634,-62.40083229030609,-75,22500
4,20.98174603174603,621.7571428571429,672.2436507936508,1666.0,1.5824327569451546,42597.63333333333,20069.88650793651,False,VsxDKD_4,Vsx1/2 RNAi,0.5403759935048542,-0.3514389012565864,-55.76148381121634,-75,22500
5,19.883777239709442,629.9402744148507,575.1121872477804,1565.0,1.508352570599172,40930.31315577078,24608.577885391445,False,VsxDKD_4,Vsx1/2 RNAi,0.2363533752205227,-0.38947260952468765,-54.025161548523286,-75,22500
6,19.99400171379606,674.1868037703513,593.8766066838047,1368.0,1.4847507832271296,39082.13796058269,20129.793487574978,False,VsxDKD_4,Vsx1/2 RNAi,0.30074758842678895,-0.5277266038295474,-53.2489585594562,-75,22500
7,22.37287356321839,426.2671264367816,711.5103448275862,3022.0,1.7164128662068436,35777.03126436782,18686.56367816092,False,VsxDKD_4,Vsx1/2 RNAi,0.6395820173413502,0.2745773288117215,-60.60556186554463,-75,22500
8,21.942439024390243,560.9541463414635,722.5356097560975,1196.0,1.2761358523216335,39048.34926829268,16866.78243902439,False,VsxDKD_4,Vsx1/2 RNAi,0.6908241205733507,-0.15200282202289683,-57.766382552037896,-75,22500
9,25.183694011071967,634.9245093105184,569.2440865626572,2943.0,1.4913126636820577,45932.58077503774,29566.873678912933,False,VsxDKD_4,Vsx1/2 RNAi,0.21897824600052962,-0.40556503648097286,-48.43895823600474,-75,22500
10,22.395535714285714,660.2241071428572,563.5348214285714,1312.0,1.298481594690291,38380.826785714286,22824.90625,False,VsxDKD_4,Vsx1/2 RNAi,0.20395706967907912,-0.4868870907767098,-50.40141177972865,-75,22500
11,21.827830188679247,553.7712264150944,696.2783018867924,740.0,1.3894233774041247,38075.110849056604,16746.622641509435,False,VsxDKD_4,Vsx1/2 RNAi,0.6074909326658244,-0.13242057897347181,-57.363703301607984,-75,22500
12,25.848650927487352,625.3950252951096,636.306070826307,2925.0,1.2919233470469298,45130.855817875214,27219.132377740305,False,VsxDKD_4,Vsx1/2 RNAi,0.42839548626160373,-0.3669882103369406,-49.833528124227556,-75,22500
13,21.94066985645933,631.1751196172249,535.6794258373205,1221.0,1.2953858172022845,42060.814354066984,22610.581818181818,False,VsxDKD_4,Vsx1/2 RNAi,0.11287376156433826,-0.3980630365168166,-50.87467786275252,-75,22500
14,24.779610829103216,685.0960236886633,574.1933164128595,3000.0,1.6150349695319999,38294.22165820643,23356.687817258884,False,VsxDKD_4,Vsx1/2 RNAi,0.24069064341799562,-0.564385831040292,-47.64761340886193,-75,22500
15,23.914427860696517,439.3940298507463,701.673631840796,1346.0,1.3617458585794109,39923.88855721393,16619.266666666666,False,VsxDKD_4,Vsx1/2 RNAi,0.6104489650771545,0.2317991277176752,-58.452512383983816,-75,22500
16,25.48612652608213,554.6159822419534,686.534961154273,1286.0,1.5603788219903045,40355.50943396227,17371.08102108768,False,VsxDKD_4,Vsx1/2 RNAi,0.5773037343745513,-0.1359819741885835,-53.42315361226018,-75,22500
17,24.716129032258063,601.9520737327189,632.1124423963133,1267.0,1.4315673511578488,48608.458986175116,29130.37880184332,False,VsxDKD_4,Vsx1/2 RNAi,0.4122370771381261,-0.2931250529706855,-51.47300000834238,-75,22500
18,24.177602799650042,630.9597550306212,607.424321959755,1403.0,1.487789702651771,46803.80664916885,23135.308836395452,False,VsxDKD_4,Vsx1/2 RNAi,0.338273295612048,-0.3883637735284835,-50.577930560721306,-75,22500
19,25.479213907785336,643.6704459561603,642.2577475434618,2008.0,1.5718445321716819,42515.956160241876,28005.285714285714,False,VsxDKD_4,Vsx1/2 RNAi,0.4493117945618783,-0.42434953840119516,-49.879136508328955,-75,22500
20,23.908045977011493,644.8148148148148,579.6628352490421,1324.0,1.645490194360596,42669.59259259259,23644.38441890166,False,VsxDKD_4,Vsx1/2 RNAi,0.2528078748203413,-0.4358172028552988,-49.732505771691656,-75,22500
21,25.257179054054053,647.9108952702703,602.2048141891892,3035.0,1.6276247264890005,39562.30827702703,22406.228462837837,False,VsxDKD_4,Vsx1/2 RNAi,0.32407156459266595,-0.4427643390796553,-48.909661105833436,-75,22500
22,26.624523990860624,612.4501142421934,704.4668697638995,1981.0,1.2751617655635141,42904.14546839299,25444.630616907845,False,VsxDKD_4,Vsx1/2 RNAi,0.6408489480986774,-0.3174158675535994,-51.237300430924165,-75,22500
