label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
538,70.06474820143885,303.2517985611511,665.8956834532374,531.0,1.5070614440605963,24172.06834532374,40253.910071942446,False,mChKD_2,mCherry RNAi,-0.4931953921590363,-0.2572975799513121,19.430779508111144,95,25000
539,71.54748603351955,312.17478052673584,455.92817238627293,1581.0,1.3474016042298078,17309.367118914604,46002.38547486033,False,mChKD_2,mCherry RNAi,0.15533769159874122,-0.2580775346552112,11.53784386282527,95,25000
540,71.5883476599809,424.55969436485196,329.4307545367717,1263.0,1.2997761788586777,13752.480420248328,55446.5864374403,False,mChKD_2,mCherry RNAi,0.5603829182190092,-0.006266907725413162,4.955007049117455,95,25000
541,72.26936416184971,476.26878612716763,316.9751445086705,2528.0,1.5025332288728346,18707.484971098267,46552.03236994219,False,mChKD_2,mCherry RNAi,0.605845913601629,0.11436313022695632,4.612401739252562,95,25000
542,71.399658411614,656.7617421007686,341.90947907771135,1348.0,1.2452387528167161,11760.02220324509,47587.25789923142,False,mChKD_2,mCherry RNAi,0.5532444804950489,0.542489626640063,3.2007656415342325,95,25000
543,74.95014303228443,691.6493665713118,406.09807928075196,3339.0,1.849417732201728,16390.40784634246,42643.19901920719,False,mChKD_2,mCherry RNAi,0.36061289025853926,0.6314815458999357,9.27026305569413,95,25000
544,71.21561969439729,750.1595925297114,509.4049235993209,1405.0,1.3990510765572226,18396.973684210527,43768.4779286927,False,mChKD_2,mCherry RNAi,0.04960341006842306,0.780114529315147,9.57802085579793,95,25000
545,71.78215223097114,760.3683289588802,495.9326334208224,1597.0,1.2749159259008092,16387.699912510936,53769.61329833771,False,mChKD_2,mCherry RNAi,0.09258151899032274,0.8027916910951594,9.45459745876282,95,25000
546,70.41461342395922,778.8861512319456,509.3908241291419,1436.0,1.6217470890766825,15448.223449447749,40059.16652506372,False,mChKD_2,mCherry RNAi,0.053414586601381764,0.8478279706364924,8.515179644476746,95,25000
547,71.88311688311688,818.1369539551358,688.6481700118064,1044.0,1.1418681589531392,22565.704840613933,42791.21841794569,False,mChKD_2,mCherry RNAi,-0.4935590687751723,0.9590421944572194,17.557750645292856,95,25000
548,74.33359013867488,251.11325115562403,500.4175654853621,1945.0,1.2762425033659728,13453.179506933744,38134.18721109399,False,mChKD_2,mCherry RNAi,0.010361026903682014,-0.397366664743369,16.84709139074215,95,25000
549,73.19195483415668,262.98376852505294,579.2498235709245,1833.0,1.489591264735459,15146.16584333098,34559.112208892024,False,mChKD_2,mCherry RNAi,-0.2311563893393066,-0.36119808114847773,19.087313181333755,95,25000
550,72.01634877384195,276.77111716621255,657.7765667574932,662.0,1.6119803755428581,21841.983651226157,40303.41961852861,False,mChKD_2,mCherry RNAi,-0.4714781107772509,-0.32054255144600796,21.26259303478696,95,25000
551,73.14013346043852,278.2287893231649,584.5281220209723,1322.0,1.5164036374587104,14200.794089609151,39381.387988560535,False,mChKD_2,mCherry RNAi,-0.2453732779315897,-0.32470675442638397,19.130094943288128,95,25000
552,72.58333333333333,295.0260416666667,429.78125,1374.0,1.311326482209967,13674.888888888889,53676.30121527778,False,mChKD_2,mCherry RNAi,0.233750683244482,-0.30121154113462933,11.57184146385022,95,25000
553,74.63852988691438,293.33077544426493,459.6732633279483,2936.0,1.3672612389389769,13529.489903069467,49689.588045234246,False,mChKD_2,mCherry RNAi,0.14167717945012992,-0.3020640538482291,14.963366368205783,95,25000
554,72.89362912400455,298.64391353811146,500.30318543799774,2297.0,1.4497866596868227,14463.973265073948,46556.9101251422,False,mChKD_2,mCherry RNAi,0.01693178872157408,-0.285340127046149,14.969988366981312,95,25000
555,73.0081799591002,315.58486707566465,502.45126107702794,1795.0,1.2527700467289078,17184.9836400818,44010.59441036128,False,mChKD_2,mCherry RNAi,0.012614184224568614,-0.245173127513158,15.024965158413622,95,25000
556,71.56475170399221,325.44595910418695,410.66504381694256,1237.0,1.551896366525558,15454.8870496592,44422.05550146056,False,mChKD_2,mCherry RNAi,0.296633572708469,-0.23149653074972354,9.430777800295687,95,25000
557,72.4733893557423,337.5826330532213,420.50887021475256,1272.0,1.6337930278811346,16767.09056956116,54324.26610644258,False,mChKD_2,mCherry RNAi,0.26805833525928624,-0.20184254029270077,10.663451933395436,95,25000
558,71.95318021201413,343.0017667844523,391.59363957597174,1341.0,1.5831036850007243,18382.390459363956,49969.21113074205,False,mChKD_2,mCherry RNAi,0.35783558162141227,-0.19208270028742558,8.814609758023607,95,25000
559,72.62226450999049,348.3625118934348,411.5718363463368,1378.0,1.5372213647380144,17538.26546146527,54049.35394862036,False,mChKD_2,mCherry RNAi,0.29707825151739,-0.17735406709438473,10.318310054974773,95,25000
560,72.7595792637115,388.99098422238916,393.649135987979,1527.0,1.43599851904213,24572.237415477084,44912.89406461307,False,mChKD_2,mCherry RNAi,0.35782014044145005,-0.08342668351578741,9.291667055361216,95,25000
561,74.95790715971675,463.59598741148704,302.92014162077106,3452.0,1.3602606636995938,16611.349331235248,53571.31117230527,False,mChKD_2,mCherry RNAi,0.6478233142755894,0.0830678968701164,6.791745180745934,95,25000
562,73.42056650246306,529.3257389162561,300.73337438423647,2168.0,1.4760122091194172,17316.504310344826,50097.32881773399,False,mChKD_2,mCherry RNAi,0.6632246740801118,0.23778509777847523,4.559639120567553,95,25000
563,72.37819983484724,585.7068538398019,369.8166804293972,1400.0,1.3793877085249489,20191.047894302228,39599.20809248555,False,mChKD_2,mCherry RNAi,0.45777633053454414,0.37788359484347356,6.061554630691774,95,25000
564,71.8026460859978,626.2050716648291,325.4542447629548,1114.0,1.641676473037374,13351.829106945976,41833.678059536935,False,mChKD_2,mCherry RNAi,0.5998902275806732,0.468741317956737,3.1537863948751834,95,25000
565,72.93515358361775,635.9846416382253,331.2133105802048,1482.0,1.3368467087585598,14817.283276450511,52819.328498293515,False,mChKD_2,mCherry RNAi,0.5836169417155819,0.4924168305260732,4.450818164396495,95,25000
566,73.22304526748971,648.925925925926,370.6872427983539,1743.0,1.6773150681820184,19270.490534979424,47909.7646090535,False,mChKD_2,mCherry RNAi,0.4637442055790655,0.5270397345579847,6.367414044908955,95,25000
567,74.15946709729512,727.1328219620509,453.30884134033107,3161.0,1.748742070374564,18617.98627371821,49602.7234557933,False,mChKD_2,mCherry RNAi,0.2197896738412528,0.7200386177032774,10.24619235190606,95,25000
568,71.84348739495799,735.9107142857143,428.99894957983196,1180.0,1.6028694181237826,12313.965336134454,35762.48319327731,False,mChKD_2,mCherry RNAi,0.29557918770098435,0.738166092026834,6.7766007754861874,95,25000
569,72.53671461014383,794.7108251324754,546.3648750946253,1599.0,1.3889681772507034,12957.290688872066,53402.748675246025,False,mChKD_2,mCherry RNAi,-0.05811149566111129,0.8890200001631976,12.127170482123418,95,25000
570,73.6707182320442,816.9657458563536,584.1381215469613,1095.0,1.277199440374147,11595.00773480663,47550.78342541437,False,mChKD_2,mCherry RNAi,-0.17136876913185062,0.9454390116850611,14.728790537702068,95,25000
571,73.11183597390495,827.3653308480895,581.210624417521,1340.0,1.3117759006567067,10927.381174277725,42466.89282385834,False,mChKD_2,mCherry RNAi,-0.16101922095950616,0.9696440596649278,13.946053894394055,95,25000
572,74.58788774002954,828.0118168389955,654.5834564254062,1025.0,1.3989838642800128,21025.34859675037,29865.997045790253,False,mChKD_2,mCherry RNAi,-0.38686516027423967,0.9788261516674093,18.662044750081336,95,25000
573,74.51941747572816,274.5450762829404,485.70596393897364,1713.0,1.345691666448166,14962.039528432731,44025.56796116505,False,mChKD_2,mCherry RNAi,0.05889138194331478,-0.3436488599443819,16.167887756540125,95,25000
574,73.10936205468103,316.40347970173985,426.5766362883181,1427.0,1.4140561143809967,14473.376967688484,46000.84838442419,False,mChKD_2,mCherry RNAi,0.24658579446063378,-0.2511345380193114,11.760508456955634,95,25000
575,72.43871449925261,365.0291479820628,358.2997010463378,1565.0,1.3653469620865384,16797.186098654707,50275.156950672645,False,mChKD_2,mCherry RNAi,0.46348877502038155,-0.1436041769378018,7.62519819419191,95,25000
576,75.97540106951871,406.4101604278075,376.6818181818182,4994.0,1.4779100391069246,22039.29652406417,53301.38315508021,False,mChKD_2,mCherry RNAi,0.4129084149747466,-0.04406826611561254,11.594373290312419,95,25000
577,73.42589820359281,505.47679640718565,256.7679640718563,1669.0,1.5654189924994604,11149.997005988023,31332.29640718563,False,mChKD_2,mCherry RNAi,0.795508105172305,0.17698298091536846,2.8366768546817127,95,25000
578,72.75160599571734,553.4004282655246,244.34475374732335,1291.0,1.4536662605820574,15003.88329764454,31158.326552462528,False,mChKD_2,mCherry RNAi,0.8401734776100322,0.2886684996929987,1.1761103048309565,95,25000
579,75.10307692307693,764.4,510.16692307692307,1776.0,1.4622450742765458,13587.7,48561.02461538462,False,mChKD_2,mCherry RNAi,0.04971296567459915,0.8138341063786441,13.365337855297838,95,25000
580,74.02294596595115,793.7039230199852,576.518874907476,1570.0,1.4516736328049615,13416.277572168763,51647.85344189489,False,mChKD_2,mCherry RNAi,-0.15097790822133983,0.8898080679334137,14.95562751443397,95,25000
581,73.6510757717493,257.24789522918616,478.6576239476146,1256.0,1.4695801085998486,10952.00187090739,29246.76987839102,False,mChKD_2,mCherry RNAi,0.0781597567509702,-0.3851782581359531,15.146262929317643,95,25000
582,75.81078524124882,256.5468306527909,455.2535477767266,1217.0,1.2042097158007135,11194.69252601703,36184.689687795646,False,mChKD_2,mCherry RNAi,0.15049451556567828,-0.3892293172694622,16.274340504942373,95,25000
583,74.20757465404225,274.0954115076475,524.7246904588492,1658.0,1.4677231312625576,12585.851420247633,46259.72177713037,False,mChKD_2,mCherry RNAi,-0.06146880655885778,-0.3406552292844196,17.587360694298113,95,25000
584,78.07390300230946,283.55273287143956,569.306389530408,4301.0,1.806414255119279,22267.083910700538,35400.36874518861,False,mChKD_2,mCherry RNAi,-0.19706109512667414,-0.31365454785281977,23.336576942189637,95,25000
585,75.55102040816327,438.4146567717996,329.8330241187384,1278.0,1.3250232821727999,17049.6159554731,53503.07792207792,False,mChKD_2,mCherry RNAi,0.561559496681937,0.02650775770827396,8.805057599784917,95,25000
586,75.06714200831848,485.03683897801545,282.4598930481283,2281.0,1.2754219705908216,15402.784907902555,47914.767676767675,False,mChKD_2,mCherry RNAi,0.7137917840938404,0.13149227166475064,5.799763627376663,95,25000
587,72.85287610619469,525.7289823008849,288.7223451327434,1208.0,1.6847951825803062,15342.503318584071,47927.29203539823,False,mChKD_2,mCherry RNAi,0.6996791376314553,0.22804594313578996,3.4937508168037112,95,25000
