label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,7.158674803836094,274.435047951177,636.1604184829991,1547.0,1.4566376118329623,41693.303400174365,25428.179598953793,False,VsxDKD_3,Vsx1/2 RNAi,0.3176125918890773,0.6600145512908315,-56.26041222460271,-85,22500
2,6.778409090909091,620.7531565656566,725.8440656565657,2100.0,1.7149629192206113,44546.89835858586,22988.127525252527,False,VsxDKD_3,Vsx1/2 RNAi,0.6130798861343834,-0.28906619152757973,-57.384674112111796,-85,22500
3,7.237073707370737,672.495599559956,676.8806380638064,2134.0,1.3532669983810375,50631.298679867985,27463.948294829483,False,VsxDKD_3,Vsx1/2 RNAi,0.4947668095589015,-0.4427352542184383,-59.277442472532485,-85,22500
4,10.207142857142857,676.8314285714285,720.4342857142857,978.0,1.5771730007325682,43060.41857142857,17973.934285714287,False,VsxDKD_3,Vsx1/2 RNAi,0.6086957934064441,-0.446670710790978,-54.794799043774084,-85,22500
5,12.612529002320185,684.1107888631091,632.2279582366589,2039.0,1.2759740778667548,49924.5313225058,29675.69489559165,False,VsxDKD_3,Vsx1/2 RNAi,0.380061196889687,-0.4838315291384251,-55.642612997973586,-85,22500
6,12.830712788259959,691.727463312369,671.5293501048218,2332.0,1.354195586453074,52191.48899371069,24988.20283018868,False,VsxDKD_3,Vsx1/2 RNAi,0.4837541619538508,-0.4976208853339805,-54.10019548060514,-85,22500
7,14.372837688627163,682.5715863084284,710.965034965035,3687.0,1.4764017056006267,49098.02649981598,22533.083548030918,False,VsxDKD_3,Vsx1/2 RNAi,0.5846792037453106,-0.4646450919857028,-51.037902758297086,-85,22500
8,12.37725631768953,693.2135980746089,608.4241877256318,2016.0,1.3351048206705431,46900.26955475331,30030.84115523466,False,VsxDKD_3,Vsx1/2 RNAi,0.31971705459882993,-0.5137397717528674,-56.83691762473873,-85,22500
9,12.66294227188082,379.83891992551213,689.3435754189944,1434.0,1.6359156596646065,43662.48696461825,24884.63407821229,False,VsxDKD_3,Vsx1/2 RNAi,0.4744435454832965,0.3758572834504197,-50.05677070386893,-85,22500
10,13.926650366748166,498.61369193154036,754.7750611246944,1228.0,1.5568198472552865,50204.63936430318,18314.96454767726,False,VsxDKD_3,Vsx1/2 RNAi,0.6659496882238263,0.056890539462837175,-47.803848114758345,-85,22500
11,13.308695652173913,596.4313043478261,732.1121739130435,1688.0,1.6432633393473075,47860.629565217394,22174.92695652174,False,VsxDKD_3,Vsx1/2 RNAi,0.6244608142290842,-0.2202769865943679,-50.35540162334169,-85,22500
12,13.797235023041475,609.0145929339478,758.1098310291859,1713.0,1.6072719952723549,46657.49769585254,18128.682795698925,False,VsxDKD_3,Vsx1/2 RNAi,0.6943695397252396,-0.25046020576416184,-49.077525331221146,-85,22500
13,14.159366754617414,648.1424802110818,675.374142480211,2298.0,1.3094443323589617,44059.44116094987,25902.62585751979,False,VsxDKD_3,Vsx1/2 RNAi,0.48585893928768353,-0.37535127579416094,-52.135327424036156,-85,22500
14,13.53968253968254,394.4047619047619,709.808201058201,1049.0,1.7109216057478926,50911.09656084656,24911.87037037037,False,VsxDKD_3,Vsx1/2 RNAi,0.530261297125493,0.3390768762911194,-48.612402329566116,-85,22500
15,15.784375,643.71328125,689.44765625,1759.0,1.6615117145044018,52115.07109375,21901.79296875,False,VsxDKD_3,Vsx1/2 RNAi,0.5215703794855433,-0.3603839263836126,-49.95527482458927,-85,22500
16,14.466314398943197,656.8824306472919,637.9273447820343,1880.0,1.3395219874156923,43370.31704095112,19863.54887714663,False,VsxDKD_3,Vsx1/2 RNAi,0.3898699312919911,-0.40686057309397494,-53.2736638927074,-85,22500
