label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,bsh_num,x_std,y_std,z_std,r,theta,rotation
927,38.54022988505747,706.9671592775042,790.0139573070608,1511.0,1.4431899555725307,12165.820197044335,mCherryi_3,mCherry RNAi,932,0.6055751420806312,-0.32807661353559125,-13.038866143173035,0.6887347218305161,-0.4964951983400953,-75
928,37.32909090909091,718.1318181818182,706.8972727272727,1480.0,1.4238178215593857,10122.649090909092,mCherryi_3,mCherry RNAi,932,0.4164707205491778,-0.3927477433603591,-9.268010014619295,0.5724496929769514,-0.7560906454314599,-75
929,40.2048,725.5664,718.3104,877.0,1.8907979530192311,7851.3696,mCherryi_3,mCherry RNAi,932,0.44674493502787804,-0.4052766748355412,-6.900765480211639,0.6031834050592041,-0.7367661067902646,-75
930,38.568379446640314,750.8695652173913,717.8735177865613,2188.0,1.6856786310822194,7821.151778656126,mCherryi_3,mCherry RNAi,932,0.45672163532299637,-0.4665754998282077,-7.999532956097548,0.6529068457383901,-0.7960702320432574,-75
931,38.638471177944865,760.7775689223058,796.5394736842105,1911.0,1.5312659498067125,15925.95426065163,mCherryi_3,mCherry RNAi,932,0.6446284724327493,-0.4547904259790303,-12.230282728601498,0.7889107674719416,-0.6144129284588244,-75
932,37.484268125854996,784.8974008207935,755.2763337893297,1033.0,1.4280301085768392,10016.205198358413,mCherryi_3,mCherry RNAi,932,0.5589017842951658,-0.5317070884790949,-10.535989977814836,0.7714166399730019,-0.760467996124051,-75
933,39.2109375,795.90234375,750.43046875,1662.0,1.6229710827032846,13670.51484375,mCherryi_3,mCherry RNAi,932,0.5526839101568166,-0.5602958558089635,-8.313621974029788,0.7870139456089243,-0.7922373056752299,-75
934,38.71585449553878,810.3369938229238,716.6499656829101,1847.0,1.4610913383760593,11718.430336307481,mCherryi_3,mCherry RNAi,932,0.4802080166178464,-0.6104310910812195,-6.584560485938466,0.7766761591439858,-0.9042362564178033,-75
935,38.49811320754717,238.58867924528303,648.566037735849,522.0,1.777763906975908,4946.188679245283,mCherryi_3,mCherry RNAi,932,0.06827909263216903,0.7365618843317905,-14.422954729339923,0.7397198415218226,1.4783607599270394,-75
936,40.334715639810426,261.42417061611377,777.9887440758293,2308.0,1.725575601069379,15709.174763033176,mCherryi_3,mCherry RNAi,932,0.3805341678788523,0.7403313014203361,-19.53372725600806,0.8324041619225477,1.096007404508466,-75
