label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,bsh_num,x_std,y_std,z_std,r,theta,rotation
1445,60.68468468468468,587.7957957957958,91.993993993994,513.0,1.39713746445864,9884.651651651651,Vsx1i_1,Vsx1 NE RNAi,884,0.780215494614166,0.3137406907535012,18.441292019082887,0.8409336710291196,0.38233310733785986,75
1446,63.20617355853232,645.488060570763,190.00931857891672,2386.0,1.6669444323585776,18365.01514269074,Vsx1i_1,Vsx1 NE RNAi,884,0.5114714045476143,0.4212614081933297,24.794700853247768,0.6626191754718064,0.6889822443447706,75
1447,61.15126050420168,657.9596638655462,66.84201680672268,817.0,1.7051402872711892,11919.341176470589,Vsx1i_1,Vsx1 NE RNAi,884,0.8262954162598033,0.4789194689240437,18.94725582782967,0.9550539108586749,0.5252832031135594,75
1448,62.349673202614376,663.9673202614379,59.17156862745098,1786.0,1.4740761456091702,11281.467320261438,Vsx1i_1,Vsx1 NE RNAi,884,0.8446011011731409,0.49435304157420346,19.971707593870114,0.9786398468366942,0.5295476200185576,75
1449,61.8337889557135,685.1049753963915,186.74576271186442,2153.0,1.3980176258989467,28776.290322580644,Vsx1i_1,Vsx1 NE RNAi,884,0.5090750990289559,0.5119554458577589,23.795763041173053,0.7219804948852552,0.7882191751708183,75
1450,62.542615484710474,881.3305139882889,308.6005204944697,1837.0,1.3290093192117292,9060.320104098893,Vsx1i_1,Vsx1 NE RNAi,884,0.14108740258006325,0.9281665914811008,30.769427315400485,0.938828459681764,1.4199445618474134,75
1451,63.11665866538646,75.30196831493039,465.9534325492079,2576.0,1.5147994764259092,13822.738358137301,Vsx1i_1,Vsx1 NE RNAi,884,-0.04761847714620959,-0.9381671022644443,26.673933617879264,0.9393748086557295,-1.621509731169596,75
1452,63.58182813355227,151.26053639846742,500.03721948549537,2201.0,1.3910922401655983,29956.233716475097,Vsx1i_1,Vsx1 NE RNAi,884,-0.1562236586233896,-0.7739411588128389,29.145072869791427,0.7895509792396164,-1.7699746120465043,75
1453,62.41262755102041,173.12117346938774,481.2353316326531,1871.0,1.4567437867729576,20043.223214285714,Vsx1i_1,Vsx1 NE RNAi,884,-0.11363556421250987,-0.7198409513842607,27.63779040853199,0.7287551281079901,-1.7273663063742501,75
1454,62.55421686746988,166.1013143483023,417.53888280394307,2198.0,1.5443961081686988,18267.62486308872,Vsx1i_1,Vsx1 NE RNAi,884,0.05292331364972758,-0.7206088898018588,25.655124385354874,0.7225496863116991,-1.4974854523810304,75
1455,60.17391304347826,383.5169082125604,110.21497584541063,760.0,1.9166875070571503,9025.364734299517,Vsx1i_1,Vsx1 NE RNAi,884,0.7883180324788799,-0.1540919763638382,16.053940424314113,0.803236987140835,-0.19303534905108802,75
1456,63.04083665338646,389.9641434262948,102.69422310756973,1533.0,1.6376372040222476,10368.474103585657,Vsx1i_1,Vsx1 NE RNAi,884,0.8062615132201252,-0.13772953900681384,18.756014085299945,0.8179407396719126,-0.16919177366988966,75
1457,61.538337368845845,396.3825665859564,55.92655367231639,1555.0,1.5577469854968486,14578.37610976594,Vsx1i_1,Vsx1 NE RNAi,884,0.9252855787400625,-0.1120036875209709,15.83414923798022,0.932039821167866,-0.12046162108123366,75
1458,64.56102941176471,525.2963235294118,50.51323529411765,1875.0,1.3250921968551563,14428.648529411765,Vsx1i_1,Vsx1 NE RNAi,884,0.9046748214116707,0.18172843579578224,20.234368217469147,0.9227468541658758,0.19823876285998596,75
