label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,bsh_num,x_std,y_std,z_std,r,theta,rotation
47,14.259402121504339,678.2044358727097,439.0115718418515,1419.0,1.8796187912483608,5560.478302796529,Vsx1i_2,Vsx1 NE RNAi,607,0.023762433654232806,0.34515934951661564,-22.161049135448124,0.34597634285006407,1.5020599633281866,90
48,13.992990654205608,681.1230529595016,482.1884735202492,1490.0,1.7109179877394138,7876.582554517134,Vsx1i_2,Vsx1 NE RNAi,607,-0.0945882791611331,0.4027780849935012,-22.464703234568944,0.4137355777615656,1.8014563581386434,90
49,13.927548441449032,700.201347935973,483.7295703454086,1487.0,1.772464974597049,6737.552653748947,Vsx1i_2,Vsx1 NE RNAi,607,-0.07240736348925358,0.4501755694055978,-22.624193998323875,0.4559614781723551,1.7302729500455913,90
50,16.235176548967356,395.4483677548301,296.3697534976682,1854.0,1.677790411087007,15003.765489673551,Vsx1i_2,Vsx1 NE RNAi,607,0.03467800418102751,-0.49782806776995026,-18.72763798696866,0.49903441668239834,-1.5012500726428812,90
51,16.995652173913044,599.9459627329193,294.1192546583851,2381.0,1.468561124401341,11022.962111801242,Vsx1i_2,Vsx1 NE RNAi,607,0.3256528216286918,-0.011779862151775067,-18.96528225999061,0.32586580886469724,-0.036157304503588776,90
52,19.65670498084291,613.5969348659004,245.8088122605364,3961.0,1.596771456851616,13730.265900383141,Vsx1i_2,Vsx1 NE RNAi,607,0.4816295039437788,-0.0357952983716181,-16.345252930709396,0.48295784749255666,-0.07418484291558929,90
53,15.720873786407767,613.2936893203884,263.61650485436894,1125.0,1.707610143741526,9401.652912621359,Vsx1i_2,Vsx1 NE RNAi,607,0.4306999999932233,-0.015679525593577326,-20.28903396758256,0.4309853100942098,-0.036388679764676475,90
54,15.480541455160745,661.6717428087986,263.45516074450086,755.0,1.6328225541093668,7459.940778341794,Vsx1i_2,Vsx1 NE RNAi,607,0.4984817852727701,0.09973512383557437,-20.765684244499354,0.5083612742678434,0.19747033729318123,90
55,14.595959595959595,674.3737373737374,285.55555555555554,597.0,1.8276342150324532,7230.603535353535,Vsx1i_2,Vsx1 NE RNAi,607,0.4534969948820058,0.15600191348333547,-21.72408995526093,0.479579108570705,0.331317564524138,90
56,15.622077922077922,718.4636363636364,656.8753246753247,933.0,1.6368365440580588,20269.283116883118,Vsx1i_2,Vsx1 NE RNAi,607,-0.5378698213509746,0.69694104284449,-21.111094010381038,0.8803583145068232,2.2280777510918615,90
57,14.870546318289787,719.9358669833729,547.896674584323,1466.0,1.992894007942324,5676.387173396674,Vsx1i_2,Vsx1 NE RNAi,607,-0.22685913002629743,0.5726153932043685,-21.81180017036902,0.6159167585079027,1.9480058176323463,90
58,14.697516930022573,740.5733634311513,551.2437923250565,695.0,1.9893923907108557,5568.544018058691,Vsx1i_2,Vsx1 NE RNAi,607,-0.20762916836604117,0.6258560131105197,-22.087457452162603,0.6593979228834201,1.8911232719539814,90
59,18.3,245.18666666666667,336.7990476190476,1287.0,1.5205924249796103,13429.94761904762,Vsx1i_2,Vsx1 NE RNAi,607,-0.28904499534766503,-0.809451803809384,-15.950083767576416,0.8595110424106238,-1.9137710336639588,90
60,17.26362484157161,402.47782002534854,214.34727503168568,983.0,1.4361959694671287,8306.299112801014,Vsx1i_2,Vsx1 NE RNAi,607,0.2770083020210141,-0.577231751262914,-17.68989105992874,0.6402578340439233,-1.1233649731005275,90
61,18.834615384615386,440.06057692307695,265.98269230769233,1305.0,1.6240615768067035,12337.63076923077,Vsx1i_2,Vsx1 NE RNAi,607,0.18292711195941558,-0.4268330322465551,-16.33005952102487,0.4643799798727345,-1.1659071738273152,90
62,17.005020080321284,492.1596385542169,330.9718875502008,1253.0,1.712028095454496,9828.390562248997,Vsx1i_2,Vsx1 NE RNAi,607,0.07117028480556264,-0.22612288763334332,-18.448817258203558,0.2370585787330771,-1.2658705727464703,90
63,17.586558044806516,517.6405295315682,204.4551934826884,1297.0,1.6517861366139333,10904.5733197556,Vsx1i_2,Vsx1 NE RNAi,607,0.465322018933483,-0.3136322575183431,-17.924456223449774,0.5611504025307164,-0.5930700669746242,90
64,17.17161716171617,583.5115511551155,229.1039603960396,901.0,1.6167819488760637,17321.811881188118,Vsx1i_2,Vsx1 NE RNAi,607,0.4871078320039146,-0.12731474847324653,-18.67440171857197,0.5034710370799496,-0.2556496798494263,90
65,18.837011884550083,588.2410865874364,262.96774193548384,1114.0,1.5667975196413175,7798.994906621392,Vsx1i_2,Vsx1 NE RNAi,607,0.397691183449455,-0.07626928720410853,-17.050164809519913,0.4049386145628135,-0.18947953984558083,90
66,18.826382153249273,609.5421920465567,275.0368574199806,1631.0,1.6711666503534273,16278.258001939865,Vsx1i_2,Vsx1 NE RNAi,607,0.39311774773947805,-0.011209763600680489,-17.171310047080787,0.39327753862602305,-0.02850730322255421,90
67,17.402631578947368,618.5184210526315,277.2368421052632,648.0,1.7794852564385122,13629.521052631579,Vsx1i_2,Vsx1 NE RNAi,607,0.3993648551058908,0.0128034475961456,-18.640078210341514,0.3995700386216369,0.032048548134294655,90
68,16.857798165137616,626.5389908256881,305.1788990825688,709.0,1.6802066019873056,8478.385321100917,Vsx1i_2,Vsx1 NE RNAi,607,0.331305206568578,0.0647398333387279,-19.238972671226648,0.3375713049418958,0.19297672455031056,90
69,18.73259493670886,666.6424050632911,486.61550632911394,1089.0,1.8047230267300713,6040.2072784810125,Vsx1i_2,Vsx1 NE RNAi,607,-0.1272663860017068,0.373425650085923,-17.656750882174954,0.3945167286035278,1.899258778032717,90
70,17.567144719687093,661.7979139504563,242.9308996088657,1059.0,1.7313691592111158,8913.2555410691,Vsx1i_2,Vsx1 NE RNAi,607,0.5568568322883121,0.07598685613382083,-18.668797433086397,0.5620173787093022,0.13561909593583465,90
71,18.90834697217676,677.8306055646481,264.07528641571196,1756.0,1.6668557355710218,9460.396072013093,Vsx1i_2,Vsx1 NE RNAi,607,0.519229387815642,0.13911882486138194,-17.417212987258548,0.5375436769251576,0.2617845267053266,90
72,17.435158501440924,688.0739673390971,276.8232468780019,1456.0,1.6702215703356258,10280.256484149855,Vsx1i_2,Vsx1 NE RNAi,607,0.49733503661262346,0.17853246272692647,-18.94722530126958,0.5284089125760664,0.344650765354332,90
73,17.17919799498747,697.0012531328321,342.8471177944862,1044.0,1.383542436585486,6163.619047619048,Vsx1i_2,Vsx1 NE RNAi,607,0.32257284310307055,0.2773100070905492,-19.281952557572453,0.42538697575285334,0.7100880714767986,90
74,19.145812807881775,783.4295566502464,583.3152709359606,1533.0,1.5441043930656038,6718.546798029557,Vsx1i_2,Vsx1 NE RNAi,607,-0.23889051699853703,0.7659428614744033,-17.865710671663706,0.8023323165343804,1.8731260806057897,90
75,19.958199356913184,442.5273311897106,377.540192926045,549.0,1.7505187444887935,7972.196141479099,Vsx1i_2,Vsx1 NE RNAi,607,-0.12991120695828673,-0.29006493744735984,-15.277926690776006,0.3178279245593433,-1.9918770249536188,90
76,20.533333333333335,474.6813725490196,202.3578431372549,1404.0,1.3819863985119567,10995.51568627451,Vsx1i_2,Vsx1 NE RNAi,607,0.4114994310020359,-0.41871382009439695,-14.766673620804198,0.5870715840960473,-0.7940877470658335,90
77,18.070559610705597,472.9902676399027,194.03406326034064,569.0,1.548101416708986,11079.686131386861,Vsx1i_2,Vsx1 NE RNAi,607,0.4327317456394306,-0.4325492648897227,-17.216722899656006,0.611846083783159,-0.7851872715082445,90
78,19.216901408450703,478.3056338028169,228.92394366197183,1053.0,1.7870044954036617,9118.202816901408,Vsx1i_2,Vsx1 NE RNAi,607,0.34121852845716494,-0.3789066173785439,-16.11494160071641,0.5099022542171424,-0.8376859307836284,90
79,18.04398826979472,489.1026392961877,186.36217008797655,891.0,1.8167432515782398,10125.325513196482,Vsx1i_2,Vsx1 NE RNAi,607,0.4769051073638395,-0.4030458909772229,-17.317945639491256,0.6244072962925231,-0.7016588467406852,90
80,17.48228346456693,502.26377952755905,189.74606299212599,709.0,1.7778674000715853,10365.80905511811,Vsx1i_2,Vsx1 NE RNAi,607,0.4856242316836914,-0.3676328278229277,-17.94575886376743,0.6090852079072828,-0.6479860845746539,90
81,19.950879320800485,522.3571861734384,243.16676773802305,2288.0,1.7696644066575027,10806.640994542147,Vsx1i_2,Vsx1 NE RNAi,607,0.36214714836016304,-0.2569223987019097,-15.603818809356923,0.4440266613843599,-0.6170348107627361,90
82,19.748648648648647,543.3551351351351,227.63945945945946,3118.0,1.613383885022599,9769.787027027027,Vsx1i_2,Vsx1 NE RNAi,607,0.4353895460812578,-0.22496092786281507,-15.900391344872396,0.4900729291664072,-0.47690938406945255,90
83,22.246963562753038,540.1862348178138,257.34412955465586,2264.0,1.4644630593829715,14693.134952766532,Vsx1i_2,Vsx1 NE RNAi,607,0.346776910244885,-0.19765849384008594,-13.402433451899974,0.3991529852902522,-0.5180590713389178,90
84,18.724025974025974,554.1347402597403,337.6663961038961,1499.0,1.9584352259478446,15303.89366883117,Vsx1i_2,Vsx1 NE RNAi,607,0.13844780081843555,-0.07014980073911004,-17.03624648373293,0.15520563164781762,-0.46898346152231746,90
85,18.314387211367674,565.778863232682,206.61634103019537,1562.0,1.9038035624492375,8919.637655417408,Vsx1i_2,Vsx1 NE RNAi,607,0.5261908137444669,-0.196054207909114,-17.433021562237933,0.5615282939513683,-0.3566574106188591,90
86,19.982030548068284,612.6540880503145,285.69901168014377,1447.0,1.9323485481994267,24533.483378256962,Vsx1i_2,Vsx1 NE RNAi,607,0.36722623455498016,0.008747770100930197,-16.036557961152845,0.3673304109751438,0.023816697178508907,90
87,17.509054325955734,635.7706237424547,233.2132796780684,720.0,1.739755860454126,8578.203219315896,Vsx1i_2,Vsx1 NE RNAi,607,0.5481859440089254,0.0023908950054183364,-18.594527997247237,0.5481911578891834,0.004361439528935783,90
88,18.734806629834253,706.7845303867404,301.47513812154693,1419.0,1.9268234035828509,9688.614180478822,Vsx1i_2,Vsx1 NE RNAi,607,0.4534899087137969,0.25217749507878007,-17.752147391278115,0.5188897631765884,0.5075005621894764,90
89,19.16974972796518,248.2361262241567,469.73122959738845,1150.0,1.4644259744507047,18302.272034820457,Vsx1i_2,Vsx1 NE RNAi,607,-0.6616731807839055,-0.6462213613929623,-15.166007592695198,0.924885639465369,-2.3680082106772855,90
90,19.155555555555555,294.6328502415459,488.28985507246375,1182.0,1.4416620833528204,21395.153623188406,Vsx1i_2,Vsx1 NE RNAi,607,-0.6497205932518763,-0.5135796582530501,-15.41680523881562,0.8281913514803748,-2.4726944772046826,90
91,20.17464114832536,336.8628389154705,287.9250398724083,1557.0,1.6472213095985373,19547.930622009568,Vsx1i_2,Vsx1 NE RNAi,607,-0.022890435689030375,-0.6476846657508757,-14.497438640286717,0.6480890357773824,-1.6061235679336285,90
92,20.933239634574843,406.82923401264935,200.95221363316935,1799.0,1.7080249026768246,14825.621925509487,Vsx1i_2,Vsx1 NE RNAi,607,0.3210597877350003,-0.5825009518098493,-14.034454097085224,0.6651216025358249,-1.067051681766302,90
93,20.242709313264346,448.4327375352775,211.63029162746943,1304.0,1.6906637741463586,15787.113828786454,Vsx1i_2,Vsx1 NE RNAi,607,0.348680453584564,-0.4705657812906552,-14.933962008196072,0.5856707379011026,-0.9330922037523958,90
94,22.351076798049572,516.5217391304348,282.03941487200325,3303.0,1.6041799011056257,11722.817147501017,Vsx1i_2,Vsx1 NE RNAi,607,0.2438309061955597,-0.2252390455510591,-13.195826904922658,0.3319429747063491,-0.7457833171853168,90
95,22.050513022888712,531.2091554853986,213.663772691397,1906.0,1.9614752564403883,12783.478295185478,Vsx1i_2,Vsx1 NE RNAi,607,0.45812122376957065,-0.2703511239741446,-13.531762173160704,0.5319443447412636,-0.5331306114898904,90
96,20.245238095238093,548.8214285714286,251.85357142857143,1395.0,1.963070361590958,12809.44880952381,Vsx1i_2,Vsx1 NE RNAi,607,0.37434984562342666,-0.18348853770943496,-15.443409236591965,0.4169002883052854,-0.45573867360605513,90
97,22.871976647206004,558.6413678065054,220.86780650542119,3881.0,1.6772724546990239,9734.302335279399,Vsx1i_2,Vsx1 NE RNAi,607,0.475877598862541,-0.19633698825264967,-12.848194955112827,0.5147889878924166,-0.3913028819989146,90
98,20.69046030687125,557.7745163442295,266.54369579719815,1958.0,1.8486338334040096,18430.246164109405,Vsx1i_2,Vsx1 NE RNAi,607,0.3451637904120679,-0.1448564054724535,-15.049762761914302,0.3743279583707658,-0.39735117986143165,90
99,19.19918699186992,644.0243902439024,291.3008130081301,1044.0,1.8746704008957704,7886.517615176152,Vsx1i_2,Vsx1 NE RNAi,607,0.3949970847244464,0.09027339005084145,-16.975669730306365,0.40518141849310274,0.22468311977028488,90
100,20.458567980691875,694.9034593724859,244.4979887369268,1642.0,1.8206139835930055,12812.04505229284,Vsx1i_2,Vsx1 NE RNAi,607,0.5985008165624914,0.15697149720530335,-15.94001858033479,0.6187433057099233,0.2564973473016829,90
101,18.53066037735849,713.558962264151,440.87735849056605,572.0,1.7298205535052715,9385.125,Vsx1i_2,Vsx1 NE RNAi,607,0.06769668950014118,0.4318856335649093,-18.06360094692487,0.43715905829462304,1.41531466495269,90
102,18.319121447028422,733.4069767441861,709.6214470284237,918.0,1.4541245548011503,31670.593023255813,Vsx1i_2,Vsx1 NE RNAi,607,-0.6666003073568435,0.7945560986977704,-18.51518337488156,1.0371477058481398,2.268845730527992,90
103,20.133196721311474,265.5327868852459,418.3842213114754,1131.0,1.4213719381605237,10997.52868852459,Vsx1i_2,Vsx1 NE RNAi,607,-0.4920229546354373,-0.6651077064541854,-14.259762379862106,0.8273178645919188,-2.2077143558133705,90
104,20.020610687022902,292.93740458015264,441.08396946564886,1506.0,1.5433016606414964,21461.29312977099,Vsx1i_2,Vsx1 NE RNAi,607,-0.5182418890918072,-0.5729941644979237,-14.518347245162076,0.7725910743453607,-2.3060619835842004,90
105,21.197387518142236,333.3156748911466,252.0435413642961,1755.0,1.4987252157879836,18091.78809869376,Vsx1i_2,Vsx1 NE RNAi,607,0.07390632965581934,-0.6982384272120744,-13.438270716495744,0.7021389084780775,-1.4653421396444122,90
106,21.187552565180823,368.2363330529857,216.24642556770397,1493.0,1.5487592406109512,11439.639192598823,Vsx1i_2,Vsx1 NE RNAi,607,0.22399238979499403,-0.6567810777467371,-13.599695436698745,0.6939264908996039,-1.2421207384322215,90
107,22.706787963610918,427.4842547235829,266.03149055283416,1890.0,1.6128154646403745,15059.566130160953,Vsx1i_2,Vsx1 NE RNAi,607,0.16530733347691995,-0.45678122894665996,-12.396503583374734,0.4857732038917653,-1.2235632256173492,90
108,21.087048832271762,464.79723991507433,216.75902335456476,1491.0,1.5048127240882017,11113.391719745223,Vsx1i_2,Vsx1 NE RNAi,607,0.35691819759127874,-0.4254337529299266,-14.172330411482708,0.5553237595347861,-0.8727516801024354,90
109,21.41317365269461,457.1736526946108,226.78323353293413,1109.0,1.8727802506520266,12565.9125748503,Vsx1i_2,Vsx1 NE RNAi,607,0.3178908286252329,-0.4318888506368631,-13.814291717193061,0.536267245157177,-0.9362846024016236,90
110,20.04713804713805,477.9191919191919,174.4090909090909,791.0,1.5574777787612943,12001.439393939394,Vsx1i_2,Vsx1 NE RNAi,607,0.49524041537996033,-0.443767075206448,-15.253807674782902,0.6649754025999766,-0.7306362190701631,90
111,19.896017699115045,500.875,363.07522123893807,1205.0,1.6132146626127641,10371.345132743363,Vsx1i_2,Vsx1 NE RNAi,607,-0.007701925004888643,-0.1676026460843275,-15.617532499251752,0.16777951788954834,-1.6167175016746285,90
112,23.75502512562814,510.17336683417085,199.97236180904522,2063.0,1.4601939372972812,10051.047738693467,Vsx1i_2,Vsx1 NE RNAi,607,0.46767222890863014,-0.3366587845674117,-11.717187972415495,0.5762433955532793,-0.6239312020843725,90
113,20.382504288164665,528.3653516295026,376.2204116638079,1479.0,1.6528475068754231,10040.207547169812,Vsx1i_2,Vsx1 NE RNAi,607,-0.006710210553364182,-0.08648458145991755,-15.27238492504371,0.0867445085061158,-1.6482297115767968,90
114,21.936532507739937,588.8622291021671,223.43962848297213,871.0,1.5791880116955792,11827.275541795665,Vsx1i_2,Vsx1 NE RNAi,607,0.5106383219161861,-0.1211142502640552,-13.932675651315346,0.5248048755741535,-0.23287881752422862,90
115,20.967658473479947,626.9197930142303,234.15782664941784,1017.0,1.6589414705656294,14429.43596377749,Vsx1i_2,Vsx1 NE RNAi,607,0.533209040366875,-0.017609014996460726,-15.093217494471759,0.5334997264648871,-0.033012601519928644,90
