label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,type,x_std,y_std,z_std,r,theta,rotation
1,12.73962040332147,710.223606168446,397.1067615658363,2059.0,1.6867012630400677,764.9555160142348,600.3315539739027,540.6553973902728,Vsx_enh3_2,enh3,-0.05773837150304484,0.6640397884744726,-42.07043913382884,0.6665452424412359,1.6575283599140904,95
2,14.048379735280694,645.702875399361,343.259242355089,2587.0,1.3053638821054672,683.2300319488818,597.038795070744,755.8580556823368,Vsx_enh3_2,enh3,0.16964234346364626,0.5157529331271271,-39.242800534776705,0.5429361037222268,1.2530214624377987,95
3,13.552168815943729,659.7379835873388,315.20222743259086,2088.0,1.4324533881411141,449.8177022274326,856.2883939038687,1324.763774912075,Vsx_enh3_2,enh3,0.24794002367963186,0.5787016902741826,-38.152546474069126,0.6295791464688554,1.1660140158827124,95
4,13.54886769964243,727.5756853396902,394.2663885578069,2065.0,1.3985366193462598,737.6811680572109,725.0446960667462,831.8545887961859,Vsx_enh3_2,enh3,-0.06342051347243227,0.7171796445048415,-40.83641485638869,0.7199783357999029,1.658997338027063,95
5,15.221485411140584,687.685676392573,294.89588859416443,1881.0,1.4254033059653566,246.803050397878,912.1571618037135,1613.9058355437667,Vsx_enh3_2,enh3,0.2892613983089114,0.6763918609883697,-35.04142387587821,0.735648085814771,1.1666802250819794,95
6,16.046353522867737,698.9666254635353,293.32076637824474,2111.0,1.2996011424197047,264.23671199011125,656.8473423980223,1219.4004944375772,Vsx_enh3_2,enh3,0.28465338199025636,0.7107040528594568,-33.953870174258036,0.7655898370729254,1.1898390930024743,95
7,15.147037830121342,696.186295503212,274.43683083511775,1895.0,1.4891299132727733,263.65024982155603,539.6174161313347,1033.3540328336903,Vsx_enh3_2,enh3,0.3477830515912905,0.7171715181863012,-33.98827172581946,0.7970495828189075,1.1192715169303191,95
8,17.41107266435986,648.7716262975779,328.29965397923877,1739.0,1.2033966181121445,332.3730103806228,688.8657439446367,1400.0567474048444,Vsx_enh3_2,enh3,0.2146160095523968,0.5360236763690058,-35.11245736670452,0.5773919060606402,1.1899578240444288,95
9,16.119547657512115,462.5516962843296,208.50565428109854,1559.0,1.3624307031261895,289.66720516962846,1140.0387722132473,1744.0113085621972,Vsx_enh3_2,enh3,0.757194138641416,0.08100139226657954,-33.73021397480024,0.7615144050784859,0.10657043483373631,95
10,16.128153380423814,705.5388496468214,321.9929364278507,1246.0,1.4822285366912207,355.8092835519677,607.7719475277497,1478.4661957618566,Vsx_enh3_2,enh3,0.18699193708590522,0.7079066853328182,-35.14448661521273,0.7321870387230552,1.312547119896704,95
11,16.955593509820666,717.3800170794193,407.16396242527753,1382.0,1.2574622045331085,517.801024765158,701.460290350128,1326.9120409906063,Vsx_enh3_2,enh3,-0.09669144728546564,0.6769607641626172,-38.22545089667661,0.6838312015357244,1.712668433567382,95
12,17.943150684931506,623.5780821917808,327.9458904109589,1692.0,1.3316600644055865,824.7767123287671,848.8239726027397,1426.5267123287672,Vsx_enh3_2,enh3,0.2370064456294112,0.46217606015696755,-34.98354783063445,0.5194023159864652,1.0969568428654117,95
13,17.919745222929937,661.2509554140128,298.27898089171975,1904.0,1.5295735984430008,811.7382165605095,540.9076433121019,652.1363057324841,Vsx_enh3_2,enh3,0.3003959241115881,0.5958259556406993,-32.9499024529392,0.6672677728153875,1.1038204905558098,95
14,19.77836879432624,474.61406619385343,185.02955082742318,2026.0,1.4716471210202946,324.55260047281325,1069.2476359338061,1470.5856973995271,Vsx_enh3_2,enh3,0.821864273336502,0.13425838831236225,-28.743942859044836,0.8327581873624357,0.16192805411565234,95
15,17.83780880773362,483.86036519871107,273.8034371643394,1125.0,1.5088064065933842,739.2524167561761,1210.8861439312568,1635.8678839957036,Vsx_enh3_2,enh3,0.5291964149194568,0.0931429057051445,-34.806143636588736,0.5373308538012714,0.17422373505411212,95
16,21.29116465863454,488.6059236947791,251.5667670682731,2336.0,1.2209403520771376,280.5240963855422,1058.9748995983937,1482.491967871486,Vsx_enh3_2,enh3,0.596109346241813,0.12394863888256102,-30.206640632304154,0.6088592758246204,0.20500819533720052,95
17,19.914193200215866,494.1996762007555,203.69886670264435,2227.0,1.3576612961350008,370.2574203993524,1067.1494873178628,1520.1322180248246,Vsx_enh3_2,enh3,0.7453038514905823,0.17743352908120458,-29.181853941102553,0.7661334663679081,0.23371807910456838,95
18,18.411061285500747,500.0814648729447,218.84678624813154,1526.0,1.3284168606666247,339.195067264574,1126.0964125560538,1626.796711509716,Vsx_enh3_2,enh3,0.691885734431936,0.18317372008718946,-31.31508570614037,0.7157223492675071,0.2588080303666844,95
19,20.67179872324446,517.6233571160345,298.8591813743898,3170.0,1.408913246398358,313.5505069470522,1003.3642508449118,1243.1370634622606,Vsx_enh3_2,enh3,0.41974200352181423,0.17284429583982353,-32.621086598051534,0.45393666972923785,0.39062609638051293,95
20,20.999448428019857,536.7071152785438,297.48593491450634,2169.0,1.3268835951921214,259.2796469939327,1172.8753447324875,1384.5912851627138,Vsx_enh3_2,enh3,0.40794969733378705,0.22998564722347292,-31.909900287157935,0.4683122393057096,0.513345958385852,95
21,19.641123882503194,564.7203065134099,169.27458492975734,1029.0,1.4903216862106938,270.8288633461047,750.3984674329502,1434.8045977011495,Vsx_enh3_2,enh3,0.7961982718502494,0.41135384630328975,-26.621300126304785,0.8961828356791008,0.4768767389365287,95
22,18.28919860627178,673.6393728222996,351.42160278745644,696.0,1.433356387878605,241.14285714285714,641.5627177700349,1576.219512195122,Vsx_enh3_2,enh3,0.1191786710766809,0.5912312460105058,-34.93565235968501,0.6031234881006865,1.371884800082425,95
23,22.156103286384976,699.7276995305165,272.0839201877934,2317.0,1.6987415730050646,290.00469483568077,626.6572769953052,1282.2840375586854,Vsx_enh3_2,enh3,0.35135434041840163,0.7287942926064699,-26.815961227793874,0.8090679782729105,1.1215680803319963,95
24,18.553495007132668,717.3195435092724,363.62482168330956,864.0,1.388176233395385,318.27389443651924,1131.8288159771755,1096.756062767475,Vsx_enh3_2,enh3,0.04296838037998385,0.7102257640790686,-34.53242408855108,0.711524361968145,1.5103703706341518,95
25,21.005357142857143,473.4190476190476,262.35059523809525,1936.0,1.2836277932115878,340.86071428571427,1008.8970238095238,1416.5845238095237,Vsx_enh3_2,enh3,0.5743728425882957,0.07100323410259257,-31.26465680458233,0.5787448674122188,0.12299473202407239,95
26,21.109058402860548,588.3182359952324,207.05363528009536,1982.0,1.2533647644574437,354.86591179976165,757.041716328963,1414.295589988081,Vsx_enh3_2,enh3,0.6546790035320935,0.45147236491279785,-26.582944547388056,0.7952558669671852,0.6037178686886837,95
27,21.64805716837874,609.3148727110317,348.4752121482805,2537.0,1.2614827659666834,611.4649397052256,602.9464046449308,542.5234479678428,Vsx_enh3_2,enh3,0.18262642915765825,0.4040858262681035,-32.51030839913068,0.4434385725415112,1.146322291787086,95
