label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,type,x_std,y_std,z_std,r,theta,rotation
3412,100.82334710743801,463.18801652892563,261.4901859504132,2411.0,1.351186061229297,263.1544421487603,1410.3507231404958,1430.1497933884298,Vsx_enhNB3_1,enhNB3,0.6498872203300801,0.0764817485918432,28.05510696277628,0.65437210898389,0.11714582015712453,125
3413,99.04911092294665,474.35732430143946,273.11176968670617,1650.0,1.5772964700075198,157.71888230313294,1170.8670618120236,692.4259102455546,Vsx_enhNB3_1,enhNB3,0.6181682558292094,0.09464176523698997,26.077562935403662,0.625371134800848,0.15192066949882715,125
3414,98.8798955613577,505.1631853785901,227.93994778067886,1002.0,1.367851791824804,893.7793733681463,1243.3080939947781,739.6657963446476,Vsx_enhNB3_1,enhNB3,0.7001045298168911,0.18838173696539706,26.259949828846885,0.7250062285885758,0.26285096386479234,125
3415,100.6354609929078,501.5872340425532,215.56359338061466,2707.0,1.3810377008470331,688.1744680851064,932.0321513002364,1695.4709219858155,Vsx_enhNB3_1,enhNB3,0.7292294112323923,0.18746464871412782,28.18280635630063,0.7529399237149355,0.25162374676349314,125
3416,102.44982349974785,506.87695410993445,387.0781643973777,2475.0,1.6014365166475788,175.7019667170953,934.452849218356,490.5965708522441,Vsx_enhNB3_1,enhNB3,0.34963119569629697,0.10230637681322463,27.93850455983224,0.3642918716368399,0.2846653528747301,125
3417,100.49800995024876,524.1587064676617,845.4134328358209,2378.0,1.3408583889655943,653.4606965174129,204.17860696517414,802.4800995024875,Vsx_enhNB3_1,enhNB3,-0.6663248294006457,-0.11833665226757206,20.467334396249555,0.6767513144026364,-2.9658292018270545,125
3418,100.16127292340884,563.5134843581445,209.8791801510248,2086.0,1.2347121167687525,270.15156418554477,1311.9768069039915,1633.2761596548005,Vsx_enhNB3_1,enhNB3,0.7070491498362905,0.327818126244082,27.40935158358424,0.7793479480812162,0.43414104080344956,125
3419,100.84878655880523,578.5500933416304,240.38394523957686,2215.0,1.438154267215165,166.35096453018045,668.7218419415059,1450.849408836341,Vsx_enhNB3_1,enhNB3,0.6316321259874835,0.3438920273862063,27.64726673799653,0.7191806929272111,0.4985720888323657,125
3420,99.80696928014672,583.8408986703347,301.7886290692343,2526.0,1.5308840959234038,158.33516735442458,693.8638239339753,1363.8913342503438,Vsx_enhNB3_1,enhNB3,0.4938778826289263,0.32091648119918714,25.848461469653273,0.5889845081623961,0.5762269694547243,125
3421,98.95826558265583,595.09972899729,894.7235772357724,2158.0,1.6542312383054156,858.2043360433604,175.68130081300814,1075.370189701897,Vsx_enhNB3_1,enhNB3,-0.8142695505331485,0.010909384475664474,17.92506194340656,0.8143426278877298,3.128195699479822,125
3422,101.36609770453208,592.5573866980577,372.69864626250734,2046.0,1.5708577927649885,159.73337257210125,687.5609181871689,844.1082989994114,Vsx_enhNB3_1,enhNB3,0.33325910591949337,0.30017502346151304,26.517753281193578,0.44851608264183795,0.7332158665486751,125
3423,99.99118165784833,605.0335097001764,379.52263374485597,1986.0,1.3507551553040316,161.668430335097,610.5379188712523,754.6261022927689,Vsx_enhNB3_1,enhNB3,0.3113304795965932,0.3239418163603902,24.988465183321352,0.44929385474621564,0.8052474162953697,125
