label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,type,x_std,y_std,z_std,r,theta,rotation
1,8.10515603799186,336.55970149253733,248.34803256445048,1748.0,1.5257336192681281,576.1227951153325,1374.7645861601086,2152.0223880597014,Vsx_enh212_1,enh212,0.5622460975260399,0.28608317925098503,-105.0579209183223,0.630844085042899,0.4706802692964971,130
2,9.49957805907173,167.56962025316454,466.62784810126584,1479.0,1.4622716882335303,588.6691983122363,1940.4337552742616,1934.9198312236288,Vsx_enh212_1,enh212,0.2067043959581396,0.9063058283690659,-98.79852495318697,0.9295789164154693,1.3465583592775927,130
3,15.410640495867769,243.74845041322314,481.22572314049586,2307.0,1.6116856026299096,1372.64152892562,564.2293388429752,875.0304752066115,Vsx_enh212_1,enh212,0.1344076946580306,0.7115342413626462,-88.36224415358876,0.7241176734583978,1.3840977922965194,130
4,12.304545454545455,353.0920454545454,176.9715909090909,1162.0,1.6705247496569808,525.6613636363636,1156.9920454545454,2089.0261363636364,Vsx_enh212_1,enh212,0.7010766172022647,0.18848240739448618,-104.32987450819283,0.7259711021004843,0.2626369480888197,130
5,15.285,412.81,196.57909090909092,2549.0,1.2612480573311784,1385.6086363636364,1414.3972727272728,703.4904545454546,Vsx_enh212_1,enh212,0.6272778687504632,0.041742189387759865,-97.3103647940153,0.6286652010402731,0.06644700846890304,130
6,17.493827160493826,277.9636488340192,706.622085048011,1838.0,1.362274423076841,371.55692729766804,285.96433470507543,345.4519890260631,Vsx_enh212_1,enh212,-0.35048266599942957,0.7871792432804137,-71.19626645488442,0.8616781651043459,1.9896837083945615,130
7,17.814167433302668,330.1573137074517,278.92946948788716,3851.0,1.1680085277221361,501.02575896964123,1689.7132781355413,2313.9515486047226,Vsx_enh212_1,enh212,0.5041159685229928,0.3270502713875407,-93.86265664147739,0.6009116322176989,0.5755030157972777,130
8,16.366732154551407,336.33464309102817,298.2685003274394,1756.0,1.3435175828227783,451.7085789129011,1352.3228552717746,2123.6771447282254,Vsx_enh212_1,enh212,0.4604364671248218,0.32462730451983957,-93.85493539295166,0.5633689972817139,0.6141022202530884,130
9,16.45401030169242,173.32744665194997,443.4775570272259,1593.0,1.3949020218267218,680.8278145695364,1636.1015452538632,1849.7314201618838,Vsx_enh212_1,enh212,0.25235329469895174,0.8740613469614684,-92.96737866107199,0.9097611904217021,1.2897260283277105,130
10,17.11753118844386,185.2022324359816,573.0682862770847,1858.0,1.5219885475256463,1393.9310571240972,280.1805646749836,407.3499671700591,Vsx_enh212_1,enh212,-0.02211032241934119,0.9386087067290647,-84.00635472109911,0.9388690913567741,1.5943484565485386,130
11,17.725875845113706,226.9741856177013,489.7559926244622,1969.0,1.3903078498273629,1374.9127228027044,665.8905961893055,739.1825445605409,Vsx_enh212_1,enh212,0.1265972327524696,0.763491338410101,-86.35379843948382,0.7739159406342723,1.4064777934955301,130
12,15.637721755368814,255.21755368814192,254.624649859944,1302.0,1.4382168219489797,524.3510737628385,1368.1204481792718,2158.309056956116,Vsx_enh212_1,enh212,0.5963404350145274,0.5115527949973269,-101.0943758908692,0.7856896184263178,0.7090165360567077,130
13,16.1131221719457,270.19095022624435,239.52669683257918,1298.0,1.3232630357427142,381.2244343891403,1087.8108597285068,1709.158371040724,Vsx_enh212_1,enh212,0.6191640372776515,0.4598130748877862,-100.7988194163554,0.7712277023653402,0.6387710192901361,130
14,19.115015974440894,291.10103833865816,260.8154952076677,3300.0,1.692879530342141,582.6865015974441,1754.3434504792333,2392.817891373802,Vsx_enh212_1,enh212,0.5638068148404478,0.419355779873428,-95.52841693646315,0.7026644964517433,0.6395170275914932,130
15,16.66171003717472,348.02788104089217,241.18525402726146,1909.0,1.7923482916980413,669.5099132589839,1249.2156133828996,1892.4268897149939,Vsx_enh212_1,enh212,0.5718668307577663,0.25044355546999686,-96.40082343431723,0.6243025281042719,0.41277998040079206,130
16,17.12676056338028,346.5137138621201,187.01704966641958,1620.0,1.3974105622360584,696.074128984433,1412.1089696071165,2178.8621200889547,Vsx_enh212_1,enh212,0.6847553591444009,0.21419181556902878,-99.23998892328086,0.7174733693550823,0.30315860588475535,130
17,17.220260613703235,525.8276586801177,213.8604455653636,2836.0,1.3349294278642898,1126.0147120638924,1245.704918032787,563.4287515762926,Vsx_enh212_1,enh212,0.5280329308994085,-0.25106997359471617,-88.90235962822578,0.5846835962767136,-0.44384125295690424,130
18,15.30310262529833,576.0745823389021,125.58472553699283,1964.0,1.5857988459140593,1186.5131264916467,1112.8937947494032,1589.747613365155,Vsx_enh212_1,enh212,0.6818330302356577,-0.4530422663038114,-93.65528672785729,0.8186229755986775,-0.5864646976094333,130
