label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,type,x_std,y_std,z_std,r,theta,rotation
11,17.068702290076335,708.4967704051674,208.00234879624193,2118.0,1.1369449626950223,342.22783323546685,1030.9107457428067,1590.5842630651791,Vsx_enhNB3_2,enhNB3,0.5032902738449763,-0.5704605127256439,-53.75321096451972,0.7607406235545436,-0.8478733904633097,70
12,14.88088376560999,727.0182516810759,248.80691642651297,1279.0,1.4168642491672825,128.17195004803074,640.494716618636,590.4409221902017,Vsx_enhNB3_2,enhNB3,0.3991992902192698,-0.5705381836752188,-60.10292058367309,0.696328867951765,-0.9602791188866585,70
13,15.765506807866869,758.5476550680787,179.82072617246595,1665.0,1.4394906911850507,129.7413010590015,394.70574886535553,1418.3540090771558,Vsx_enhNB3_2,enhNB3,0.5153940477765135,-0.6876414293343649,-54.875436372346726,0.8593496144296962,-0.9276089661889673,70
14,15.74729471674093,771.274984086569,154.37364735837048,1852.0,1.4582996983978533,229.031190324634,383.5359643539147,1312.0782940802037,Vsx_enhNB3_2,enhNB3,0.5572758289401154,-0.732880930450678,-53.337419743936834,0.920690397331885,-0.9206782821070645,70
15,17.079010856453557,685.866706875754,201.03980699638117,1926.0,1.3055654960124397,166.44330518697225,902.0759951749095,1867.7677925211099,Vsx_enhNB3_2,enhNB3,0.5398437234992888,-0.5341130145388031,-52.1929044859868,0.7594129035651845,-0.7800621434563801,70
16,16.860773480662985,690.9734806629834,223.1988950276243,1081.0,1.1833063646103346,137.23756906077347,808.0265193370166,962.4408839779005,Vsx_enhNB3_2,enhNB3,0.4878640725881487,-0.5249261532765708,-54.46231558328236,0.7166301833693808,-0.8219758765859818,70
17,18.57590529247911,740.775069637883,152.16364902506965,1745.0,1.0972445876637211,184.82033426183844,617.7785515320335,1623.868384401114,Vsx_enhNB3_2,enhNB3,0.59067267621981,-0.6778644580011957,-49.02521859635131,0.8991075763522001,-0.8540243457416565,70
18,15.673860911270983,754.005995203837,161.39328537170263,1034.0,1.4311221516636998,206.48081534772183,491.7841726618705,657.5263788968825,Vsx_enhNB3_2,enhNB3,0.5589631972793199,-0.6947280717190243,-53.247445974045085,0.8916764825580821,-0.8932699081766087,70
19,18.0584652862363,767.7186358099879,204.51583434835567,2062.0,1.305019620762821,346.15468940316686,510.4013398294762,1590.4397076735688,Vsx_enhNB3_2,enhNB3,0.45356772846641347,-0.6839231527092582,-55.0292657682416,0.8206549598448507,-0.9852078279069437,70
20,20.688392302917443,234.44692737430168,308.78150217256365,4560.0,1.5858409721654227,422.3665425201738,302.1368715083799,1055.6604593420236,Vsx_enhNB3_2,enhNB3,0.7438312833979466,0.3991863193834275,-38.07214426320987,0.8441769339091919,0.49254561589589185,70
21,16.698564593301434,727.8736842105263,236.91961722488037,1353.0,1.3751141115773926,124.17320574162679,748.1425837320575,599.5157894736842,Vsx_enhNB3_2,enhNB3,0.4232576470144891,-0.5821926583966222,-57.347069723374915,0.719788390603216,-0.9421744140807974,70
22,16.786206896551725,729.2252873563218,212.42298850574713,620.0,1.4756918020358258,125.55172413793103,694.880459770115,514.448275862069,Vsx_enhNB3_2,enhNB3,0.4740289352745719,-0.6054035446763353,-55.29246755481846,0.7689062903788834,-0.9065096262928232,70
23,17.521349862258955,748.5819559228651,221.44834710743802,1745.0,1.3007902119909704,376.17906336088157,1027.8161157024792,1875.8477961432507,Vsx_enhNB3_2,enhNB3,0.4360726812348954,-0.633908681578762,-56.1401995999174,0.7694151024644077,-0.9682300257174452,70
24,19.327911515940144,753.067664281067,155.2537410540013,2090.0,1.4051163781577003,434.3331164606376,367.06180871828235,1193.0878334417696,Vsx_enhNB3_2,enhNB3,0.5721230013354142,-0.6982006863274111,-49.061252453692894,0.9026676725379669,-0.8843226735624695,70
25,19.13360655737705,701.9090163934426,219.88032786885245,1508.0,1.3278254446786406,154.74180327868854,795.5524590163934,1209.3811475409836,Vsx_enhNB3_2,enhNB3,0.4839142750672749,-0.5481584054457016,-52.395809373919775,0.7311981011153272,-0.8475656316506506,70
26,19.487375669472073,731.2310635042081,180.49808722264729,1558.0,1.2802701783228996,490.9625095638868,517.7804131599082,1653.3205814843152,Vsx_enhNB3_2,enhNB3,0.5393967529789814,-0.6361360233709783,-50.049669717609234,0.8340371079001881,-0.8675071211485551,70
27,18.13146551724138,735.2015086206897,225.02047413793105,1211.0,1.28634403482111,131.66594827586206,787.3243534482758,560.0754310344828,Vsx_enhNB3_2,enhNB3,0.44120427497869197,-0.605930530977083,-55.25201228019309,0.7495418738333723,-0.9414308544752585,70
28,20.715980460572226,770.3168178646197,182.87927424982553,1750.0,1.4181510761154552,143.49825540823448,484.0188415910677,1667.5352407536636,Vsx_enhNB3_2,enhNB3,0.4964986194925589,-0.7070718952208839,-50.706141938282606,0.8639800600530485,-0.9586022598076795,70
29,19.9876968503937,227.0900590551181,290.4040354330709,2494.0,1.3498260311408328,367.9478346456693,410.90206692913387,1181.7135826771653,Vsx_enhNB3_2,enhNB3,0.7901328367927181,0.39740147797889436,-36.9334746103615,0.8844421035194546,0.46600903290405293,70
30,20.37845303867403,228.57955801104973,324.4088397790055,2253.0,1.3553589077495718,389.2867403314917,278.55138121546963,880.439226519337,Vsx_enhNB3_2,enhNB3,0.7163083676199011,0.4233356666356106,-39.42028068101304,0.8320521402941671,0.5337729022667449,70
31,21.110706482155862,717.0830298616169,201.3211944646759,1702.0,1.2840331145933845,219.20393299344502,827.2643845593591,885.9337217771304,Vsx_enhNB3_2,enhNB3,0.5083626837164674,-0.5921674701695434,-49.546050380620215,0.7804453414060502,-0.8614009516851008,70
32,21.391808873720137,214.5372013651877,305.4887372013652,1842.0,1.3452536935443722,310.70989761092153,261.38361774744027,873.421843003413,Vsx_enhNB3_2,enhNB3,0.7698155194508858,0.43354955935216144,-36.24231229854439,0.883505039262307,0.5129106562388679,70
33,21.44377630787733,241.5393866506314,292.0877931449188,2131.0,1.3603192270121873,387.0216476247745,451.46001202645823,1210.960914010824,Vsx_enhNB3_2,enhNB3,0.7723470695465138,0.37184568585398514,-36.24507486569029,0.8571984658906641,0.44869693468254107,70
34,21.530843237125072,253.94680249009622,311.4850028296548,2285.0,1.3790881984853272,389.9275608375778,339.8205998868138,1030.3174872665534,Vsx_enhNB3_2,enhNB3,0.7191567390801248,0.3650738959994698,-38.296470578535605,0.80651433025371,0.4697422046443834,70
35,19.862369337979093,704.5034843205575,175.62717770034843,958.0,1.6549171843084804,205.25087108013938,1251.1829268292684,1475.0940766550523,Vsx_enhNB3_2,enhNB3,0.5753612843118092,-0.5903800033299034,-48.12279722255038,0.8243719766081034,-0.7982808572794796,70
36,21.66210329807094,708.3534536403236,253.89421281891723,1901.0,1.337440353840661,355.3914125700062,962.9558182949595,2000.7921593030492,Vsx_enhNB3_2,enhNB3,0.40484176291420204,-0.5314850094035606,-52.96826989993407,0.6681116435298683,-0.9198377055931801,70
37,22.05509641873278,236.39325068870522,339.965564738292,2115.0,1.5063718011703533,450.44765840220384,272.41322314049586,1171.5592286501378,Vsx_enhNB3_2,enhNB3,0.6753528435234841,0.4218756025345146,-39.37368446536037,0.7962917099085708,0.5583651100334086,70
38,21.144090305444887,675.222443559097,236.83333333333334,1709.0,1.4090484524432823,160.9442231075697,894.2171314741036,1949.414342629482,Vsx_enhNB3_2,enhNB3,0.4730763615004734,-0.48406545082077934,-50.64687267186036,0.6768460714880828,-0.796878809596475,70
39,21.37226827430294,730.2886209495101,250.5282592313489,1719.0,1.4763643008790908,129.18613413715147,761.879427279578,718.8198944988696,Vsx_enhNB3_2,enhNB3,0.39097963427378013,-0.5752554967085213,-53.922942108344934,0.6955458007279078,-0.9738504361364266,70
40,22.60348162475822,225.30851063829786,353.8191489361702,1488.0,1.634191769480375,416.5841392649903,327.38104448742746,1033.0299806576402,Vsx_enhNB3_2,enhNB3,0.656428986321048,0.45425351298143135,-39.495935619713336,0.798276435915811,0.6053414282329445,70
41,21.885856079404466,247.7803970223325,324.6408188585608,2121.0,1.4548466392410584,312.25682382133994,403.78722084367246,612.8976426799007,Vsx_enhNB3_2,enhNB3,0.6970316037225648,0.38768697645882244,-38.76531478761891,0.7975927835078713,0.5075886294245644,70
42,21.036069651741293,641.2823383084577,215.39054726368158,1043.0,1.3849100131389611,130.56467661691542,647.3134328358209,629.5671641791045,Vsx_enhNB3_2,enhNB3,0.5513168291469395,-0.4388410564150649,-47.52010952137489,0.7046500684000008,-0.6722892270358817,70
43,21.912563667232597,647.9804753820034,203.64176570458403,1436.0,1.4015327361070211,134.6553480475382,728.1205432937181,665.8633276740238,Vsx_enhNB3_2,enhNB3,0.5696703281930469,-0.46127107820810087,-45.964357591852966,0.7330042908570438,-0.6806372105085605,70
44,24.25222993062438,647.6699702675917,228.01387512388504,2509.0,1.3787290933128553,176.18780971258673,750.0465807730426,643.0495540138751,Vsx_enhNB3_2,enhNB3,0.5176336489059854,-0.4401336587511586,-45.63675015943903,0.6794573070071483,-0.7046567304891312,70
45,23.46124031007752,663.6466408268734,181.72222222222223,1781.0,1.29208192014709,206.17118863049095,887.9031007751938,1741.1350129198966,Vsx_enhNB3_2,enhNB3,0.6008847299209767,-0.5090319051035417,-43.284485978023554,0.7875125008947771,-0.702829806082513,70
46,23.015552099533437,713.6244167962675,176.36080870917573,1656.0,1.3600383285176514,423.89968895800934,975.9105754276827,1654.7472783825817,Vsx_enhNB3_2,enhNB3,0.564346946407237,-0.6068133467950008,-45.43670860654733,0.8286796207025503,-0.8216423938055709,70
47,24.11657142857143,721.279619047619,154.64152380952382,3175.0,1.5903824087324696,391.5508571428571,556.7329523809524,1610.7908571428572,Vsx_enhNB3_2,enhNB3,0.6029328115241102,-0.6394519007284889,-42.87419184755271,0.878878096528549,-0.814784050440656,70
48,23.395770392749245,730.9101208459215,219.69939577039275,1647.0,1.4632060323119986,144.04607250755288,753.5279456193354,658.8587613293051,Vsx_enhNB3_2,enhNB3,0.455495159477703,-0.6024721428317188,-49.38588711588015,0.7552804268587007,-0.9234385721779462,70
49,22.189125295508273,744.7281323877069,192.65484633569739,637.0,1.4773294724090467,131.20567375886526,730.4539007092199,2391.6052009456266,Vsx_enhNB3_2,enhNB3,0.4999847601818257,-0.6510834025643732,-48.945998439862954,0.8209106879002609,-0.9159200853323468,70
50,22.47147766323024,760.4357388316151,195.27491408934708,1806.0,1.3718570334908253,158.58350515463917,658.5518900343643,1723.3800687285222,Vsx_enhNB3_2,enhNB3,0.4792547053386673,-0.6781840160125165,-49.55780948442339,0.8304327981023619,-0.9556054987013194,70
51,23.192634560906516,767.3633144475921,217.31373937677054,1760.0,1.544871958168559,167.92422096317281,655.3087818696883,1631.3371104815865,Vsx_enhNB3_2,enhNB3,0.42557580652168814,-0.6725062442839826,-50.960367687349894,0.7958513778951024,-1.0065929640017945,70
52,21.635382955771306,815.757281553398,144.14886731391584,1204.0,1.3926485372415491,118.22761596548004,389.03128371089537,986.1111111111111,Vsx_enhNB3_2,enhNB3,0.5349796394877335,-0.8245818986061442,-48.54470744633399,0.98292345692599,-0.9952729175713656,70
53,24.54418828049952,244.1657060518732,356.62487992315084,2851.0,1.4373189303530953,389.76849183477424,288.290585975024,1101.7497598463017,Vsx_enhNB3_2,enhNB3,0.6319151729692363,0.42141506943316387,-38.60757146143219,0.7595442360877331,0.5881540919158614,70
54,24.042756860242502,256.04084237396296,344.28462029355455,1986.0,1.5472170493848219,479.44033184428844,322.8308870453095,1104.8340778557754,Vsx_enhNB3_2,enhNB3,0.6468511836013007,0.3888398188252654,-38.59773262590305,0.7547270092096008,0.5412478866748703,70
55,23.418333333333333,759.0375,178.62583333333333,1492.0,1.4812007443490791,137.72333333333333,625.8991666666667,1875.91,Vsx_enhNB3_2,enhNB3,0.5157945478287935,-0.6896453727172929,-47.178225826050124,0.8611937968194403,-0.9286324149423993,70
56,23.932460372157134,756.1716057891109,208.60578911095797,1834.0,1.452178234919464,220.90833907649898,680.5113714679532,1828.1116471399034,Vsx_enhNB3_2,enhNB3,0.45468770795756175,-0.6589844023982179,-49.02187738245702,0.8006256018713349,-0.9668252016034157,70
57,23.32924335378323,799.813224267212,141.79072937968644,1859.0,1.5479135577576446,121.56646216768917,474.48125426039536,1086.7096114519427,Vsx_enhNB3_2,enhNB3,0.554948868676628,-0.7968397253277,-45.97676737751135,0.9710416029737313,-0.962465472675877,70
58,22.450749464668093,803.754817987152,153.21306209850107,1132.0,1.3017495270705337,160.2355460385439,266.9293361884368,1103.184154175589,Vsx_enhNB3_2,enhNB3,0.5270637257200179,-0.7945390697288719,-47.96561070068742,0.9534613281594002,-0.9850879449649754,70
59,23.800679501698756,212.1291053227633,294.3839184597962,1147.0,1.4925644452168039,379.1291053227633,254.762174405436,942.753114382786,Vsx_enhNB3_2,enhNB3,0.7952177414063095,0.4286393949690859,-32.82203551563245,0.9033841858073541,0.4943753029000851,70
60,23.911616161616163,267.24915824915826,330.9983164983165,1506.0,1.5249594671889157,494.87626262626264,271.5328282828283,1323.256734006734,Vsx_enhNB3_2,enhNB3,0.6643589817677718,0.3567059911066929,-38.11228085249803,0.7540636715469845,0.4927436457042868,70
61,24.24940239043825,649.5872509960159,244.26613545816733,1435.0,1.457727926582169,186.0,651.7721115537848,551.5298804780876,Vsx_enhNB3_2,enhNB3,0.48123278783800516,-0.4299859199752776,-47.0659525180453,0.6453471061896259,-0.7292174247164651,70
62,24.005942275042443,706.3293718166384,236.0483870967742,1412.0,1.3685459533220148,185.8234295415959,775.5008488964346,908.223259762309,Vsx_enhNB3_2,enhNB3,0.44422311821665805,-0.54280396660271,-49.0718865860716,0.7014059629898843,-0.8849445750338089,70
63,23.758318739054292,743.1943957968476,207.56567425569176,829.0,1.4442757792554695,143.7583187390543,505.7338003502627,1775.8248686514887,Vsx_enhNB3_2,enhNB3,0.46941026864959423,-0.6356455393935037,-48.550524329253555,0.7901843152483744,-0.9347101492952984,70
64,26.911242603550296,829.2785009861933,174.7629191321499,3173.0,1.2901097997873259,139.71479289940828,339.5104536489152,950.3368836291913,Vsx_enhNB3_2,enhNB3,0.45573540292776027,-0.8240139760089407,-46.40534042555552,0.9416441950863347,-1.065601030936026,70
65,25.8,185.7139393939394,317.60545454545456,2082.0,1.416449492820154,179.13575757575757,358.5357575757576,435.9351515151515,Vsx_enhNB3_2,enhNB3,0.7707920381992008,0.4975199181585007,-31.614220244870143,0.9174129032860392,0.573181143900222,70
66,25.965410428497677,198.69850283944243,308.21115126484256,2342.0,1.5884213974301509,336.00516262261226,296.86835312338667,894.7826535880228,Vsx_enhNB3_2,enhNB3,0.7782519984398859,0.46535535859477895,-31.23180001674247,0.9067699724012432,0.5389103827722885,70
67,23.72922252010724,213.843163538874,333.46648793565686,1090.0,1.7683107883068399,151.3378016085791,371.1514745308311,375.02144772117964,Vsx_enhNB3_2,enhNB3,0.710480945102199,0.4584477066698235,-36.198571706080585,0.8455515792097691,0.5730385931871936,70
68,26.158511722731905,224.75739041794088,345.38583078491337,2626.0,1.4786201410675845,467.50101936799183,300.89653414882775,1200.3404689092763,Vsx_enhNB3_2,enhNB3,0.6741156965485702,0.4481222738259353,-35.23533913143928,0.809472386577881,0.586678482244893,70
69,26.534077555816687,255.3924794359577,296.74030552291424,2377.0,1.4943084365134467,440.37485311398353,562.5193889541715,1405.2032902467686,Vsx_enhNB3_2,enhNB3,0.7480287988069803,0.3498712724954687,-32.15808421930306,0.8258068727990898,0.43749533099640364,70
70,26.034198113207548,635.2334905660377,182.81485849056602,2014.0,1.5381622500746301,186.8808962264151,627.3378537735849,873.9115566037735,Vsx_enhNB3_2,enhNB3,0.6253089806037999,-0.4551174889655518,-39.58975231790603,0.7733972135882522,-0.6291594778414565,70
71,26.84446764091858,650.8100208768267,180.84603340292276,2435.0,1.418449737999757,177.40031315240083,823.1811064718163,740.6351774530272,Vsx_enhNB3_2,enhNB3,0.6143475340352249,-0.4858544961118265,-39.29086331892675,0.783248034767556,-0.6691344639975833,70
72,25.47345132743363,784.6393805309734,136.97676991150442,1126.0,1.3254209738974292,111.69137168141593,468.0641592920354,1462.95907079646,Vsx_enhNB3_2,enhNB3,0.5793016155114785,-0.7726135100117622,-42.790539726137936,0.9656717856429814,-0.9274265396371041,70
73,25.029850746268657,807.1462686567164,169.83582089552237,1211.0,1.8220769616669754,116.718407960199,207.9412935323383,634.9383084577114,Vsx_enhNB3_2,enhNB3,0.48789489816653697,-0.7868564883813816,-46.91823361101662,0.9258426242968157,-1.0157603228540422,70
74,23.86839481555334,851.1226321036889,177.81156530408774,1425.0,1.8433701690595108,223.94017946161514,224.42273180458625,777.6091724825524,Vsx_enhNB3_2,enhNB3,0.42892139063294765,-0.8621682757034046,-50.62751616265131,0.9629681692412702,-1.10915752897031,70
75,25.12911084043849,847.169305724726,140.31790499390988,1053.0,1.3442567900869318,77.10353227771012,252.73812423873326,318.1291108404385,Vsx_enhNB3_2,enhNB3,0.5121723403854457,-0.8864688116266308,-46.10186936926722,1.0237907306879839,-1.0468851318008885,70
76,25.045454545454547,855.7471590909091,161.00852272727272,928.0,1.3698385798332768,187.0028409090909,191.92897727272728,766.9872159090909,Vsx_enhNB3_2,enhNB3,0.4599496932415821,-0.8850005430616432,-48.26531029602026,0.9973864253800675,-1.0914999442992517,70
77,24.114503816793892,869.7833969465648,176.1793893129771,1368.0,1.6572821950929466,125.09064885496183,422.2643129770992,1117.8692748091603,Vsx_enhNB3_2,enhNB3,0.4144027981160143,-0.898370190076319,-51.05095866868572,0.9893425481116961,-1.1385992618913614,70
78,27.64543524416136,884.3341825902336,170.15626326963906,3104.0,1.2316481371836154,144.76220806794055,389.38768577494693,1213.8004246284502,Vsx_enhNB3_2,enhNB3,0.41245474697609374,-0.9306458169012277,-47.663857472420354,1.0179491906862872,-1.1536183693228799,70
79,25.63256484149856,887.5475504322767,157.12319884726224,1797.0,1.2909990917365024,110.39481268011528,387.4819884726225,987.2348703170029,Vsx_enhNB3_2,enhNB3,0.437518808250448,-0.947627374246953,-48.72865808101554,1.0437530110112578,-1.138256041444167,70
80,25.910493827160494,191.9783950617284,336.912037037037,1704.0,1.4655389254873041,174.4104938271605,619.7469135802469,397.6651234567901,Vsx_enhNB3_2,enhNB3,0.7236935325189768,0.5021340836254065,-33.370312620755854,0.8808353801636956,0.6065858826302584,70
81,26.329896907216494,207.59243986254296,348.0254295532646,1803.0,1.3304805933352544,197.69690721649485,388.11134020618556,486.97044673539517,Vsx_enhNB3_2,enhNB3,0.6849633502948402,0.482379385544335,-34.54392280121363,0.837773634608575,0.6135667138206081,70
82,27.954372623574145,228.8897338403042,331.66920152091257,1937.0,1.6595137109097535,283.4638783269962,414.1939163498099,677.4745247148289,Vsx_enhNB3_2,enhNB3,0.6989191295613923,0.4288084223689643,-32.49103993537179,0.8199784221315914,0.5503092669944932,70
83,26.836879432624112,228.94799054373522,300.4609929078014,1587.0,1.4683761073643604,406.74152876280533,381.6170212765957,1312.5145784081953,Vsx_enhNB3_2,enhNB3,0.7654678707131404,0.402355578428381,-31.0256846295869,0.8647722663144014,0.4839435143196334,70
84,26.491065927295132,230.15711645101663,281.543438077634,2091.0,1.4119653472233433,413.7147258163894,398.95009242144175,1196.6919285274184,Vsx_enhNB3_2,enhNB3,0.804607350709039,0.3841267651668677,-29.857829065044672,0.89159764497927,0.4454120024940043,70
85,29.507317073170732,245.56802168021682,341.410298102981,2658.0,1.467755992213748,523.5485094850949,263.57560975609755,757.9073170731707,Vsx_enhNB3_2,enhNB3,0.6618368176948506,0.40589695480769006,-32.46839605962889,0.7763892781192968,0.5501332516571896,70
86,27.25942350332594,274.87139689578714,321.54619364375463,1823.0,1.3398200126243047,462.5506282335551,361.06430155210643,1349.359940872136,Vsx_enhNB3_2,enhNB3,0.6764015612214316,0.334465084376938,-34.325667086897695,0.7545766791321226,0.45921953787095526,70
87,25.956209619526202,283.0423546302943,345.78391959798995,1804.0,1.5140500923657674,518.5843503230437,274.1859296482412,1247.2950466618809,Vsx_enhNB3_2,enhNB3,0.6172934999520225,0.3397010936910734,-37.97913286538915,0.7045907309480653,0.503079079414145,70
88,27.115023474178404,289.22359154929575,332.11971830985914,2115.0,1.3559087280918176,449.1431924882629,363.77582159624416,1127.880281690141,Vsx_enhNB3_2,enhNB3,0.6401551582635672,0.3166150164149921,-35.961656545526374,0.7141734350078547,0.45931109940893483,70
89,27.21159974506055,633.5054174633525,221.33970681963035,1877.0,1.376431551301742,177.7246653919694,858.7590822179733,1605.6972594008923,Vsx_enhNB3_2,enhNB3,0.5447940338436246,-0.41937036347893075,-41.5285518278766,0.6875114843230321,-0.6560392212821738,70
90,26.985549132947977,712.2957610789981,188.64739884393063,1319.0,1.3984893112265038,207.46050096339113,662.5578034682081,866.9807321772639,Vsx_enhNB3_2,enhNB3,0.5386317594057974,-0.5939997264302446,-42.44272738481173,0.801847770614716,-0.8342436413154898,70
91,26.398976982097185,717.5353793691389,210.29070758738277,1557.0,1.7731626373600957,180.87553282182438,599.5191815856778,1790.5694799658993,Vsx_enhNB3_2,enhNB3,0.48770153088519863,-0.5854924498152194,-45.04194096258007,0.7620066876467644,-0.8762685978002085,70
92,28.099183929692405,751.894538606403,156.676710608914,2183.0,1.5736747502279549,241.86691776522284,484.1895794099184,1884.691776522285,Vsx_enhNB3_2,enhNB3,0.5683112422475747,-0.6949025045115849,-40.39532883969507,0.8977010409047406,-0.8852783476091941,70
93,26.704496788008566,743.5053533190578,146.0321199143469,638.0,1.2377929276645596,177.49892933618844,608.2098501070664,852.2740899357601,Vsx_enhNB3_2,enhNB3,0.5993132506360823,-0.6882231578373861,-40.54258492750688,0.9125938238732778,-0.854343000568561,70
94,27.145648312611012,754.0168738898757,243.14920071047956,1340.0,1.4185584918146739,138.74067495559504,513.2815275310835,693.835701598579,Vsx_enhNB3_2,enhNB3,0.3826048242231952,-0.6258250235022058,-48.58617623388791,0.7335144249163738,-1.0220652216379185,70
95,28.73669268985096,809.0053229240597,249.36834634492547,3331.0,1.2117159728192117,247.09971611071683,253.45564229950318,791.8310858765082,Vsx_enhNB3_2,enhNB3,0.3161819421507166,-0.7231978557724266,-49.883823408875415,0.78929472260749,-1.1586379024068816,70
96,29.736986301369864,846.5575342465753,168.80867579908676,3374.0,1.4229644795467127,190.47762557077627,219.08401826484018,1093.6187214611873,Vsx_enhNB3_2,enhNB3,0.4511725007031735,-0.8613148850688932,-43.84351618338554,0.9723270831525757,-1.0882761434646049,70
97,26.037128712871286,847.2561881188119,186.86633663366337,996.0,1.375046643290292,152.3391089108911,155.6398514851485,514.6881188118812,Vsx_enhNB3_2,enhNB3,0.4129104410205868,-0.8473294714084794,-49.05046246479439,0.9425827631678761,-1.1173537638869808,70
98,32.4124175164967,869.9256148770246,178.61637672465505,4909.0,1.5280657489490204,225.80353929214158,353.4832033593281,1154.1829634073185,Vsx_enhNB3_2,enhNB3,0.40727387786786684,-0.8966650796635758,-42.99680976075179,0.9848249979979269,-1.1444472226851932,70
99,26.44944512946979,199.69667077681873,282.3520345252774,2022.0,1.5015928421552078,355.4858199753391,292.11159062885326,989.0265104808877,Vsx_enhNB3_2,enhNB3,0.8321736975674283,0.4416491492113943,-28.65465550163098,0.9421077613108779,0.4879185707831271,70
100,27.544273339749758,210.0591915303176,365.6939364773821,2594.0,1.5706576856432444,375.271896053898,347.20307988450435,874.8724735322426,Vsx_enhNB3_2,enhNB3,0.6447573346392743,0.4926850122581182,-34.90198351932723,0.8114496545534561,0.6524895989540295,70
101,27.760304375396323,228.23018389346862,363.5377298668358,2031.0,1.355939442740368,263.5263157894737,826.3291058972733,658.3113506658211,Vsx_enhNB3_2,enhNB3,0.6318303377986432,0.4569547749182963,-35.29095574193036,0.779754603759015,0.626143003610724,70
102,28.036114570361146,247.8835616438356,328.6637608966376,1993.0,1.5922060666625213,454.79576587795765,400.0790784557908,1053.4626400996265,Vsx_enhNB3_2,enhNB3,0.6870363770942012,0.39082700048846,-32.97892358606961,0.7904206018073745,0.5172071000435091,70
103,27.30609511051574,251.49363697253852,369.8988613529806,1959.0,1.3937195317381244,218.62692565304755,393.60281312793035,564.6389819156061,Vsx_enhNB3_2,enhNB3,0.5960437885707874,0.4189221576718508,-37.2707719773104,0.7285354981620707,0.6126280491600463,70
104,28.89152024446142,260.42551566080976,354.16653934300996,1974.0,1.5331683709092265,236.52864782276546,451.74560733384266,571.9595110771581,Vsx_enhNB3_2,enhNB3,0.6205662751998373,0.3889523226951773,-34.77596577085434,0.7323840599339758,0.5598711100599766,70
105,27.236663433559652,264.5286129970902,308.5916585838991,1347.0,1.4099792203771158,258.5732298739088,437.34917555771096,676.7516973811834,Vsx_enhNB3_2,enhNB3,0.7138938041334815,0.34282456336625655,-32.83185788691207,0.7919425767234882,0.44769703412734324,70
106,26.24258289703316,667.434554973822,156.10471204188482,1398.0,1.5341777270691361,309.70157068062827,783.4066317626528,1515.1867364746945,Vsx_enhNB3_2,enhNB3,0.6511101800592594,-0.537763979137913,-38.56012794603509,0.8444729503276247,-0.6903463540115498,70
