label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,type,x_std,y_std,z_std,r,theta,rotation
1,6.322519083969466,219.93797709923663,530.1345419847328,1238.0,1.3914497853354943,710.3740458015267,1190.6345419847328,1016.5562977099237,Vsx_enh3_3,enh3,0.0648408758643848,-0.9645782400064158,-36.76076469424072,0.9667551501164787,-1.5036753100147955,85
2,13.669691470054447,238.52359346642467,661.6687840290381,1333.0,1.5028947911170414,755.9854809437387,787.491833030853,1111.111615245009,Vsx_enh3_3,enh3,-0.4571235373103719,-0.9709906625288378,-18.996734666406354,1.0732123718450783,-2.0107963615475133,85
3,13.75933280381255,262.813343923749,712.6846703733122,1521.0,1.6743489485575092,742.705321683876,1478.671167593328,1123.3145353455122,Vsx_enh3_3,enh3,-0.6713816152515166,-0.9118649931158218,-15.904752857333861,1.132365240974772,-2.205454145609505,85
4,16.109898674980514,301.0919719407638,736.2221356196414,1566.0,1.423122400154287,664.9454403741231,1728.5424785658613,1244.6141855027279,Vsx_enh3_3,enh3,-0.7869132067185153,-0.7850774568563215,-13.85273464378259,1.111566016110607,-2.3573622764077755,85
5,18.075301204819276,305.4859437751004,710.7168674698795,1149.0,1.341657679547717,635.6696787148594,1767.19578313253,1407.8072289156626,Vsx_enh3_3,enh3,-0.6898003572208493,-0.7536832050559354,-14.42039329905839,1.0216960929774561,-2.311967322282996,85
6,18.14030064423765,243.97351467430207,504.219040801718,1675.0,1.634694595775466,1007.4409448818898,420.60200429491766,1214.386542591267,Vsx_enh3_3,enh3,0.15395143872182127,-0.8584749510818364,-28.781394637118176,0.8721698728570484,-1.393351167084854,85
7,19.090733590733592,228.3716216216216,490.94015444015446,1192.0,1.2806028977955326,505.9333976833977,1252.5974903474903,1012.2509652509652,Vsx_enh3_3,enh3,0.21597720485198102,-0.9074825207066435,-28.04555552876294,0.9328293940500364,-1.3371470675556016,85
8,19.632450331125828,324.79359823399557,755.0673289183223,1025.0,1.200816738855411,453.86313465783667,1201.9514348785872,1479.9072847682119,Vsx_enh3_3,enh3,-0.8744510518255804,-0.7084758603771781,-10.150183728846613,1.1254344435710357,-2.460666095988406,85
9,19.555080213903743,274.2331550802139,675.7294117647059,1098.0,1.3674078133027028,331.3048128342246,725.7668449197861,1160.7818181818182,Vsx_enh3_3,enh3,-0.533015686288961,-0.8471026186769488,-14.108147476156304,1.0008439280924055,-2.1324259973868784,85
10,21.552350427350426,303.97970085470087,725.2446581196581,1087.0,1.1819855012034461,476.49679487179486,1085.5448717948718,1371.679487179487,Vsx_enh3_3,enh3,-0.7443500770311016,-0.7666474197904825,-9.588721899619685,1.0685529015671666,-2.341438857224317,85
11,22.271391529818494,268.22039757994816,628.5384615384615,1369.0,1.22599129601586,398.2791702679343,1016.8046672428695,1209.0207433016421,Vsx_enh3_3,enh3,-0.34453288536776105,-0.8409202872039234,-15.200668378784044,0.9087628065292747,-1.959644690344364,85
12,22.44750656167979,255.41141732283464,466.3024934383202,1759.0,1.3489400612953077,606.1653543307086,848.246062992126,1237.27624671916,Vsx_enh3_3,enh3,0.2955943971962851,-0.7935026984913995,-28.55061570755555,0.846771858393374,-1.2142030328999538,85
13,27.370440549502604,272.79441023211746,519.5210800568451,2715.0,1.2726423793195656,438.19090478446236,765.3742302226433,1151.4912363808621,Vsx_enh3_3,enh3,0.07867091488699685,-0.7595342269140286,-20.03293254927776,0.7635976392728361,-1.467586527355518,85
14,25.435119887165023,230.76868829337096,455.01057827926655,1671.0,1.2474368854923052,1316.9647390691114,760.5853314527503,1448.7729196050775,Vsx_enh3_3,enh3,0.35631027421121675,-0.8761136157956897,-25.056296531153563,0.945797060310017,-1.1845324924992309,85
15,25.916582914572864,274.40201005025125,414.65376884422113,2573.0,1.337085952828755,1453.1150753768845,828.9688442211055,1421.4899497487438,Vsx_enh3_3,enh3,0.4856127071993761,-0.6932124320359163,-30.83078974272444,0.846382406080524,-0.9597180342685462,85
16,25.779755283648498,307.0361512791991,441.03170189099,2114.0,1.310950817296091,472.9783092324805,1087.8003337041157,911.9204671857619,Vsx_enh3_3,enh3,0.36188253256367897,-0.5893786423416736,-30.652805604887853,0.6916112719029502,-1.0201412712602984,85
17,26.50849590937697,266.8307111390812,445.6387665198238,1909.0,1.3065295937709462,749.981749528005,836.742605412209,1424.5884203901826,Vsx_enh3_3,enh3,0.3699807647761524,-0.738678826714531,-27.041122605121735,0.8261550552654766,-1.1064543660613533,85
18,27.35135135135135,298.3736089030207,464.9220985691574,2275.0,1.4970618261324518,548.5633280339163,808.6603073661897,1092.0381558028616,Vsx_enh3_3,enh3,0.27488173741187216,-0.6344406885849998,-26.447833351520188,0.691429647104301,-1.1619449780110838,85
19,29.297173144876325,307.84134275618374,484.51236749116606,3458.0,1.1416289343234733,834.6056537102473,727.1388692579505,1221.7925795053004,Vsx_enh3_3,enh3,0.19310030079696894,-0.6106918857991692,-23.36887636509214,0.6404937982126178,-1.264544904524487,85
20,27.029345372460497,320.0752445447705,769.95410082769,1608.0,1.1317084019519805,680.3528969149737,1195.729872084274,1283.9646350639578,Vsx_enh3_3,enh3,-0.9271374644271715,-0.7322886550887903,-1.1915918390723874,1.1814527296156176,-2.4730786720572997,85
21,27.348392036753445,308.90581929555896,735.58269525268,1528.0,1.3725398542274072,488.4540581929556,1050.5551301684534,1370.6003062787136,Vsx_enh3_3,enh3,-0.7860036904499255,-0.7530444276990205,-3.218108189064864,1.0885208824314982,-2.3776065728841713,85
22,29.95019920318725,241.0816733067729,606.2011952191235,633.0,1.2827514294564992,650.3346613545817,1978.796812749004,1647.7749003984063,Vsx_enh3_3,enh3,-0.23776208829003753,-0.924931980699728,-7.863041746969614,0.9550026070902433,-1.8224076389989572,85
23,29.571138211382113,242.71544715447155,455.0081300813008,1189.0,1.3665366041326674,1457.9014227642276,727.4563008130082,1635.2042682926829,Vsx_enh3_3,enh3,0.34991296374708347,-0.8313324746492199,-21.68164883681097,0.9019715991120028,-1.1723982980779286,85
24,32.634216177523264,265.9849677881174,703.8983536148891,1688.0,1.2766053882433293,629.1367215461704,991.2355046528274,1211.9792412312097,Vsx_enh3_3,enh3,-0.6334267641431316,-0.8899335242566176,1.8894320958348345,1.0923420449331072,-2.189377108838369,85
25,29.333333333333332,277.55555555555554,445.98059964726633,730.0,1.3503433749556428,1736.7654320987654,626.3915343915344,1767.7248677248676,Vsx_enh3_3,enh3,0.36262629526736756,-0.6989245807518869,-24.86426323208051,0.787396596130906,-1.0921947761420039,85
26,29.88550420168067,316.56617647058823,466.2447478991597,1130.0,1.2318509750880913,298.3014705882353,482.7279411764706,670.0514705882352,Vsx_enh3_3,enh3,0.25882302121696577,-0.568064512606437,-24.934179510752905,0.6242488660739935,-1.1432765063508983,85
27,31.869945355191255,289.672131147541,683.3333333333334,1076.0,1.4777641300184572,280.3016393442623,1092.9453551912568,1396.3934426229507,Vsx_enh3_3,enh3,-0.5687783194724952,-0.7917070824110335,-2.146497943939167,0.9748378742343502,-2.1937781286846434,85
28,29.57928118393235,290.630021141649,442.3720930232558,616.0,1.5393026205335822,355.5581395348837,656.2367864693446,978.2684989429175,Vsx_enh3_3,enh3,0.3683594395147485,-0.6490144721679467,-25.74484179393071,0.7462629977180016,-1.0545658027537155,85
