label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,3.3442188879082084,172.963812886143,744.5878199470433,1314.0,1.461417311977566,21602.005295675197,5758.732568402471,False,Vsx1_1,Vsx1 OE,-0.3007426944573618,-0.8374962109968818,-53.840304958725845,68,22500
2,3.48019801980198,231.22648514851485,723.3143564356436,933.0,1.3484710661669557,29713.381188118812,6552.297029702971,False,Vsx1_1,Vsx1 OE,-0.2879259943314084,-0.6994381036318353,-53.68871213801089,68,22500
3,3.4108216432865732,279.15230460921845,821.8897795591182,594.0,1.3609902993126977,18226.304609218438,6836.725450901804,False,Vsx1_1,Vsx1 OE,-0.5358014802295968,-0.6526346398955676,-53.47881784566382,68,22500
4,3.2648221343873516,346.098814229249,880.796442687747,625.0,1.2234220104223965,15165.697628458498,5473.395256916996,False,Vsx1_1,Vsx1 OE,-0.7066405212657934,-0.5419387822082664,-53.41555991004216,68,22500
5,5.427715996578272,371.68263473053895,857.6877673224978,1432.0,1.2364714687367424,13715.031650983747,5685.028229255774,False,Vsx1_1,Vsx1 OE,-0.6703503618602529,-0.47339980458749664,-51.27741675147499,68,22500
6,3.6464088397790055,403.47734806629836,859.4939226519338,1165.0,1.4958012024014549,17443.72044198895,6123.670718232044,False,Vsx1_1,Vsx1 OE,-0.6932334905844727,-0.40577359023396664,-53.01940493496075,68,22500
7,4.1033912324234905,421.8982630272953,871.4507857733664,1456.0,1.4496476482835534,27295.59801488834,6586.6468155500415,False,Vsx1_1,Vsx1 OE,-0.7307726374132233,-0.3728697399092574,-52.51460436615063,68,22500
8,7.423464975497262,425.36437013548573,924.2628999711733,4489.0,1.5192672281675563,20145.65292591525,5643.1083885846065,False,Vsx1_1,Vsx1 OE,-0.8503844055983861,-0.39576309104101537,-49.069487715334795,68,22500
9,3.9646393210749644,494.3154172560113,948.4752475247525,860.0,1.3527514420296654,20414.92503536068,4592.082036775106,False,Vsx1_1,Vsx1 OE,-0.9451910188867482,-0.2607801466412757,-52.39646201556985,68,22500
10,2.0497237569060776,520.9281767955802,878.9355432780848,628.0,1.3447821424468462,20321.15285451197,6523.469613259668,False,Vsx1_1,Vsx1 OE,-0.8061649059034746,-0.16330972061636795,-54.44155031362235,68,22500
