label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,4.054133858267717,587.0423228346457,733.9074803149606,1173.0,1.4420781009261214,25571.806102362203,10397.148622047243,False,LacZ_2,LacZ OE,0.7864024436472024,-0.2686258355334178,-34.917111426373125,-90,22500
2,3.725162488393686,628.3769730733519,691.5858867223769,1244.0,1.5962592155099535,33153.58217270195,37407.55060352832,False,LacZ_2,LacZ OE,0.6512196066711851,-0.38318914373706026,-38.94389190516563,-90,22500
3,2.721099434114794,656.5739692805174,645.9345189975747,1492.0,1.5013602747704016,33548.30476960388,38358.39369442199,False,LacZ_2,LacZ OE,0.5094815770010681,-0.45750232151687265,-44.218987477979624,-90,22500
4,6.438761776581426,656.0720053835801,701.8236877523553,1977.0,1.414781390210508,29301.379542395694,41536.847913862715,False,LacZ_2,LacZ OE,0.6741853074958157,-0.46868701249255684,-34.69297064865228,-90,22500
5,0.8406862745098039,663.2671568627451,624.4166666666666,545.0,1.9668964037038965,27987.5,28972.227941176472,False,LacZ_2,LacZ OE,0.4446679076019002,-0.4727878661964944,-48.21974727071576,-90,22500
6,4.145352112676056,719.4152112676056,629.9859154929577,2274.0,1.7224354582713635,32494.3138028169,43090.1138028169,False,LacZ_2,LacZ OE,0.44687053354811246,-0.6427656362498984,-43.372351070309534,-90,22500
7,8.306532663316583,685.6415410385259,649.9530988274707,1366.0,1.4503334558588126,32449.095477386934,42376.01340033501,False,LacZ_2,LacZ OE,0.5127978383642346,-0.5454636295359466,-37.73807850518469,-90,22500
8,9.905989385898408,665.1925701288856,627.1895375284306,1520.0,1.2794303459358065,29897.579226686885,38906.46550416983,False,LacZ_2,LacZ OE,0.44964816880410363,-0.4785254187901442,-38.88218712630615,-90,22500
9,12.720344599072233,643.5937707090789,696.5009940357853,1925.0,1.397537087064041,31326.655400927768,47710.1438038436,True,LacZ_2,LacZ OE,0.659426301109072,-0.4294210539252272,-29.220403247056737,-90,22500
10,11.149289099526067,657.4218009478673,654.6516587677725,1532.0,1.3229382832028662,36498.74407582938,43246.83965244866,False,LacZ_2,LacZ OE,0.5325392934716937,-0.46142754554166,-34.91283664122497,-90,22500
11,12.56439704675964,679.3757178014766,639.6152584085315,1501.0,1.5315810812495165,33611.626743232155,42255.964725184574,False,LacZ_2,LacZ OE,0.48231832449956924,-0.5238809694418938,-34.69333375536307,-90,22500
12,11.437400950871632,684.4968304278922,677.8351822503962,1513.0,1.2612969776914698,30377.66561014263,43076.54833597464,False,LacZ_2,LacZ OE,0.5947850588424402,-0.5482542029837391,-31.73230723581547,-90,22500
13,12.060956790123457,705.8518518518518,677.1458333333334,1543.0,1.2751148655530193,27608.230709876545,43861.09104938272,False,LacZ_2,LacZ OE,0.5874923221014354,-0.612299302527238,-30.811702571852237,-90,22500
14,12.54968287526427,745.1152219873151,556.161733615222,1127.0,1.3170247156522155,30776.262156448203,33797.036997885836,False,LacZ_2,LacZ OE,0.2192917091710358,-0.7022956098763136,-42.278374498216536,-90,22500
15,16.624338624338623,677.7530864197531,586.7760141093474,2152.0,1.6784557909596682,32263.36096413874,43467.18518518518,False,LacZ_2,LacZ OE,0.32477122510447254,-0.5064118473350723,-36.20396491859002,-90,22500
16,15.162654996353027,678.5878920495988,667.5412107950401,1626.0,1.408244249728065,31191.307804522246,45398.10940919037,True,LacZ_2,LacZ OE,0.5645148106647584,-0.5277966461128527,-29.206368928367368,-90,22500
17,14.858885017421603,705.2142857142857,608.0853658536586,1402.0,1.4209743314219665,36644.052264808364,40124.02351916376,False,LacZ_2,LacZ OE,0.38199923290211246,-0.5941235993733498,-35.254485772880514,-90,22500
18,14.454873646209386,641.6019855595667,652.2951263537906,1347.0,1.2506822288828856,28711.313176895306,39214.01263537906,False,LacZ_2,LacZ OE,0.5282817611837558,-0.4130260801058361,-32.14799278480818,-90,22500
19,17.180984153461218,641.7114261884905,676.1843202668891,1364.0,1.2766172832230673,34009.36947456213,44303.04503753128,True,LacZ_2,LacZ OE,0.5982563260133746,-0.41869393734172533,-26.939908502534323,-90,22500
20,17.407120743034056,672.4241486068112,601.9202786377709,1529.0,1.2355846044017988,31196.79411764706,45673.53095975232,False,LacZ_2,LacZ OE,0.3706996611633069,-0.4938353452654731,-33.93662887066148,-90,22500
21,21.8813160987074,566.3125734430082,713.087544065805,2114.0,1.4887517661219491,36818.92596944771,20432.366627497064,True,LacZ_2,LacZ OE,0.7240952047220652,-0.20004166679190205,-19.726626483221196,-90,22500
22,17.202739726027396,662.3086757990868,583.696803652968,1266.0,1.1345718947291314,27424.561643835616,39178.02283105023,False,LacZ_2,LacZ OE,0.3191200257054625,-0.4591825525477764,-36.2199072815644,-90,22500
23,16.559471365638768,694.5859030837005,624.5568281938326,1373.0,1.2580204810116757,30577.79383259912,45285.36475770925,False,LacZ_2,LacZ OE,0.43283604663460706,-0.5658394743677262,-32.028326595499664,-90,22500
24,20.574645129711207,625.8678414096917,697.3220753793441,2508.0,1.5674961492784014,39627.99314733235,30992.641213901126,True,LacZ_2,LacZ OE,0.6636446717702547,-0.37567142451875724,-21.63375386226481,-90,22500
25,21.846786632390746,606.8185089974293,685.7352185089974,2593.0,1.7211536969983712,31154.607712082263,20307.565038560413,True,LacZ_2,LacZ OE,0.6334063015550104,-0.3155658678579293,-21.911432947948782,-90,22500
26,21.57396449704142,367.11952662721893,700.4343195266272,1083.0,1.6280562425963256,27868.447337278107,36678.478106508875,True,LacZ_2,LacZ OE,0.7338391084309304,0.40220915790710454,-24.82911952561433,-90,22500
27,23.70599739243807,383.6694915254237,722.0456323337679,2168.0,1.6243971509313224,24810.449804432854,29310.65449804433,True,LacZ_2,LacZ OE,0.7933484890511,0.34755802086072674,-20.16288895464737,-90,22500
28,21.520041109969167,620.3535457348407,686.0349434737924,1158.0,1.1745723725995671,34268.84789311408,43003.33196300103,True,LacZ_2,LacZ OE,0.6311903318584118,-0.3563851598295401,-21.968898342478667,-90,22500
29,24.444154147615937,336.05813193990855,627.967341606793,1910.0,1.436902634484198,33539.267145656435,41322.592423252776,False,LacZ_2,LacZ OE,0.5254270390670048,0.5127214416546826,-30.086660344781976,-90,22500
30,23.26086956521739,702.3724256292907,554.8072082379863,2363.0,1.7697248646498591,33848.451945080094,40728.92505720824,False,LacZ_2,LacZ OE,0.22210485521797985,-0.5725489289505414,-32.51461047553667,-90,22500
31,22.813953488372093,395.4811046511628,686.9084302325581,890.0,1.372169754276865,31495.566860465115,44425.3851744186,True,LacZ_2,LacZ OE,0.6866336950036411,0.3201118734643966,-24.514178237803108,-90,22500
32,23.47215496368039,661.4382566585956,686.3938660209847,1456.0,1.1980502103597361,32004.62066182405,45888.98466505246,True,LacZ_2,LacZ OE,0.6219256121022465,-0.4799342291173745,-19.27350056723958,-90,22500
33,23.935754189944134,672.2672253258845,640.5828677839851,1248.0,1.3427640945612767,31406.321229050278,43566.3677839851,True,LacZ_2,LacZ OE,0.4833759915348721,-0.5018398207763648,-23.408867153136484,-90,22500
34,25.863496932515336,742.2014314928425,641.213190184049,2523.0,1.661174931172975,32117.678425357873,37665.13036809816,True,LacZ_2,LacZ OE,0.468091838599785,-0.7122566674102695,-20.206041269751765,-90,22500
35,24.702554744525546,427.5264598540146,699.4616788321168,1331.0,1.2208994282235675,24720.575729927008,34832.90784671533,True,LacZ_2,LacZ OE,0.71568874271456,0.22092316362730302,-20.765854292202093,-90,22500
36,24.02238805970149,688.0394456289979,634.0980810234541,1098.0,1.2620105027676511,33643.8987206823,41738.62686567164,True,LacZ_2,LacZ OE,0.46038516848191313,-0.5477825693663037,-23.724937808223643,-90,22500
37,23.106361829025843,698.772365805169,575.7017892644135,1231.0,1.3967691761192498,35236.84194831014,42329.663021868786,False,LacZ_2,LacZ OE,0.2849632953723118,-0.5665823411006091,-30.548469854800445,-90,22500
38,24.06512141280353,723.0849889624724,556.8167770419426,1084.0,1.257636962149994,33021.442604856515,43733.62693156733,False,LacZ_2,LacZ OE,0.22291178737245376,-0.6352739481477163,-31.143613362906848,-90,22500
39,25.577916992952233,364.6131558339859,678.6773688332028,1481.0,1.103794045864092,25599.101018010962,43792.01174628035,True,LacZ_2,LacZ OE,0.6686864297924204,0.415113152377351,-23.164077553925466,-90,22500
40,25.179698216735254,362.30864197530866,652.0288065843621,884.0,1.3242547635361903,29276.072702331963,47238.190672153636,True,LacZ_2,LacZ OE,0.5903338888558536,0.4282062207543036,-26.38389241200916,-90,22500
41,27.06036092097075,379.44555071561916,690.6633478531425,2356.0,1.5472768349240145,32582.297448662102,44381.55382700684,True,LacZ_2,LacZ OE,0.7002603028722938,0.3678155068437825,-20.179182006252717,-90,22500
42,25.580188679245282,574.1014150943396,737.4764150943396,1025.0,1.4481684183235257,38013.635613207545,12709.580188679245,True,LacZ_2,LacZ OE,0.7934339651208955,-0.22885641541429802,-13.365079823432396,-90,22500
43,25.141039236479322,711.4612937433723,564.1686108165429,1168.0,1.2457947595084622,36448.9756097561,51128.02120890774,True,LacZ_2,LacZ OE,0.24713396176661884,-0.6019250140925143,-29.50858381644612,-90,22500
44,25.132542037586546,726.3610286844709,605.9841740850643,1304.0,1.4328211693147528,28469.882294757666,38076.08209693373,True,LacZ_2,LacZ OE,0.36760341326727697,-0.656469194815844,-24.889159203226967,-90,22500
45,24.625127681307458,737.3013278855975,595.6721144024515,1210.0,1.3217608848851794,29184.38815117467,36063.61491317671,True,LacZ_2,LacZ OE,0.3345904241352451,-0.6870304293432841,-26.280021479944992,-90,22500
46,25.379881656804734,327.79289940828403,637.8355029585799,1039.0,1.131790792139805,24977.82721893491,41971.27928994083,True,LacZ_2,LacZ OE,0.5563586343318123,0.5353700601602727,-28.26959230362779,-90,22500
47,28.57871972318339,371.2517301038062,645.8425605536332,1433.0,1.2271579660270242,26941.104671280278,42146.34515570934,True,LacZ_2,LacZ OE,0.5688274601382657,0.402997418969252,-23.4941604472599,-90,22500
48,28.812785388127853,384.6173515981735,660.0210045662101,1437.0,1.3015745464100812,25740.49315068493,40682.82100456621,True,LacZ_2,LacZ OE,0.6076336409948737,0.3595073971113423,-21.547193820768214,-90,22500
49,25.040462427745666,396.8589595375723,712.7606936416184,1130.0,1.380995031124624,27275.023121387283,27198.70867052023,True,LacZ_2,LacZ OE,0.7622825073916581,0.3101330424876174,-19.575700524180775,-90,22500
50,25.436974789915965,565.6268907563025,728.3731092436975,790.0,1.5310631850627625,34001.4218487395,25301.394957983193,True,LacZ_2,LacZ OE,0.7684908700063993,-0.2012546541122261,-14.606240748885284,-90,22500
51,27.338433843384337,680.0621062106211,651.6372637263727,1315.0,1.3918482838757233,39238.56075607561,42535.299729973,True,LacZ_2,LacZ OE,0.5132638010982769,-0.5275982625253145,-18.734622525194965,-90,22500
52,25.908618899273105,714.1235721703011,674.4382139148495,1117.0,1.3080058090028952,29571.982346832814,39435.235721703015,True,LacZ_2,LacZ OE,0.5732486957385741,-0.6354895715474347,-17.18043500690696,-90,22500
53,24.294392523364486,472.8224299065421,712.9182242990654,657.0,1.7240950968414641,17986.728971962617,13573.55140186916,True,LacZ_2,LacZ OE,0.7449904073201452,0.08147867206015369,-18.975849747953873,-90,22500
54,27.994300189993666,554.7910069664345,747.9563014566181,2044.0,1.4435900446187406,30425.594680177328,13422.098796706776,True,LacZ_2,LacZ OE,0.8283406828273228,-0.17300285934093262,-10.2067384305047,-90,22500
55,27.148342059336823,578.8638743455498,716.9485165794066,1352.0,1.4198482024495755,38841.23036649215,16285.206806282722,True,LacZ_2,LacZ OE,0.7309531090857238,-0.23829650492490984,-13.86694265823337,-90,22500
56,26.604108309990664,589.4304388422036,728.8496732026143,1469.0,1.4728039089411102,42831.84407096172,12825.730158730159,True,LacZ_2,LacZ OE,0.7639085126938716,-0.2728957830219423,-12.980610092718806,-90,22500
57,27.6480231436837,589.327868852459,741.9517839922854,1273.0,1.4266245916468232,40392.88524590164,13879.194792671167,True,LacZ_2,LacZ OE,0.8024634889621305,-0.27554995633024526,-10.575747252577969,-90,22500
58,26.68233082706767,714.0385338345865,612.4699248120301,1288.0,1.3310523410651807,35048.44454887218,44592.97556390977,True,LacZ_2,LacZ OE,0.3892772409540366,-0.6207799481506378,-22.885583424087173,-90,22500
59,29.19151846785226,397.0547195622435,694.9069767441861,2131.0,1.6510042668507248,31744.00341997264,42331.89603283174,True,LacZ_2,LacZ OE,0.7080189504616132,0.3140115285917351,-17.309520142666656,-90,22500
60,27.29719626168224,515.7514018691588,720.4242990654205,701.0,1.3200632742521914,23984.044859813082,11919.532710280373,True,LacZ_2,LacZ OE,0.7561593977555743,-0.04919848430739804,-14.45692498376414,-90,22500
61,27.287735849056602,566.6415094339623,753.6540880503145,771.0,1.2412024662404,24219.0,13674.207547169812,True,LacZ_2,LacZ OE,0.842647158589994,-0.21003687926245884,-10.107409632010302,-90,22500
62,31.985654512851166,695.0633592349074,566.9653317393903,2359.0,1.6733769734379877,38006.07053197848,43862.650328750744,True,LacZ_2,LacZ OE,0.2572065152230891,-0.5527079183553487,-22.696403676943262,-90,22500
63,28.40756663800516,696.9011177987962,672.9785038693035,1361.0,1.3623376525791868,32510.78245915735,41636.35167669819,True,LacZ_2,LacZ OE,0.572230565077201,-0.5831384004912104,-15.148482938880633,-90,22500
64,29.894164193867457,338.8150346191889,640.0969337289812,1311.0,1.302079911995578,35104.53412462908,45206.57665677547,True,LacZ_2,LacZ OE,0.5590669012619298,0.5020296405288318,-23.35218023432897,-90,22500
65,29.62230215827338,358.6091127098321,622.1247002398081,1007.0,1.171132736554038,25975.047961630695,41198.97721822542,True,LacZ_2,LacZ OE,0.501170280414676,0.4466264970520506,-25.154509806258773,-90,22500
66,28.752279635258358,419.2051671732523,670.1975683890578,826.0,1.2839583026818093,19868.08662613982,37601.72340425532,True,LacZ_2,LacZ OE,0.6296381107764881,0.2530704959161463,-19.940921197785798,-90,22500
67,30.470786516853934,423.0067415730337,630.7359550561798,1067.0,1.490096522661263,29982.60561797753,45149.96741573034,True,LacZ_2,LacZ OE,0.5111946776523073,0.250931074991261,-22.287800105594712,-90,22500
68,31.8873417721519,485.80822784810124,722.0677215189874,1926.0,1.3771963506470708,26896.543037974683,14127.85,True,LacZ_2,LacZ OE,0.7667125626811642,0.04086762705542224,-10.243318706032724,-90,22500
69,27.006787330316744,535.2194570135747,733.3212669683257,571.0,1.3939776934693797,23071.864253393665,11734.162895927602,True,LacZ_2,LacZ OE,0.789881740407469,-0.11079243491526691,-13.058878780191506,-90,22500
70,28.205821205821206,683.1143451143452,723.8898128898129,1185.0,1.5926091100920543,28823.256756756757,38651.72869022869,True,LacZ_2,LacZ OE,0.7265240176165655,-0.5534978086772473,-10.271573911432938,-90,22500
71,28.697892271662763,698.384074941452,583.4355971896955,1011.0,1.3675721232445086,35934.28454332553,46860.237704918036,True,LacZ_2,LacZ OE,0.3062696953588695,-0.5667788504098774,-24.18730743682663,-90,22500
72,30.79732142857143,715.7339285714286,637.43125,1402.0,1.3609393309809446,30882.525,37779.4,True,LacZ_2,LacZ OE,0.4616285600310541,-0.6313614793826201,-16.156769127695412,-90,22500
73,28.270906949352177,743.4570082449941,525.8822143698469,1005.0,1.1961517782462634,32126.002355712604,39966.79858657244,True,LacZ_2,LacZ OE,0.12506510305739127,-0.6890594840917863,-29.837400053904943,-90,22500
74,30.166666666666668,316.68279569892474,606.4802867383513,706.0,1.3527029968943316,28099.102150537634,41383.044802867385,True,LacZ_2,LacZ OE,0.46454114680390646,0.5764510317354372,-26.978828829522186,-90,22500
