label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,3.264925373134328,581.830223880597,292.9085820895522,732.0,1.9685768283499225,20504.199626865673,13407.03171641791,False,LacZ_1,LacZ OE,0.7247449947889035,0.12076065067508468,-36.209083854102815,85,22500
2,3.4981949458483754,674.2166064981949,319.1137184115523,762.0,1.9695133527357789,22694.92238267148,31391.815884476535,False,LacZ_1,LacZ OE,0.6194350453018358,0.3955719316954198,-43.44944449601999,85,22500
3,6.514908256880734,642.605504587156,297.89564220183485,1227.0,1.9337632387337167,19628.92889908257,32746.534403669724,False,LacZ_1,LacZ OE,0.692836977509508,0.3051248001995246,-36.683602480191695,85,22500
4,5.208020050125313,699.4586466165414,389.3696741854637,1040.0,1.8056784067223024,27276.53634085213,32699.893483709275,False,LacZ_1,LacZ OE,0.3924943554259803,0.4546039002925695,-50.03096958592856,85,22500
5,6.648550724637682,380.1159420289855,321.8333333333333,785.0,1.8524869097668828,23093.257246376812,37219.50724637681,True,LacZ_1,LacZ OE,0.6835979175248543,-0.5009470314186633,-25.049903946010854,85,22500
6,7.840322580645161,556.9612903225807,294.80806451612904,830.0,1.9405467422358111,25127.109677419354,13179.416129032257,True,LacZ_1,LacZ OE,0.7235407638296563,0.045108526920592196,-30.53647504559196,85,22500
7,12.552654867256637,620.2513274336283,302.3464601769912,3534.0,1.9745472939430002,29314.633628318585,32624.09292035398,True,LacZ_1,LacZ OE,0.682535827219148,0.23667740275266547,-29.943001820973816,85,22500
8,10.764315352697096,705.9925311203319,425.3460580912863,1601.0,1.7820187545942976,26487.122821576762,39073.13692946058,False,LacZ_1,LacZ OE,0.2763641126867793,0.46599203184575533,-48.4122828473874,85,22500
9,9.658682634730539,367.4750499001996,340.75249500998007,661.0,1.9862340341695175,28757.285429141717,41115.612774451096,True,LacZ_1,LacZ OE,0.6265280724559543,-0.5439392809179378,-23.26164930825323,85,22500
10,10.58983451536643,304.66075650118205,420.6501182033097,1238.0,1.828683616815108,29636.43026004728,41670.19621749409,True,LacZ_1,LacZ OE,0.39170838254333296,-0.7558450170192826,-26.9181132116224,85,22500
11,9.675615212527964,357.6420581655481,349.1677852348993,699.0,1.9204788722008426,23974.5033557047,38748.6062639821,True,LacZ_1,LacZ OE,0.6026280705262206,-0.5760731034296691,-23.557438075020126,85,22500
12,10.260340632603405,446.8321167883212,269.17761557177613,543.0,1.8019445855505318,18565.554744525547,10283.880778588808,True,LacZ_1,LacZ OE,0.8306348712008123,-0.2835588826386014,-19.77898997193652,85,22500
13,13.171275646743979,678.1222123104371,388.199821587868,1455.0,1.5284283211913354,23623.023193577163,39037.34344335415,False,LacZ_1,LacZ OE,0.39891766727238687,0.39097051845191233,-40.874990656841746,85,22500
14,13.735708367854183,707.2709196354598,408.5327257663629,1665.0,1.4179921050349547,31817.93371996686,43073.84755592378,False,LacZ_1,LacZ OE,0.32774151416422703,0.47463035891283223,-43.86464270506484,85,22500
15,11.229268292682926,366.2829268292683,354.1658536585366,531.0,1.4785227377678527,27840.9243902439,38748.45609756098,True,LacZ_1,LacZ OE,0.584302425066582,-0.5508183095439463,-22.964309121935255,85,22500
16,14.306563039723661,435.2426597582038,278.58981001727113,1443.0,1.8860646886236643,23215.694300518135,14091.363557858376,True,LacZ_1,LacZ OE,0.802742955067602,-0.32075315609959965,-16.07666753071444,85,22500
17,13.738219895287958,504.2495636998255,294.3490401396161,840.0,1.7946994348080494,19276.28097731239,10782.188481675392,True,LacZ_1,LacZ OE,0.7362718834817583,-0.11460339931885599,-21.84549793036439,85,22500
18,14.0069848661234,603.2514551804423,287.7823050058207,1139.0,1.7763006233435414,24988.173457508732,12557.36437718277,True,LacZ_1,LacZ OE,0.7319420681202913,0.18882719136072157,-26.159582338175998,85,22500
19,13.542288557213931,645.9266169154229,349.3768656716418,997.0,1.6225076377280512,24397.140547263683,32282.557213930348,False,LacZ_1,LacZ OE,0.5284687907054746,0.3029230324299499,-34.966501514133654,85,22500
20,14.456906729634003,563.2337662337662,267.31877213695395,1010.0,1.7793539630735147,24568.206611570247,11468.91971664699,True,LacZ_1,LacZ OE,0.8059216096339628,0.07221705582442461,-21.57482230324541,85,22500
21,13.970363288718929,644.1739961759082,323.4244741873805,1410.0,1.7529073607289039,28535.360420650097,34426.46271510516,True,LacZ_1,LacZ OE,0.6100581937012217,0.30433545984035293,-31.882331889140435,85,22500
22,14.066193853427896,660.0567375886525,347.2080378250591,1042.0,1.3985692713353026,20429.78486997636,36026.70094562648,False,LacZ_1,LacZ OE,0.531550638020752,0.34661431692868616,-34.97796745160031,85,22500
23,13.99127676447264,699.319587628866,393.6122125297383,1636.0,1.802268063034604,26505.820777160985,36069.013481363996,False,LacZ_1,LacZ OE,0.3763858886424303,0.4542832864753996,-41.71524414924862,85,22500
