label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,in_plane,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,1.8974358974358974,334.65242165242165,398.4472934472935,639.0,1.6534995721551045,11389.83190883191,39608.61823361823,False,Vsx1_2,Vsx1 OE,0.47580974554697897,0.25247488921567385,-38.623341491633965,120,22500
2,4.3304347826086955,356.4730434782609,493.8168115942029,2080.0,1.3369672326142203,26016.78956521739,6228.853913043478,False,Vsx1_2,Vsx1 OE,0.18808866191444373,0.3449329780719592,-32.46216675808343,120,22500
3,4.611196712891628,364.52234206471496,337.33692860811504,2306.0,1.4767579932137416,25699.709809964046,5134.3744221879815,False,Vsx1_2,Vsx1 OE,0.5956811176143246,0.06201205464146886,-37.52992433443812,120,22500
4,2.97972972972973,377.91385135135135,327.9307432432432,721.0,1.2902151115371245,15899.910472972973,5538.20777027027,False,Vsx1_2,Vsx1 OE,0.6008493114681384,0.0063975066958752436,-39.25443010669697,120,22500
5,4.5969316596931655,401.9205020920502,307.12831241283124,1844.0,1.7530842525888288,19210.19316596932,6061.055090655509,False,Vsx1_2,Vsx1 OE,0.6212231548645233,-0.09984340069706743,-37.9457552710691,120,22500
6,3.392649903288201,440.0174081237911,767.0077369439072,662.0,1.5257331919024855,22759.417794970985,4205.73500967118,True,Vsx1_2,Vsx1 OE,-0.6682411189969404,0.5468854890729122,-22.34399957209407,120,22500
7,3.3882646691635454,436.4094881398252,782.059925093633,953.0,1.3774631642486104,29360.05742821473,4595.424469413233,True,Vsx1_2,Vsx1 OE,-0.7032451105409868,0.5825778196721587,-21.88379169103431,120,22500
8,2.923611111111111,501.4571759259259,294.6886574074074,1163.0,1.679236756336802,13535.064814814816,6000.58912037037,False,Vsx1_2,Vsx1 OE,0.5068158441286268,-0.41820179652574274,-38.302209162609174,120,22500
9,3.6279287722586693,518.8659793814433,341.41518275538897,1277.0,1.483676218013279,21878.644798500467,5690.8247422680415,False,Vsx1_2,Vsx1 OE,0.35582910866163386,-0.3929970194720328,-35.65264336442884,120,22500
10,1.8588490770901194,526.2475570032574,380.8154180238871,1165.0,1.7751124593801282,32607.529858849077,5527.044516829533,False,Vsx1_2,Vsx1 OE,0.2390497583957938,-0.3498984326346608,-35.90810250180023,120,22500
11,2.436024844720497,620.7888198757764,322.57639751552796,955.0,1.6764385438544565,30015.700621118012,5527.617391304348,False,Vsx1_2,Vsx1 OE,0.2550971821943966,-0.72908184231839,-35.71055997386627,120,22500
12,2.4789719626168223,640.3679906542056,442.8142523364486,1007.0,1.5191326082343761,21270.13785046729,5485.202102803738,False,Vsx1_2,Vsx1 OE,-0.09625553224968897,-0.5887695829927226,-31.10456066963353,120,22500
13,3.2344139650872816,679.5461346633416,427.31172069825436,659.0,1.7468958088076736,18280.23940149626,4597.002493765586,False,Vsx1_2,Vsx1 OE,-0.11268366748956693,-0.7316287277520037,-30.20399458979273,120,22500
