label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation
4,5.894691035683203,325.57789382071365,719.1462140992168,1675.0,1.3866226460282831,24648.699738903393,Ezi_1,E(z) RNAi,0.49739846821265954,0.6025361864372882,-57.3650680294825,-110
5,6.509009009009009,283.83011583011586,674.4021879021878,1906.0,1.5001223956497007,37388.537966537966,Ezi_1,E(z) RNAi,0.383641525610281,0.7096816690542669,-58.343266632689165,-110
6,6.424772036474164,313.19034954407294,627.8092705167173,3015.0,1.4657009382429547,31390.866641337387,Ezi_1,E(z) RNAi,0.27064689757411475,0.6280544253296134,-59.27909279730828,-110
7,7.93409915356711,311.86094316807737,698.8325272067715,2242.0,1.5047597354570046,28685.472188633616,Ezi_1,E(z) RNAi,0.4460311361508762,0.6373391415034204,-55.99134686887906,-110
8,6.0215827338129495,339.96075866579463,714.3636363636364,1783.0,1.4154961272821824,35114.833224329624,Ezi_1,E(z) RNAi,0.48663704606998137,0.5640059740076422,-57.19975316000141,-110
9,6.792250618301731,345.3033800494641,727.5952184666118,1497.0,1.5565851335692549,29412.357790601814,Ezi_1,E(z) RNAi,0.5196958186962397,0.5509215786050874,-56.036053802771164,-110
10,6.94113475177305,353.80921985815604,713.2921985815602,1716.0,1.2846687255462355,35749.78439716312,Ezi_1,E(z) RNAi,0.4849601309407239,0.5272136205900573,-56.15427077730867,-110
12,9.034550195567144,273.619295958279,666.0456323337679,1888.0,1.215451838644055,37877.45241199478,Ezi_1,E(z) RNAi,0.3620637729917495,0.7361609080201716,-56.14279421440201,-110
13,6.696108709079679,284.2903026559605,643.8072884496603,2016.0,1.611713549650458,32189.94441012971,Ezi_1,E(z) RNAi,0.30802938484176523,0.7060033138454427,-58.92382561471753,-110
14,7.726221755123489,306.4508670520231,712.368365738308,2385.0,1.450277610065812,32860.42301629007,Ezi_1,E(z) RNAi,0.4791042399288781,0.6527726161751903,-55.91719772165827,-110
15,8.312154696132596,312.44406077348066,727.4026243093923,2002.0,1.4741625827531624,24743.983425414364,Ezi_1,E(z) RNAi,0.5166795387846417,0.6381027253800242,-54.88543236282534,-110
16,7.733377659574468,323.97406914893617,775.3231382978723,1848.0,1.3995498733066634,28600.150265957447,Ezi_1,E(z) RNAi,0.6360394096589617,0.6113626403268748,-54.126074809958155,-110
18,8.542914171656687,359.3512974051896,775.8529607451763,1901.0,1.2875298848316943,30222.03260146374,Ezi_1,E(z) RNAi,0.6399292244609429,0.5175939143779213,-52.91174473145735,-110
19,8.010532837670384,371.64745972738535,714.2230483271376,1979.0,1.5527519469152729,31379.576208178438,Ezi_1,E(z) RNAi,0.4885203937113385,0.48000417778935023,-54.86425343243997,-110
20,7.917971195992486,377.4614902943018,736.4170319348779,1995.0,1.5108691650753454,29535.090169067,Ezi_1,E(z) RNAi,0.5438250649224494,0.4663672968134718,-54.331887522269255,-110
21,9.146191646191646,265.6965601965602,649.8771498771499,2105.0,1.6010228469119399,25513.154176904176,Ezi_1,E(z) RNAi,0.32149686920442755,0.7558764301939234,-56.527260808602094,-110
22,10.231244483671668,276.4960282436011,684.431597528685,1576.0,1.6112704065337509,31049.318623124447,Ezi_1,E(z) RNAi,0.40765447844962477,0.73004354138159,-54.450359024163795,-110
23,9.82630585273757,281.0264317180617,696.1812460667086,2061.0,1.470997458012618,29231.263687853996,Ezi_1,E(z) RNAi,0.4370637048993804,0.7189620049134731,-54.50823919865309,-110
24,10.218274111675127,332.0783176214648,725.3981145757796,1705.0,1.4656245718664362,34970.934735315444,Ezi_1,E(z) RNAi,0.5130638483600418,0.5859161652977272,-52.81325852152971,-110
25,9.828956706884314,341.39389638041166,772.4776437189496,1702.0,1.2675642148127249,30349.604684173173,Ezi_1,E(z) RNAi,0.6301680043272171,0.5649870497120004,-51.910272364589645,-110
26,11.229972375690608,289.2023480662983,663.2361878453039,1988.0,1.5813773582189905,29384.741022099446,Ezi_1,E(z) RNAi,0.35613855590276255,0.6946627577976632,-53.846614166847814,-110
27,11.020890099909174,297.09536784741147,638.9473206176203,1458.0,1.5866331271506282,27044.108991825615,Ezi_1,E(z) RNAi,0.296693641691844,0.6717665769733783,-54.581642439141625,-110
28,10.561155913978494,308.9032258064516,645.4254032258065,1955.0,1.4376881715912,30296.162634408603,Ezi_1,E(z) RNAi,0.313615622183149,0.640956676505666,-54.746851352379444,-110
29,9.754851228978008,316.97024579560156,682.8745148771022,1835.0,1.4272856284185838,27765.571798188874,Ezi_1,E(z) RNAi,0.4068456705894874,0.6225525508199026,-54.51773776498105,-110
30,10.194326241134751,330.122695035461,787.3085106382979,1713.0,1.4434784052158833,23082.34184397163,Ezi_1,E(z) RNAi,0.6659703754095849,0.5960863254129132,-51.29528631181555,-110
31,9.871630295250322,338.22336328626443,754.1392811296535,1872.0,1.6559592412386548,29904.22593068036,Ezi_1,E(z) RNAi,0.5845946969849658,0.5719214089254543,-52.36586194034042,-110
32,11.260309278350515,345.37628865979383,703.921821305842,1460.0,1.5276955422264393,27237.62285223368,Ezi_1,E(z) RNAi,0.460894810161417,0.5489446767150175,-52.166765492487045,-110
34,11.285342019543974,250.40781758957655,685.1557003257329,1850.0,1.3976134407058376,28047.65342019544,Ezi_1,E(z) RNAi,0.4074374837232406,0.7993262557890342,-53.66724124281444,-110
35,10.647127784290738,277.6506447831184,654.7209847596718,1203.0,1.66947198313535,23393.475967174676,Ezi_1,E(z) RNAi,0.3342655799203802,0.7246007426626486,-54.77219929815895,-110
36,11.55428134556575,291.14908256880733,703.7561162079511,1599.0,1.35531115048873,32553.55504587156,Ezi_1,E(z) RNAi,0.456433302009732,0.6927700147513813,-52.47753046251714,-110
37,13.4625748502994,297.5374251497006,715.2282934131737,1641.0,1.4573318871170653,35876.55389221557,Ezi_1,E(z) RNAi,0.4851483858658221,0.6768014572057308,-50.209493458515674,-110
38,12.614626129827444,313.2456861133936,781.0147904683648,1486.0,1.3473673701116964,28386.968775677895,Ezi_1,E(z) RNAi,0.6490030655845471,0.6404099471899551,-49.2217302200611,-110
39,12.971492873218304,316.69767441860466,713.5588897224306,1729.0,1.6225033661375543,29012.280570142535,Ezi_1,E(z) RNAi,0.4824775649638664,0.6258335624802915,-50.53039471264558,-110
40,13.377659574468085,244.85,704.9904255319149,1260.0,1.3368511529224376,23297.986170212767,Ezi_1,E(z) RNAi,0.4559256964533942,0.8157215567721006,-51.13632757125112,-110
41,13.634377276037874,254.86890021849965,712.7560087399854,1816.0,1.3861674282811243,26631.14275309541,Ezi_1,E(z) RNAi,0.4758521481873934,0.7897798708012489,-50.57264940647432,-110
42,12.647189349112425,280.91420118343194,637.3365384615385,1670.0,1.3731869927307456,35541.66050295858,Ezi_1,E(z) RNAi,0.2914051578008283,0.7145998303725252,-53.17581124748526,-110
43,12.677053824362606,308.4412181303116,748.8739376770538,1779.0,1.3853157448788413,24551.593484419263,Ezi_1,E(z) RNAi,0.5691854491325068,0.6505675483887139,-50.02425111447036,-110
44,18.15754716981132,334.76650943396226,791.4858490566038,2845.0,1.4432229422480392,24285.71179245283,Ezi_1,E(z) RNAi,0.6761387586934549,0.5843232483999463,-43.17817436602945,-110
45,13.937075879086983,341.98951264651447,687.3109191856878,1896.0,1.3254112949421861,32692.194941394202,Ezi_1,E(z) RNAi,0.4194092333324777,0.556663685027261,-49.94803064738686,-110
47,12.034334763948499,357.32403433476395,739.0976394849786,1083.0,1.5596916142820259,23632.169527896996,Ezi_1,E(z) RNAi,0.5486936152430739,0.5201076451095712,-50.37236538053549,-110
48,13.35907335907336,389.76227247655817,726.5570876999449,2238.0,1.398264755055822,34921.50799779371,Ezi_1,E(z) RNAi,0.5200205867189966,0.43309613490657406,-49.00566771126348,-110
49,23.97830188679245,387.96462264150944,855.5867924528302,4803.0,1.3945219545008212,24657.538679245285,Ezi_1,E(z) RNAi,0.8381929097432839,0.4485414394184699,-35.15169986355598,-110
50,12.887424492037342,772.392641405821,405.6007688083471,2270.0,1.4469376966315703,30982.204283360792,Ezi_1,E(z) RNAi,-0.2449359583385885,-0.607631186567696,-53.34623952082235,-110
51,13.794630872483221,796.4946308724832,383.21342281879197,1776.0,1.4369639861311487,30229.762416107384,Ezi_1,E(z) RNAi,-0.2985451326222186,-0.6733359609079026,-52.73790350249104,-110
52,13.921641791044776,237.71940298507462,684.9649253731343,1715.0,1.6698173067562483,25356.24701492537,Ezi_1,E(z) RNAi,0.4058553062203356,0.833037366963089,-51.177256814953346,-110
53,14.028922631959508,257.1475054229935,592.2863340563991,1674.0,1.4293627057103704,29616.391178597252,Ezi_1,E(z) RNAi,0.17818011995259342,0.7740491606526978,-53.195520292717724,-110
54,14.93142857142857,275.1857142857143,703.5328571428571,1003.0,1.5215140810899739,27381.407142857144,Ezi_1,E(z) RNAi,0.45448035587564095,0.735185160630949,-49.28406321500097,-110
55,14.796633941093969,293.2671809256662,746.3920056100982,1711.0,1.4730538363633081,23795.146563814866,Ezi_1,E(z) RNAi,0.5617870621378451,0.6906728832743865,-48.13617616876763,-110
56,15.573391630231106,308.74515927545286,692.5871330418488,2267.0,1.6631917523168283,30235.130543410367,Ezi_1,E(z) RNAi,0.4298765460352323,0.6453095066587526,-48.54718883493442,-110
57,15.456632653061224,305.55867346938777,726.5567602040817,2169.0,1.7098769189271796,26289.815051020407,Ezi_1,E(z) RNAi,0.5136242224996248,0.6564926054095841,-47.84127358271447,-110
58,12.752039151712887,316.2463295269168,663.5530179445351,769.0,1.6519297324148523,29120.721044045677,Ezi_1,E(z) RNAi,0.35883693343469925,0.6229992284156296,-52.017675321590005,-110
59,13.857142857142858,325.0134770889488,670.984725965858,1378.0,1.3881368682795352,31086.45732255166,Ezi_1,E(z) RNAi,0.37779121353781564,0.6003739773976118,-50.62822615162263,-110
60,14.89824348879467,348.4803149606299,722.6014536644458,2041.0,1.535122450725666,29813.775287704422,Ezi_1,E(z) RNAi,0.5070739176916115,0.5423148409356149,-48.02408535487628,-110
61,14.64832022873481,377.22158684774837,706.807005003574,1846.0,1.470959968889027,25300.639027877056,Ezi_1,E(z) RNAi,0.4701815155560052,0.4648040554156927,-48.35456413162615,-110
62,12.907830907830908,780.5932085932086,370.55232155232153,1779.0,1.54821995454917,27526.202356202357,Ezi_1,E(z) RNAi,-0.3309715868270009,-0.6322029663017745,-54.120197304632306,-110
63,13.690159574468085,786.313164893617,351.8470744680851,1811.0,1.5055737789397117,33067.86768617021,Ezi_1,E(z) RNAi,-0.37683743810578374,-0.6488587857280472,-53.74723734558737,-110
64,15.182965299684543,867.096214511041,425.8522607781283,2266.0,1.4530262270780867,25335.754994742376,Ezi_1,E(z) RNAi,-0.18797315642890888,-0.8571271270751342,-49.49149236647748,-110
66,14.56,251.0735294117647,631.7317647058824,2275.0,1.7492203875328898,25995.29294117647,Ezi_1,E(z) RNAi,0.2752089278037806,0.793349470439477,-51.73569430550731,-110
67,14.664529914529915,265.6752136752137,626.9027777777778,1353.0,1.5212306344348776,25978.494658119656,Ezi_1,E(z) RNAi,0.2643504664100409,0.7542345204096792,-51.591481876614,-110
68,15.383831026948288,288.0757465404224,624.3831026948288,1700.0,1.5918119016491128,37872.03787327021,Ezi_1,E(z) RNAi,0.2597420726288082,0.6946368458919472,-50.688055574514564,-110
69,14.948769128409847,297.7837658017299,596.3512974051896,1871.0,1.6042283468250758,33180.045242847635,Ezi_1,E(z) RNAi,0.19119342869896494,0.6666191283573997,-51.723409612544465,-110
70,15.238828967642528,297.07010785824343,665.4869029275809,1615.0,1.4230022328179186,26525.892141756547,Ezi_1,E(z) RNAi,0.3620341058722236,0.6740853535833302,-49.69532248048451,-110
71,14.55,311.42857142857144,655.5630952380952,1179.0,1.7642332218910557,34276.739285714284,Ezi_1,E(z) RNAi,0.3386127072561267,0.6351836871243481,-50.47553150313404,-110
72,15.655240606460119,353.345418589321,752.8727752142386,1859.0,1.3944116114951104,33132.858932102834,Ezi_1,E(z) RNAi,0.5822224674700682,0.5318683226500027,-46.44899541973113,-110
73,14.97640891218873,358.19659239842724,710.6186107470511,2003.0,1.6205824499001167,34991.74705111402,Ezi_1,E(z) RNAi,0.4781685099583384,0.5155811940191553,-48.140994621561155,-110
74,15.083881578947368,370.3462171052632,722.7606907894736,1484.0,1.3029409342843,23578.120065789473,Ezi_1,E(z) RNAi,0.5090821465497206,0.4843362635958819,-47.59238221956667,-110
75,15.586169045005489,727.1931942919869,389.39956092206364,2324.0,1.6240231377146794,25905.507135016465,Ezi_1,E(z) RNAi,-0.2885200130802219,-0.48897590422979775,-51.558166317512345,-110
76,14.570298234936093,741.65307364577,410.62568472306754,2346.0,1.7737443208051493,29162.44735240414,Ezi_1,E(z) RNAi,-0.234906534146887,-0.525647940509687,-51.87746934340088,-110
77,15.001687289088864,765.0950506186726,383.8487064116985,2228.0,1.632710528011101,26932.944319460068,Ezi_1,E(z) RNAi,-0.29938642349340727,-0.5899684938919645,-51.86293924125665,-110
78,15.089908256880735,812.9889908256881,383.0140672782875,2013.0,1.4808621494511156,27524.25382262997,Ezi_1,E(z) RNAi,-0.29789313067348244,-0.7170657408014385,-51.26551676741647,-110
80,15.640745501285346,241.12146529562983,650.6458868894601,1840.0,1.619847922250214,32437.924164524422,Ezi_1,E(z) RNAi,0.32115847447159984,0.8212981699216444,-50.287874163535115,-110
81,15.125110132158591,263.8977973568282,604.6766519823789,1652.0,1.3418101384677097,33884.58061674009,Ezi_1,E(z) RNAi,0.20924327818545652,0.757172281555621,-51.71208480067771,-110
