label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation
10,2.178394449950446,132.5569871159564,432.74033696729435,1198.0,1.539058986541336,23183.121902874133,mChKD_1,mCherry RNAi,-0.3065693688092389,0.9031613538153815,-44.443591437300476,-90
12,2.95933014354067,128.3676236044657,569.4585326953749,1624.0,1.8161559211488714,22619.968102073366,mChKD_1,mCherry RNAi,0.016532024019279223,0.938888643458168,-47.219793960996924,-90
14,2.9738780977896853,138.3127930341594,489.5144005358339,1793.0,1.6877021590400516,25037.01540522438,mChKD_1,mCherry RNAi,-0.1709706671255078,0.9000741814975393,-45.06470022347177,-90
18,2.93562874251497,140.7994011976048,506.9476047904192,1588.0,1.4587193820536841,23190.289670658683,mChKD_1,mCherry RNAi,-0.12921598278730717,0.8973984808456501,-45.53200226569977,-90
24,1.705014749262537,152.7536873156342,432.8879056047198,885.0,1.7925927419560885,22970.340707964602,mChKD_1,mCherry RNAi,-0.3024798512530613,0.85485199890899,-44.7569663910705,-90
25,4.5625,149.95068359375,538.17041015625,3156.0,1.5035518148828255,24782.73974609375,mChKD_1,mCherry RNAi,-0.05345606461196495,0.8814068069239807,-44.636119825924595,-90
27,3.494201605709188,161.3514719000892,535.9919714540589,1578.0,1.661033511699443,26429.08296164139,mChKD_1,mCherry RNAi,-0.056552534177717995,0.8536924598693314,-45.55552543935778,-90
30,3.8394994559303592,159.6659412404788,446.0897714907508,2484.0,1.5967786678667597,26044.787268770404,mChKD_1,mCherry RNAi,-0.26979261214422867,0.8408445917101661,-42.90743859922355,-90
31,4.379345603271983,162.8957055214724,335.79038854805725,1393.0,1.526518154716337,22647.459100204498,mChKD_1,mCherry RNAi,-0.5304176750419647,0.8124085051620109,-39.499462412081016,-90
32,1.7072463768115942,171.66666666666666,476.6840579710145,858.0,1.6674663928589188,27593.27971014493,mChKD_1,mCherry RNAi,-0.195213635393786,0.8178257393062462,-45.730027103406584,-90
33,3.842529448233106,170.19900805951642,552.7656540607563,2046.0,1.47561387369848,27819.761314321142,mChKD_1,mCherry RNAi,-0.015150222149568737,0.8356821337245786,-45.56786048333058,-90
34,4.539267015706806,177.61023851076206,534.5154159394997,2188.0,1.4424723651297315,30862.783595113437,mChKD_1,mCherry RNAi,-0.05695428460342622,0.8145372739540304,-44.341064717006084,-90
35,2.470877192982456,172.5298245614035,569.3712280701754,1747.0,1.458290719864898,29198.771228070174,mChKD_1,mCherry RNAi,0.024535638670157844,0.8331914061341954,-47.34801501882487,-90
36,4.136805555555555,172.33680555555554,520.1388888888889,1885.0,1.5761831725136146,28999.317361111112,mChKD_1,mCherry RNAi,-0.09201498303318878,0.8244446979986149,-44.41565514245191,-90
38,2.727891156462585,175.4047619047619,606.3316326530612,898.0,1.8072884542824377,22621.625850340137,mChKD_1,mCherry RNAi,0.11263331101834262,0.8332621237887683,-48.0201858883239,-90
39,3.236351071181755,179.36973047684864,489.16378714581896,1742.0,1.4592546797164958,27755.70628887353,mChKD_1,mCherry RNAi,-0.16412538288356637,0.8017757891587596,-44.460643472102134,-90
41,1.867003367003367,185.0050505050505,579.956228956229,1457.0,1.8703971369166148,32267.097643097644,mChKD_1,mCherry RNAi,0.05189930881844673,0.8053152332498095,-48.12334462275513,-90
42,1.2036290322580645,183.55443548387098,594.991935483871,634.0,1.61260158866232,26553.985887096773,mChKD_1,mCherry RNAi,0.08720337441289638,0.811594762499767,-49.18566514489045,-90
43,3.2066957787481805,185.03420669577875,559.3144104803494,1665.0,1.4108834931978549,31579.12445414847,mChKD_1,mCherry RNAi,0.0030914333275109396,0.8014001068945229,-46.25201300990326,-90
44,2.4184782608695654,188.31929347826087,520.1908967391304,1760.0,1.5641901482047598,33295.39809782609,mChKD_1,mCherry RNAi,-0.08901220460979109,0.786170764582732,-46.005204787452264,-90
45,1.4517876489707475,190.52871072589383,476.14951245937164,1147.0,1.6817062670724752,27125.613217768147,mChKD_1,mCherry RNAi,-0.19297583769560145,0.7725870171617844,-45.81879753914176,-90
46,3.219933554817276,189.10365448504984,402.48837209302326,1902.0,1.536016313657787,25931.295016611297,mChKD_1,mCherry RNAi,-0.36761333274960295,0.7622014755094055,-42.16476587487488,-90
47,2.4153846153846152,194.93661538461538,454.5993846153846,1964.0,1.7069066512633975,30562.258461538462,mChKD_1,mCherry RNAi,-0.24314060962966078,0.7580148985752821,-44.264542311343334,-90
48,1.0658174097664543,194.4140127388535,505.5265392781316,600.0,1.728689965188241,26194.787685774947,mChKD_1,mCherry RNAi,-0.12269025450785809,0.7687999688351124,-46.9301259249417,-90
49,2.3820861678004537,195.78004535147392,554.3605442176871,1112.0,1.5837710527248954,33068.62471655329,mChKD_1,mCherry RNAi,-0.006686717519190366,0.7747373951857166,-46.86160885344603,-90
50,1.106060606060606,197.3314393939394,324.2083333333333,766.0,1.8985915212059266,24063.871212121212,mChKD_1,mCherry RNAi,-0.5516215358050547,0.7277573185909947,-42.19411058372748,-90
51,3.1370604147880976,197.5536519386835,386.43823264201984,1442.0,1.6553196340441365,24607.559062218214,mChKD_1,mCherry RNAi,-0.40405876343000524,0.7389655309410883,-41.765571662291755,-90
