label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation
1,15.950710900473934,315.6511848341232,638.8265402843601,1288.0,1.398656000480381,26779.95355450237,Ezi_1,E(z) RNAi,0.41716017037426667,0.5964221027371595,-77.71040115460683,-95
2,15.726749760306808,353.7746883988495,695.1677852348994,1323.0,1.5751814016252486,26941.37200383509,Ezi_1,E(z) RNAi,0.5690310862521035,0.4769103594745858,-77.29987622719216,-95
3,19.737656595431098,322.59174649963154,687.0206337509212,1722.0,1.3771090764181997,25642.52763448784,Ezi_1,E(z) RNAi,0.5481611399577235,0.5725424853560919,-73.26401942911654,-95
4,19.142857142857142,305.72127872127874,600.2417582417582,1160.0,1.4899194030380432,27141.125874125875,Ezi_1,E(z) RNAi,0.31224669661325266,0.6288153310025959,-75.02695521684073,-95
5,20.212996389891696,306.15162454873644,649.7400722021661,1758.0,1.4872244262683552,28182.84115523466,Ezi_1,E(z) RNAi,0.44722938623689346,0.624783963255239,-73.24864714131108,-95
6,21.635479041916167,348.8270958083832,694.8982035928144,1725.0,1.4236918605944275,27482.33008982036,Ezi_1,E(z) RNAi,0.5683034326712941,0.4919584493386109,-71.37310587464302,-95
7,20.058087578194815,360.2225201072386,706.047363717605,1360.0,1.5535972421555226,22860.460232350313,Ezi_1,E(z) RNAi,0.5982297613581324,0.4565660939279832,-72.8423435226268,-95
8,22.083685545224007,325.4150464919696,617.8672865595943,1486.0,1.576052604827529,26993.49196956889,Ezi_1,E(z) RNAi,0.35926115674285963,0.5676647971233484,-71.92342633372682,-95
9,22.855060034305318,698.7667238421956,690.4777015437393,1312.0,1.4207760011632002,25764.841337907375,Ezi_1,E(z) RNAi,0.5391847804601158,-0.5766138248899131,-71.81410160449066,-95
10,24.726324237560192,336.6243980738363,614.6741573033707,1544.0,1.4986937676707484,25370.404494382023,Ezi_1,E(z) RNAi,0.3499004461753874,0.5335684077017282,-69.37806138704016,-95
11,24.328445747800586,298.8973607038123,626.3186705767351,1293.0,1.537798292753575,27326.67448680352,Ezi_1,E(z) RNAi,0.3835195933761517,0.6481649921606127,-69.43663330261316,-95
12,26.62286860581745,318.6770310932798,605.9187562688064,1205.0,1.4712916928438904,28334.210631895687,Ezi_1,E(z) RNAi,0.3268109029212214,0.5888370183430531,-67.52545793785268,-95
13,25.836040216550657,345.3859242072699,666.6813611755607,1550.0,1.5129217658539695,27077.624129930395,Ezi_1,E(z) RNAi,0.49132158573677454,0.5039541418261626,-67.56220160761691,-95
