label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,type,x_std,y_std,z_std,rotation,yflip,dac_threshold,soxn_threshold
14,10.193990511333684,839.9599367422246,371.995782814971,2403.0,1.3770290853345386,15368.010542962573,10485.600948866631,3774.9346336320505,Bi_2,Bi OE,0.3673416491011767,-0.6690521811564456,-36.22846683887423,85,True,17500,30000
15,9.925013989927253,641.6457750419697,725.2473419138221,2248.0,1.3524679711127896,12670.097369893676,8117.903189703414,9261.895914941242,Bi_2,Bi OE,-0.43063051930598684,-0.3818905116118143,-41.833253322271474,85,True,17500,30000
16,7.91743119266055,780.9715596330275,608.5935779816514,1349.0,1.7514752763938126,9081.6,8167.643119266055,3631.4174311926604,Bi_2,Bi OE,-0.14311164048376568,-0.6251145500682678,-39.9791109671184,85,True,17500,30000
17,11.056845476381104,830.607285828663,441.80944755804643,3286.0,1.4243846700830551,16189.218574859888,8508.06965572458,4221.975580464372,Bi_2,Bi OE,0.21932565531851456,-0.6721713660396225,-35.57227891403694,85,True,17500,30000
18,11.525749423520368,632.8232129131437,734.7578785549578,1632.0,1.214047548120201,11695.904688700999,7492.369715603382,8966.364335126826,Bi_2,Bi OE,-0.4532579783680437,-0.3670719224748009,-40.475839918988726,85,True,17500,30000
19,11.697061039939713,674.972871137905,650.8862094951018,3200.0,1.3691685485128846,20467.715900527506,10508.447626224566,4481.472871137905,Bi_2,Bi OE,-0.26540176997832043,-0.42533448185885314,-39.17799955170854,85,True,17500,30000
20,11.275167785234899,738.8640939597316,797.7936241610738,1429.0,1.2471459923352717,10166.721476510067,8907.646812080537,4948.636744966443,Bi_2,Bi OE,-0.5496990102029025,-0.5998505864250561,-37.65831048797204,85,True,17500,30000
21,11.007217847769029,777.6561679790026,737.7664041994751,1948.0,1.4324321596269314,9788.6968503937,7816.047244094489,5356.581364829396,Bi_2,Bi OE,-0.4124443561060277,-0.6588927842642813,-36.874660934314846,85,True,17500,30000
22,11.320942883046238,784.1405258386219,763.6065276518585,1507.0,1.5130673059020394,10828.551223934723,6621.190389845875,7991.495920217589,Bi_2,Bi OE,-0.46399792542416574,-0.680020703319439,-36.35470667602952,85,True,17500,30000
23,12.891491022638563,791.384074941452,449.03005464480873,3322.0,1.4805684478650292,29077.585480093676,9804.81850117096,4554.065573770492,Bi_2,Bi OE,0.19157423013066266,-0.5955705467232859,-34.847153504414734,85,True,17500,30000
24,14.169665809768638,848.5308483290488,310.504498714653,2182.0,1.3100238605609515,16966.154241645243,7740.370822622108,3473.832904884319,Bi_2,Bi OE,0.497785767494902,-0.6667021919037412,-32.063205631190826,85,True,17500,30000
25,14.350951374207188,927.6268498942918,358.7896405919662,2402.0,1.2816009916572582,14694.365750528541,8238.307610993657,3374.315539112051,Bi_2,Bi OE,0.42321717059663455,-0.840709178992527,-29.592481586167892,85,True,17500,30000
26,11.894814814814815,598.122962962963,777.1851851851852,1707.0,1.348675242658065,13782.653333333334,7338.937777777778,57775.49851851852,Bi_2,Bi OE,-0.5526370181560667,-0.31070729227364247,-41.05711179524435,85,True,17500,30000
27,14.356295620437956,611.2691605839416,786.5907846715329,2717.0,1.2759823069706855,15347.381386861314,7563.215328467153,49086.20164233576,Bi_2,Bi OE,-0.5679152207993841,-0.33992272397436674,-38.21491976036746,85,True,17500,30000
28,14.183364140480592,657.4465804066543,804.6931608133087,3647.0,1.2307345410508115,11376.631053604437,6976.206654343808,4956.3770794824395,Bi_2,Bi OE,-0.5905009120759563,-0.4383550569740944,-37.05973236472677,85,True,17500,30000
29,14.12172647914646,783.7070805043647,515.59796314258,2495.0,1.499464653091557,16095.891367604268,9011.498060135791,4391.564985451018,Bi_2,Bi OE,0.050839863826895426,-0.6010131108676824,-33.77887033696604,85,True,17500,30000
30,12.933125,875.171875,354.09375,2066.0,1.5183851389835044,23501.4725,9720.746875,3485.675,Bi_2,Bi OE,0.4159360327977373,-0.7339770278793047,-32.50479288345626,85,True,17500,30000
31,14.705304518664047,579.5271774721676,760.7838899803536,1929.0,1.327446506876915,19377.67583497053,9373.276358873609,57479.03667321546,Bi_2,Bi OE,-0.5246419512144106,-0.2680463204406647,-38.790337993031514,85,True,17500,30000
32,15.529232333502796,755.170818505338,469.29130655821047,2601.0,1.4363545793966401,22078.799186578544,8854.642094560244,4775.806812404677,Bi_2,Bi OE,0.13771534771064253,-0.5290681829780197,-33.22257733120247,85,True,17500,30000
33,21.9404680754374,775.3542376732561,474.95841854124063,6586.0,1.676016118804413,34416.869802317655,10133.024312656215,4743.138150420359,Bi_2,Bi OE,0.1324571996957422,-0.5710133266508208,-26.2353800217998,85,True,17500,30000
34,13.97609561752988,854.1733067729084,593.6772908366534,917.0,1.575369173986811,5722.302788844621,8847.302788844621,4081.330677290837,Bi_2,Bi OE,-0.08839895415708188,-0.7670766395581627,-31.854827835697535,85,True,17500,30000
35,15.334591194968553,894.3056603773584,624.7522012578617,1095.0,1.2089304805083088,9664.754716981131,9517.905660377359,4499.939622641509,Bi_2,Bi OE,-0.1398981364886659,-0.8573604554267673,-29.32960365898697,85,True,17500,30000
36,17.062863795110594,776.3684516880093,761.1990686845169,2340.0,1.2999288799711775,10837.651920838183,7342.859138533178,4759.6094295692665,Bi_2,Bi OE,-0.4615668139412107,-0.6633269067725467,-30.838085418507575,85,True,17500,30000
37,16.895770392749245,578.7794561933534,790.8104229607251,1564.0,1.3572201132035746,13893.487160120845,8634.465256797583,58393.63670694864,Bi_2,Bi OE,-0.5872525242962716,-0.2758597701504626,-36.596406676466614,85,True,17500,30000
38,17.314469453376205,681.7742765273312,772.2797427652733,1978.0,1.2626759252384516,9867.347909967846,8216.044372990355,3919.0745980707397,Bi_2,Bi OE,-0.5153123473788656,-0.4768377756610509,-33.266009934090114,85,True,17500,30000
39,17.012734584450403,761.1863270777479,653.0495978552278,2073.0,1.3317157594680118,6202.81836461126,7971.449731903485,3452.848525469169,Bi_2,Bi OE,-0.2419225726944092,-0.5988385919719894,-31.411978728715354,85,True,17500,30000
40,19.367906066536204,753.614481409002,779.5577299412915,3356.0,1.6263840021862792,9945.72759295499,7705.398825831702,3848.455577299413,Bi_2,Bi OE,-0.507099406975446,-0.6232736001852857,-29.165110545523582,85,True,17500,30000
41,17.51878453038674,798.321546961326,462.5,2337.0,1.245592496852994,23225.634254143646,9842.214917127072,4197.134254143646,Bi_2,Bi OE,0.1658228285133485,-0.6134715855435848,-30.01304431636367,85,True,17500,30000
42,17.67297297297297,832.0358108108109,430.4074324324324,1885.0,1.3932157398778497,18084.96689189189,8631.118243243243,4032.577027027027,Bi_2,Bi OE,0.2434171161749772,-0.6710755441294789,-28.927944159085648,85,True,17500,30000
43,19.41656050955414,537.3707006369427,817.8407643312102,1906.0,1.3501358605488532,11603.808917197452,7818.320382165605,51624.6050955414,Bi_2,Bi OE,-0.6568548616744971,-0.20105908655660554,-35.230646099420916,85,True,17500,30000
44,19.636871508379887,642.2204164550533,806.2783138649061,2638.0,1.2444134670711438,8630.971051295073,7993.033011681056,3789.75063484002,Bi_2,Bi OE,-0.5987803398411071,-0.4079642527592493,-32.03988874828088,85,True,17500,30000
45,19.210043842168194,709.38421681945,826.7070546034277,3080.0,1.118760932816683,11324.155041849343,7739.348345954563,26932.891191709845,Bi_2,Bi OE,-0.6193763251840565,-0.549286226872669,-30.53996465663682,85,True,17500,30000
46,17.054970760233918,728.2491228070176,733.9964912280702,1410.0,1.6584986049541763,6742.484210526316,8543.674853801169,3997.9333333333334,Bi_2,Bi OE,-0.42071378410782545,-0.5581441200953341,-32.2369841000447,85,True,17500,30000
47,18.13193322563274,819.1803984921917,472.44318793753365,2523.0,1.4365040292367282,17735.36025848142,11969.322563274098,4095.1712439418416,Bi_2,Bi OE,0.15194799151688065,-0.6584501935362115,-28.798743097432144,85,True,17500,30000
48,19.473291211947156,829.3365881677197,481.64273406088455,2472.0,1.3110200364468183,13858.340034462952,10469.680643308444,4194.825962090752,Bi_2,Bi OE,0.13613456061068985,-0.6816607435970714,-27.16138875092772,85,True,17500,30000
49,21.35464066449982,862.6749729144095,369.2011556518599,3663.0,1.8755009785324042,21607.144456482485,9376.263994221741,3437.6424702058507,Bi_2,Bi OE,0.3804417045453412,-0.7131482222725685,-24.42902966494176,85,True,17500,30000
50,17.810099947396107,870.6838506049447,735.3340347185692,2761.0,1.3866429824930386,15218.07101525513,6587.930562861652,4245.6428195686485,Bi_2,Bi OE,-0.37721901117646095,-0.8445505512781519,-27.43225501927568,85,True,17500,30000
51,18.84543010752688,880.3158602150538,340.2943548387097,1813.0,1.3130992210022634,20119.90322580645,7613.956317204301,3276.8252688172042,Bi_2,Bi OE,0.4462181782422472,-0.7396289987519173,-26.460426807829272,85,True,17500,30000
52,22.426334519572954,829.9298932384341,410.2444839857651,3988.0,1.4739336897259445,29498.414946619218,8974.583629893239,3808.359430604982,Bi_2,Bi OE,0.2845665492353864,-0.6602344028887568,-24.253560960108473,85,True,17500,30000
53,22.955832771409305,456.40930546190157,781.5222521915038,3909.0,1.2560790547725555,21482.95684423466,9574.35704652731,55620.04517869184,Bi_2,Bi OE,-0.607769303479865,-0.02685509501131511,-34.025136902176556,85,True,17500,30000
54,21.437521280217908,493.2900919305414,813.6887980932925,4035.0,1.875444913888771,15145.40074906367,8098.123935989104,56010.40415389853,Bi_2,Bi OE,-0.6625702795212671,-0.11111757532428834,-34.46705247602213,85,True,17500,30000
55,19.914800995024876,495.56778606965173,831.7580845771145,2114.0,1.3701987091059906,14039.907338308458,7333.482587064676,53908.31778606965,Bi_2,Bi OE,-0.6993404557679759,-0.12146004573380242,-35.90900362582128,85,True,17500,30000
56,20.353194544149318,795.1033740129218,439.3137114142139,1717.0,1.6073195245267156,27067.768844221104,10597.073941134242,4101.765254845657,Bi_2,Bi OE,0.21290329830334143,-0.5995564045343951,-27.291031050182887,85,True,17500,30000
57,19.842105263157894,829.5882352941177,664.9411764705883,955.0,1.4326035694276555,8538.61145510836,7481.795665634675,3659.2848297213623,Bi_2,Bi OE,-0.2444128534375235,-0.7397758703228101,-26.62925975037686,85,True,17500,30000
58,21.829268292682926,851.1039794608472,215.57509627727856,1992.0,1.23731448354237,22638.936456996147,6825.493581514763,2928.3125802310656,Bi_2,Bi OE,0.6956892284650726,-0.641583151784753,-24.414511464586276,85,True,17500,30000
59,21.869172216936253,907.2083729781161,342.52901998097053,2641.0,1.472420024954202,19423.716460513795,7601.27973358706,3294.206470028544,Bi_2,Bi OE,0.4502927617703061,-0.7941621133590386,-22.671571451250415,85,True,17500,30000
60,21.978680879413723,604.782145236509,639.8097934710194,3553.0,1.537463347777552,22295.26515656229,9263.03131245836,5041.2171885409725,Bi_2,Bi OE,-0.2652833138857572,-0.28030907396908167,-30.905183436547148,85,True,17500,30000
61,23.077872744539413,667.3252611585945,781.1975308641976,2833.0,1.2642955041090533,9252.144349477683,6988.568376068376,3890.406457739791,Bi_2,Bi OE,-0.538568094210597,-0.4502952736374557,-27.908051935999232,85,True,17500,30000
62,21.209371884346957,663.9541375872383,808.1166500498505,1412.0,1.402448949804857,10984.612163509471,8019.417746759721,7153.495513459621,Bi_2,Bi OE,-0.5955480475635929,-0.4520964320680718,-29.84866688750332,85,True,17500,30000
63,21.574810606060606,739.8669507575758,841.6614583333334,3070.0,1.3698477623032133,9094.017518939394,7231.010416666667,3820.9602272727275,Bi_2,Bi OE,-0.6405433739778915,-0.6150660432572785,-27.296917658336135,85,True,17500,30000
64,21.035063113604487,786.2398316970547,465.04347826086956,972.0,1.3143178851985005,19344.34502103787,11436.810659186536,4035.2244039270686,Bi_2,Bi OE,0.15658951732119553,-0.58980773530997,-26.839446524831963,85,True,17500,30000
65,20.872759856630825,790.15770609319,770.9121863799284,869.0,1.4308660825926607,5268.940860215053,5279.910394265233,3775.5125448028675,Bi_2,Bi OE,-0.47728472702370206,-0.6938530115960009,-26.629482100057174,85,True,17500,30000
66,22.360056258790436,860.4477262072198,420.9278012189405,2974.0,1.6327765986282214,20168.09048288795,9298.00140646976,3715.2259728082513,Bi_2,Bi OE,0.27229813788079693,-0.7248813067111799,-23.443220296525332,85,True,17500,30000
67,24.901340482573726,859.7833780160857,742.7276139410187,2455.0,1.2369944185387973,8416.150670241286,7254.955495978552,3912.067024128686,Bi_2,Bi OE,-0.396166652129177,-0.8245786185546127,-20.647427850576378,85,True,17500,30000
68,23.490952380952383,884.5952380952381,279.3690476190476,2623.0,1.2922372430065852,19255.55904761905,5996.834285714286,2900.4985714285713,Bi_2,Bi OE,0.5740876767851464,-0.7288005161630164,-21.747095475878936,85,True,17500,30000
69,21.784602784602786,621.3710073710074,921.3456183456184,1670.0,1.47457812931722,7985.298935298935,4848.990171990172,3360.898443898444,Bi_2,Bi OE,-0.8445122545066801,-0.4021508086977752,-30.387553342659857,85,True,17500,30000
70,23.533092037228542,670.7285418821097,582.341778697001,2455.0,1.3739734444805514,18196.712512926577,9277.840227507755,5442.959152016546,Bi_2,Bi OE,-0.12453396120489613,-0.39458110421743076,-27.525854836926143,85,True,17500,30000
71,22.516344229486325,776.7591727818545,745.8732488325551,2113.0,1.439776123876832,11883.7104736491,7139.270847231488,3698.4903268845896,Bi_2,Bi OE,-0.4296559244449909,-0.6589800469211271,-25.388773584212906,85,True,17500,30000
72,23.675946547884188,845.727728285078,391.7143652561247,2515.0,1.5770531623919777,15705.220489977728,8816.531737193764,3939.621937639198,Bi_2,Bi OE,0.32816854611937885,-0.6860609480104127,-22.571196371341053,85,True,17500,30000
73,22.96471949103528,917.303065355697,379.57258530942744,2116.0,1.3962937649119809,14519.88953152111,9759.71081550029,3424.6321573163677,Bi_2,Bi OE,0.3766419852218239,-0.8260177214148499,-21.257932012012567,85,True,17500,30000
74,24.426600441501105,530.6324503311258,855.641004415011,4565.0,1.5326443537013383,13172.5162803532,6293.513520971303,44856.61313465783,Bi_2,Bi OE,-0.7375752569715285,-0.19912506644146988,-30.381935137614427,85,True,17500,30000
75,22.275836972343523,560.2372634643377,712.8427947598253,1698.0,1.551596828317841,15631.325327510916,10392.031295487628,59952.67831149927,Bi_2,Bi OE,-0.4314143230821563,-0.21380189663325377,-31.812073625071612,85,True,17500,30000
76,25.077933450087567,675.4833625218914,911.7097197898424,3803.0,1.2982109976630913,12981.230735551664,7043.563485113836,12332.007005253941,Bi_2,Bi OE,-0.8069461065054706,-0.5075975468884848,-25.565606276237972,85,True,17500,30000
77,25.201523140011716,468.11072056239016,775.9138840070299,2240.0,1.5242333166470348,16048.730521382542,9618.17223198594,49482.87463386057,Bi_2,Bi OE,-0.5923382188179082,-0.04846103016728387,-31.45251997821721,85,True,17500,30000
78,26.28510473235066,632.0504266873545,836.8056633048875,3324.0,1.216791539707702,8958.38440651668,7147.512800620636,3911.930954228084,Bi_2,Bi OE,-0.6655255176623196,-0.39675814932447007,-25.65739772231636,85,True,17500,30000
79,25.355406104500776,728.5318158303156,879.3683393688567,2823.0,1.2230176032841988,10682.841179513709,6327.727884117951,3895.323331608898,Bi_2,Bi OE,-0.722554278924242,-0.6039420087379246,-23.807901801028635,85,True,17500,30000
80,25.330457290767903,789.0431406384814,493.7420189818809,3012.0,1.421668176315104,18194.19801553063,9333.820103537533,3954.9525452976704,Bi_2,Bi OE,0.09787460362663936,-0.6042138575084957,-22.441631237252224,85,True,17500,30000
81,24.98702546852475,835.1114848630466,340.3738587217684,2542.0,1.4416958348563815,20300.01393560788,9111.299375300336,3521.266218164344,Bi_2,Bi OE,0.43132005595271394,-0.6485248068608662,-21.606200234208984,85,True,17500,30000
82,25.305925030229748,554.3488512696493,880.3035066505441,2023.0,1.4369325046319388,15403.740628778718,6446.737605804111,47305.09492140266,Bi_2,Bi OE,-0.7810888820288314,-0.2544546751947423,-28.8077865307515,85,True,17500,30000
83,25.871817383669885,599.801580333626,837.4578577699737,2790.0,1.5389166629526119,13371.613696224758,8685.497805092185,43776.75636523266,Bi_2,Bi OE,-0.6773545770137934,-0.33222664170601135,-26.98664823598253,85,True,17500,30000
84,29.157719714964372,620.7327790973872,849.9009501187649,6303.0,1.308890328871159,19209.119002375297,7459.666033254157,4193.472209026128,Bi_2,Bi OE,-0.6964170173334827,-0.37798318383468876,-23.09648603228967,85,True,17500,30000
85,25.296351451973194,802.2725241995532,778.5517498138496,1835.0,1.5278372898996466,5537.329858525689,6155.886820551005,3623.0759493670885,Bi_2,Bi OE,-0.4892454402380889,-0.7203294528533084,-21.85679624315246,85,True,17500,30000
86,26.13833746898263,801.2549627791564,502.1910669975186,2014.0,1.40265878709011,17061.821960297766,8717.759925558312,4036.4534739454093,Bi_2,Bi OE,0.0842914824233405,-0.6313470534029841,-21.27974675217493,85,True,17500,30000
87,25.969036334913113,844.0733017377568,508.94533965244864,3843.0,1.2816356464784957,16732.232859399683,9995.663507109004,3764.67551342812,Bi_2,Bi OE,0.08417916207748855,-0.7194657031712535,-20.226091002949566,85,True,17500,30000
88,29.28409090909091,898.7643939393939,619.7704545454545,5260.0,1.2469758188034308,12300.254292929292,7825.423484848485,4777.942929292929,Bi_2,Bi OE,-0.12820884706327573,-0.8639475814534392,-15.26325274916828,85,True,17500,30000
89,25.992269464384318,923.2197680839315,305.868028713418,2253.0,1.2759949173113148,16790.25124240751,7002.683048039757,3271.5273329652127,Bi_2,Bi OE,0.5315921565457351,-0.8145521197665817,-18.126274703203414,85,True,17500,30000
90,27.666829985301323,232.34737873591376,120.36746692797648,2532.0,1.3831261042552812,15005.484566389025,7559.375796178344,33757.57765801078,Bi_2,Bi OE,0.6923103917966273,0.6312374159430079,-36.24890711486042,85,True,17500,30000
91,25.44353369763206,252.91894353369764,157.32513661202185,1613.0,1.547813733250658,11818.789617486338,7182.285063752277,17977.956284153006,Bi_2,Bi OE,0.6222667623219718,0.5781793485620872,-37.855032857599824,85,True,17500,30000
92,26.769982993197278,451.90433673469386,822.7623299319728,2877.0,1.3273520434981414,12734.715136054421,7821.398384353742,46094.912414965984,Bi_2,Bi OE,-0.694898120028898,-0.030555955698378545,-30.30541666347905,85,True,17500,30000
93,25.78662659654395,628.9293764087153,791.411720510894,1959.0,1.3092954096098304,7120.239669421488,7140.315552216379,4023.667167543201,Bi_2,Bi OE,-0.5722735358415734,-0.376246905906755,-26.283101841794057,85,True,17500,30000
94,28.159373560571165,627.7775218793183,897.1262091202211,3120.0,1.3166262249025804,7460.503915246431,5797.64762782128,3401.321971441732,Bi_2,Bi OE,-0.792185790697879,-0.4070354236893865,-23.853906584974865,85,True,17500,30000
95,28.99219562955255,634.3912591050988,779.627471383975,2814.0,1.470120414788168,11215.25494276795,7546.690946930281,4134.396462018731,Bi_2,Bi OE,-0.546052420261179,-0.3833261382899127,-22.93362229359184,85,True,17500,30000
96,26.40534262485482,641.6225319396051,859.144018583043,1689.0,1.712687111089678,6815.772357723577,8820.988385598142,5456.411149825784,Bi_2,Bi OE,-0.7088028556487338,-0.42299681346397877,-25.24606807808835,85,True,17500,30000
97,28.396339185655584,654.6593201344789,771.5849831901382,3720.0,1.1688589018444067,11597.275308180799,8000.57340306313,3974.7840866641764,Bi_2,Bi OE,-0.5227622164002086,-0.42153283545800635,-22.95996829281993,85,True,17500,30000
98,26.429810725552052,676.4763406940064,902.2847003154574,1699.0,1.4602923047681056,10977.81072555205,6961.469242902208,4756.150630914826,Bi_2,Bi OE,-0.7870621541962625,-0.5065507019230346,-24.194087307726996,85,True,17500,30000
99,28.040767386091126,678.0767386091127,891.7299760191846,2913.0,1.180051286542576,12749.161151079137,5574.872901678657,14650.144364508393,Bi_2,Bi OE,-0.7646369059485658,-0.5063535870051779,-22.547290961933875,85,True,17500,30000
100,28.676121930567316,773.1481795088907,867.3048264182896,3760.0,1.240237149369583,11134.737087214226,6975.984758679086,4064.698983911939,Bi_2,Bi OE,-0.6830326017139308,-0.6895546052059736,-19.230578234952752,85,True,17500,30000
101,26.45471787577051,791.1280227596017,744.8748221906117,2747.0,1.2729279008858914,11577.606922712186,6245.364153627312,3510.0972024656235,Bi_2,Bi OE,-0.42294354008439816,-0.6872948696256422,-21.04440386132196,85,True,17500,30000
102,29.52616194095294,893.273311897106,685.4606840105232,4887.0,1.3037795239142527,8881.973691902953,5988.645717626425,3816.3551593101433,Bi_2,Bi OE,-0.2664030832584585,-0.8735605120737822,-15.121347359077895,85,True,17500,30000
103,28.740720817643894,104.02904787520173,359.396449704142,2264.0,1.2685976047586551,10059.871436256051,8199.514254975793,48759.282409897794,Bi_2,Bi OE,0.15425791879620587,0.8138273042380821,-38.619114883511315,85,True,17500,30000
104,28.290769966523193,120.27450980392157,335.6475370636059,2681.0,1.227683983336049,13583.128168340507,8014.498326159732,47839.61214729794,Bi_2,Bi OE,0.2088550749671545,0.7886451938587473,-38.62735223328349,85,True,17500,30000
105,29.152207792207793,210.2187012987013,133.0638961038961,2541.0,1.3432362637033008,11574.847792207793,7671.367792207792,38139.80883116883,Bi_2,Bi OE,0.6587449286472427,0.6717682832377259,-35.382319560888334,85,True,17500,30000
106,26.306494492973794,503.31067223699205,723.4348651728067,3220.0,1.3813779553992205,19451.916824914548,9085.04063805545,6756.830231674896,Bi_2,Bi OE,-0.47193505528768953,-0.10258419858459766,-29.392175077208265,85,True,17500,30000
107,27.630044843049326,495.1109865470852,789.4988789237668,2213.0,1.2889356379122827,15691.552130044844,9461.586883408072,56089.80325112108,Bi_2,Bi OE,-0.611793586633512,-0.10681334067709125,-28.24590217223352,85,True,17500,30000
108,31.960778061224488,539.7311862244898,735.3498086734694,4653.0,1.678002495498468,16436.38520408163,9923.478635204081,38963.2037627551,Bi_2,Bi OE,-0.48488589149916217,-0.17914355353813316,-22.694749865984853,85,True,17500,30000
109,29.207523245984785,684.7958579881657,743.3605240912933,3521.0,1.3324680909212774,13417.61749788673,8930.245562130178,4397.816568047338,Bi_2,Bi OE,-0.4543675383851017,-0.4731306902155419,-21.316537947916515,85,True,17500,30000
110,29.170687575392037,716.8112183353438,755.5476477683957,2209.0,1.3476488074077946,8079.67189384801,8768.259348612786,4016.4366706875753,Bi_2,Bi OE,-0.46927232743033065,-0.5412559654980149,-20.432916384118847,85,True,17500,30000
111,25.514253135689852,826.5473204104903,514.9201824401368,1206.0,1.545985448409,6332.703534777651,9194.583808437856,3615.553021664766,Bi_2,Bi OE,0.06608126883292309,-0.6861756822157474,-21.173778215772217,85,True,17500,30000
112,31.319400403574516,849.5817238397233,327.0201787258576,4458.0,1.3369171806549531,23922.33150763909,8576.694436437014,3469.146728163736,Bi_2,Bi OE,0.46370367357574427,-0.6730212600585996,-14.87645160419249,85,True,17500,30000
113,27.41034836065574,861.1844262295082,392.7126024590164,2594.0,1.6357115773818507,26010.95901639344,9913.366803278688,3908.4134221311474,Bi_2,Bi OE,0.331089750882233,-0.717199798905811,-18.3980907781976,85,True,17500,30000
114,34.703101071975496,866.6736217457886,731.3273353751914,8090.0,1.797450525615238,9598.4952143951,6071.598966309341,3396.1376339969374,Bi_2,Bi OE,-0.37032804268847175,-0.8342684805184433,-10.663495380029936,85,True,17500,30000
115,28.51115241635688,884.4801734820322,614.3407682775712,2111.0,1.2945541848847328,8918.519206939282,7153.322800495663,3586.6022304832713,Bi_2,Bi OE,-0.12156914446182632,-0.833600028723203,-16.446543626963418,85,True,17500,30000
116,27.910420475319928,127.3254113345521,247.62888482632542,1450.0,1.3406688289143696,7950.488117001828,7754.6755027422305,39786.945155393056,Bi_2,Bi OE,0.39392298590094144,0.8021381404700876,-38.88218260913894,85,True,17500,30000
117,28.453815261044177,486.6111111111111,828.3065595716198,1869.0,1.3140716618926793,13435.790495314592,6076.690763052209,51996.54082998661,Bi_2,Bi OE,-0.6951470719427895,-0.10189865753297722,-27.630983393040744,85,True,17500,30000
118,29.574401256380057,613.5245386729486,809.4310954063604,3146.0,1.1639220428021522,13806.93875147232,7410.611307420495,4130.560266980761,Bi_2,Bi OE,-0.6147248841274116,-0.3507599592368935,-22.91938153767648,85,True,17500,30000
119,31.60889929742389,628.7269320843092,803.3269320843091,3111.0,1.367236871417426,7919.056206088993,7786.1320843091335,4129.732552693208,Bi_2,Bi OE,-0.597125195960359,-0.3792525911208635,-20.45877759998838,85,True,17500,30000
120,28.119103773584907,630.1662735849056,882.8885613207547,2170.0,1.257405632068356,11279.775943396226,5544.419811320755,3450.90625,Bi_2,Bi OE,-0.7618443352494585,-0.40735822263928734,-23.838400255023956,85,True,17500,30000
121,29.886258660508084,643.032909930716,799.5369515011547,2355.0,1.274088576843954,8608.170900692841,7678.626443418014,4083.2632794457277,Bi_2,Bi OE,-0.5845941923293891,-0.4068882566065515,-21.777300291013262,85,True,17500,30000
