label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,type,x_std,y_std,z_std,rotation,yflip,dac_threshold,soxn_threshold
31,21.486428379467885,796.9924751410911,558.0714861596346,4448.0,1.5854369080246487,58502.68314969094,24019.305831765654,16470.315775329214,LacZ_3,LacZ OE,0.28774002899507156,0.5494155617920632,-27.34055480513227,-75,True,17500,30000
32,19.351073762838467,254.82913165266106,611.4126984126984,1315.0,1.6002136148796664,42428.986928104576,25164.496732026142,36668.9766573296,LacZ_3,LacZ OE,0.12212829052538954,-0.8585321581741996,-20.374204000219322,-75,True,17500,30000
33,19.934159061277704,276.41981747066495,535.2861799217732,1942.0,1.6703618484368836,53485.06518904824,39061.91003911343,10398.27183833116,LacZ_3,LacZ OE,-0.05529887920748067,-0.7609021010823753,-22.206122088478047,-75,True,17500,30000
34,20.82058414464534,381.9951321279555,737.0987482614743,1722.0,1.3613228546037897,53634.01668984701,21301.84492350487,62795.534770514605,LacZ_3,LacZ OE,0.5045137329547291,-0.6058106590370325,-17.207369844337194,-75,True,17500,30000
35,21.053582956746286,433.224015493867,748.1536475145255,2026.0,1.600774954035179,45854.475790832796,20497.38863783086,18596.994835377664,LacZ_3,LacZ OE,0.5601776610948725,-0.48180616122639397,-17.388039248200357,-75,True,17500,30000
36,20.313769751693002,534.4683972911964,715.8386004514673,2204.0,1.487492908417735,30834.522009029344,21265.020316027087,9594.338036117382,LacZ_3,LacZ OE,0.5355951667118191,-0.20639564185129577,-20.44691148019529,-75,True,17500,30000
37,20.94968908988129,923.6777840587903,431.944036178632,2223.0,1.7137760573666145,59107.565856416055,21982.493499152064,12571.149802148106,LacZ_3,LacZ OE,0.043900113946563346,0.9421485723026327,-33.15577892213331,-75,True,17500,30000
38,21.838074398249454,260.2128008752735,594.7171772428884,2227.0,1.8206132378382833,56015.14113785558,40401.594638949675,9762.140043763677,LacZ_3,LacZ OE,0.08342866591847375,-0.8353512801869338,-18.427102092849985,-75,True,17500,30000
39,21.142857142857142,284.687707641196,644.8330564784053,1493.0,1.493547395882536,52545.392026578076,23736.148671096347,63756.707641196015,LacZ_3,LacZ OE,0.2215434083368315,-0.8013130799826824,-18.076172695808737,-75,True,17500,30000
40,22.683828861493836,305.1015228426396,466.11747643219724,3019.0,1.7061411544283391,58966.07686729514,31041.746918056564,10812.556925308194,LacZ_3,LacZ OE,-0.21165718568673442,-0.649044386802776,-21.77922303287809,-75,True,17500,30000
41,21.683279742765272,338.18756698821005,658.2374062165059,2393.0,1.8027824348668076,62685.595927116825,25546.122722400858,14342.407288317256,LacZ_3,LacZ OE,0.2842797141709623,-0.6728398415553767,-17.916333542108482,-75,True,17500,30000
42,22.198630136986303,370.6041095890411,778.4171232876712,1724.0,1.8458406616705278,53676.41369863014,23306.858904109587,56494.9801369863,LacZ_3,LacZ OE,0.6008904379087481,-0.6578809279990483,-14.523981689707156,-75,True,17500,30000
43,21.688858695652176,382.9816576086956,782.4089673913044,1875.0,1.7616656113412648,59244.17798913043,20694.799592391304,15542.635190217392,LacZ_3,LacZ OE,0.6176582222915352,-0.6286902693394314,-15.096796117158569,-75,True,17500,30000
44,23.02056766762649,739.0798025503908,537.9576306046895,2918.0,1.6362960521823657,61567.27025915261,22296.131633072808,12523.291238173591,LacZ_3,LacZ OE,0.20576635496254547,0.4135995568796902,-25.550877269945158,-75,True,17500,30000
45,22.785478547854787,201.97425742574256,552.2501650165017,1827.0,1.5031048398861808,49216.390759075904,22161.223102310232,9616.847524752475,LacZ_3,LacZ OE,-0.05426504200981963,-0.959479365149676,-17.83921453730811,-75,True,17500,30000
46,28.10895238095238,210.42590476190477,566.9790476190476,3629.0,1.8372320489864167,45241.13409523809,21607.62780952381,7650.326476190477,LacZ_3,LacZ OE,-0.013319542461934675,-0.9459933837999459,-12.22864636074786,-75,True,17500,30000
47,23.30474040632054,404.1788939051919,738.4554176072235,2114.0,1.5101380502186814,50895.282731376974,22193.356659142213,62279.11455981941,LacZ_3,LacZ OE,0.5199428992921726,-0.5500649785230984,-14.99863436167417,-75,True,17500,30000
48,24.100067159167228,485.7481531229013,804.3458697112155,1815.0,1.5192455139695673,45319.03223640027,21135.044996642042,17373.58428475487,LacZ_3,LacZ OE,0.7286069709504139,-0.3796997802340827,-13.52299937893656,-75,True,17500,30000
49,22.342266890005583,902.3271915131212,398.9212730318258,2269.0,1.6257617393217645,60121.90005583473,21276.1189279732,29801.833054159688,LacZ_3,LacZ OE,-0.05003935791764391,0.9064926456677701,-32.37956156742027,-75,True,17500,30000
50,24.52341597796143,273.03650137741045,464.82093663911843,1751.0,1.5094711428010397,50411.108815427,38926.44972451791,11551.621212121212,LacZ_3,LacZ OE,-0.23263954435653056,-0.7297149925524475,-19.52573399284072,-75,True,17500,30000
51,25.37837837837838,284.57915057915056,615.5468146718147,2464.0,1.5061187730579144,51343.12596525097,36956.78571428572,10404.645752895753,LacZ_3,LacZ OE,0.1484098993303733,-0.7849340428174414,-14.653367644465163,-75,True,17500,30000
52,25.641881638846737,360.12696004046535,753.8821446636317,2940.0,1.6605520860782161,54144.69145169449,23620.795144157815,41675.052604957,LacZ_3,LacZ OE,0.5339124433755178,-0.6705609098238154,-11.615542085906448,-75,True,17500,30000
53,23.96437823834197,426.184585492228,783.1806994818653,2022.0,1.6595532256742735,58310.56476683938,20987.714378238343,64823.86981865285,LacZ_3,LacZ OE,0.6432131595963624,-0.519207123532393,-13.408291643583006,-75,True,17500,30000
54,24.1665945478148,466.3491994807443,677.8563392470792,2770.0,1.616067763805564,45128.434443963655,24051.89614885331,9878.306360882734,LacZ_3,LacZ OE,0.4034363988892522,-0.3580033185883622,-16.69173702543982,-75,True,17500,30000
55,27.18500797448166,207.86204146730464,452.50956937799043,1679.0,1.3756813747043826,21697.307814992026,21458.15071770335,7683.1435406698565,LacZ_3,LacZ OE,-0.29927927572545987,-0.8883081786446752,-16.29068143086583,-75,True,17500,30000
56,27.170504871567758,217.40522586359612,429.6541186891054,3252.0,1.8475349438615127,39593.7254207263,28870.53675819309,8063.271922054916,LacZ_3,LacZ OE,-0.35085204575506934,-0.8512269289423791,-17.07317859587844,-75,True,17500,30000
57,25.118531623175585,304.52277753206545,486.2078726227333,2643.0,1.382564335650038,58499.04643962848,31397.078726227333,10569.26271561256,LacZ_3,LacZ OE,-0.16217406265488488,-0.6616665150452508,-18.780395472053378,-75,True,17500,30000
58,26.83983286908078,334.42548746518105,715.4672701949861,1888.0,1.67642270733853,48965.75,24575.021587743733,43348.721448467964,LacZ_3,LacZ OE,0.42418410213868896,-0.7142580667497012,-11.12223474871346,-75,True,17500,30000
59,25.00171379605827,407.48928877463584,758.4738646101114,1416.0,1.6066996939585543,44899.142245072835,18826.876606683803,10998.265638389032,LacZ_3,LacZ OE,0.5714325997722953,-0.5528003963721686,-12.79384574284525,-75,True,17500,30000
