label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation
1,4.686681222707423,505.2860262008734,807.0251091703057,1339.0,1.637289192012178,1346.4366812227074,mCherryi_2_b2,mCherry RNAi,-0.6583779799928419,-0.037726562665816865,-77.04121255965629,60
2,4.282840980515399,508.62099308610937,783.9553739786298,2009.0,1.2907163593979643,1280.4751728472659,mCherryi_2_b2,mCherry RNAi,-0.604422497193791,-0.019815412374065255,-76.71316967159567,60
3,2.581889323644494,514.1581889323644,799.1050866405814,2302.0,1.5838653766432822,1426.8574622694243,mCherryi_2_b2,mCherry RNAi,-0.6423620472208745,-0.010781100011741152,-78.90920873788244,60
4,3.2587064676616917,514.8017057569297,817.1990049751244,1924.0,1.46608022342215,1363.088130774698,mCherryi_2_b2,mCherry RNAi,-0.6858294000478548,-0.016065947153407256,-78.81313078637906,60
5,5.400768861124459,516.4113407015858,749.8928399807785,2773.0,1.2260621700003134,1232.7265737626142,mCherryi_2_b2,mCherry RNAi,-0.5258756067890681,0.014327305271854218,-74.52123653596507,60
6,2.708904109589041,515.318493150685,836.2260273972603,563.0,1.6545569077983913,1498.986301369863,mCherryi_2_b2,mCherry RNAi,-0.7313860328811077,-0.02204457814025229,-79.9726519750978,60
7,5.652764306498545,517.6566440349176,853.5470417070806,1557.0,1.2617702204101282,1362.2919495635306,mCherryi_2_b2,mCherry RNAi,-0.7737663246036175,-0.02248809431678167,-77.58935401941127,60
8,3.183176100628931,523.0408805031446,763.2413522012579,1673.0,1.3999358404540088,1383.8286163522012,mCherryi_2_b2,mCherry RNAi,-0.55985138382554,0.02700104307295259,-77.17819077598614,60
9,2.513611615245009,521.8421052631579,779.532667876588,1423.0,1.6446128298365232,1528.6352087114337,mCherryi_2_b2,mCherry RNAi,-0.5982777630042941,0.017469205606932325,-78.3664191723804,60
10,6.205852156057495,521.3259753593429,717.5847022587269,2568.0,1.455527171229906,1224.9199178644765,mCherryi_2_b2,mCherry RNAi,-0.4505030939484931,0.04005813528906765,-72.69237744214067,60
11,3.7064150943396226,529.0384905660377,752.8754716981132,1688.0,1.4381549936433624,1209.9222641509434,mCherryi_2_b2,mCherry RNAi,-0.5372102388421397,0.04714457298144592,-76.335469748664,60
12,3.7447095902746512,536.3070688878884,723.7712742008105,2911.0,1.5867250358772185,1171.7140927510131,mCherryi_2_b2,mCherry RNAi,-0.4702370395700921,0.07797034760387178,-75.38026299093613,60
