label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation
1,6.937442922374429,181.9785388127854,799.4538812785388,2953.0,1.340106722410684,1449.5141552511416,mCherryi_3_b2,mCherry RNAi,-0.6399543578042146,-0.7735755173444773,-57.34213371467776,55
2,5.824639841033283,204.1604570293095,780.4778936910085,2660.0,1.877937139011233,1352.079483358172,mCherryi_3_b2,mCherry RNAi,-0.5914447164066914,-0.7125754894798784,-58.40557757282962,55
3,4.2312925170068025,447.9501133786848,856.031746031746,2424.0,1.553529207267832,1446.7409297052154,mCherryi_3_b2,mCherry RNAi,-0.7459605672524902,-0.0032345994814796386,-68.29779558727313,55
4,2.6186440677966103,451.49623352165725,842.0762711864406,1305.0,1.4237306940214574,1427.879472693032,mCherryi_3_b2,mCherry RNAi,-0.7116958743807226,0.004944754801242679,-69.56186722946188,55
5,4.153596538669551,462.7398593834505,852.9329367225528,2274.0,1.3605865948005946,1448.9031909140076,mCherryi_3_b2,mCherry RNAi,-0.7367621780208291,0.038768588279130656,-68.64011863082766,55
6,3.6867749419953597,461.0754060324826,832.4541763341067,2320.0,1.4244844412411395,1396.9663573085847,mCherryi_3_b2,mCherry RNAi,-0.68740833194375,0.031210789371142855,-68.42925310899085,55
7,6.090756302521008,468.08235294117645,812.9596638655462,1163.0,1.7642030618402713,1421.7512605042016,mCherryi_3_b2,mCherry RNAi,-0.6396448062740885,0.04887245770937643,-65.59210548122262,55
8,6.554037267080745,524.4981366459627,863.0136645962733,3813.0,1.6583424281197974,1629.4298136645962,mCherryi_3_b2,mCherry RNAi,-0.754206131762382,0.21745547231187734,-68.06254143833209,55
9,4.75398406374502,531.0502988047808,851.1872509960159,3016.0,1.444045984237689,1507.0831673306773,mCherryi_3_b2,mCherry RNAi,-0.7247296073925877,0.23452959682711993,-69.65344474061075,55
10,5.456338028169014,537.8980281690141,820.5887323943662,2509.0,1.3572774718948561,1707.2974647887324,mCherryi_3_b2,mCherry RNAi,-0.6500150375340867,0.2501178455418849,-68.16748069728986,55
11,3.1731690622861053,536.5845311430527,835.3182751540041,1799.0,1.476119805126909,1680.9507186858316,mCherryi_3_b2,mCherry RNAi,-0.6856123258784407,0.24815745543249546,-70.8747480106598,55
12,4.866141732283465,538.5102362204724,795.392125984252,2484.0,1.5691741038281062,1551.358530183727,mCherryi_3_b2,mCherry RNAi,-0.5889841228649457,0.2484483483038944,-67.98878936617373,55
13,4.271836386876864,545.5824456753302,848.4086067319982,3400.0,1.5603958080222617,1475.8112484022156,mCherryi_3_b2,mCherry RNAi,-0.7163056146188771,0.27580679234518923,-70.40356919617503,55
14,5.197736351531292,548.352862849534,784.5858854860187,2150.0,1.2674211761866165,1472.0319573901465,mCherryi_3_b2,mCherry RNAi,-0.5617500406359581,0.2752564862260676,-67.56175152206971,55
15,3.0454545454545454,544.741341991342,810.0887445887446,1223.0,1.3853489866517832,1566.2110389610389,mCherryi_3_b2,mCherry RNAi,-0.6236676937289947,0.2681598201508901,-70.417083171587,55
16,2.046204620462046,549.243399339934,761.0453795379537,1572.0,1.9310660438808465,1454.624587458746,mCherryi_3_b2,mCherry RNAi,-0.5045055861565175,0.27441746975861125,-70.00067675981103,55
17,3.506060606060606,549.6464646464647,799.0656565656566,1326.0,1.246146370631013,1377.2414141414142,mCherryi_3_b2,mCherry RNAi,-0.5964864814063854,0.28078504161587925,-69.73386400716677,55
18,3.434445768772348,557.4356376638856,773.2026221692491,2102.0,1.7354884698670556,1620.7932061978545,mCherryi_3_b2,mCherry RNAi,-0.5330565684784829,0.29965196389932025,-69.1914731229866,55
19,2.8088888888888888,560.0266666666666,791.2622222222222,1945.0,1.4488412106357795,1540.262962962963,mCherryi_3_b2,mCherry RNAi,-0.5763759568871476,0.3094618692378506,-70.44126939791822,55
20,2.6420345489443378,572.2840690978887,763.0609404990403,2625.0,1.7103713965288116,1922.2643953934742,mCherryi_3_b2,mCherry RNAi,-0.5067721384937307,0.3408251492657064,-70.03042013109598,55
