label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation
1,5.212669683257919,803.6425339366516,652.4298642533937,508.0,1.8941931917738812,919.5294117647059,Ezi_3_b1,Ezi RNAi,0.46840794741261393,-0.8132959258363935,-32.49130799647745,-80
2,8.468715697036224,393.7047200878156,377.20691547749726,2230.0,1.3248250024521473,939.6328210757409,Ezi_3_b1,Ezi RNAi,-0.2524360644814795,0.2536947851253759,-51.07782443054586,-80
3,7.754639175257732,460.64845360824745,275.74123711340206,1535.0,1.6308897094125185,925.6298969072164,Ezi_3_b1,Ezi RNAi,-0.49607061492936755,0.06356462562259102,-58.87177865959026,-80
4,9.211374832064488,618.8634124496193,493.66323331840573,2777.0,1.595817122600624,854.9270040304523,Ezi_3_b1,Ezi RNAi,0.057356808001058246,-0.3361071947535126,-40.86904929065935,-80
5,9.388653234358431,478.00053022269356,288.57051961823964,2562.0,1.4376994381926458,828.9777306468717,Ezi_3_b1,Ezi RNAi,-0.462966678156737,0.018535511483910083,-56.23213386610927,-80
6,9.993739328400682,581.5150825270347,341.46272054638587,2205.0,1.4114007003124924,1054.7603870233352,Ezi_3_b1,Ezi RNAi,-0.32218809986526864,-0.2526895074155773,-51.32287830361103,-80
7,10.170324427480915,384.38454198473283,440.26765267175574,2503.0,1.4272221982706934,1163.9775763358778,Ezi_3_b1,Ezi RNAi,-0.09802134933903661,0.2854819204621797,-44.836166539038224,-80
8,10.914313534566698,393.4449853943525,279.3271665043817,1346.0,1.2668465379462568,850.2356377799416,Ezi_3_b1,Ezi RNAi,-0.49449887659323133,0.24377819198013584,-55.75792911888311,-80
9,11.573261309925726,414.8284942606347,308.54692775151926,2052.0,1.5428570411924083,945.5016880486158,Ezi_3_b1,Ezi RNAi,-0.4203600747488213,0.18973714582341228,-52.88091538847191,-80
10,10.57542512342293,453.6653867251783,414.0992868897422,2306.0,1.8297188923019005,1196.4662643993418,Ezi_3_b1,Ezi RNAi,-0.1557688671089824,0.0972737792210916,-46.027745932874716,-80
11,9.882582081246522,523.5214245965498,287.985531441291,2444.0,1.6342321819633971,850.4462993878686,Ezi_3_b1,Ezi RNAi,-0.4599551077924172,-0.10332321198489536,-55.58006758671957,-80
12,10.74391592920354,567.1863938053098,393.0929203539823,2242.0,1.371349198299594,1262.0824115044247,Ezi_3_b1,Ezi RNAi,-0.19631563793287155,-0.20874560474740433,-46.8836045868943,-80
13,10.1062424969988,581.1740696278512,358.2839135654262,1999.0,1.3056334418111786,1314.2436974789916,Ezi_3_b1,Ezi RNAi,-0.28072285469928904,-0.24995130009323097,-49.988909760313724,-80
14,9.246650906225375,602.4586288416076,329.52403467297086,1845.0,1.6758607222803805,1057.4176516942475,Ezi_3_b1,Ezi RNAi,-0.3494305394757252,-0.31002525042044493,-52.843257419162036,-80
15,9.216814159292035,674.5641592920354,719.6825221238938,1301.0,1.7211047446032508,840.2820796460177,Ezi_3_b1,Ezi RNAi,0.6207979763077924,-0.4606157118650579,-24.17979547037858,-80
16,8.224742268041236,717.2288659793815,607.1752577319587,613.0,1.3679142546908567,1126.259793814433,Ezi_3_b1,Ezi RNAi,0.3475358303659586,-0.586983376321736,-33.16171130621383,-80
17,13.051643192488262,224.84820031298904,610.2190923317684,1776.0,1.3298950715639248,859.0438184663536,Ezi_3_b1,Ezi RNAi,0.30502088509178216,0.7307962421656364,-30.311146032231946,-80
18,10.702742772424017,423.33432171979246,277.15492957746477,1892.0,1.5944469465786646,845.1564121571535,Ezi_3_b1,Ezi RNAi,-0.4968383953628869,0.16356872924119958,-55.99427861930429,-80
19,11.158294392523365,576.6705607476636,375.70443925233644,2029.0,1.4074190886295026,1224.9807242990655,Ezi_3_b1,Ezi RNAi,-0.23836336361334032,-0.23600699385124224,-47.692774997605355,-80
20,10.391194968553458,608.1125786163522,345.61069182389934,2140.0,1.7290650683905777,1087.7786163522012,Ezi_3_b1,Ezi RNAi,-0.3093660346730883,-0.32340295170802313,-50.50680628700685,-80
21,9.765095119933829,624.7874276261373,330.64681555004137,1602.0,1.6150412726929704,1070.9288668320926,Ezi_3_b1,Ezi RNAi,-0.3445235196975929,-0.3696450186692597,-52.14545916509792,-80
22,11.91094527363184,632.3835820895522,307.4686567164179,3112.0,1.6690817122115507,847.9840796019901,Ezi_3_b1,Ezi RNAi,-0.4013627384590528,-0.3924761273637193,-51.65717656409497,-80
23,10.314671814671815,633.6805019305019,287.90637065637065,1373.0,1.7287613555517474,829.8947876447877,Ezi_3_b1,Ezi RNAi,-0.4492306580188249,-0.39807536074545324,-54.66606923701255,-80
24,15.504500642948992,653.2271753107586,594.675096442349,4036.0,1.6505907641783588,994.0252893270467,Ezi_3_b1,Ezi RNAi,0.3089787217771589,-0.41706570915465047,-27.094339257173303,-80
25,10.753541076487252,666.9702549575071,667.3739376770538,1803.0,1.5111268138297664,1259.658640226629,Ezi_3_b1,Ezi RNAi,0.490649799473196,-0.44596728192009516,-26.484855306683684,-80
26,11.130960376091336,710.6675621222297,605.0,2124.0,1.6791819873171572,1208.7199462726662,Ezi_3_b1,Ezi RNAi,0.3409872636545841,-0.5696521781818469,-30.450521639543958,-80
