label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation
1,4.108684611477908,237.401218892839,348.21381411884204,2456.0,1.2798447557852064,1434.3098019299136,mCherryi_1_b2,mCherry RNAi,-0.11170324359415618,0.7925127186336267,-43.51587001398072,-85
2,4.5653969710876545,238.4502065167508,365.1220743460303,2858.0,1.2887463371477963,1557.7411656723268,mCherryi_1_b2,mCherry RNAi,-0.07290343898191165,0.7791438942651594,-42.27418661545667,-85
3,2.2773261065943995,244.1725383920506,398.3252032520325,1669.0,1.9143902306904659,1176.2845528455284,mCherryi_1_b2,mCherry RNAi,0.001883779728495627,0.7425846594114867,-43.12637002693592,-85
4,4.275277924827951,241.425622022234,381.1169931180519,2338.0,1.324177735409698,1491.5532027527793,mCherryi_1_b2,mCherry RNAi,-0.03708823818192908,0.7608592246377004,-41.88053526904666,-85
5,5.437770095073466,251.52420051858255,358.5401901469317,3084.0,1.6637031564556135,1159.9256698357822,mCherryi_1_b2,mCherry RNAi,-0.09481067960387146,0.7456766991041732,-42.11682782167976,-85
6,2.7371951219512196,257.3182926829268,387.21768292682924,2086.0,1.5210432436039882,1355.2170731707317,mCherryi_1_b2,mCherry RNAi,-0.030545857485316685,0.7117027353014422,-43.601808423666185,-85
7,5.7708609271523175,254.5384105960265,402.62847682119207,2237.0,1.610307556785073,1211.3609271523178,mCherryi_1_b2,mCherry RNAi,0.006331392392690649,0.7100675662605258,-39.74396614094745,-85
8,1.747517730496454,257.81702127659577,349.93191489361703,1011.0,1.7558637977217708,1277.0751773049644,mCherryi_1_b2,mCherry RNAi,-0.11749967799833771,0.7331294705671156,-46.4075571264636,-85
9,2.2042910447761193,264.4608208955224,407.90671641791045,1370.0,1.6791200391923535,1241.1660447761194,mCherryi_1_b2,mCherry RNAi,0.014170930663526926,0.6786277597688892,-43.34963163298808,-85
10,6.988013698630137,261.89246575342463,415.31301369863013,4343.0,1.39289496059693,1155.7140410958905,mCherryi_1_b2,mCherry RNAi,0.032078559418845076,0.6811811763346503,-38.13795879077649,-85
11,6.172614107883818,256.8033195020747,368.6630705394191,2059.0,1.7396414423703006,1742.966804979253,mCherryi_1_b2,mCherry RNAi,-0.07394121509548723,0.7243264889570402,-41.05343767875887,-85
12,2.0502793296089385,265.5460893854749,365.21927374301674,953.0,1.504361669591158,1449.3379888268157,mCherryi_1_b2,mCherry RNAi,-0.0857595787542188,0.7016298516158688,-45.59995959338982,-85
13,6.628760088041086,266.9992663242847,320.1122523844461,2443.0,1.3431590543879401,966.9376375641966,mCherryi_1_b2,mCherry RNAi,-0.19211157563856796,0.7247873453774902,-43.25359833824411,-85
14,2.732966276668961,270.91397109428766,439.54852030282177,1938.0,1.6882026352417656,1099.2697866483138,mCherryi_1_b2,mCherry RNAi,0.08460064751214369,0.6407692983703914,-41.48723736819437,-85
15,3.2058682058682058,271.8181818181818,389.02886002886004,2839.0,1.5723575333018558,1337.2688792688793,mCherryi_1_b2,mCherry RNAi,-0.03356057287704317,0.6690431144375408,-43.484848655752664,-85
16,5.942857142857143,276.21083743842365,373.3167487684729,2640.0,1.2911143411137165,1408.797536945813,mCherryi_1_b2,mCherry RNAi,-0.0726746097193578,0.6659140505626204,-41.644768264397925,-85
17,2.813127930341594,282.21835231078364,402.4976557267247,2076.0,1.4579093267807337,1237.7273945077027,mCherryi_1_b2,mCherry RNAi,-0.007288151731168702,0.6310455867882434,-43.54032138297393,-85
18,2.7653820148749153,283.4976335361731,364.07505070993915,1776.0,1.4986010607659552,1436.4083840432725,mCherryi_1_b2,mCherry RNAi,-0.09739597763481778,0.6508782404122371,-45.48423820133186,-85
19,5.098290598290598,287.76828110161443,438.6144349477683,3132.0,1.5149435925769894,1240.3366571699905,mCherryi_1_b2,mCherry RNAi,0.07378558269433477,0.5929372066951473,-39.680637383848186,-85
20,1.3501006036217305,288.77665995975855,449.1851106639839,624.0,1.666839054379018,1300.2394366197184,mCherryi_1_b2,mCherry RNAi,0.09838330407906581,0.5838000847049232,-42.942179381938686,-85
21,1.8683473389355743,289.82633053221286,389.3109243697479,902.0,1.7072479209553753,1457.9831932773109,mCherryi_1_b2,mCherry RNAi,-0.04164110110668151,0.6173745807652486,-45.351167930746065,-85
22,3.2179226069246436,289.40733197556006,344.9422946367957,1863.0,1.4703227814556956,1483.2267481330618,mCherryi_1_b2,mCherry RNAi,-0.14493483241135052,0.6456267036273604,-46.13614067883381,-85
23,4.343228200371057,297.4430426716141,376.8860853432282,3389.0,1.4225433664996399,1429.0441558441557,mCherryi_1_b2,mCherry RNAi,-0.07466091676581821,0.603017295954958,-43.71134781712713,-85
24,5.707345971563981,295.4845971563981,409.47709320695105,3389.0,1.3244396350133683,1232.3511058451816,mCherryi_1_b2,mCherry RNAi,0.0020336945624952474,0.5886201843988628,-40.714593073742705,-85
25,1.6897905759162304,300.7971204188482,439.25916230366494,1070.0,1.6028160061091994,1365.2657068062827,mCherryi_1_b2,mCherry RNAi,0.06927740527430104,0.5554252168825409,-43.44644587383638,-85
26,7.042122538293216,290.0525164113786,388.3987964989059,3560.0,1.8761125046536893,1358.5185995623633,mCherryi_1_b2,mCherry RNAi,-0.04453820807183417,0.6169889040044703,-40.23674957276671,-85
27,1.2456140350877194,302.2706766917293,420.5112781954887,524.0,1.50395508056965,1223.2155388471178,mCherryi_1_b2,mCherry RNAi,0.024943906269399685,0.562693999690876,-44.84083942035129,-85
28,3.487792472024415,307.61902339776196,357.7385554425229,2793.0,1.5687500910651335,1574.8591047812818,mCherryi_1_b2,mCherry RNAi,-0.12417752362167678,0.5856315742277591,-45.79883547700078,-85
29,3.0990816819719673,309.15901401643305,393.7564040599323,2983.0,1.5720502931087539,1320.775253745771,mCherryi_1_b2,mCherry RNAi,-0.04100893310336173,0.5592203048029365,-44.49218610573456,-85
30,1.7071005917159763,307.9852071005917,454.6844181459566,1202.0,1.7273003589059932,1176.8284023668639,mCherryi_1_b2,mCherry RNAi,0.1016427304608396,0.5254068770746863,-42.90080808660085,-85
