label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,r,theta,rotation
1,22.278708133971293,428.9150717703349,951.4366028708134,1441.0,1.5569264901043163,1600.75,mCherryi_1,mCherry RNAi,0.9922139860207919,-0.2767335280292551,-21.14499597171671,1.030082540183449,-0.27199310215285133,15
2,21.843881856540083,462.01518987341774,868.7367088607594,1606.0,1.527889308956881,1444.3341772151898,mCherryi_1,mCherry RNAi,0.8044228435408605,-0.18664016294272157,-26.578287177175447,0.8257909309465982,-0.22798366124428643,15
3,22.597271126760564,558.6866197183099,795.9308978873239,2715.0,1.503007085637717,1314.0858274647887,mCherryi_1,mCherry RNAi,0.6446143349709119,0.06185463816268322,-31.907596298914278,0.6475751980366663,0.0956631481900646,15
4,21.777065527065528,572.4159544159544,842.9487179487179,1688.0,1.3908674460314643,1352.5206552706552,mCherryi_1,mCherry RNAi,0.754223468390147,0.09206473172982776,-30.694222917896518,0.7598216600617201,0.1214646922893545,15
5,22.715289982425308,615.2807557117751,853.0940246045694,2626.0,1.2636934941465212,1783.6080843585237,mCherryi_1,mCherry RNAi,0.7810826663921653,0.19857665398415403,-30.311893580158873,0.8059297855556878,0.24895827449188276,15
6,23.445054945054945,634.8148351648351,829.2269230769231,2257.0,1.3049607703989488,1573.536813186813,mCherryi_1,mCherry RNAi,0.7276228933842841,0.24962897050694655,-31.274412472792505,0.7692526879337344,0.33049197148153414,15
7,22.414120841819415,664.6143923964698,861.1140529531568,1695.0,1.3550664080013206,1467.9606245756959,mCherryi_1,mCherry RNAi,0.8037261601476815,0.3213902225154244,-31.435267116504036,0.8656023426691096,0.38039885437088516,15
8,22.76557032890133,220.88593421973408,669.5633310006998,1915.0,1.6641616071209278,1015.6871938418475,mCherryi_1,mCherry RNAi,0.3251006295435932,-0.7729567765786143,-29.714046156088493,0.8385419475425439,-1.1726639000606487,15
9,23.399368587213893,279.76006314127864,713.2202052091554,1722.0,1.3757008909700388,1120.2391475927388,mCherryi_1,mCherry RNAi,0.4305710900042552,-0.6293090784390838,-28.34204392228989,0.7625099210851629,-0.9707556443718244,15
10,21.905631659056315,305.31887366818876,692.0928462709285,1727.0,1.5766385467804995,1088.7191780821918,mCherryi_1,mCherry RNAi,0.3841841190424544,-0.5635586961011749,-31.5361290645401,0.6820526675233249,-0.9724506571858089,15
11,22.284920634920635,314.8309523809524,733.6261904761905,1666.0,1.5557432011875445,1226.8515873015874,mCherryi_1,mCherry RNAi,0.4806626679296109,-0.5433488519156375,-29.297131024083676,0.725440952262314,-0.8465381547511909,15
12,23.635179153094462,341.05342019543974,794.6358306188926,1942.0,1.3308580560897036,1471.8234527687296,mCherryi_1,mCherry RNAi,0.6233163626612703,-0.4829342616972909,-25.521168717828097,0.7885104876172438,-0.6591738206682414,15
13,21.189856957087127,477.54356306892066,819.6436931079323,1046.0,1.3854287332569604,1606.2379713914174,mCherryi_1,mCherry RNAi,0.6926454828514237,-0.14350345972751466,-30.096374323929524,0.7073549376856347,-0.20429139500213425,15
14,22.653650254668932,498.9717034521788,798.6474250141483,2119.0,1.4319645917757973,1359.2574985851727,mCherryi_1,mCherry RNAi,0.6458767749243637,-0.08791042194266796,-30.22821257177295,0.651832072448752,-0.13527890331005643,15
15,23.750927070457355,545.6532756489494,745.1050679851669,2110.0,1.3942719203800946,1514.6353522867737,mCherryi_1,mCherry RNAi,0.5262484513034711,0.033742884284579056,-32.99763235158715,0.5273291332167647,0.06403202742876143,15
16,23.768795056642638,550.0077239958805,826.4747682801236,2232.0,1.4145464193686401,1606.8455200823894,mCherryi_1,mCherry RNAi,0.7141526952519381,0.03752739925119131,-28.97981345087362,0.7151380131346438,0.05249985759692596,15
17,22.845220030349015,564.6107738998483,828.325493171472,1545.0,1.3854629269234313,1410.0811836115327,mCherryi_1,mCherry RNAi,0.719744823435627,0.07387096586971786,-30.17186172771641,0.7235257635087412,0.10227681639325824,15
18,24.25741578682755,739.4042232277526,726.4529914529915,2392.0,1.630768082063383,1546.642031171443,mCherryi_1,mCherry RNAi,0.4993985516091355,0.5205774173595996,-38.254955340516624,0.7213873860930015,0.8061592631154847,15
