label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,r,theta,rotation
1,18.63370998116761,627.0951035781544,191.06167608286253,2512.0,1.3926408738608849,1569.7354048964219,Ezi_2,E(z) RNAi,0.7256440536355075,-0.430569063636965,-24.458916476197505,0.8437707100497055,-0.5355237674610533,-190
2,15.7588769611891,649.8414533443436,207.2262592898431,1433.0,1.3490382299488015,1342.382328654005,Ezi_2,E(z) RNAi,0.6815714098789587,-0.4913186631504525,-28.67306219616888,0.84019855720201,-0.624590266489484,-190
3,23.0636404094348,641.950600801068,198.32220738762794,2969.0,1.7219638831887063,1663.150867823765,Ezi_2,E(z) RNAi,0.7035927506342383,-0.47076551781329323,-20.62738456961243,0.8465594672006637,-0.5896770889659758,-190
4,20.186900958466452,610.7747603833866,174.02396166134184,725.0,1.259090751958541,1168.1789137380192,Ezi_2,E(z) RNAi,0.7708602060332681,-0.38825908816530263,-21.442383691950035,0.8631167805045878,-0.4665792225686051,-190
5,22.099297893681044,601.284854563691,168.88565697091275,1225.0,1.2328957440518886,1375.4383149448345,Ezi_2,E(z) RNAi,0.7851068624735857,-0.36251545220533254,-19.1219037296308,0.8647602202869618,-0.4325741291476961,-190
6,22.42025316455696,657.7949367088607,227.39493670886077,1464.0,1.2619926607466372,1337.3105485232068,Ezi_2,E(z) RNAi,0.6284474494136616,-0.5089103700133168,-23.84752175173607,0.8086630703708608,-0.6806819254164432,-190
7,24.706632653061224,718.269387755102,197.94489795918366,2574.0,1.5094796086872084,1438.4045918367347,Ezi_2,E(z) RNAi,0.6884682402054165,-0.686791204644941,-18.50401652308667,0.9724560023719286,-0.7841787318672763,-190
8,22.788359788359788,716.1756613756613,215.9904761904762,1202.0,1.243465054047024,1306.3026455026454,Ezi_2,E(z) RNAi,0.6446224920711583,-0.6767656461050382,-22.085978233129524,0.9346389126459482,-0.8097186604874145,-190
9,23.879289940828404,703.4414201183432,177.71597633136093,1064.0,1.3888818758163917,1106.0402366863905,Ezi_2,E(z) RNAi,0.7418265325150135,-0.6495339739689518,-17.555580620278576,0.986002529247845,-0.7191625964714642,-190
10,23.632707774798927,363.1058981233244,278.9691689008043,929.0,1.4932818232725356,1122.455764075067,Ezi_2,E(z) RNAi,0.5609488779356313,0.3371062179195956,-29.130769790711913,0.654449574694107,0.5411229622725792,-190
11,24.90107671601615,374.7261103633917,252.9757738896366,1843.0,1.2854229673229813,1394.8061911170928,Ezi_2,E(z) RNAi,0.6226774119038019,0.2982555319785605,-25.408578409724,0.6904227122937303,0.4466978379769284,-190
12,24.98291101944608,451.37418974661165,210.56098998232176,2059.0,1.4067803704202686,1448.9776075427224,Ezi_2,E(z) RNAi,0.7119994242091023,0.0715169056981293,-20.972098112093157,0.7155821740895509,0.10010939887975985,-190
13,24.591711435149655,469.40675364543364,223.5886415963162,1575.0,1.5833583859303322,1331.0974673829623,Ezi_2,E(z) RNAi,0.6761028825665023,0.023477984132295404,-22.452671150141498,0.6765104016596123,0.034711512883599915,-190
