label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,r,theta,rotation
1,14.05036855036855,417.75552825552825,873.757371007371,1978.0,1.2114073347811118,929.568796068796,mCherryi_3,mCherry RNAi,0.8444562776111202,0.45507971233952205,-25.264025482889636,0.9592726147346495,0.49428325620058555,75
2,13.880107166778298,391.284661754856,860.8425987943738,1840.0,1.2661265424940775,781.4862692565305,mCherryi_3,mCherry RNAi,0.8743118024604819,0.39001411974707945,-26.005789799885235,0.9573568517140231,0.4195903331237614,75
3,14.178378378378378,399.22027027027025,832.5844594594595,1782.0,1.281431403696386,937.9216216216216,mCherryi_3,mCherry RNAi,0.8068012404094851,0.35312433148761446,-28.956920174189463,0.8806957675695156,0.41256522144735386,75
4,13.70519098922625,409.7512242899119,842.0558276199804,1347.0,1.434647773766238,935.2331047992164,mCherryi_3,mCherry RNAi,0.8029521059635558,0.38668630452401165,-28.738263038603563,0.8912117495734367,0.4488039548819752,75
5,14.15896632732968,427.1221613155834,862.2184808144087,1505.0,1.2760710025528035,954.8911511354738,mCherryi_3,mCherry RNAi,0.8045513400542428,0.4498387461836477,-26.667771146892264,0.9217688193637025,0.5098162629251505,75
6,14.657701711491443,426.0464547677262,835.2860635696821,1470.0,1.2856542107828506,924.3887530562347,mCherryi_3,mCherry RNAi,0.7575561803835034,0.40080091843993193,-29.005626346452445,0.8570488566351022,0.48663293922841183,75
7,14.02011095700416,447.0644937586685,829.6816920943135,1850.0,1.3192947951894367,988.75866851595,mCherryi_3,mCherry RNAi,0.7051756232752295,0.4247517802194043,-30.872366049963475,0.8232173069494844,0.5421344574222273,75
8,14.602888086642599,386.5342960288809,845.402166064982,1696.0,1.3556501771863985,961.4859205776173,mCherryi_3,mCherry RNAi,0.8555845364113877,0.3552133544346441,-26.786704771911516,0.926391615956773,0.39351549760257376,75
9,14.87088444157521,402.64299548095545,885.0322788896062,1782.0,1.2136554305574732,857.0038734667528,mCherryi_3,mCherry RNAi,0.8952174311339038,0.4505174360081845,-22.790915529091123,1.0021877115358053,0.46624357135974764,75
10,14.74877878576413,441.6873691556176,842.1898115840893,1792.0,1.326915886286046,878.6175854849965,mCherryi_3,mCherry RNAi,0.7385937626487724,0.4379720268455587,-28.654197106529523,0.858685182428856,0.5352424445384796,75
11,15.131159969673995,465.0614101592115,819.4382107657316,1675.0,1.4296024153194955,922.4571645185747,mCherryi_3,mCherry RNAi,0.6499866458923054,0.4354787778863325,-31.403378411941347,0.7823837970125039,0.5902937129404615,75
12,16.33495145631068,474.6690938511327,870.546925566343,1602.0,1.2930323691270336,954.1877022653722,mCherryi_3,mCherry RNAi,0.7233742582790685,0.5403666997883614,-25.05908099615816,0.9029210861315388,0.6415837804419687,75
13,14.74129353233831,412.5771144278607,787.6950959488273,1968.0,1.6930415547922293,1032.8713574982232,mCherryi_3,mCherry RNAi,0.6980223485394523,0.2957143327261609,-33.579118268534344,0.7580779416657705,0.4007231860956351,75
14,15.556045895851721,427.64165931156225,757.0308914386584,1555.0,1.452007309055723,941.8596646072374,mCherryi_3,mCherry RNAi,0.6116376969272508,0.26596026561242314,-36.48893046118694,0.6669599202254227,0.4101697347771394,75
15,16.1656,320.6664,745.9656,1717.0,1.5253887640219954,838.6288,mCherryi_3,mCherry RNAi,0.8068351457650278,0.07497682185565036,-33.820302716279514,0.8103113452601091,0.09266095353783797,75
16,18.521768707482995,342.6843537414966,818.6360544217687,1728.0,1.3555898077508481,939.278231292517,mCherryi_3,mCherry RNAi,0.8941833156592691,0.23742206526733578,-24.41204931502699,0.9251664926267116,0.25952999180194514,75
17,20.424704724409448,357.8277559055118,786.6648622047244,2470.0,1.280036684091553,982.0280511811023,mCherryi_3,mCherry RNAi,0.8049813001651556,0.2053505035651837,-26.381835957809017,0.8307609300695711,0.2497726095767616,75
18,17.532276330690827,400.08267270668176,851.8663646659116,1182.0,1.2815162463473753,887.8289920724802,mCherryi_3,mCherry RNAi,0.8393096482073665,0.38786449818786983,-23.597783387789292,0.9245969686996066,0.4328897580696551,75
19,18.197418375094912,431.8481397114655,802.1108580106302,1641.0,1.2991897712005904,1043.378132118451,mCherryi_3,mCherry RNAi,0.6845612204070131,0.3514144627704885,-29.193843400394357,0.7694908635776062,0.474264654588195,75
20,20.836839404822985,436.18984094407386,748.2842483324782,2674.0,1.4446821155299798,971.3088763468445,mCherryi_3,mCherry RNAi,0.5771393331240393,0.2635865606812364,-32.430299283929415,0.634482217883704,0.4284217341849223,75
21,17.559766763848398,440.89650145772595,765.283527696793,1700.0,1.3759678640684974,982.2587463556852,mCherryi_3,mCherry RNAi,0.5994475239180037,0.30140672314044936,-34.02077819056825,0.6709570378837151,0.46589110213053386,75
22,23.26252804786836,470.5078534031414,810.5474943904263,2272.0,1.2604560563498235,995.0403889304413,mCherryi_3,mCherry RNAi,0.6207436401236044,0.42748390555928584,-24.433053274641424,0.7537009727114085,0.6030774425140247,75
23,18.961000735835174,294.58351729212654,765.6188373804268,1612.0,1.3781059062930427,878.3701250919794,mCherryi_3,mCherry RNAi,0.8944435536419804,0.06725093696912099,-28.160522017882315,0.8969682041047603,0.07504625437848995,75
