label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,5.493360572012257,308.85393258426967,260.3258426966292,1443.0,1.696262913534371,40400.81920326864,mChi_1,mCherry RNAi,0.494246210087145,-0.445598393037276,-31.26517539531838,70,2000
2,6.967362924281984,278.1749347258486,258.4608355091384,972.0,1.3882902776282995,54688.515665796345,mChi_1,mCherry RNAi,0.5000285191600642,-0.528599534624506,-27.64452135672881,70,2000
3,6.812379110251451,289.757253384913,241.29787234042553,1366.0,1.4468441489493413,38259.917794970985,mChi_1,mCherry RNAi,0.5409088131831532,-0.4964883568670585,-29.091447710739658,70,2000
4,8.405913978494624,273.01478494623655,246.80510752688173,902.0,1.4336198407954015,41855.14112903226,mChi_1,mCherry RNAi,0.528395883974113,-0.5418838975276012,-26.15332251203578,70,2000
5,7.62634989200864,303.48596112311014,244.61663066954642,1146.0,1.4618208183141477,44784.90172786177,mChi_1,mCherry RNAi,0.5324289142744338,-0.4591529104112655,-29.175641393181763,70,2000
6,7.85820203892493,321.1037998146432,255.17145505097312,1483.0,1.5531858095524964,39858.79796107507,mChi_1,mCherry RNAi,0.5063306354106925,-0.41164614430980073,-29.924743893142512,70,2000
7,8.328330206378986,199.40712945590994,549.6510318949344,743.0,1.6775488907825742,13668.030018761727,mChi_1,mCherry RNAi,-0.19823211438492117,-0.7537199254471897,-12.807959689262594,70,2000
8,8.641390205371248,289.15955766192735,223.7661927330174,811.0,1.5099246102751374,26194.60505529226,mChi_1,mCherry RNAi,0.583276287196463,-0.4970693698449228,-27.69624538494339,70,2000
9,8.995139732685297,302.10814094775213,778.0959902794654,985.0,1.5471592884418999,36943.73876063184,mChi_1,mCherry RNAi,-0.7524824189975443,-0.4834276651190197,-13.370158317145036,70,2000
10,8.69111111111111,303.68,270.18555555555554,1139.0,1.425369380419868,38978.875555555554,mChi_1,mCherry RNAi,0.4708968257510726,-0.4594132479117733,-27.440546165991954,70,2000
11,9.465420560747663,304.7308411214953,222.04205607476635,1318.0,1.4859749079076134,35535.66542056075,mChi_1,mCherry RNAi,0.5868724192882127,-0.45452852194848226,-28.03817947076521,70,2000
12,8.441988950276244,316.1259668508287,239.46187845303868,1169.0,1.6059516963426108,35923.34475138121,mChi_1,mCherry RNAi,0.5444027154529345,-0.42444507612504434,-29.40785945436842,70,2000
13,11.621177544500227,323.5440438156093,279.9420356001826,2579.0,1.311657171565267,56945.23505248745,mChi_1,mCherry RNAi,0.446801534706581,-0.40524134997388983,-25.68198638798434,70,2000
14,9.776148582600195,217.35777126099705,445.0430107526882,1414.0,1.7679129571419936,16209.612903225807,mChi_1,mCherry RNAi,0.0531375333473878,-0.7005796991418605,-15.46454336451775,70,2000
15,9.386317907444669,230.59154929577466,326.6639839034205,628.0,1.564471852666229,24169.535211267605,mChi_1,mCherry RNAi,0.3377489570098213,-0.6600808726741013,-19.985168671758327,70,2000
16,10.454022988505747,245.57112068965517,306.3326149425287,1655.0,1.4052598355406873,50909.63433908046,mChi_1,mCherry RNAi,0.3862046216036068,-0.6183744935293489,-20.541920786748875,70,2000
17,9.449419568822554,260.8457711442786,215.8922056384743,754.0,1.5455522442335374,23424.228855721394,mChi_1,mCherry RNAi,0.6033993213860527,-0.5735401889818721,-25.07084647002045,70,2000
18,10.148194271481943,296.0361145703611,287.3437110834371,990.0,1.4047683420876222,41241.79327521793,mChi_1,mCherry RNAi,0.42995519349487576,-0.4805664171937175,-24.978047558739675,70,2000
19,11.177777777777777,303.5400966183575,310.2260869565217,1398.0,1.6335199301703107,39350.717874396134,mChi_1,mCherry RNAi,0.37460678997133323,-0.46086571543595345,-23.874716518751416,70,2000
20,10.608915906788248,305.84093211752787,806.2036474164133,1204.0,1.6237032966320848,44221.108409321176,mChi_1,mCherry RNAi,-0.8202339332652486,-0.4740632556010044,-11.273306088630159,70,2000
21,9.695961995249407,193.3206650831354,457.0498812351544,1177.0,1.7100486856935722,15174.140142517816,mChi_1,mCherry RNAi,0.02514913510531902,-0.7663792990810071,-13.497118360449486,70,2000
22,10.477541371158392,242.64420803782505,429.6997635933806,974.0,1.687389175859683,39473.13238770686,mChi_1,mCherry RNAi,0.08915243142867113,-0.631133109332834,-16.991917704179627,70,2000
23,12.429203539823009,247.55641592920355,327.0564159292035,1258.0,1.73596412689097,19938.504424778763,mChi_1,mCherry RNAi,0.33633012208916413,-0.6133995946052124,-18.15785399634318,70,2000
24,11.740134744947065,272.45043310875843,304.47256977863333,1465.0,1.83206679102201,30169.95187680462,mChi_1,mCherry RNAi,0.38971517143006884,-0.5450103573510101,-21.23810137604734,70,2000
25,12.372319688109162,288.94541910331384,302.80896686159844,874.0,1.700422283954651,19525.315789473683,mChi_1,mCherry RNAi,0.39311749011625197,-0.49999961890080946,-21.83596236280014,70,2000
26,11.169741697416974,287.549815498155,211.31242312423123,1001.0,1.4080199865348413,29155.586715867157,mChi_1,mCherry RNAi,0.6134950272433113,-0.5004609077652005,-25.394634523558224,70,2000
27,11.771285475792988,299.15525876460765,250.64774624373956,745.0,1.4184591872612866,39134.599332220365,mChi_1,mCherry RNAi,0.5183278127430127,-0.4703409932772864,-24.57003710732856,70,2000
28,10.954091816367265,330.813373253493,253.2005988023952,1318.0,1.6126932055860843,33027.58383233533,mChi_1,mCherry RNAi,0.5108911851816245,-0.3845770126640794,-27.587569929119308,70,2000
29,12.065647482014388,337.6609712230216,276.69604316546764,1403.0,1.5830672090814795,41912.96942446043,mChi_1,mCherry RNAi,0.45409674723827753,-0.3666676830564086,-26.338932663062415,70,2000
30,11.66255924170616,451.0094786729858,185.91184834123223,1282.0,1.4168029376086158,58556.57251184834,mChi_1,mCherry RNAi,0.6683263365681367,-0.055206980163539865,-37.313847709356885,70,2000
31,12.05690440060698,223.25644916540213,562.6373292867981,1540.0,1.5860214176852812,54797.87784522003,mChi_1,mCherry RNAi,-0.2302134610978288,-0.6886878468384412,-10.452341288994317,70,2000
32,12.590939373750833,261.19653564290473,281.8520986009327,1908.0,1.6064283842148286,30294.16655562958,mChi_1,mCherry RNAi,0.4446960051982469,-0.5745412122129929,-20.19048595234569,70,2000
33,11.3283378746594,260.86512261580384,306.3106267029973,883.0,1.4356779928406525,32848.41416893733,mChi_1,mCherry RNAi,0.38571455697389334,-0.5766435791741293,-20.768064134562852,70,2000
34,11.209401709401709,265.06324786324785,742.5880341880342,1293.0,1.547508533963781,37781.82820512821,mChi_1,mCherry RNAi,-0.6653660122479035,-0.5822695343887414,-9.459132098411569,70,2000
35,14.876466528640442,264.2726017943409,324.2387853692201,2129.0,1.4633088324170398,37172.3823326432,mChi_1,mCherry RNAi,0.3426164190605603,-0.5673859849910372,-16.992867203523872,70,2000
36,12.169491525423728,280.114406779661,236.6271186440678,884.0,1.5513955880431987,26170.1709039548,mChi_1,mCherry RNAi,0.5528692826786554,-0.5214555065449642,-23.183805061246456,70,2000
37,11.766106442577032,294.19607843137254,799.1358543417367,880.0,1.5433256182969892,26992.331932773108,mChi_1,mCherry RNAi,-0.8026822315318597,-0.505202605823931,-9.474043018811486,70,2000
38,11.927927927927929,292.8858858858859,238.47147147147146,899.0,1.6622501768038636,27257.073573573573,mChi_1,mCherry RNAi,0.5479127449697818,-0.4868711384879495,-24.29138958389513,70,2000
39,13.31537598204265,296.2042648709315,224.46464646464648,1251.0,1.4050321505852004,33217.42424242424,mChi_1,mCherry RNAi,0.5816091222470698,-0.4770352901469491,-23.52265761536397,70,2000
40,12.949593495934959,301.1821138211382,206.34878048780487,1474.0,1.4723460502590335,39137.08699186992,mChi_1,mCherry RNAi,0.6250296386826548,-0.46287463391356554,-24.731530329060796,70,2000
41,12.741898148148149,308.1365740740741,235.6539351851852,1062.0,1.452524297010465,39039.43865740741,mChi_1,mCherry RNAi,0.5541545653819284,-0.4451607866614119,-24.64974707222626,70,2000
42,11.807980049875312,308.74812967581045,262.5810473815461,620.0,1.7756798583397906,25879.605985037408,mChi_1,mCherry RNAi,0.48921036100684256,-0.4447324723532379,-24.900898577438888,70,2000
43,12.789170506912443,314.66705069124424,248.87557603686636,1076.0,1.341448477348731,42509.5564516129,mChi_1,mCherry RNAi,0.5220540178681907,-0.42792181961344433,-24.715709335682877,70,2000
44,14.04037610619469,318.54424778761063,317.5553097345133,2854.0,1.6649750052976442,29634.78982300885,mChi_1,mCherry RNAi,0.35654392650151623,-0.4198181635398667,-21.899997832275577,70,2000
45,12.43013698630137,336.95342465753424,207.58356164383562,958.0,1.3800431214270301,22334.687671232878,mChi_1,mCherry RNAi,0.620625840340709,-0.36582400076687793,-27.782744787360617,70,2000
46,12.571428571428571,342.2250489236791,258.31311154598825,1293.0,1.7233589023072988,33473.75244618396,mChi_1,mCherry RNAi,0.4982308922931551,-0.3534496146421934,-26.6562966505956,70,2000
47,13.905078597339783,354.5459492140266,264.4582829504232,2115.0,1.2977582882395908,45398.72128174124,mChi_1,mCherry RNAi,0.4830299808188039,-0.3199476234532983,-26.045348629624872,70,2000
48,17.094835680751174,362.297965571205,279.9283255086072,4857.0,1.5819184294456308,36133.20532081377,mChi_1,mCherry RNAi,0.44566101775668554,-0.2988592878321309,-23.005259955053535,70,2000
49,12.75,412.4608108108108,186.4527027027027,910.0,1.4087021543774656,46296.887837837836,mChi_1,mCherry RNAi,0.6685967393043775,-0.15976206201316367,-33.44931632958114,70,2000
50,12.47986852917009,431.0706655710764,157.68364831552998,1447.0,1.4820612742168806,55719.280197206244,mChi_1,mCherry RNAi,0.7371522583967498,-0.10812518126316983,-35.82726959986843,70,2000
51,12.46611909650924,450.8459958932238,161.44455852156057,1251.0,1.4678340303441502,57463.818275154,mChi_1,mCherry RNAi,0.72731969602736,-0.0545392849014289,-37.15869013360437,70,2000
52,13.786018237082066,462.58784194528874,177.4224924012158,2357.0,1.7061546593698556,55962.063829787236,mChi_1,mCherry RNAi,0.6884552943584799,-0.022996824032924468,-36.25556687465272,70,2000
