label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,2.5159362549800797,304.79083665338646,379.4535192563081,1866.0,1.783861648686891,28523.338645418327,Ezi_3,E(z) RNAi,0.2442884381687227,-0.5115387506918179,-49.50942782649259,100,2000
2,2.8991060025542783,385.698595146871,247.9655172413793,1163.0,1.5535823650023932,22659.494252873563,Ezi_3,E(z) RNAi,0.5714549981098804,-0.3465133375761352,-49.234144965780146,100,2000
3,2.7594183740912097,394.78916060806347,261.9266358228685,2105.0,1.5022309839497845,31695.257105089226,Ezi_3,E(z) RNAi,0.5378871519220643,-0.3263161310499777,-49.42200242325361,100,2000
4,3.909204758922981,404.59799624295556,211.67251095804633,2170.0,1.714805520440576,42450.57921102066,Ezi_3,E(z) RNAi,0.6615290736350703,-0.30827967568615133,-48.242255213336676,100,2000
5,2.6873025900189513,417.1149715729627,250.10107391029692,2123.0,1.9035493464259154,42648.75931775111,Ezi_3,E(z) RNAi,0.5683072564977178,-0.27936992374505765,-49.55457059649331,100,2000
6,3.8066275167785233,715.8536073825503,249.2856543624161,3387.0,1.6639188228881874,22230.668624161073,Ezi_3,E(z) RNAi,0.5900633307187964,0.35790238510963746,-49.44165654733602,100,2000
7,3.9873116574147502,705.426645519429,275.01348136399685,2079.0,1.7936732254730858,19209.400475812847,Ezi_3,E(z) RNAi,0.5264045026836441,0.337142819845486,-49.258087902776374,100,2000
8,3.231034482758621,701.1321839080459,299.14942528735634,1442.0,1.9952769312372025,17906.75287356322,Ezi_3,E(z) RNAi,0.4670501597922154,0.32936737374153435,-50.03015784419549,100,2000
9,3.4156862745098038,728.7503267973856,263.51503267973857,1183.0,1.7955854508075226,17136.082352941175,Ezi_3,E(z) RNAi,0.5560914401721522,0.3862330546955224,-49.8939379069272,100,2000
10,2.717948717948718,751.6487956487956,233.92307692307693,1604.0,1.740162527766532,20272.09324009324,Ezi_3,E(z) RNAi,0.6300342147564815,0.4333720392608136,-50.63176613846423,100,2000
11,4.895779500430663,405.2032730404823,257.4857881136951,1624.0,1.5012572422549137,30850.341085271317,Ezi_3,E(z) RNAi,0.5494389445421215,-0.30433980504542124,-47.31520303626263,100,2000
12,6.652084757347915,413.8010936431989,223.61107313738893,1872.0,1.4701233141189827,45284.815447710185,Ezi_3,E(z) RNAi,0.632910643171227,-0.28793806767094077,-45.54540579369311,100,2000
