label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation,int_threshold
99,19.156373937677053,381.73484419263457,799.185269121813,2343.0,1.4156874666303134,60033.053257790365,Ezi_4,E(z) RNAi,0.614078588018782,0.29036524586340384,-37.21839659461726,-85,2000
100,17.713572401270994,639.0948706309578,886.3449841125738,2627.0,1.4608597308468874,60114.22741715842,Ezi_4,E(z) RNAi,0.757371617806871,-0.3241322664113325,-38.11995794473668,-85,2000
101,18.915689810640217,125.6302975653742,415.8403967538323,2594.0,1.3476653267096868,24312.638863841297,Ezi_4,E(z) RNAi,-0.16904975661192823,0.9577192668594805,-43.27893218956709,-85,2000
102,18.44430693069307,130.56497524752476,430.57487623762376,1980.0,1.2893063947034724,17447.784653465347,Ezi_4,E(z) RNAi,-0.13807166326198372,0.9434798255885788,-43.507255222615996,-85,2000
103,19.403031887088343,133.30266596968113,456.0376372190277,2285.0,1.2582189747193966,30251.414532148458,Ezi_4,E(z) RNAi,-0.08359511155353627,0.9323179682418632,-42.10604682875177,-85,2000
104,18.165629860031103,146.86158631415242,366.8950233281493,1508.0,1.2033828215622329,17629.363141524107,Ezi_4,E(z) RNAi,-0.2784422509561545,0.9175980459836885,-44.98380619125964,-85,2000
105,18.817319848293298,169.05372945638433,324.53982300884957,1851.0,1.2969128800253054,23581.850189633376,Ezi_4,E(z) RNAi,-0.37382461964864466,0.8739949642459011,-45.17359130547567,-85,2000
106,18.99410029498525,177.74749262536872,303.30973451327435,2062.0,1.2377249180732721,28906.6005899705,Ezi_4,E(z) RNAi,-0.4212032292914496,0.8577870484581251,-45.40902122721593,-85,2000
107,18.23716558206797,215.72523499638467,330.59725234996387,1706.0,1.4844999489098996,25126.501084598698,Ezi_4,E(z) RNAi,-0.3688810620488835,0.7643948864818135,-45.829129089533254,-85,2000
108,17.708602150537633,216.66881720430106,264.69032258064516,1356.0,1.3835454475018873,22329.417204301077,Ezi_4,E(z) RNAi,-0.5113669285868786,0.7746137626208491,-47.534869334343384,-85,2000
109,19.154819277108434,223.205421686747,291.9915662650602,2014.0,1.318346086445779,34646.51445783133,Ezi_4,E(z) RNAi,-0.4536031543054213,0.7542744029789406,-45.62843658862444,-85,2000
110,18.8149377593361,232.28298755186722,303.6149377593361,1480.0,1.2149849648505733,26156.07966804979,Ezi_4,E(z) RNAi,-0.43007386115791346,0.7309920193335073,-45.79695198460504,-85,2000
111,18.991166077738516,337.04416961130744,768.9187279151944,1452.0,1.5426816656430289,48355.02385159011,Ezi_4,E(z) RNAi,0.556532532621149,0.3999242355238828,-37.746952841327285,-85,2000
112,16.546436285097194,347.83153347732184,861.2397408207344,1323.0,1.4983305288939581,36775.2030237581,Ezi_4,E(z) RNAi,0.7541308145703527,0.35748709528394707,-38.589757450527784,-85,2000
113,19.161052631578947,352.43684210526317,787.6873684210526,1300.0,1.4228797144535927,58259.40736842105,Ezi_4,E(z) RNAi,0.5943694172897156,0.3606175367654423,-37.30336189914038,-85,2000
114,17.23871527777778,365.62847222222223,863.46875,1562.0,1.4899116567555277,53769.3359375,Ezi_4,E(z) RNAi,0.7558055721861299,0.31570395774915205,-37.92781513342973,-85,2000
