label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation,int_threshold
1,11.446515397082658,822.4408427876823,444.42382495948135,3024.0,1.6017295844806405,32042.989465153973,Ezi_2,E(z) RNAi,-0.34448808694719446,-0.8776762783994304,-31.74940571372808,-80,2000
2,11.053439803439803,785.72542997543,408.36486486486484,1952.0,1.4887938002567815,22898.795454545456,Ezi_2,E(z) RNAi,-0.4542455434156464,-0.7468781917275035,-30.33848966522025,-80,2000
3,11.43211792086889,796.8898370830101,481.3017843289372,1621.0,1.3435794413916957,15239.76648564779,Ezi_2,E(z) RNAi,-0.21410125397849045,-0.8042250483550618,-33.687459944054766,-80,2000
4,10.488274706867672,798.6624790619766,427.4145728643216,1584.0,1.6401933491905547,19140.894472361808,Ezi_2,E(z) RNAi,-0.39453018364454984,-0.7947576084325211,-31.863785216534083,-80,2000
5,12.28125,817.2956349206349,427.08680555555554,2505.0,1.5370567804373703,25451.60119047619,Ezi_2,E(z) RNAi,-0.40069240960194674,-0.855872978254843,-30.032960226136083,-80,2000
6,14.063197026022305,791.958488228005,493.4101610904585,2277.0,1.4754222704102713,15078.644981412639,Ezi_2,E(z) RNAi,-0.1718357849371489,-0.7914915170852359,-31.68711670540513,-80,2000
7,13.000730994152047,802.5109649122807,414.3106725146199,1733.0,1.5365986734105272,23111.8033625731,Ezi_2,E(z) RNAi,-0.4389209261115248,-0.8037065156518923,-28.67766410839953,-80,2000
8,15.436688311688311,793.0137987012987,427.1030844155844,1577.0,1.527428528964945,21878.113636363636,Ezi_2,E(z) RNAi,-0.39308967990125543,-0.7761711643470143,-26.913005664595836,-80,2000
9,16.19396338446314,809.7684314695695,488.22266204849086,2824.0,1.5914105280613302,19188.0786739238,Ezi_2,E(z) RNAi,-0.19391342246781995,-0.848529162457221,-29.27070804356387,-80,2000
10,16.7466816647919,821.5428571428571,501.7509561304837,5743.0,1.3094411012808584,26814.588301462318,Ezi_2,E(z) RNAi,-0.1520888204681745,-0.8910367906957466,-29.397841525744518,-80,2000
11,14.427904806346243,820.1119925338311,461.41670555296315,2497.0,1.3575366743560215,23346.426504899675,Ezi_2,E(z) RNAi,-0.28661985499649656,-0.8748776883866575,-29.64648736731816,-80,2000
12,14.2926267281106,810.1912442396314,328.69239631336404,1051.0,1.5004047825979647,20689.467741935485,Ezi_2,E(z) RNAi,-0.7265182351561308,-0.8046657520923715,-22.986188016387967,-80,2000
13,17.761036118205034,778.5147756293323,621.2247354979934,3183.0,1.576794297275011,56022.66654505655,Ezi_2,E(z) RNAi,0.25903845863966146,-0.7836217784181412,-34.567051902123254,-80,2000
